name,type,start_time,duration
"ICM42688 SPI","error",1.23115925,0.000004875
"ICM42688 SPI","error",1.2312085,0.0000015
"ICM42688 SPI","error",1.2312405,0.000077
"ICM42688 SPI","error",1.283851375,0.000033625
"ICM42688 SPI","error",1.2839125,0.000003
"ICM42688 SPI","enable",1.28394525,0.000000125
"ICM42688 SPI","disable",1.283976625,0.000000125
"ICM42688 SPI","error",1.284083125,0.000032375
"ICM42688 SPI","enable",1.28417525,0.000000125
"ICM42688 SPI","disable",1.284207,0.000000125
"ICM42688 SPI","error",1.28423625,0.0000015
"ICM42688 SPI","error",1.284268125,0.000030875
"ICM42688 SPI","error",1.28435825,0.000078375
"ICM42688 SPI","error",1.284466125,0.000001
"ICM42688 SPI","enable",1.284494375,0.000000125
"ICM42688 SPI","disable",1.284528625,0.000000125
"ICM42688 SPI","error",1.284556875,0.000002125
"ICM42688 SPI","error",1.284602375,0.000002625
"ICM42688 SPI","error",1.28464925,0.000001625
"ICM42688 SPI","error",1.284681375,0.0001695
"ICM42688 SPI","error",1.284879125,0.00000225
"ICM42688 SPI","error",1.284926125,0.000001125
"ICM42688 SPI","error",1.284957875,0.000077
"ICM42688 SPI","error",1.28506225,0.00000275
"ICM42688 SPI","error",1.2851095,0.000002125
"ICM42688 SPI","error",1.285153125,0.000004375
"ICM42688 SPI","error",1.28519875,0.000004625
"ICM42688 SPI","enable",1.285231125,0.000000125
"ICM42688 SPI","disable",1.285310375,0.000000125
"ICM42688 SPI","enable",1.337845375,0.000000125
"ICM42688 SPI","disable",1.337878625,0.000000125
"ICM42688 SPI","enable",1.33793925,0.000000125
"ICM42688 SPI","disable",1.337970125,0.000000125
"ICM42688 SPI","error",1.33800025,0.0000005
"ICM42688 SPI","error",1.33807525,0.000033625
"ICM42688 SPI","error",1.33813625,0.000002875
"ICM42688 SPI","enable",1.338169125,0.000000125
"ICM42688 SPI","disable",1.3382005,0.000000125
"ICM42688 SPI","error",1.338230125,0.000001
"ICM42688 SPI","error",1.338261625,0.000031
"ICM42688 SPI","error",1.338353375,0.000076625
"ICM42688 SPI","error",1.338488375,0.000033625
"ICM42688 SPI","error",1.33859625,0.00000225
"ICM42688 SPI","error",1.338643125,0.00000125
"ICM42688 SPI","error",1.338674875,0.000169375
"ICM42688 SPI","error",1.338873125,0.000001625
"ICM42688 SPI","error",1.338920125,0.0000005
"ICM42688 SPI","enable",1.33894975,0.000000125
"ICM42688 SPI","disable",1.339027875,0.000000125
"ICM42688 SPI","error",1.339057,0.0000015
"ICM42688 SPI","error",1.339147,0.000004
"ICM42688 SPI","error",1.339227375,0.000076625
"ICM42688 SPI","enable",1.39183925,0.000000125
"ICM42688 SPI","disable",1.39187175,0.000000125
"ICM42688 SPI","error",1.39190025,0.000002125
"ICM42688 SPI","error",1.391932875,0.000030875
"ICM42688 SPI","enable",1.39206925,0.000000125
"ICM42688 SPI","disable",1.392101875,0.000000125
"ICM42688 SPI","error",1.39213025,0.00000225
"ICM42688 SPI","error",1.392163,0.000031
"ICM42688 SPI","error",1.392224125,0.000000375
"ICM42688 SPI","error",1.392252375,0.00003375
"ICM42688 SPI","error",1.392313375,0.000003
"ICM42688 SPI","error",1.392346875,0.000076625
"ICM42688 SPI","error",1.392450875,0.000003125
"ICM42688 SPI","error",1.3924845,0.000031125
"ICM42688 SPI","error",1.39259025,0.000001625
"ICM42688 SPI","error",1.39263725,0.0000005
"ICM42688 SPI","error",1.39266825,0.0001695
"ICM42688 SPI","error",1.39286725,0.000001
"ICM42688 SPI","error",1.39294475,0.00007675
"ICM42688 SPI","error",1.393050125,0.000001875
"ICM42688 SPI","error",1.393097125,0.000001375
"ICM42688 SPI","error",1.393140875,0.000003625
"ICM42688 SPI","error",1.3931865,0.00000375
"ICM42688 SPI","enable",1.393219125,0.000000125
"ICM42688 SPI","disable",1.393297375,0.000000125
"ICM42688 SPI","error",1.4458345,0.000030875
"ICM42688 SPI","error",1.445891875,0.000004
"ICM42688 SPI","enable",1.445924375,0.000000125
"ICM42688 SPI","disable",1.445957,0.000000125
"ICM42688 SPI","error",1.446032375,0.00000125
"ICM42688 SPI","error",1.44606475,0.00003075
"ICM42688 SPI","error",1.4461545,0.00003325
"ICM42688 SPI","error",1.446215375,0.000002625
"ICM42688 SPI","enable",1.446248125,0.000000125
"ICM42688 SPI","disable",1.446279125,0.000000125
"ICM42688 SPI","enable",1.446337375,0.000000125
"ICM42688 SPI","disable",1.446416875,0.000000125
"ICM42688 SPI","error",1.446445375,0.000002125
"ICM42688 SPI","error",1.446478,0.00003075
"ICM42688 SPI","enable",1.44666125,0.000000125
"ICM42688 SPI","disable",1.446831375,0.000000125
"ICM42688 SPI","error",1.44690525,0.00000225
"ICM42688 SPI","enable",1.446938125,0.000000125
"ICM42688 SPI","disable",1.44701475,0.000000125
"ICM42688 SPI","error",1.447102375,0.000000375
"ICM42688 SPI","error",1.447191625,0.000003
"ICM42688 SPI","enable",1.447224375,0.000000125
"ICM42688 SPI","disable",1.447301875,0.000000125
"ICM42688 SPI","error",1.499828,0.000031
"ICM42688 SPI","enable",1.499918,0.000000125
"ICM42688 SPI","disable",1.4999505,0.000000125
"ICM42688 SPI","error",1.499979,0.00000225
"ICM42688 SPI","error",1.500025875,0.000001125
"ICM42688 SPI","error",1.50005425,0.00003475
"ICM42688 SPI","error",1.500115125,0.000004375
"ICM42688 SPI","enable",1.50014825,0.000000125
"ICM42688 SPI","disable",1.50018125,0.000000125
"ICM42688 SPI","error",1.50023725,0.0000355
"ICM42688 SPI","error",1.50030275,0.0000005
"ICM42688 SPI","error",1.50033375,0.00007675
"ICM42688 SPI","error",1.500438875,0.000002125
"ICM42688 SPI","error",1.5004715,0.00003075
"ICM42688 SPI","error",1.50065525,0.00016975
"ICM42688 SPI","error",1.500898875,0.00000225
"ICM42688 SPI","error",1.50093175,0.00007675
"ICM42688 SPI","error",1.50112875,0.000002625
"ICM42688 SPI","error",1.50117575,0.0000015
"ICM42688 SPI","error",1.50120775,0.000076875
"ICM42688 SPI","enable",1.5538185,0.000000125
"ICM42688 SPI","disable",1.553852125,0.000000125
"ICM42688 SPI","error",1.5538825,0.000000375
"ICM42688 SPI","error",1.553910875,0.000033625
"ICM42688 SPI","error",1.553972,0.000002625
"ICM42688 SPI","enable",1.554051375,0.000000125
"ICM42688 SPI","disable",1.55408225,0.000000125
"ICM42688 SPI","error",1.5541125,0.0000005
"ICM42688 SPI","enable",1.554140625,0.000000125
"ICM42688 SPI","disable",1.554174625,0.000000125
"ICM42688 SPI","enable",1.5542345,0.000000125
"ICM42688 SPI","disable",1.554266125,0.000000125
"ICM42688 SPI","error",1.5542955,0.00000125
"ICM42688 SPI","error",1.55432725,0.000077
"ICM42688 SPI","error",1.554431625,0.00000275
"ICM42688 SPI","error",1.554464875,0.000030875
"ICM42688 SPI","error",1.554648125,0.000170375
"ICM42688 SPI","error",1.55492525,0.000076625
"ICM42688 SPI","error",1.5550295,0.000003
"ICM42688 SPI","error",1.555122625,0.00000225
"ICM42688 SPI","error",1.55520125,0.000077
"ICM42688 SPI","enable",1.60781525,0.000000125
"ICM42688 SPI","disable",1.607846125,0.000000125
"ICM42688 SPI","error",1.60787625,0.0000005
"ICM42688 SPI","enable",1.6079045,0.000000125
"ICM42688 SPI","disable",1.60793825,0.000000125
"ICM42688 SPI","error",1.6079655,0.000003125
"ICM42688 SPI","error",1.6080125,0.000002
"ICM42688 SPI","error",1.60804525,0.000031375
"ICM42688 SPI","error",1.60810625,0.000000875
"ICM42688 SPI","enable",1.6081345,0.000000125
"ICM42688 SPI","disable",1.6081685,0.000000125
"ICM42688 SPI","error",1.608196125,0.000003
"ICM42688 SPI","error",1.608229625,0.00003075
"ICM42688 SPI","error",1.608321375,0.000077
"ICM42688 SPI","error",1.60842575,0.000002875
"ICM42688 SPI","error",1.60845825,0.000031625
"ICM42688 SPI","error",1.608519375,0.000001
"ICM42688 SPI","error",1.60856625,0.00000025
"ICM42688 SPI","error",1.6086085,0.000003875
"ICM42688 SPI","enable",1.608641375,0.000000125
"ICM42688 SPI","disable",1.608812125,0.000000125
"ICM42688 SPI","enable",1.60891825,0.000000125
"ICM42688 SPI","disable",1.608995875,0.000000125
"ICM42688 SPI","error",1.60902625,0.00000025
"ICM42688 SPI","error",1.6091165,0.000002375
"ICM42688 SPI","error",1.609162375,0.000002375
"ICM42688 SPI","error",1.60919525,0.00007675
"ICM42688 SPI","enable",1.661806875,0.000000125
"ICM42688 SPI","disable",1.661839125,0.000000125
"ICM42688 SPI","error",1.66190025,0.00003075
"ICM42688 SPI","enable",1.6620365,0.000000125
"ICM42688 SPI","disable",1.66206925,0.000000125
"ICM42688 SPI","error",1.6620975,0.000002375
"ICM42688 SPI","error",1.662130375,0.000031
"ICM42688 SPI","error",1.66219125,0.000000625
"ICM42688 SPI","error",1.662222375,0.000031125
"ICM42688 SPI","error",1.662281125,0.0000025
"ICM42688 SPI","error",1.662313375,0.0000775
"ICM42688 SPI","enable",1.662449875,0.000000125
"ICM42688 SPI","disable",1.662482875,0.000000125
"ICM42688 SPI","error",1.6625575,0.00000175
"ICM42688 SPI","error",1.662604375,0.00000075
"ICM42688 SPI","error",1.662635625,0.000169375
"ICM42688 SPI","error",1.662834375,0.000001125
"ICM42688 SPI","error",1.66290975,0.000079
"ICM42688 SPI","error",1.6630185,0.00000075
"ICM42688 SPI","error",1.6631105,0.000001125
"ICM42688 SPI","enable",1.6631835,0.000000125
"ICM42688 SPI","disable",1.663264625,0.000000125
"ICM42688 SPI","enable",1.715797625,0.000000125
"ICM42688 SPI","disable",1.715832625,0.000000125
"ICM42688 SPI","error",1.7158915,0.000033375
"ICM42688 SPI","error",1.7159525,0.0000025
"ICM42688 SPI","error",1.71599975,0.000001125
"ICM42688 SPI","error",1.716029125,0.00003375
"ICM42688 SPI","error",1.716121375,0.0000335
"ICM42688 SPI","error",1.716182625,0.00000275
"ICM42688 SPI","enable",1.71621525,0.000000125
"ICM42688 SPI","disable",1.7162465,0.000000125
"ICM42688 SPI","error",1.71627625,0.000001
"ICM42688 SPI","error",1.71630775,0.000076625
"ICM42688 SPI","error",1.716414375,0.0000005
"ICM42688 SPI","enable",1.71644525,0.000000125
"ICM42688 SPI","disable",1.716476,0.000000125
"ICM42688 SPI","error",1.71650625,0.000000375
"ICM42688 SPI","enable",1.716628375,0.000000125
"ICM42688 SPI","disable",1.71679875,0.000000125
"ICM42688 SPI","error",1.71682625,0.00000275
"ICM42688 SPI","error",1.716872875,0.000002
"ICM42688 SPI","error",1.716905625,0.000076625
"ICM42688 SPI","error",1.717009625,0.000003125
"ICM42688 SPI","error",1.717056125,0.00000325
"ICM42688 SPI","error",1.717103875,0.000000375
"ICM42688 SPI","error",1.717104375,0.000000875
"ICM42688 SPI","error",1.71714925,0.000001875
"ICM42688 SPI","error",1.717181625,0.000077
"ICM42688 SPI","enable",1.76979175,0.000000125
"ICM42688 SPI","disable",1.769826125,0.000000125
"ICM42688 SPI","error",1.769852625,0.000004125
"ICM42688 SPI","enable",1.769885375,0.000000125
"ICM42688 SPI","disable",1.769917875,0.000000125
"ICM42688 SPI","error",1.7699465,0.000002
"ICM42688 SPI","error",1.769993375,0.000001
"ICM42688 SPI","error",1.7700255,0.000031125
"ICM42688 SPI","enable",1.770115375,0.000000125
"ICM42688 SPI","disable",1.77014825,0.000000125
"ICM42688 SPI","error",1.7701765,0.000002375
"ICM42688 SPI","enable",1.77020925,0.000000125
"ICM42688 SPI","disable",1.77024,0.000000125
"ICM42688 SPI","error",1.77027025,0.000000375
"ICM42688 SPI","error",1.7702985,0.00007925
"ICM42688 SPI","error",1.770406625,0.00000175
"ICM42688 SPI","error",1.770438875,0.000031
"ICM42688 SPI","error",1.770589375,0.000002625
"ICM42688 SPI","enable",1.77062225,0.000000125
"ICM42688 SPI","disable",1.770791875,0.000000125
"ICM42688 SPI","error",1.7708195,0.000003
"ICM42688 SPI","error",1.770899,0.00007675
"ICM42688 SPI","error",1.771004375,0.000001875
"ICM42688 SPI","error",1.77109825,0.000000375
"ICM42688 SPI","error",1.77114325,0.00000125
"ICM42688 SPI","error",1.771171375,0.000080625
"ICM42688 SPI","error",1.82378875,0.000030875
"ICM42688 SPI","enable",1.8238805,0.000000125
"ICM42688 SPI","disable",1.82391125,0.000000125
"ICM42688 SPI","error",1.823941625,0.00000025
"ICM42688 SPI","error",1.82401675,0.00003325
"ICM42688 SPI","error",1.82407775,0.0000025
"ICM42688 SPI","error",1.8241105,0.00003125
"ICM42688 SPI","error",1.824171625,0.000000625
"ICM42688 SPI","error",1.82419975,0.000034125
"ICM42688 SPI","error",1.824261,0.000003125
"ICM42688 SPI","enable",1.824293625,0.000000125
"ICM42688 SPI","disable",1.824371125,0.000000125
"ICM42688 SPI","error",1.8244015,0.00000025
"ICM42688 SPI","error",1.82443225,0.000031125
"ICM42688 SPI","error",1.824537625,0.000002
"ICM42688 SPI","error",1.824584625,0.000000875
"ICM42688 SPI","error",1.824616,0.000169375
"ICM42688 SPI","error",1.824814625,0.00000125
"ICM42688 SPI","enable",1.824890625,0.000000125
"ICM42688 SPI","disable",1.824969,0.000000125
"ICM42688 SPI","error",1.82504475,0.0000015
"ICM42688 SPI","error",1.8250915,0.000000625
"ICM42688 SPI","enable",1.825166625,0.000000125
"ICM42688 SPI","disable",1.825245125,0.000000125
"ICM42688 SPI","enable",1.877779625,0.000000125
"ICM42688 SPI","disable",1.87781325,0.000000125
"ICM42688 SPI","error",1.87783625,0.000007375
"ICM42688 SPI","error",1.8778735,0.000031375
"ICM42688 SPI","error",1.8779345,0.000000875
"ICM42688 SPI","enable",1.878009625,0.000000125
"ICM42688 SPI","disable",1.878043375,0.000000125
"ICM42688 SPI","error",1.878070875,0.000002875
"ICM42688 SPI","enable",1.878100625,0.000000125
"ICM42688 SPI","disable",1.878135125,0.000000125
"ICM42688 SPI","error",1.8781645,0.00000125
"ICM42688 SPI","error",1.87819625,0.000031125
"ICM42688 SPI","enable",1.878286625,0.000000125
"ICM42688 SPI","disable",1.878364625,0.000000125
"ICM42688 SPI","error",1.8783945,0.00000075
"ICM42688 SPI","error",1.878423625,0.000033125
"ICM42688 SPI","error",1.878484625,0.000002375
"ICM42688 SPI","error",1.87853075,0.000002375
"ICM42688 SPI","error",1.87857775,0.00000125
"ICM42688 SPI","error",1.8786095,0.0001695
"ICM42688 SPI","error",1.8788075,0.000002
"ICM42688 SPI","error",1.878854625,0.00000075
"ICM42688 SPI","error",1.878886125,0.000077
"ICM42688 SPI","error",1.8789905,0.00000275
"ICM42688 SPI","error",1.87913125,0.00000025
"ICM42688 SPI","error",1.879162,0.00007675
"ICM42688 SPI","enable",1.931773125,0.000000125
"ICM42688 SPI","disable",1.931806625,0.000000125
"ICM42688 SPI","error",1.931830125,0.000006875
"ICM42688 SPI","enable",1.931862625,0.000000125
"ICM42688 SPI","disable",1.93189825,0.000000125
"ICM42688 SPI","error",1.931928,0.000000875
"ICM42688 SPI","error",1.932005875,0.000031125
"ICM42688 SPI","enable",1.932097,0.000000125
"ICM42688 SPI","disable",1.9321285,0.000000125
"ICM42688 SPI","error",1.932158,0.00000125
"ICM42688 SPI","enable",1.93218625,0.000000125
"ICM42688 SPI","disable",1.932220625,0.000000125
"ICM42688 SPI","error",1.93224725,0.00000375
"ICM42688 SPI","enable",1.93228,0.000000125
"ICM42688 SPI","disable",1.932358,0.000000125
"ICM42688 SPI","error",1.932388,0.000000625
"ICM42688 SPI","error",1.932419125,0.000031125
"ICM42688 SPI","error",1.932478,0.0000025
"ICM42688 SPI","error",1.932571,0.000001375
"ICM42688 SPI","error",1.932602875,0.0001695
"ICM42688 SPI","error",1.932801,0.000001875
"ICM42688 SPI","error",1.932878,0.000078375
"ICM42688 SPI","error",1.932984125,0.0000025
"ICM42688 SPI","error",1.93307825,0.00000075
"ICM42688 SPI","enable",1.933153,0.000000125
"ICM42688 SPI","disable",1.933232,0.000000125
"ICM42688 SPI","error",1.985769125,0.000030875
"ICM42688 SPI","enable",1.985859,0.000000125
"ICM42688 SPI","disable",1.985892,0.000000125
"ICM42688 SPI","error",1.9859195,0.000002875
"ICM42688 SPI","error",1.9859665,0.00000175
"ICM42688 SPI","enable",1.985999125,0.000000125
"ICM42688 SPI","disable",1.98603,0.000000125
"ICM42688 SPI","error",1.986060125,0.0000005
"ICM42688 SPI","error",1.986088625,0.000033875
"ICM42688 SPI","error",1.986149375,0.00000325
"ICM42688 SPI","enable",1.986182125,0.000000125
"ICM42688 SPI","disable",1.98621375,0.000000125
"ICM42688 SPI","error",1.986243125,0.000001375
"ICM42688 SPI","error",1.986271375,0.00008025
"ICM42688 SPI","error",1.986379375,0.00000275
"ICM42688 SPI","error",1.986412625,0.00003075
"ICM42688 SPI","error",1.986473125,0.000000875
"ICM42688 SPI","error",1.98651725,0.00000275
"ICM42688 SPI","error",1.98659525,0.0001705
"ICM42688 SPI","error",1.98683925,0.000002875
"ICM42688 SPI","enable",1.986872,0.000000125
"ICM42688 SPI","disable",1.986949375,0.000000125
"ICM42688 SPI","error",1.987158375,0.000078
"ICM42688 SPI","enable",2.0397605,0.000000125
"ICM42688 SPI","disable",2.039793375,0.000000125
"ICM42688 SPI","error",2.039817875,0.000006125
"ICM42688 SPI","error",2.0398545,0.00003075
"ICM42688 SPI","error",2.0399155,0.00000025
"ICM42688 SPI","enable",2.0399905,0.000000125
"ICM42688 SPI","disable",2.0400235,0.000000125
"ICM42688 SPI","error",2.0400525,0.000001625
"ICM42688 SPI","enable",2.0400805,0.000000125
"ICM42688 SPI","disable",2.040115375,0.000000125
"ICM42688 SPI","error",2.0401455,0.000000625
"ICM42688 SPI","error",2.040176625,0.000031
"ICM42688 SPI","error",2.040235375,0.0000025
"ICM42688 SPI","enable",2.0402675,0.000000125
"ICM42688 SPI","disable",2.040344875,0.000000125
"ICM42688 SPI","enable",2.040403625,0.000000125
"ICM42688 SPI","disable",2.040437,0.000000125
"ICM42688 SPI","error",2.04046475,0.000002625
"ICM42688 SPI","error",2.0405115,0.000001875
"ICM42688 SPI","error",2.04058975,0.0001695
"ICM42688 SPI","error",2.040788375,0.000001375
"ICM42688 SPI","error",2.040835375,0.00000025
"ICM42688 SPI","error",2.04086625,0.00007675
"ICM42688 SPI","error",2.0409715,0.000002
"ICM42688 SPI","error",2.0410185,0.000001625
"ICM42688 SPI","error",2.0411405,0.000078625
"ICM42688 SPI","enable",2.093754875,0.000000125
"ICM42688 SPI","disable",2.09378675,0.000000125
"ICM42688 SPI","error",2.09381175,0.00000575
"ICM42688 SPI","enable",2.093844125,0.000000125
"ICM42688 SPI","disable",2.093878875,0.000000125
"ICM42688 SPI","error",2.093905125,0.000004125
"ICM42688 SPI","error",2.093985,0.000032
"ICM42688 SPI","error",2.094045875,0.00000175
"ICM42688 SPI","error",2.094078,0.000031375
"ICM42688 SPI","enable",2.094167875,0.000000125
"ICM42688 SPI","disable",2.09420075,0.000000125
"ICM42688 SPI","error",2.094229,0.000002375
"ICM42688 SPI","error",2.094261875,0.000076875
"ICM42688 SPI","enable",2.094398,0.000000125
"ICM42688 SPI","disable",2.09443025,0.000000125
"ICM42688 SPI","error",2.09445925,0.000001625
"ICM42688 SPI","error",2.09458325,0.000169375
"ICM42688 SPI","error",2.094782875,0.000000375
"ICM42688 SPI","enable",2.094858,0.000000125
"ICM42688 SPI","disable",2.09493625,0.000000125
"ICM42688 SPI","error",2.094966,0.000001
"ICM42688 SPI","error",2.09513575,0.00007675
"ICM42688 SPI","enable",2.147749625,0.000000125
"ICM42688 SPI","disable",2.147780625,0.000000125
"ICM42688 SPI","error",2.14781075,0.0000005
"ICM42688 SPI","error",2.147838875,0.00003375
"ICM42688 SPI","error",2.147899875,0.00000325
"ICM42688 SPI","error",2.147947,0.000002
"ICM42688 SPI","enable",2.147979625,0.000000125
"ICM42688 SPI","disable",2.148011,0.000000125
"ICM42688 SPI","error",2.148040625,0.000001125
"ICM42688 SPI","error",2.148072125,0.000031
"ICM42688 SPI","error",2.14813,0.000003625
"ICM42688 SPI","enable",2.148162625,0.000000125
"ICM42688 SPI","disable",2.148194875,0.000000125
"ICM42688 SPI","error",2.148223625,0.000001875
"ICM42688 SPI","enable",2.148251875,0.000000125
"ICM42688 SPI","disable",2.1483325,0.000000125
"ICM42688 SPI","error",2.148393625,0.00003075
"ICM42688 SPI","error",2.1485005,0.0000005
"ICM42688 SPI","error",2.148576,0.000170875
"ICM42688 SPI","error",2.14881975,0.0000035
"ICM42688 SPI","enable",2.1488525,0.000000125
"ICM42688 SPI","disable",2.1489305,0.000000125
"ICM42688 SPI","error",2.149007375,0.000000375
"ICM42688 SPI","error",2.14909725,0.000002125
"ICM42688 SPI","enable",2.1491295,0.000000125
"ICM42688 SPI","disable",2.149206625,0.000000125
"ICM42688 SPI","enable",2.201742,0.000000125
"ICM42688 SPI","disable",2.201773625,0.000000125
"ICM42688 SPI","error",2.201799625,0.00000475
"ICM42688 SPI","error",2.201834875,0.000031
"ICM42688 SPI","error",2.201939,0.000003
"ICM42688 SPI","enable",2.201971875,0.000000125
"ICM42688 SPI","disable",2.202003875,0.000000125
"ICM42688 SPI","error",2.202061125,0.000035125
"ICM42688 SPI","error",2.202157,0.00003075
"ICM42688 SPI","error",2.20224875,0.000077
"ICM42688 SPI","enable",2.202384875,0.000000125
"ICM42688 SPI","disable",2.202417125,0.000000125
"ICM42688 SPI","error",2.202446125,0.000001625
"ICM42688 SPI","error",2.202492875,0.000001
"ICM42688 SPI","error",2.202568125,0.0001715
"ICM42688 SPI","error",2.20276575,0.00000475
"ICM42688 SPI","error",2.20284675,0.000076625
"ICM42688 SPI","error",2.20295275,0.00000125
"ICM42688 SPI","error",2.20299975,0.00000075
"ICM42688 SPI","error",2.203089,0.00000325
"ICM42688 SPI","enable",2.203121875,0.000000125
"ICM42688 SPI","disable",2.203199375,0.000000125
"ICM42688 SPI","error",2.2557345,0.00003275
"ICM42688 SPI","error",2.2557935,0.00000425
"ICM42688 SPI","enable",2.255826375,0.000000125
"ICM42688 SPI","disable",2.255859,0.000000125
"ICM42688 SPI","error",2.255887375,0.00000225
"ICM42688 SPI","error",2.255934375,0.000001125
"ICM42688 SPI","error",2.255966625,0.000030875
"ICM42688 SPI","error",2.256025625,0.000002375
"ICM42688 SPI","error",2.2560565,0.00003325
"ICM42688 SPI","enable",2.256146125,0.000000125
"ICM42688 SPI","disable",2.256181125,0.000000125
"ICM42688 SPI","error",2.25620675,0.000005
"ICM42688 SPI","enable",2.2562395,0.000000125
"ICM42688 SPI","disable",2.25631875,0.000000125
"ICM42688 SPI","error",2.256347375,0.000002125
"ICM42688 SPI","error",2.256379875,0.000030875
"ICM42688 SPI","error",2.2565305,0.000002625
"ICM42688 SPI","error",2.25656325,0.00017025
"ICM42688 SPI","error",2.256762125,0.0000015
"ICM42688 SPI","error",2.25684025,0.000076875
"ICM42688 SPI","error",2.2571125,0.000080625
"ICM42688 SPI","enable",2.3097265,0.000000125
"ICM42688 SPI","disable",2.309761,0.000000125
"ICM42688 SPI","error",2.309787375,0.000004
"ICM42688 SPI","error",2.30982025,0.0000325
"ICM42688 SPI","error",2.309881375,0.000001875
"ICM42688 SPI","error",2.30992825,0.000000875
"ICM42688 SPI","error",2.309958625,0.000032375
"ICM42688 SPI","error",2.310019625,0.000001875
"ICM42688 SPI","enable",2.31005025,0.000000125
"ICM42688 SPI","disable",2.310082875,0.000000125
"ICM42688 SPI","error",2.31011125,0.000002375
"ICM42688 SPI","error",2.310144,0.000030875
"ICM42688 SPI","error",2.310205125,0.00000025
"ICM42688 SPI","enable",2.310233375,0.000000125
"ICM42688 SPI","disable",2.310312375,0.000000125
"ICM42688 SPI","error",2.31034125,0.00000175
"ICM42688 SPI","error",2.3103735,0.000031
"ICM42688 SPI","error",2.31047925,0.000001625
"ICM42688 SPI","error",2.310524375,0.000002375
"ICM42688 SPI","enable",2.310557125,0.000000125
"ICM42688 SPI","disable",2.310727,0.000000125
"ICM42688 SPI","error",2.31080125,0.000001875
"ICM42688 SPI","error",2.310833875,0.000076625
"ICM42688 SPI","error",2.311078125,0.000001125
"ICM42688 SPI","error",2.31110975,0.000077
"ICM42688 SPI","enable",2.3637205,0.000000125
"ICM42688 SPI","disable",2.363754125,0.000000125
"ICM42688 SPI","error",2.363781375,0.000003375
"ICM42688 SPI","error",2.36381525,0.00003075
"ICM42688 SPI","error",2.363876125,0.0000005
"ICM42688 SPI","error",2.36391825,0.0000045
"ICM42688 SPI","error",2.3639505,0.000033875
"ICM42688 SPI","enable",2.364044375,0.000000125
"ICM42688 SPI","disable",2.36407625,0.000000125
"ICM42688 SPI","error",2.36410525,0.000001625
"ICM42688 SPI","error",2.364137375,0.000030875
"ICM42688 SPI","error",2.364194625,0.000004125
"ICM42688 SPI","enable",2.364227375,0.000000125
"ICM42688 SPI","disable",2.36430575,0.000000125
"ICM42688 SPI","error",2.364366875,0.00003075
"ICM42688 SPI","error",2.3644715,0.00000275
"ICM42688 SPI","error",2.364550625,0.000169375
"ICM42688 SPI","error",2.36474825,0.000002375
"ICM42688 SPI","error",2.364795375,0.000001
"ICM42688 SPI","error",2.364827125,0.000077
"ICM42688 SPI","error",2.364931875,0.000002375
"ICM42688 SPI","error",2.364978375,0.0000025
"ICM42688 SPI","error",2.365025375,0.000001375
"ICM42688 SPI","error",2.365072125,0.0000005
"ICM42688 SPI","error",2.365101625,0.000078125
"ICM42688 SPI","enable",2.417714875,0.000000125
"ICM42688 SPI","disable",2.417747625,0.000000125
"ICM42688 SPI","error",2.41777525,0.000003
"ICM42688 SPI","error",2.417805125,0.000034375
"ICM42688 SPI","error",2.41786975,0.00000025
"ICM42688 SPI","error",2.417947125,0.000031125
"ICM42688 SPI","error",2.418005875,0.0000025
"ICM42688 SPI","enable",2.418038625,0.000000125
"ICM42688 SPI","disable",2.41806975,0.000000125
"ICM42688 SPI","error",2.41809975,0.000000625
"ICM42688 SPI","enable",2.418127875,0.000000125
"ICM42688 SPI","disable",2.418161875,0.000000125
"ICM42688 SPI","error",2.418188875,0.00000325
"ICM42688 SPI","error",2.418221625,0.00007775
"ICM42688 SPI","error",2.41832325,0.00000025
"ICM42688 SPI","error",2.418329625,0.00000025
"ICM42688 SPI","error",2.418360375,0.00003075
"ICM42688 SPI","error",2.418467125,0.000000625
"ICM42688 SPI","error",2.41851275,0.000000875
"ICM42688 SPI","enable",2.418540875,0.000000125
"ICM42688 SPI","disable",2.4187135,0.000000125
"ICM42688 SPI","error",2.41878575,0.00000425
"ICM42688 SPI","error",2.418817875,0.000079375
"ICM42688 SPI","error",2.4189725,0.000001875
"ICM42688 SPI","error",2.41901975,0.0000005
"ICM42688 SPI","enable",2.419094625,0.000000125
"ICM42688 SPI","disable",2.41917325,0.000000125
"ICM42688 SPI","enable",2.47170825,0.000000125
"ICM42688 SPI","disable",2.471741,0.000000125
"ICM42688 SPI","error",2.471769125,0.0000025
"ICM42688 SPI","error",2.471802125,0.000030875
"ICM42688 SPI","error",2.471908125,0.00000125
"ICM42688 SPI","error",2.4719405,0.00003075
"ICM42688 SPI","enable",2.47203025,0.000000125
"ICM42688 SPI","disable",2.4720635,0.000000125
"ICM42688 SPI","error",2.47209125,0.0000025
"ICM42688 SPI","enable",2.472124,0.000000125
"ICM42688 SPI","disable",2.472155,0.000000125
"ICM42688 SPI","error",2.472185125,0.0000005
"ICM42688 SPI","enable",2.47221325,0.000000125
"ICM42688 SPI","disable",2.472292625,0.000000125
"ICM42688 SPI","error",2.472321125,0.00000225
"ICM42688 SPI","error",2.47235375,0.000030875
"ICM42688 SPI","error",2.472505875,0.000001125
"ICM42688 SPI","error",2.472532875,0.000174125
"ICM42688 SPI","error",2.472781,0.000002375
