kind,host_time,seq,motor,pct,pulse_us,fc_ms,dwell_ms,sample_index,raw,grams,count,mean_g,min_g,max_g,std_g,error,baseline_g,grams_original,mean_g_original,min_g_original,max_g_original,repair_note
sample,1784798331.6433222,0,1,0,1100,19391,2000,0,0,0.896000,,,,,,,-0.896000,0.0,,,,subtract_motor_0pct_baseline
sample,1784798331.6748178,0,1,0,1100,19391,2000,1,0,0.896000,,,,,,,-0.896000,0.0,,,,subtract_motor_0pct_baseline
sample,1784798331.7068167,0,1,0,1100,19391,2000,2,0,0.896000,,,,,,,-0.896000,0.0,,,,subtract_motor_0pct_baseline
sample,1784798331.7393992,0,1,0,1100,19391,2000,3,0,0.896000,,,,,,,-0.896000,0.0,,,,subtract_motor_0pct_baseline
sample,1784798331.7731504,0,1,0,1100,19391,2000,4,0,0.896000,,,,,,,-0.896000,0.0,,,,subtract_motor_0pct_baseline
sample,1784798331.8033326,0,1,0,1100,19391,2000,5,-1,-0.099890,,,,,,,-0.896000,-0.9958904109589041,,,,subtract_motor_0pct_baseline
sample,1784798331.8352396,0,1,0,1100,19391,2000,6,-1,-0.099890,,,,,,,-0.896000,-0.9958904109589041,,,,subtract_motor_0pct_baseline
sample,1784798331.8672397,0,1,0,1100,19391,2000,7,-1,-0.099890,,,,,,,-0.896000,-0.9958904109589041,,,,subtract_motor_0pct_baseline
sample,1784798331.8992383,0,1,0,1100,19391,2000,8,0,0.896000,,,,,,,-0.896000,0.0,,,,subtract_motor_0pct_baseline
sample,1784798331.931242,0,1,0,1100,19391,2000,9,0,0.896000,,,,,,,-0.896000,0.0,,,,subtract_motor_0pct_baseline
sample,1784798331.963243,0,1,0,1100,19391,2000,10,0,0.896000,,,,,,,-0.896000,0.0,,,,subtract_motor_0pct_baseline
sample,1784798331.995239,0,1,0,1100,19391,2000,11,0,0.896000,,,,,,,-0.896000,0.0,,,,subtract_motor_0pct_baseline
sample,1784798332.0272412,0,1,0,1100,19391,2000,12,0,0.896000,,,,,,,-0.896000,0.0,,,,subtract_motor_0pct_baseline
sample,1784798332.059237,0,1,0,1100,19391,2000,13,0,0.896000,,,,,,,-0.896000,0.0,,,,subtract_motor_0pct_baseline
sample,1784798332.0912378,0,1,0,1100,19391,2000,14,0,0.896000,,,,,,,-0.896000,0.0,,,,subtract_motor_0pct_baseline
sample,1784798332.1232378,0,1,0,1100,19391,2000,15,-2,-1.095781,,,,,,,-0.896000,-1.9917808219178081,,,,subtract_motor_0pct_baseline
sample,1784798332.1548243,0,1,0,1100,19391,2000,16,-2,-1.095781,,,,,,,-0.896000,-1.9917808219178081,,,,subtract_motor_0pct_baseline
sample,1784798332.1868057,0,1,0,1100,19391,2000,17,-3,-2.091671,,,,,,,-0.896000,-2.9876712328767123,,,,subtract_motor_0pct_baseline
sample,1784798332.2195175,0,1,0,1100,19391,2000,18,-3,-2.091671,,,,,,,-0.896000,-2.9876712328767123,,,,subtract_motor_0pct_baseline
sample,1784798332.2516043,0,1,0,1100,19391,2000,19,-5,-4.083452,,,,,,,-0.896000,-4.97945205479452,,,,subtract_motor_0pct_baseline
summary,1784798332.2516043,0,1,0,1100,19391,2000,,,,20,0.000000,-4.083000,0.896000,1.369,,-0.896000,,-0.896,-4.979,0.000,subtract_motor_0pct_baseline
sample,1784798333.627488,1,1,5,1142,21391,2000,0,9,9.859014,,,,,,,-0.896000,8.963013698630137,,,,subtract_motor_0pct_baseline
sample,1784798333.6588933,1,1,5,1142,21391,2000,1,9,9.859014,,,,,,,-0.896000,8.963013698630137,,,,subtract_motor_0pct_baseline
sample,1784798333.690918,1,1,5,1142,21391,2000,2,9,9.859014,,,,,,,-0.896000,8.963013698630137,,,,subtract_motor_0pct_baseline
sample,1784798333.7228916,1,1,5,1142,21391,2000,3,9,9.859014,,,,,,,-0.896000,8.963013698630137,,,,subtract_motor_0pct_baseline
sample,1784798333.7546322,1,1,5,1142,21391,2000,4,9,9.859014,,,,,,,-0.896000,8.963013698630137,,,,subtract_motor_0pct_baseline
sample,1784798333.7871609,1,1,5,1142,21391,2000,5,11,11.850795,,,,,,,-0.896000,10.954794520547944,,,,subtract_motor_0pct_baseline
sample,1784798333.8187864,1,1,5,1142,21391,2000,6,11,11.850795,,,,,,,-0.896000,10.954794520547944,,,,subtract_motor_0pct_baseline
sample,1784798333.8507934,1,1,5,1142,21391,2000,7,27,27.785041,,,,,,,-0.896000,26.88904109589041,,,,subtract_motor_0pct_baseline
sample,1784798333.8827925,1,1,5,1142,21391,2000,8,27,27.785041,,,,,,,-0.896000,26.88904109589041,,,,subtract_motor_0pct_baseline
sample,1784798333.914787,1,1,5,1142,21391,2000,9,50,50.690521,,,,,,,-0.896000,49.794520547945204,,,,subtract_motor_0pct_baseline
sample,1784798333.9467876,1,1,5,1142,21391,2000,10,50,50.690521,,,,,,,-0.896000,49.794520547945204,,,,subtract_motor_0pct_baseline
sample,1784798333.9787881,1,1,5,1142,21391,2000,11,50,50.690521,,,,,,,-0.896000,49.794520547945204,,,,subtract_motor_0pct_baseline
sample,1784798334.0108182,1,1,5,1142,21391,2000,12,69,69.612438,,,,,,,-0.896000,68.71643835616437,,,,subtract_motor_0pct_baseline
sample,1784798334.0427902,1,1,5,1142,21391,2000,13,69,69.612438,,,,,,,-0.896000,68.71643835616437,,,,subtract_motor_0pct_baseline
sample,1784798334.075389,1,1,5,1142,21391,2000,14,91,91.522027,,,,,,,-0.896000,90.62602739726027,,,,subtract_motor_0pct_baseline
sample,1784798334.1073916,1,1,5,1142,21391,2000,15,91,91.522027,,,,,,,-0.896000,90.62602739726027,,,,subtract_motor_0pct_baseline
sample,1784798334.1393898,1,1,5,1142,21391,2000,16,111,111.439836,,,,,,,-0.896000,110.54383561643836,,,,subtract_motor_0pct_baseline
sample,1784798334.1712053,1,1,5,1142,21391,2000,17,111,111.439836,,,,,,,-0.896000,110.54383561643836,,,,subtract_motor_0pct_baseline
sample,1784798334.2032125,1,1,5,1142,21391,2000,18,111,111.439836,,,,,,,-0.896000,110.54383561643836,,,,subtract_motor_0pct_baseline
sample,1784798334.2344174,1,1,5,1142,21391,2000,19,119,119.406959,,,,,,,-0.896000,118.51095890410959,,,,subtract_motor_0pct_baseline
summary,1784798334.2354155,1,1,5,1142,21391,2000,,,,20,52.832000,9.859000,119.407000,40.097,,-0.896000,,51.936,8.963,118.511,subtract_motor_0pct_baseline
sample,1784798335.6268363,2,1,10,1184,23391,2000,0,111,111.439836,,,,,,,-0.896000,110.54383561643836,,,,subtract_motor_0pct_baseline
sample,1784798335.6585014,2,1,10,1184,23391,2000,1,105,105.464493,,,,,,,-0.896000,104.56849315068493,,,,subtract_motor_0pct_baseline
sample,1784798335.6905003,2,1,10,1184,23391,2000,2,105,105.464493,,,,,,,-0.896000,104.56849315068493,,,,subtract_motor_0pct_baseline
sample,1784798335.7228305,2,1,10,1184,23391,2000,3,119,119.406959,,,,,,,-0.896000,118.51095890410959,,,,subtract_motor_0pct_baseline
sample,1784798335.755118,2,1,10,1184,23391,2000,4,119,119.406959,,,,,,,-0.896000,118.51095890410959,,,,subtract_motor_0pct_baseline
sample,1784798335.7867322,2,1,10,1184,23391,2000,5,119,119.406959,,,,,,,-0.896000,118.51095890410959,,,,subtract_motor_0pct_baseline
sample,1784798335.81879,2,1,10,1184,23391,2000,6,147,147.291890,,,,,,,-0.896000,146.39589041095888,,,,subtract_motor_0pct_baseline
sample,1784798335.850984,2,1,10,1184,23391,2000,7,147,147.291890,,,,,,,-0.896000,146.39589041095888,,,,subtract_motor_0pct_baseline
sample,1784798335.882972,2,1,10,1184,23391,2000,8,179,179.160384,,,,,,,-0.896000,178.26438356164383,,,,subtract_motor_0pct_baseline
sample,1784798335.9147854,2,1,10,1184,23391,2000,9,179,179.160384,,,,,,,-0.896000,178.26438356164383,,,,subtract_motor_0pct_baseline
sample,1784798335.9468281,2,1,10,1184,23391,2000,10,214,214.016548,,,,,,,-0.896000,213.12054794520546,,,,subtract_motor_0pct_baseline
sample,1784798335.9788404,2,1,10,1184,23391,2000,11,214,214.016548,,,,,,,-0.896000,213.12054794520546,,,,subtract_motor_0pct_baseline
sample,1784798336.011472,2,1,10,1184,23391,2000,12,214,214.016548,,,,,,,-0.896000,213.12054794520546,,,,subtract_motor_0pct_baseline
sample,1784798336.042472,2,1,10,1184,23391,2000,13,249,248.872712,,,,,,,-0.896000,247.97671232876712,,,,subtract_motor_0pct_baseline
sample,1784798336.0744708,2,1,10,1184,23391,2000,14,249,248.872712,,,,,,,-0.896000,247.97671232876712,,,,subtract_motor_0pct_baseline
sample,1784798336.106476,2,1,10,1184,23391,2000,15,266,265.802849,,,,,,,-0.896000,264.9068493150685,,,,subtract_motor_0pct_baseline
sample,1784798336.1389604,2,1,10,1184,23391,2000,16,266,265.802849,,,,,,,-0.896000,264.9068493150685,,,,subtract_motor_0pct_baseline
sample,1784798336.170969,2,1,10,1184,23391,2000,17,266,265.802849,,,,,,,-0.896000,264.9068493150685,,,,subtract_motor_0pct_baseline
sample,1784798336.202972,2,1,10,1184,23391,2000,18,274,273.769973,,,,,,,-0.896000,272.87397260273974,,,,subtract_motor_0pct_baseline
sample,1784798336.2350564,2,1,10,1184,23391,2000,19,274,273.769973,,,,,,,-0.896000,272.87397260273974,,,,subtract_motor_0pct_baseline
summary,1784798336.2350564,2,1,10,1184,23391,2000,,,,20,190.912000,105.464000,273.770000,62.935,,-0.896000,,190.016,104.568,272.874,subtract_motor_0pct_baseline
sample,1784798337.6270497,3,1,15,1226,25391,2000,0,275,274.765863,,,,,,,-0.896000,273.8698630136986,,,,subtract_motor_0pct_baseline
sample,1784798337.6589148,3,1,15,1226,25391,2000,1,275,274.765863,,,,,,,-0.896000,273.8698630136986,,,,subtract_motor_0pct_baseline
sample,1784798337.691068,3,1,15,1226,25391,2000,2,275,274.765863,,,,,,,-0.896000,273.8698630136986,,,,subtract_motor_0pct_baseline
sample,1784798337.722303,3,1,15,1226,25391,2000,3,275,274.765863,,,,,,,-0.896000,273.8698630136986,,,,subtract_motor_0pct_baseline
sample,1784798337.754308,3,1,15,1226,25391,2000,4,275,274.765863,,,,,,,-0.896000,273.8698630136986,,,,subtract_motor_0pct_baseline
sample,1784798337.7871587,3,1,15,1226,25391,2000,5,315,314.601479,,,,,,,-0.896000,313.70547945205476,,,,subtract_motor_0pct_baseline
sample,1784798337.818807,3,1,15,1226,25391,2000,6,315,314.601479,,,,,,,-0.896000,313.70547945205476,,,,subtract_motor_0pct_baseline
sample,1784798337.8507893,3,1,15,1226,25391,2000,7,364,363.400110,,,,,,,-0.896000,362.5041095890411,,,,subtract_motor_0pct_baseline
sample,1784798337.8827891,3,1,15,1226,25391,2000,8,364,363.400110,,,,,,,-0.896000,362.5041095890411,,,,subtract_motor_0pct_baseline
sample,1784798337.914788,3,1,15,1226,25391,2000,9,415,414.190521,,,,,,,-0.896000,413.2945205479452,,,,subtract_motor_0pct_baseline
sample,1784798337.9467878,3,1,15,1226,25391,2000,10,415,414.190521,,,,,,,-0.896000,413.2945205479452,,,,subtract_motor_0pct_baseline
sample,1784798337.9787958,3,1,15,1226,25391,2000,11,415,414.190521,,,,,,,-0.896000,413.2945205479452,,,,subtract_motor_0pct_baseline
sample,1784798338.010628,3,1,15,1226,25391,2000,12,469,467.968603,,,,,,,-0.896000,467.072602739726,,,,subtract_motor_0pct_baseline
sample,1784798338.0422113,3,1,15,1226,25391,2000,13,469,467.968603,,,,,,,-0.896000,467.072602739726,,,,subtract_motor_0pct_baseline
sample,1784798338.0742137,3,1,15,1226,25391,2000,14,518,516.767233,,,,,,,-0.896000,515.8712328767123,,,,subtract_motor_0pct_baseline
sample,1784798338.1062112,3,1,15,1226,25391,2000,15,518,516.767233,,,,,,,-0.896000,515.8712328767123,,,,subtract_motor_0pct_baseline
sample,1784798338.1392121,3,1,15,1226,25391,2000,16,531,529.713808,,,,,,,-0.896000,528.817808219178,,,,subtract_motor_0pct_baseline
sample,1784798338.1702142,3,1,15,1226,25391,2000,17,531,529.713808,,,,,,,-0.896000,528.817808219178,,,,subtract_motor_0pct_baseline
sample,1784798338.2031102,3,1,15,1226,25391,2000,18,531,529.713808,,,,,,,-0.896000,528.817808219178,,,,subtract_motor_0pct_baseline
sample,1784798338.2346182,3,1,15,1226,25391,2000,19,532,530.709699,,,,,,,-0.896000,529.813698630137,,,,subtract_motor_0pct_baseline
summary,1784798338.2346182,3,1,15,1226,25391,2000,,,,20,403.086000,274.766000,530.710000,100.042,,-0.896000,,402.190,273.870,529.814,subtract_motor_0pct_baseline
sample,1784798339.6267784,4,1,20,1268,27391,2000,0,528,526.726137,,,,,,,-0.896000,525.8301369863013,,,,subtract_motor_0pct_baseline
sample,1784798339.6587868,4,1,20,1268,27391,2000,1,525,523.738466,,,,,,,-0.896000,522.8424657534247,,,,subtract_motor_0pct_baseline
sample,1784798339.6907978,4,1,20,1268,27391,2000,2,525,523.738466,,,,,,,-0.896000,522.8424657534247,,,,subtract_motor_0pct_baseline
sample,1784798339.7227767,4,1,20,1268,27391,2000,3,560,558.594630,,,,,,,-0.896000,557.6986301369863,,,,subtract_motor_0pct_baseline
sample,1784798339.7547774,4,1,20,1268,27391,2000,4,560,558.594630,,,,,,,-0.896000,557.6986301369863,,,,subtract_motor_0pct_baseline
sample,1784798339.7862482,4,1,20,1268,27391,2000,5,560,558.594630,,,,,,,-0.896000,557.6986301369863,,,,subtract_motor_0pct_baseline
sample,1784798339.8185458,4,1,20,1268,27391,2000,6,621,619.343945,,,,,,,-0.896000,618.4479452054794,,,,subtract_motor_0pct_baseline
sample,1784798339.8505492,4,1,20,1268,27391,2000,7,621,619.343945,,,,,,,-0.896000,618.4479452054794,,,,subtract_motor_0pct_baseline
sample,1784798339.8825483,4,1,20,1268,27391,2000,8,690,688.060384,,,,,,,-0.896000,687.1643835616438,,,,subtract_motor_0pct_baseline
sample,1784798339.9145477,4,1,20,1268,27391,2000,9,690,688.060384,,,,,,,-0.896000,687.1643835616438,,,,subtract_motor_0pct_baseline
sample,1784798339.9464607,4,1,20,1268,27391,2000,10,690,688.060384,,,,,,,-0.896000,687.1643835616438,,,,subtract_motor_0pct_baseline
sample,1784798339.9784672,4,1,20,1268,27391,2000,11,752,749.805589,,,,,,,-0.896000,748.9095890410958,,,,subtract_motor_0pct_baseline
sample,1784798340.010463,4,1,20,1268,27391,2000,12,752,749.805589,,,,,,,-0.896000,748.9095890410958,,,,subtract_motor_0pct_baseline
sample,1784798340.0424585,4,1,20,1268,27391,2000,13,817,814.538466,,,,,,,-0.896000,813.6424657534246,,,,subtract_motor_0pct_baseline
sample,1784798340.0744607,4,1,20,1268,27391,2000,14,817,814.538466,,,,,,,-0.896000,813.6424657534246,,,,subtract_motor_0pct_baseline
sample,1784798340.1064599,4,1,20,1268,27391,2000,15,844,841.427507,,,,,,,-0.896000,840.5315068493151,,,,subtract_motor_0pct_baseline
sample,1784798340.1384623,4,1,20,1268,27391,2000,16,844,841.427507,,,,,,,-0.896000,840.5315068493151,,,,subtract_motor_0pct_baseline
sample,1784798340.1704602,4,1,20,1268,27391,2000,17,844,841.427507,,,,,,,-0.896000,840.5315068493151,,,,subtract_motor_0pct_baseline
sample,1784798340.2024727,4,1,20,1268,27391,2000,18,846,843.419288,,,,,,,-0.896000,842.5232876712329,,,,subtract_motor_0pct_baseline
sample,1784798340.2340114,4,1,20,1268,27391,2000,19,846,843.419288,,,,,,,-0.896000,842.5232876712329,,,,subtract_motor_0pct_baseline
summary,1784798340.235012,4,1,20,1268,27391,2000,,,,20,694.633000,523.738000,843.419000,121.933,,-0.896000,,693.737,522.842,842.523,subtract_motor_0pct_baseline
sample,1784798341.6261294,5,1,25,1310,29391,2000,0,845,842.423397,,,,,,,-0.896000,841.5273972602739,,,,subtract_motor_0pct_baseline
sample,1784798341.658156,5,1,25,1310,29391,2000,1,845,842.423397,,,,,,,-0.896000,841.5273972602739,,,,subtract_motor_0pct_baseline
sample,1784798341.690129,5,1,25,1310,29391,2000,2,847,844.415178,,,,,,,-0.896000,843.5191780821917,,,,subtract_motor_0pct_baseline
sample,1784798341.7221258,5,1,25,1310,29391,2000,3,847,844.415178,,,,,,,-0.896000,843.5191780821917,,,,subtract_motor_0pct_baseline
sample,1784798341.7541337,5,1,25,1310,29391,2000,4,847,844.415178,,,,,,,-0.896000,843.5191780821917,,,,subtract_motor_0pct_baseline
sample,1784798341.7863352,5,1,25,1310,29391,2000,5,919,916.119288,,,,,,,-0.896000,915.2232876712328,,,,subtract_motor_0pct_baseline
sample,1784798341.8182414,5,1,25,1310,29391,2000,6,919,916.119288,,,,,,,-0.896000,915.2232876712328,,,,subtract_motor_0pct_baseline
sample,1784798341.8502367,5,1,25,1310,29391,2000,7,1000,996.786411,,,,,,,-0.896000,995.8904109589041,,,,subtract_motor_0pct_baseline
sample,1784798341.8829327,5,1,25,1310,29391,2000,8,1000,996.786411,,,,,,,-0.896000,995.8904109589041,,,,subtract_motor_0pct_baseline
sample,1784798341.9141448,5,1,25,1310,29391,2000,9,1085,1081.437096,,,,,,,-0.896000,1080.5410958904108,,,,subtract_motor_0pct_baseline
sample,1784798341.9461458,5,1,25,1310,29391,2000,10,1085,1081.437096,,,,,,,-0.896000,1080.5410958904108,,,,subtract_motor_0pct_baseline
sample,1784798341.978151,5,1,25,1310,29391,2000,11,1085,1081.437096,,,,,,,-0.896000,1080.5410958904108,,,,subtract_motor_0pct_baseline
sample,1784798342.0101485,5,1,25,1310,29391,2000,12,1168,1164.096000,,,,,,,-0.896000,1163.2,,,,subtract_motor_0pct_baseline
sample,1784798342.0421462,5,1,25,1310,29391,2000,13,1168,1164.096000,,,,,,,-0.896000,1163.2,,,,subtract_motor_0pct_baseline
sample,1784798342.0743241,5,1,25,1310,29391,2000,14,1248,1243.767233,,,,,,,-0.896000,1242.8712328767124,,,,subtract_motor_0pct_baseline
sample,1784798342.1060205,5,1,25,1310,29391,2000,15,1248,1243.767233,,,,,,,-0.896000,1242.8712328767124,,,,subtract_motor_0pct_baseline
sample,1784798342.138452,5,1,25,1310,29391,2000,16,1248,1243.767233,,,,,,,-0.896000,1242.8712328767124,,,,subtract_motor_0pct_baseline
sample,1784798342.1702251,5,1,25,1310,29391,2000,17,1256,1251.734356,,,,,,,-0.896000,1250.8383561643834,,,,subtract_motor_0pct_baseline
sample,1784798342.2022772,5,1,25,1310,29391,2000,18,1256,1251.734356,,,,,,,-0.896000,1250.8383561643834,,,,subtract_motor_0pct_baseline
sample,1784798342.2346637,5,1,25,1310,29391,2000,19,1255,1250.738466,,,,,,,-0.896000,1249.8424657534247,,,,subtract_motor_0pct_baseline
summary,1784798342.2346637,5,1,25,1310,29391,2000,,,,20,1055.096000,842.423000,1251.734000,160.825,,-0.896000,,1054.200,841.527,1250.838,subtract_motor_0pct_baseline
sample,1784798343.625839,6,1,30,1352,31391,2000,0,1260,1255.717918,,,,,,,-0.896000,1254.821917808219,,,,subtract_motor_0pct_baseline
sample,1784798343.657843,6,1,30,1352,31391,2000,1,1261,1256.713808,,,,,,,-0.896000,1255.817808219178,,,,subtract_motor_0pct_baseline
sample,1784798343.689845,6,1,30,1352,31391,2000,2,1261,1256.713808,,,,,,,-0.896000,1255.817808219178,,,,subtract_motor_0pct_baseline
sample,1784798343.7218416,6,1,30,1352,31391,2000,3,1261,1256.713808,,,,,,,-0.896000,1255.817808219178,,,,subtract_motor_0pct_baseline
sample,1784798343.7538414,6,1,30,1352,31391,2000,4,1315,1310.491890,,,,,,,-0.896000,1309.5958904109589,,,,subtract_motor_0pct_baseline
sample,1784798343.7863677,6,1,30,1352,31391,2000,5,1315,1310.491890,,,,,,,-0.896000,1309.5958904109589,,,,subtract_motor_0pct_baseline
sample,1784798343.8180535,6,1,30,1352,31391,2000,6,1404,1399.126137,,,,,,,-0.896000,1398.2301369863012,,,,subtract_motor_0pct_baseline
sample,1784798343.850015,6,1,30,1352,31391,2000,7,1404,1399.126137,,,,,,,-0.896000,1398.2301369863012,,,,subtract_motor_0pct_baseline
sample,1784798343.882007,6,1,30,1352,31391,2000,8,1516,1510.665863,,,,,,,-0.896000,1509.7698630136986,,,,subtract_motor_0pct_baseline
sample,1784798343.9140153,6,1,30,1352,31391,2000,9,1516,1510.665863,,,,,,,-0.896000,1509.7698630136986,,,,subtract_motor_0pct_baseline
sample,1784798343.9460125,6,1,30,1352,31391,2000,10,1516,1510.665863,,,,,,,-0.896000,1509.7698630136986,,,,subtract_motor_0pct_baseline
sample,1784798343.9776242,6,1,30,1352,31391,2000,11,1616,1610.254904,,,,,,,-0.896000,1609.358904109589,,,,subtract_motor_0pct_baseline
sample,1784798344.0106251,6,1,30,1352,31391,2000,12,1616,1610.254904,,,,,,,-0.896000,1609.358904109589,,,,subtract_motor_0pct_baseline
sample,1784798344.0421307,6,1,30,1352,31391,2000,13,1718,1711.835726,,,,,,,-0.896000,1710.9397260273972,,,,subtract_motor_0pct_baseline
sample,1784798344.0741293,6,1,30,1352,31391,2000,14,1718,1711.835726,,,,,,,-0.896000,1710.9397260273972,,,,subtract_motor_0pct_baseline
sample,1784798344.1061308,6,1,30,1352,31391,2000,15,1773,1766.609699,,,,,,,-0.896000,1765.7136986301368,,,,subtract_motor_0pct_baseline
sample,1784798344.1381307,6,1,30,1352,31391,2000,16,1773,1766.609699,,,,,,,-0.896000,1765.7136986301368,,,,subtract_motor_0pct_baseline
sample,1784798344.1701312,6,1,30,1352,31391,2000,17,1773,1766.609699,,,,,,,-0.896000,1765.7136986301368,,,,subtract_motor_0pct_baseline
sample,1784798344.202719,6,1,30,1352,31391,2000,18,1793,1786.527507,,,,,,,-0.896000,1785.631506849315,,,,subtract_motor_0pct_baseline
sample,1784798344.2336657,6,1,30,1352,31391,2000,19,1793,1786.527507,,,,,,,-0.896000,1785.631506849315,,,,subtract_motor_0pct_baseline
summary,1784798344.2346647,6,1,30,1352,31391,2000,,,,20,1524.708000,1255.718000,1786.528000,201.128,,-0.896000,,1523.812,1254.822,1785.632,subtract_motor_0pct_baseline
sample,1784798345.6263785,7,1,35,1394,33391,2000,0,1776,1769.597370,,,,,,,-0.896000,1768.7013698630137,,,,subtract_motor_0pct_baseline
sample,1784798345.6583815,7,1,35,1394,33391,2000,1,1776,1769.597370,,,,,,,-0.896000,1768.7013698630137,,,,subtract_motor_0pct_baseline
sample,1784798345.6903832,7,1,35,1394,33391,2000,2,1790,1783.539836,,,,,,,-0.896000,1782.6438356164383,,,,subtract_motor_0pct_baseline
sample,1784798345.7223382,7,1,35,1394,33391,2000,3,1790,1783.539836,,,,,,,-0.896000,1782.6438356164383,,,,subtract_motor_0pct_baseline
sample,1784798345.7543373,7,1,35,1394,33391,2000,4,1790,1783.539836,,,,,,,-0.896000,1782.6438356164383,,,,subtract_motor_0pct_baseline
sample,1784798345.7858605,7,1,35,1394,33391,2000,5,1892,1885.120658,,,,,,,-0.896000,1884.2246575342465,,,,subtract_motor_0pct_baseline
sample,1784798345.8177745,7,1,35,1394,33391,2000,6,1892,1885.120658,,,,,,,-0.896000,1884.2246575342465,,,,subtract_motor_0pct_baseline
sample,1784798345.8497746,7,1,35,1394,33391,2000,7,2033,2025.541205,,,,,,,-0.896000,2024.645205479452,,,,subtract_motor_0pct_baseline
sample,1784798345.8817728,7,1,35,1394,33391,2000,8,2033,2025.541205,,,,,,,-0.896000,2024.645205479452,,,,subtract_motor_0pct_baseline
sample,1784798345.9137728,7,1,35,1394,33391,2000,9,2033,2025.541205,,,,,,,-0.896000,2024.645205479452,,,,subtract_motor_0pct_baseline
sample,1784798345.9457731,7,1,35,1394,33391,2000,10,2152,2144.052164,,,,,,,-0.896000,2143.1561643835616,,,,subtract_motor_0pct_baseline
sample,1784798345.9777756,7,1,35,1394,33391,2000,11,2152,2144.052164,,,,,,,-0.896000,2143.1561643835616,,,,subtract_motor_0pct_baseline
sample,1784798346.0097744,7,1,35,1394,33391,2000,12,2288,2279.493260,,,,,,,-0.896000,2278.5972602739726,,,,subtract_motor_0pct_baseline
sample,1784798346.0417745,7,1,35,1394,33391,2000,13,2288,2279.493260,,,,,,,-0.896000,2278.5972602739726,,,,subtract_motor_0pct_baseline
sample,1784798346.073964,7,1,35,1394,33391,2000,14,2424,2414.934356,,,,,,,-0.896000,2414.0383561643835,,,,subtract_motor_0pct_baseline
sample,1784798346.1059287,7,1,35,1394,33391,2000,15,2424,2414.934356,,,,,,,-0.896000,2414.0383561643835,,,,subtract_motor_0pct_baseline
sample,1784798346.138023,7,1,35,1394,33391,2000,16,2424,2414.934356,,,,,,,-0.896000,2414.0383561643835,,,,subtract_motor_0pct_baseline
sample,1784798346.1695387,7,1,35,1394,33391,2000,17,2440,2430.868603,,,,,,,-0.896000,2429.972602739726,,,,subtract_motor_0pct_baseline
sample,1784798346.2015429,7,1,35,1394,33391,2000,18,2440,2430.868603,,,,,,,-0.896000,2429.972602739726,,,,subtract_motor_0pct_baseline
sample,1784798346.233678,7,1,35,1394,33391,2000,19,2418,2408.959014,,,,,,,-0.896000,2408.06301369863,,,,subtract_motor_0pct_baseline
summary,1784798346.233678,7,1,35,1394,33391,2000,,,,20,2104.963000,1769.597000,2430.869000,255.688,,-0.896000,,2104.067,1768.701,2429.973,subtract_motor_0pct_baseline
sample,1784798347.62559,8,1,40,1436,35391,2000,0,1796,1789.515178,,,,,,,-0.896000,1788.6191780821916,,,,subtract_motor_0pct_baseline
sample,1784798347.657589,8,1,40,1436,35391,2000,1,1761,1754.659014,,,,,,,-0.896000,1753.7630136986302,,,,subtract_motor_0pct_baseline
sample,1784798347.689585,8,1,40,1436,35391,2000,2,1761,1754.659014,,,,,,,-0.896000,1753.7630136986302,,,,subtract_motor_0pct_baseline
sample,1784798347.7215862,8,1,40,1436,35391,2000,3,1761,1754.659014,,,,,,,-0.896000,1753.7630136986302,,,,subtract_motor_0pct_baseline
sample,1784798347.7535844,8,1,40,1436,35391,2000,4,1704,1697.893260,,,,,,,-0.896000,1696.9972602739726,,,,subtract_motor_0pct_baseline
sample,1784798347.785467,8,1,40,1436,35391,2000,5,1704,1697.893260,,,,,,,-0.896000,1696.9972602739726,,,,subtract_motor_0pct_baseline
sample,1784798347.8176315,8,1,40,1436,35391,2000,6,1853,1846.280932,,,,,,,-0.896000,1845.3849315068492,,,,subtract_motor_0pct_baseline
sample,1784798347.8496156,8,1,40,1436,35391,2000,7,1853,1846.280932,,,,,,,-0.896000,1845.3849315068492,,,,subtract_motor_0pct_baseline
sample,1784798347.8816185,8,1,40,1436,35391,2000,8,1963,1955.828877,,,,,,,-0.896000,1954.9328767123286,,,,subtract_motor_0pct_baseline
sample,1784798347.9136124,8,1,40,1436,35391,2000,9,1963,1955.828877,,,,,,,-0.896000,1954.9328767123286,,,,subtract_motor_0pct_baseline
sample,1784798347.9456131,8,1,40,1436,35391,2000,10,1963,1955.828877,,,,,,,-0.896000,1954.9328767123286,,,,subtract_motor_0pct_baseline
sample,1784798347.977613,8,1,40,1436,35391,2000,11,2014,2006.619288,,,,,,,-0.896000,2005.7232876712328,,,,subtract_motor_0pct_baseline
sample,1784798348.0096135,8,1,40,1436,35391,2000,12,2014,2006.619288,,,,,,,-0.896000,2005.7232876712328,,,,subtract_motor_0pct_baseline
sample,1784798348.0412664,8,1,40,1436,35391,2000,13,2091,2083.302849,,,,,,,-0.896000,2082.4068493150685,,,,subtract_motor_0pct_baseline
sample,1784798348.0732636,8,1,40,1436,35391,2000,14,2091,2083.302849,,,,,,,-0.896000,2082.4068493150685,,,,subtract_motor_0pct_baseline
sample,1784798348.1052637,8,1,40,1436,35391,2000,15,2248,2239.657644,,,,,,,-0.896000,2238.7616438356163,,,,subtract_motor_0pct_baseline
