kind,host_time,seq,motor,pct,pulse_us,fc_ms,dwell_ms,sample_index,raw,grams,count,mean_g,min_g,max_g,std_g,error
sample,1779013043.8414097,0,0,0,1100,32477,2000,0,7,6.971232876712328,,,,,,
sample,1779013043.8694227,0,0,0,1100,32477,2000,1,5,4.97945205479452,,,,,,
sample,1779013043.8957207,0,0,0,1100,32477,2000,2,5,4.97945205479452,,,,,,
sample,1779013043.922014,0,0,0,1100,32477,2000,3,5,4.97945205479452,,,,,,
sample,1779013043.9518187,0,0,0,1100,32477,2000,4,9,8.963013698630137,,,,,,
sample,1779013043.9772217,0,0,0,1100,32477,2000,5,9,8.963013698630137,,,,,,
sample,1779013044.00893,0,0,0,1100,32477,2000,6,5,4.97945205479452,,,,,,
sample,1779013044.0374932,0,0,0,1100,32477,2000,7,5,4.97945205479452,,,,,,
sample,1779013044.0635042,0,0,0,1100,32477,2000,8,5,4.97945205479452,,,,,,
sample,1779013044.091442,0,0,0,1100,32477,2000,9,3,2.9876712328767123,,,,,,
sample,1779013044.1164596,0,0,0,1100,32477,2000,10,3,2.9876712328767123,,,,,,
sample,1779013044.143184,0,0,0,1100,32477,2000,11,3,2.9876712328767123,,,,,,
sample,1779013044.168339,0,0,0,1100,32477,2000,12,1,0.9958904109589041,,,,,,
sample,1779013044.1932616,0,0,0,1100,32477,2000,13,1,0.9958904109589041,,,,,,
sample,1779013044.219312,0,0,0,1100,32477,2000,14,1,0.9958904109589041,,,,,,
sample,1779013044.2447083,0,0,0,1100,32477,2000,15,1,0.9958904109589041,,,,,,
sample,1779013044.2697399,0,0,0,1100,32477,2000,16,1,0.9958904109589041,,,,,,
sample,1779013044.295038,0,0,0,1100,32477,2000,17,1,0.9958904109589041,,,,,,
sample,1779013044.3210692,0,0,0,1100,32477,2000,18,-1,-0.9958904109589041,,,,,,
sample,1779013044.3463035,0,0,0,1100,32477,2000,19,-1,-0.9958904109589041,,,,,,
summary,1779013044.3463035,0,0,0,1100,32477,2000,,,,20,3.386,-0.996,8.963,2.859,
sample,1779013045.852347,1,0,5,1142,34487,2000,0,0,0.0,,,,,,
sample,1779013045.8775983,1,0,5,1142,34487,2000,1,0,0.0,,,,,,
sample,1779013045.9040737,1,0,5,1142,34487,2000,2,1,0.9958904109589041,,,,,,
