kind,host_time,seq,motor,pct,pulse_us,fc_ms,dwell_ms,sample_index,raw,grams,count,mean_g,min_g,max_g,std_g,error
sample,1779009707.7831993,0,1,0,1100,317543,1000,0,-7,-6.971232876712328,,,,,,
sample,1779009707.8077464,0,1,0,1100,317543,1000,1,-9,-8.963013698630137,,,,,,
sample,1779009707.8330185,0,1,0,1100,317543,1000,2,-9,-8.963013698630137,,,,,,
sample,1779009707.858019,0,1,0,1100,317543,1000,3,-9,-8.963013698630137,,,,,,
sample,1779009707.8830478,0,1,0,1100,317543,1000,4,-9,-8.963013698630137,,,,,,
sample,1779009707.9075022,0,1,0,1100,317543,1000,5,-8,-7.967123287671233,,,,,,
sample,1779009707.9324944,0,1,0,1100,317543,1000,6,-8,-7.967123287671233,,,,,,
sample,1779009707.9568477,0,1,0,1100,317543,1000,7,-8,-7.967123287671233,,,,,,
sample,1779009707.9821532,0,1,0,1100,317543,1000,8,-6,-5.975342465753425,,,,,,
sample,1779009708.0066588,0,1,0,1100,317543,1000,9,-6,-5.975342465753425,,,,,,
sample,1779009708.0316586,0,1,0,1100,317543,1000,10,-6,-5.975342465753425,,,,,,
sample,1779009708.0564382,0,1,0,1100,317543,1000,11,-2,-1.9917808219178081,,,,,,
sample,1779009708.0814419,0,1,0,1100,317543,1000,12,-2,-1.9917808219178081,,,,,,
sample,1779009708.1059484,0,1,0,1100,317543,1000,13,-2,-1.9917808219178081,,,,,,
sample,1779009708.130959,0,1,0,1100,317543,1000,14,-2,-1.9917808219178081,,,,,,
sample,1779009708.155586,0,1,0,1100,317543,1000,15,-2,-1.9917808219178081,,,,,,
sample,1779009708.1807034,0,1,0,1100,317543,1000,16,-2,-1.9917808219178081,,,,,,
sample,1779009708.2052321,0,1,0,1100,317543,1000,17,-3,-2.9876712328767123,,,,,,
sample,1779009708.2302408,0,1,0,1100,317543,1000,18,-3,-2.9876712328767123,,,,,,
sample,1779009708.25524,0,1,0,1100,317543,1000,19,-3,-2.9876712328767123,,,,,,
summary,1779009708.2562327,0,1,0,1100,317543,1000,,,,20,-5.278,-8.963,-1.992,2.836,
sample,1779009708.7888541,1,1,5,1142,318549,1000,0,3,2.9876712328767123,,,,,,
sample,1779009708.8144972,1,1,5,1142,318549,1000,1,3,2.9876712328767123,,,,,,
sample,1779009708.8388116,1,1,5,1142,318549,1000,2,3,2.9876712328767123,,,,,,
sample,1779009708.8634725,1,1,5,1142,318549,1000,3,3,2.9876712328767123,,,,,,
sample,1779009708.889005,1,1,5,1142,318549,1000,4,5,4.97945205479452,,,,,,
sample,1779009708.9135118,1,1,5,1142,318549,1000,5,5,4.97945205479452,,,,,,
sample,1779009708.9385116,1,1,5,1142,318549,1000,6,5,4.97945205479452,,,,,,
sample,1779009708.963679,1,1,5,1142,318549,1000,7,11,10.954794520547944,,,,,,
sample,1779009708.9885578,1,1,5,1142,318549,1000,8,11,10.954794520547944,,,,,,
sample,1779009709.013075,1,1,5,1142,318549,1000,9,11,10.954794520547944,,,,,,
sample,1779009709.0372312,1,1,5,1142,318549,1000,10,28,27.884931506849313,,,,,,
sample,1779009709.0618153,1,1,5,1142,318549,1000,11,28,27.884931506849313,,,,,,
sample,1779009709.086838,1,1,5,1142,318549,1000,12,28,27.884931506849313,,,,,,
sample,1779009709.1123612,1,1,5,1142,318549,1000,13,45,44.81506849315068,,,,,,
sample,1779009709.1363611,1,1,5,1142,318549,1000,14,45,44.81506849315068,,,,,,
sample,1779009709.1613693,1,1,5,1142,318549,1000,15,45,44.81506849315068,,,,,,
sample,1779009709.1863706,1,1,5,1142,318549,1000,16,67,66.72465753424657,,,,,,
sample,1779009709.2108877,1,1,5,1142,318549,1000,17,67,66.72465753424657,,,,,,
sample,1779009709.2359035,1,1,5,1142,318549,1000,18,67,66.72465753424657,,,,,,
sample,1779009709.2615404,1,1,5,1142,318549,1000,19,86,85.64657534246575,,,,,,
summary,1779009709.2615404,1,1,5,1142,318549,1000,,,,20,28.184,2.988,85.647,26.109,
sample,1779009709.795219,2,1,10,1184,319555,1000,0,124,123.4904109589041,,,,,,
sample,1779009709.8216214,2,1,10,1184,319555,1000,1,124,123.4904109589041,,,,,,
sample,1779009709.8461475,2,1,10,1184,319555,1000,2,125,124.48630136986301,,,,,,
sample,1779009709.871129,2,1,10,1184,319555,1000,3,125,124.48630136986301,,,,,,
sample,1779009709.8956573,2,1,10,1184,319555,1000,4,125,124.48630136986301,,,,,,
sample,1779009709.9206579,2,1,10,1184,319555,1000,5,125,124.48630136986301,,,,,,
sample,1779009709.945658,2,1,10,1184,319555,1000,6,145,144.4041095890411,,,,,,
sample,1779009709.9706483,2,1,10,1184,319555,1000,7,145,144.4041095890411,,,,,,
sample,1779009709.995394,2,1,10,1184,319555,1000,8,145,144.4041095890411,,,,,,
sample,1779009710.020387,2,1,10,1184,319555,1000,9,167,166.31369863013697,,,,,,
sample,1779009710.0451787,2,1,10,1184,319555,1000,10,167,166.31369863013697,,,,,,
sample,1779009710.070085,2,1,10,1184,319555,1000,11,167,166.31369863013697,,,,,,
sample,1779009710.095598,2,1,10,1184,319555,1000,12,196,195.1945205479452,,,,,,
sample,1779009710.1195984,2,1,10,1184,319555,1000,13,196,195.1945205479452,,,,,,
sample,1779009710.1445978,2,1,10,1184,319555,1000,14,196,195.1945205479452,,,,,,
sample,1779009710.1696074,2,1,10,1184,319555,1000,15,228,227.06301369863013,,,,,,
sample,1779009710.1936102,2,1,10,1184,319555,1000,16,228,227.06301369863013,,,,,,
sample,1779009710.21913,2,1,10,1184,319555,1000,17,228,227.06301369863013,,,,,,
sample,1779009710.244128,2,1,10,1184,319555,1000,18,261,259.92739726027395,,,,,,
sample,1779009710.2691326,2,1,10,1184,319555,1000,19,261,259.92739726027395,,,,,,
summary,1779009710.2691326,2,1,10,1184,319555,1000,,,,20,173.185,123.490,259.927,45.969,
sample,1779009710.8013604,3,1,15,1226,320561,1000,0,299,297.7712328767123,,,,,,
sample,1779009710.8267722,3,1,15,1226,320561,1000,1,299,297.7712328767123,,,,,,
sample,1779009710.8517783,3,1,15,1226,320561,1000,2,300,298.7671232876712,,,,,,
sample,1779009710.8767705,3,1,15,1226,320561,1000,3,300,298.7671232876712,,,,,,
sample,1779009710.9023008,3,1,15,1226,320561,1000,4,300,298.7671232876712,,,,,,
sample,1779009710.9272904,3,1,15,1226,320561,1000,5,321,319.6808219178082,,,,,,
sample,1779009710.9514766,3,1,15,1226,320561,1000,6,321,319.6808219178082,,,,,,
sample,1779009710.976466,3,1,15,1226,320561,1000,7,321,319.6808219178082,,,,,,
sample,1779009711.0021558,3,1,15,1226,320561,1000,8,350,348.56164383561645,,,,,,
sample,1779009711.027156,3,1,15,1226,320561,1000,9,350,348.56164383561645,,,,,,
sample,1779009711.0521636,3,1,15,1226,320561,1000,10,350,348.56164383561645,,,,,,
sample,1779009711.076917,3,1,15,1226,320561,1000,11,397,395.3684931506849,,,,,,
sample,1779009711.1020958,3,1,15,1226,320561,1000,12,397,395.3684931506849,,,,,,
sample,1779009711.1260982,3,1,15,1226,320561,1000,13,397,395.3684931506849,,,,,,
sample,1779009711.151104,3,1,15,1226,320561,1000,14,448,446.158904109589,,,,,,
sample,1779009711.176096,3,1,15,1226,320561,1000,15,448,446.158904109589,,,,,,
sample,1779009711.201613,3,1,15,1226,320561,1000,16,448,446.158904109589,,,,,,
sample,1779009711.2266066,3,1,15,1226,320561,1000,17,492,489.9780821917808,,,,,,
sample,1779009711.2516134,3,1,15,1226,320561,1000,18,492,489.9780821917808,,,,,,
sample,1779009711.2766125,3,1,15,1226,320561,1000,19,492,489.9780821917808,,,,,,
