key,count,duration_s,roll_rms_deg,pitch_rms_deg,gyro_xy_rms_dps,yaw_rate_rms_dps,tilt_saturation_pct,motor_high_saturation_pct,motor_low_saturation_pct,direct_throttle_pct,throttle_mean_us,total_force_mean_n
"roll_angle_kp=-0.8, roll_rate_kd=0.8, pitch_angle_kp=-1, pitch_rate_kd=0.3, pos_z_kp=3.8, yaw_rate_kd=0.5",369,3.4914700000000014,5.590944013057619,4.96377982814274,33.07282013025829,11.538048448726885,24.525745257452574,0.0,15.447154471544716,15.447154471544716,1621.6558265582655,11.83007651486694
"roll_angle_kp=-0.6, roll_rate_kd=0.4, pitch_angle_kp=-0.6, pitch_rate_kd=0.4, pos_z_kp=3.8, yaw_rate_kd=0.5",828,7.223731999999972,6.722044170448459,4.0428450413544335,23.99289117321782,21.82828226431762,1.9927536231884058,0.12077294685990338,7.125603864734299,7.125603864734299,1529.243961352657,12.459859310140931
"roll_angle_kp=-0.6, roll_rate_kd=0.4, pitch_angle_kp=-0.2, pitch_rate_kd=0.4, pos_z_kp=3.8, yaw_rate_kd=0.5",3312,29.016145999999903,4.336618870677136,2.5852940261061352,15.525521070786422,13.56485932809037,0.8001207729468599,0.0,5.01207729468599,3.5628019323671496,1509.8152173913043,12.675234753728489
"roll_angle_kp=-0.1, roll_rate_kd=0.4, pitch_angle_kp=-0.1, pitch_rate_kd=0.4, pos_z_kp=3.8, yaw_rate_kd=0.5",4649,40.83966099999979,5.813767103755767,3.6849235737811354,21.06171182161119,17.62280391313479,1.1185201118520112,0.7098300709830071,6.108840610884061,5.312970531297053,1558.6556248655625,12.694634436125087
