pc_elapsed_s,pc_unix_s,frame_index,roll_deg,pitch_deg,yaw_deg,range_height_m,fc_time_s,vel_est_x_m_s,vel_est_y_m_s,coax_roll_rate_kd,coax_pitch_rate_kd,coax_yaw_angle_kp,coax_yaw_rate_kd,vel_loop_x_kp,vel_loop_y_kp,vel_loop_x_ki,vel_loop_y_ki,vel_loop_x_kd,vel_loop_y_kd,vel_loop_enable
0.769605,1784371006.372111,27,-3.01442552,-3.24151707,-3.41802025,0.449999958,252.093018,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
0.799817,1784371006.402323,28,-3.01728415,-3.23856592,-3.41830635,0.449999958,252.118011,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
0.831370,1784371006.433876,29,-3.01892567,-3.23961163,-3.41859436,0.449999958,252.143005,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
0.862671,1784371006.465177,30,-3.02046895,-3.24089575,-3.41882515,0.449999958,252.168015,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
0.894270,1784371006.496776,31,-3.0183363,-3.24285269,-3.41917038,0.449999958,252.193008,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
0.894270,1784371006.496776,32,-3.01767993,-3.24781084,-3.41910934,0.449999958,252.218018,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
0.924270,1784371006.526776,33,-3.01729679,-3.24964571,-3.41937637,0.449999958,252.243011,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
0.954988,1784371006.557494,34,-3.01761937,-3.25096512,-3.41977501,0.449999958,252.268005,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
0.987111,1784371006.589617,35,-3.01620197,-3.24472761,-3.42030144,0.449999958,252.293015,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
1.019024,1784371006.621530,36,-3.01610279,-3.23734236,-3.42055511,0.449999958,252.318008,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
1.019024,1784371006.621530,37,-3.01654911,-3.23596001,-3.42048645,0.449999958,252.343018,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
1.049493,1784371006.651999,38,-3.01695824,-3.23698568,-3.42050743,0.449999958,252.368011,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
1.081495,1784371006.684001,39,-3.01550412,-3.24077606,-3.420784,0.449999958,252.393005,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
1.113579,1784371006.716085,40,-3.01626539,-3.25197124,-3.42082405,0.449999958,252.418015,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
1.113579,1784371006.716085,41,-3.01402307,-3.25674057,-3.42102623,0.449999958,252.443008,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
1.144503,1784371006.747009,42,-3.01215553,-3.25755835,-3.42106819,0.449999958,252.468018,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
1.175506,1784371006.778012,43,-3.01115489,-3.25568962,-3.42177391,0.449999958,252.493011,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
1.206495,1784371006.809001,44,-3.01198173,-3.25388765,-3.42203903,0.449999958,252.518005,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
1.237493,1784371006.839999,45,-3.01443195,-3.25106668,-3.42232895,0.449999958,252.543015,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
1.267707,1784371006.870213,46,-3.01625967,-3.25332737,-3.42273331,0.449999958,252.568008,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
1.267707,1784371006.870213,47,-3.01763892,-3.25595093,-3.42312813,0.449999958,252.593018,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
1.298699,1784371006.901205,48,-3.01606655,-3.25912666,-3.42384338,0.449999958,252.618011,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
1.329584,1784371006.932090,49,-3.01394844,-3.26410198,-3.42409134,0.449999958,252.643005,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
1.360427,1784371006.962933,50,-3.01111364,-3.26391697,-3.42471123,0.449999958,252.668015,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
1.391511,1784371006.994017,51,-3.00829363,-3.25733995,-3.42487526,0.449999958,252.693008,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
1.391511,1784371006.994017,52,-3.01209641,-3.25402308,-3.42547989,0.449999958,252.718018,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
1.422301,1784371007.024807,53,-3.01448107,-3.25497627,-3.42506409,0.449999958,252.743011,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
1.454294,1784371007.056800,54,-3.0162437,-3.26237822,-3.42503548,0.449999958,252.768005,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
1.485643,1784371007.088149,55,-3.01691675,-3.26861954,-3.42547417,0.449999958,252.793015,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
1.516648,1784371007.119153,56,-3.0156765,-3.27253771,-3.42605782,0.449999958,252.818008,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
1.516648,1784371007.119153,57,-3.01507902,-3.27479362,-3.42630959,0.449999958,252.843018,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
1.548662,1784371007.151168,58,-3.01438427,-3.27806282,-3.42702103,0.449999958,252.868011,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
1.580128,1784371007.182634,59,-3.01316166,-3.27457619,-3.42755127,0.449999958,252.893005,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
1.612128,1784371007.214634,60,-3.01355124,-3.27438831,-3.42780876,0.449999958,252.918015,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
1.644197,1784371007.246703,61,-3.01725864,-3.27453709,-3.42837334,0.449999958,252.943008,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
1.644197,1784371007.246703,62,-3.01707649,-3.27754688,-3.42891121,0.449999958,252.968018,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
1.675130,1784371007.277636,63,-3.01692653,-3.27580023,-3.42926407,0.449999958,252.993011,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
1.706195,1784371007.308701,64,-3.01495671,-3.27278185,-3.4291172,0.449999958,253.018005,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
1.737119,1784371007.339625,65,-3.01304841,-3.26999283,-3.42919159,0.449999958,253.043015,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
1.768126,1784371007.370632,66,-3.01229143,-3.26774073,-3.4298954,0.449999958,253.068008,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
1.768126,1784371007.370632,67,-3.01123905,-3.26680231,-3.43029022,0.449999958,253.093018,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
1.799514,1784371007.402020,68,-3.01324511,-3.26962423,-3.43063545,0.449999958,253.118011,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
1.831527,1784371007.434032,69,-3.01387548,-3.27281189,-3.43118858,0.449999958,253.143005,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
1.863048,1784371007.465554,70,-3.01291418,-3.2727108,-3.43161583,0.449999958,253.168015,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
1.895124,1784371007.497630,71,-3.01170182,-3.27404833,-3.43194008,0.449999958,253.193008,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
1.895124,1784371007.497630,72,-3.00995421,-3.27263355,-3.43220139,0.449999958,253.218018,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
1.927243,1784371007.529749,73,-3.00707603,-3.27181625,-3.43200111,0.449999958,253.243011,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
1.958513,1784371007.561019,74,-3.00681734,-3.27407789,-3.43230057,0.449999958,253.268005,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
1.990515,1784371007.593021,75,-3.00784874,-3.27657986,-3.43318939,0.449999958,253.293015,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
1.990515,1784371007.593021,76,-3.01048756,-3.27870226,-3.43374062,0.449999958,253.318008,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
2.022063,1784371007.624568,77,-3.01217413,-3.27364874,-3.43418884,0.449999958,253.343018,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
2.052541,1784371007.655046,78,-3.01305246,-3.2699337,-3.43400574,0.449999958,253.368011,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
2.083581,1784371007.686087,79,-3.014256,-3.26460886,-3.43401527,0.449999958,253.393005,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
2.114537,1784371007.717043,80,-3.0128324,-3.25941944,-3.43418312,0.449999958,253.418015,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
2.114537,1784371007.717043,81,-3.00925088,-3.26179743,-3.43483543,0.449999958,253.443008,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
2.145549,1784371007.748055,82,-3.0080862,-3.25584459,-3.43539047,0.449999958,253.468018,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
2.176544,1784371007.779050,83,-3.0076859,-3.25513029,-3.43578148,0.449999958,253.493011,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
2.207536,1784371007.810042,84,-3.00670242,-3.25097418,-3.43622971,0.449999958,253.518005,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
2.239666,1784371007.842172,85,-3.0067749,-3.24838781,-3.4366951,0.449999958,253.543015,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
2.270764,1784371007.873270,86,-3.0090425,-3.25037527,-3.43687057,0.449999958,253.568008,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
2.270764,1784371007.873270,87,-3.0116086,-3.24920654,-3.43721962,0.449999958,253.593018,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
2.302537,1784371007.905043,88,-3.01107502,-3.24489355,-3.43755341,0.449999958,253.618011,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
2.333131,1784371007.935637,89,-3.00979614,-3.24894953,-3.43819809,0.447724968,253.643005,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
2.365208,1784371007.967714,90,-3.00980616,-3.25334406,-3.43831825,0.448521227,253.668015,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
2.397201,1784371007.999707,91,-3.01101685,-3.25540972,-3.43875122,0.449038804,253.693008,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
2.397201,1784371007.999707,92,-3.01127934,-3.25806522,-3.43924332,0.449375212,253.718018,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
2.428405,1784371008.030911,93,-3.01241946,-3.25948858,-3.43971062,0.449593872,253.743011,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
2.459273,1784371008.061779,94,-3.01458359,-3.25493002,-3.4402504,0.449828386,253.768005,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
2.491272,1784371008.093778,95,-3.01837063,-3.24723768,-3.44024467,0.449888438,253.793015,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
2.491272,1784371008.093778,96,-3.01420975,-3.24764299,-3.4402523,0.449927479,253.818008,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
2.523273,1784371008.125779,97,-3.01261282,-3.25098467,-3.44036674,0.449952871,253.843018,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
2.554266,1784371008.156772,98,-3.01230383,-3.25338888,-3.44093132,0.44998008,253.868011,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
2.586392,1784371008.188898,99,-3.01281166,-3.25531673,-3.44156456,0.449987054,253.893005,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
2.618269,1784371008.220775,100,-3.01116371,-3.25462055,-3.44223404,0.449991584,253.918015,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
2.618269,1784371008.220775,101,-3.01112986,-3.25166035,-3.44252205,0.449994534,253.943008,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
2.650393,1784371008.252899,102,-3.01247072,-3.24616861,-3.44257736,0.449997693,253.968018,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
2.681339,1784371008.283845,103,-3.0129447,-3.24925375,-3.44278526,0.449998498,253.993011,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
2.713342,1784371008.315848,104,-3.01106024,-3.2568512,-3.44294548,0.449999034,254.018005,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
2.744352,1784371008.346858,105,-3.01160669,-3.26168633,-3.44324493,0.449999362,254.043015,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
2.744352,1784371008.346858,106,-3.01321077,-3.26309729,-3.44363403,0.449999571,254.068008,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
2.776271,1784371008.378777,107,-3.01242542,-3.26181936,-3.44456482,0.449999809,254.093018,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
2.807705,1784371008.410211,108,-3.0120275,-3.25829697,-3.44490814,0.449999869,254.118011,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
2.839050,1784371008.441556,109,-3.01431537,-3.25795603,-3.44555283,0.449999899,254.143005,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
2.869839,1784371008.472345,110,-3.01407671,-3.25923443,-3.44605637,0.449999928,254.168015,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
2.869839,1784371008.472345,111,-3.01394176,-3.25742245,-3.44633293,0.449999958,254.193008,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
2.901076,1784371008.503582,112,-3.01359534,-3.25614119,-3.44656563,0.449999958,254.218018,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
2.933075,1784371008.535581,113,-3.01481724,-3.25573874,-3.44651794,0.449999958,254.243011,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
2.964469,1784371008.566975,114,-3.01599932,-3.25371742,-3.44669342,0.449999958,254.268005,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
2.964469,1784371008.566975,115,-3.01440716,-3.25083685,-3.4470005,0.449999958,254.293015,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
2.995878,1784371008.598384,116,-3.01182199,-3.24892378,-3.44748116,0.449999958,254.318008,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
3.027215,1784371008.629721,117,-3.01381326,-3.24702072,-3.44784355,0.449999958,254.343018,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
3.058441,1784371008.660947,118,-3.01306415,-3.24078083,-3.44837761,0.449999958,254.368011,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
3.088705,1784371008.691211,119,-3.01420546,-3.23860455,-3.44909668,0.449999958,254.393005,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
3.119520,1784371008.722026,120,-3.01511049,-3.23853207,-3.44936752,0.449999958,254.418015,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
3.119520,1784371008.722026,121,-3.01464653,-3.23915434,-3.44905281,0.449999958,254.443008,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
3.151502,1784371008.754008,122,-3.01234245,-3.23922157,-3.44947052,0.449999958,254.468018,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
3.182512,1784371008.785017,123,-3.01139069,-3.24030733,-3.45015335,0.449999958,254.493011,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
3.212923,1784371008.815428,124,-3.0123589,-3.24322033,-3.45065308,0.449999958,254.518005,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
3.244298,1784371008.846804,125,-3.01149607,-3.24110174,-3.45085907,0.449999958,254.543015,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
3.244298,1784371008.846804,126,-3.00909805,-3.23847818,-3.45137787,0.449999958,254.568008,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
3.275671,1784371008.878177,127,-3.00928068,-3.23912477,-3.45152092,0.449999958,254.593018,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
3.307038,1784371008.909544,128,-3.01966786,-3.2362957,-3.45190239,0.449999958,254.618011,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
3.339043,1784371008.941549,129,-3.02385759,-3.22784138,-3.45161057,0.449999958,254.643005,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
3.370023,1784371008.972529,130,-3.02435088,-3.22936535,-3.45240211,0.449999958,254.668015,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
3.370023,1784371008.972529,131,-3.02433205,-3.22905684,-3.45281792,0.449999958,254.693008,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
3.415928,1784371009.018434,132,-3.00328374,-3.24564457,-3.45230484,0.449999958,254.718018,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
3.415928,1784371009.018434,133,-2.9970026,-3.26088285,-3.45386696,0.449999958,254.743011,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
3.446961,1784371009.049467,134,-2.99916697,-3.25756931,-3.45449448,0.449999958,254.768005,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
3.478211,1784371009.080717,135,-3.00790834,-3.25697231,-3.45430183,0.446499974,254.793015,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
3.509800,1784371009.112306,136,-3.01630354,-3.24647331,-3.45474052,0.444224983,254.818008,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
3.541807,1784371009.144313,137,-3.02429867,-3.2408042,-3.45472145,0.442746252,254.843018,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
3.541807,1784371009.144313,138,-3.02796316,-3.24165583,-3.45531845,0.444660276,254.868011,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
3.573879,1784371009.176385,139,-3.02036333,-3.25119543,-3.45533562,0.44652918,254.893005,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
3.619809,1784371009.222315,140,-3.01554155,-3.265172,-3.45567894,0.444243968,254.918015,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
3.619809,1784371009.222315,141,-3.00676584,-3.26535702,-3.45598984,0.446258575,254.943008,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
3.650809,1784371009.253315,142,-3.00608802,-3.262321,-3.45625114,0.442644238,254.968018,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
3.682799,1784371009.285305,143,-3.00991821,-3.25751972,-3.4568882,0.445218742,254.993011,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
3.714798,1784371009.317304,144,-3.01994419,-3.2466259,-3.45724487,0.446892172,255.018005,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
3.714798,1784371009.317304,145,-3.02442813,-3.24772739,-3.45774078,0.447979897,255.043015,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
3.745811,1784371009.348317,146,-3.02620602,-3.25134373,-3.45903587,0.443371505,255.068008,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
3.776675,1784371009.379181,147,-3.02656054,-3.25179768,-3.45982552,0.445691466,255.093018,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
3.806679,1784371009.409185,148,-3.02128053,-3.24070358,-3.45966911,0.443699449,255.118011,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
3.837838,1784371009.440344,149,-3.00745201,-3.24592686,-3.45859528,0.445904642,255.143005,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
3.869863,1784371009.472369,150,-2.99359369,-3.2494874,-3.45756721,0.447338015,255.168015,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
3.869863,1784371009.472369,151,-3.00123239,-3.26317024,-3.45723343,0.448875308,255.193008,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
3.900863,1784371009.503369,152,-3.01938486,-3.26008463,-3.45684814,0.449268937,255.218018,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
