pc_elapsed_s,pc_unix_s,frame_index,roll_deg,pitch_deg,yaw_deg,range_height_m,fc_time_s,vel_est_x_m_s,vel_est_y_m_s,coax_roll_rate_kd,coax_pitch_rate_kd,coax_yaw_angle_kp,coax_yaw_rate_kd,vel_loop_x_kp,vel_loop_y_kp,vel_loop_x_ki,vel_loop_y_ki,vel_loop_x_kd,vel_loop_y_kd,vel_loop_enable
0.900187,1784371172.535554,32,-3.01558876,-3.21724081,-6.1269722,0.441478759,418.207031,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
0.930992,1784371172.566359,33,-3.00350165,-3.2035017,-6.12454224,0.440961182,418.232025,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
0.930992,1784371172.566359,34,-2.98539639,-3.212358,-6.12360954,0.440624774,418.257019,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
0.962995,1784371172.598361,35,-2.99599504,-3.24967384,-6.12216949,0.440406114,418.282013,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
0.994086,1784371172.629452,36,-3.01199818,-3.29386711,-6.1245079,0.440171599,418.307007,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
1.025396,1784371172.660763,37,-3.02964115,-3.2968421,-6.12731552,0.440111548,418.332031,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
1.057473,1784371172.692839,38,-3.02697992,-3.28403568,-6.13187408,0.440072507,418.357025,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
1.057473,1784371172.692839,39,-3.02966571,-3.24416161,-6.132658,0.440047115,418.382019,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
1.088391,1784371172.723758,40,-3.01838589,-3.24435949,-6.13151169,0.440019906,418.407013,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
1.119470,1784371172.754837,41,-3.01645231,-3.2442441,-6.13038826,0.440012932,418.432007,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
1.150483,1784371172.785850,42,-3.00590944,-3.24777794,-6.13097382,0.440008402,418.457031,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
1.182405,1784371172.817771,43,-3.01951003,-3.27315044,-6.13004684,0.440005451,418.482025,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
1.182405,1784371172.817771,44,-3.01985455,-3.27624512,-6.13363838,0.440003544,418.507019,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
1.213391,1784371172.848758,45,-3.02554226,-3.25504732,-6.1348896,0.440001488,418.532013,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
1.243395,1784371172.878762,46,-3.02537012,-3.245893,-6.13819504,0.440000951,418.557007,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
1.275093,1784371172.910460,47,-3.0152638,-3.21881104,-6.14083099,0.440000623,418.582031,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
1.306094,1784371172.941461,48,-3.00174546,-3.21479321,-6.13874054,0.440000415,418.607025,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
1.306094,1784371172.941461,49,-3.01960254,-3.22374916,-6.1394062,0.443500161,418.632019,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
1.350922,1784371172.986289,50,-2.99858999,-3.20805502,-6.13641167,0.442275107,418.657013,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
1.381922,1784371173.017288,51,-3.02846575,-3.20501518,-6.13559723,0.441478819,418.682007,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
1.381922,1784371173.017288,52,-3.02081823,-3.24082375,-6.1342144,0.440961242,418.707031,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
1.412923,1784371173.048290,53,-3.04360914,-3.26254177,-6.13369751,0.440406114,418.732025,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
1.442929,1784371173.078295,54,-3.00538874,-3.28119707,-6.13669014,0.440263987,418.757019,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
1.473999,1784371173.109366,55,-3.01900625,-3.26263618,-6.13779449,0.440171599,418.782013,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
1.505929,1784371173.141295,56,-3.00525379,-3.26413822,-6.14343834,0.440111548,418.807007,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
1.505929,1784371173.141295,57,-3.02461219,-3.22746944,-6.13934135,0.440072507,418.832031,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
1.537934,1784371173.173300,58,-3.01614356,-3.22112131,-6.14196396,0.440030634,418.857025,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
1.568931,1784371173.204297,59,-3.03542042,-3.21611023,-6.13730812,0.440019906,418.882019,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
1.601124,1784371173.236490,60,-3.03787732,-3.2568984,-6.14110374,0.440012932,418.907013,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
1.601124,1784371173.236490,61,-3.02950811,-3.27705479,-6.13901901,0.440008402,418.932007,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
1.631971,1784371173.267338,62,-3.01176023,-3.27224016,-6.14284706,0.440003544,418.957031,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
1.662924,1784371173.298290,63,-2.99482298,-3.25059652,-6.14346504,0.443502307,418.982025,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
1.694929,1784371173.330296,64,-2.99866605,-3.2382288,-6.14441299,0.445776492,419.007019,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
1.726698,1784371173.362065,65,-2.99365211,-3.24923182,-6.14446449,0.443754733,419.032013,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
1.757959,1784371173.393326,66,-3.01592636,-3.24007034,-6.14307213,0.442440569,419.057007,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
1.757959,1784371173.393326,67,-3.02733684,-3.2506547,-6.14453506,0.441031158,419.082031,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
1.789977,1784371173.425344,68,-3.04716039,-3.26464367,-6.14293671,0.440670252,419.107025,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
1.821146,1784371173.456512,69,-3.03204036,-3.27738619,-6.1451664,0.440435648,419.132019,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
1.852217,1784371173.487584,70,-3.02382612,-3.26619101,-6.1440773,0.440283179,419.157013,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
1.883549,1784371173.518916,71,-3.00036025,-3.25409698,-6.14751816,0.440119624,419.182007,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
1.883549,1784371173.518916,72,-2.99252963,-3.25511837,-6.1461525,0.440077752,419.207031,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
1.915510,1784371173.550877,73,-2.99537253,-3.26339102,-6.14814949,0.440050542,419.232025,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
1.945834,1784371173.581200,74,-3.01461339,-3.26406574,-6.14723396,0.44003284,419.257019,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
1.976988,1784371173.612355,75,-3.03391838,-3.26292372,-6.14727783,0.440013856,419.282013,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
2.008229,1784371173.643596,76,-3.0393095,-3.26185513,-6.14746857,0.440008998,419.307007,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
2.008229,1784371173.643596,77,-3.03901649,-3.25903463,-6.14784813,0.440005839,419.332031,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
2.039284,1784371173.674651,78,-3.02541971,-3.25466585,-6.14906502,0.443503797,419.357025,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
2.070286,1784371173.705653,79,-3.01132131,-3.24333811,-6.14909172,0.442277461,419.382019,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
2.101987,1784371173.737354,80,-2.99211454,-3.24548626,-6.15024757,0.440962225,419.407013,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
2.132508,1784371173.767874,81,-3.00445938,-3.25777149,-6.15057564,0.440625459,419.432007,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
2.132508,1784371173.767874,82,-3.01450348,-3.25909185,-6.15187073,0.440406561,419.457031,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
2.163396,1784371173.798763,83,-3.0250144,-3.25379705,-6.15141678,0.440264255,419.482025,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
2.194422,1784371173.829788,84,-3.02308488,-3.24589205,-6.15249825,0.440111667,419.507019,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
2.226612,1784371173.861979,85,-3.02210546,-3.2375536,-6.15192795,0.440072596,419.532013,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
2.258538,1784371173.893904,86,-3.01424074,-3.2327795,-6.15249443,0.440047175,419.557007,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
2.258538,1784371173.893904,87,-3.00127077,-3.23252344,-6.1526165,0.440030664,419.582031,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
2.290489,1784371173.925855,88,-3.00166798,-3.2511735,-6.15350342,0.440012962,419.607025,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
2.322475,1784371173.957842,89,-3.01031137,-3.27351141,-6.15439796,0.440008432,419.632019,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
2.354010,1784371173.989377,90,-3.02343392,-3.28321218,-6.15487099,0.440005481,419.657013,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
2.385824,1784371174.021191,91,-3.02367496,-3.2777915,-6.15564537,0.440003574,419.682007,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
2.385824,1784371174.021191,92,-3.02504182,-3.27010632,-6.1550808,0.440002322,419.707031,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
2.417718,1784371174.053085,93,-3.01485229,-3.26377869,-6.1553688,0.440000981,419.732025,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
2.448453,1784371174.083820,94,-3.00514221,-3.26268864,-6.15475082,0.443500638,419.757019,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
2.479446,1784371174.114812,95,-2.99653912,-3.27039766,-6.15611076,0.445775419,419.782013,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
2.479446,1784371174.114812,96,-2.99998999,-3.27617931,-6.15633392,0.443754017,419.807007,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
2.510452,1784371174.145818,97,-3.01177645,-3.28147316,-6.15759277,0.441586077,419.832031,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
2.540453,1784371174.175820,98,-3.02336454,-3.27789736,-6.15791512,0.441030949,419.857025,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
2.572454,1784371174.207821,99,-3.02722836,-3.26611376,-6.15875626,0.440670103,419.882019,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
2.603590,1784371174.238957,100,-3.0242703,-3.26001692,-6.15864563,0.440435559,419.907013,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
2.634569,1784371174.269936,101,-3.01558995,-3.26408863,-6.1586132,0.44028312,419.932007,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
2.634569,1784371174.269936,102,-3.00311255,-3.27517557,-6.15878677,0.440119624,419.957031,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
2.665646,1784371174.301013,103,-2.99981904,-3.28142118,-6.15926743,0.440077752,419.982025,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
2.696610,1784371174.331977,104,-3.00133562,-3.28271532,-6.16044617,0.440050542,420.007019,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
2.727572,1784371174.362939,105,-3.01051855,-3.27949667,-6.1612606,0.44003284,420.032013,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
2.759573,1784371174.394939,106,-3.02105427,-3.27291918,-6.16229248,0.44351387,420.057007,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
2.759573,1784371174.394939,107,-3.03032064,-3.26810932,-6.16239738,0.442284018,420.082031,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
2.790783,1784371174.426150,108,-3.02678704,-3.26317167,-6.16303444,0.4414846,420.107025,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
2.821990,1784371174.457356,109,-3.01839232,-3.26917601,-6.16356087,0.440964997,420.132019,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
2.853247,1784371174.488614,110,-3.01190567,-3.27627897,-6.16426659,0.440407723,420.157013,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
2.853247,1784371174.488614,111,-3.00943995,-3.28336573,-6.16479111,0.44026503,420.182007,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
2.884255,1784371174.519621,112,-3.01012611,-3.28156996,-6.1654129,0.440172255,420.207031,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
2.915254,1784371174.550621,113,-3.01179576,-3.28092718,-6.16629028,0.44361195,420.232025,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
2.946246,1784371174.581613,114,-3.01840997,-3.2810235,-6.16649246,0.442347765,420.257019,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
2.977853,1784371174.613219,115,-3.0198884,-3.28413725,-6.16722298,0.440991938,420.282013,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
3.009978,1784371174.645345,116,-3.01894474,-3.28187704,-6.16733551,0.440644771,420.307007,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
3.009978,1784371174.645345,117,-3.019871,-3.28136635,-6.16750908,0.440419108,420.332031,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
3.040986,1784371174.676353,118,-3.02336264,-3.28168106,-6.16813278,0.440272421,420.357025,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
3.072181,1784371174.707547,119,-3.02166891,-3.273067,-6.16892052,0.440115094,420.382019,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
3.103173,1784371174.738539,120,-3.01907659,-3.26330185,-6.1695652,0.440074801,420.407013,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
3.135106,1784371174.770473,121,-3.02049565,-3.26767302,-6.17025566,0.440048635,420.432007,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
3.135106,1784371174.770473,122,-3.0209775,-3.26635695,-6.17084503,0.440031618,420.457031,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
3.167101,1784371174.802467,123,-3.01795053,-3.26871157,-6.17107582,0.440013349,420.482025,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
3.198978,1784371174.834345,124,-3.01610804,-3.26608944,-6.17100334,0.443508685,420.507019,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
3.230095,1784371174.865462,125,-3.01650643,-3.26616573,-6.17075157,0.445780635,420.532013,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
3.261978,1784371174.897345,126,-3.01605415,-3.27087879,-6.17088318,0.443757415,420.557007,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
3.261978,1784371174.897345,127,-3.01393032,-3.27792358,-6.17158318,0.442442328,420.582031,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
3.293107,1784371174.928473,128,-3.01288652,-3.27586269,-6.1727581,0.441031873,420.607025,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
3.324243,1784371174.959610,129,-3.0148468,-3.27272272,-6.17307281,0.440670729,420.632019,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
3.356126,1784371174.991493,130,-3.01720428,-3.27127314,-6.17349243,0.440435976,420.657013,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
3.356126,1784371174.991493,131,-3.01662564,-3.27365541,-6.17345619,0.443783373,420.682007,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
3.387205,1784371175.022571,132,-3.01519394,-3.27189732,-6.17354774,0.441598475,420.707031,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
3.418315,1784371175.053682,133,-3.01435661,-3.26560831,-6.17374611,0.441038996,420.732025,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
3.448901,1784371175.084268,134,-3.00930715,-3.26952267,-6.17383766,0.440675348,420.757019,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
3.479773,1784371175.115139,135,-3.00528407,-3.27626228,-6.17445374,0.440438986,420.782013,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
3.479773,1784371175.115139,136,-3.00453234,-3.27321672,-6.17561913,0.440285325,420.807007,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
3.511374,1784371175.146740,137,-3.0070672,-3.2661767,-6.17596245,0.443620533,420.832031,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
3.543374,1784371175.178741,138,-3.0098877,-3.2641654,-6.17658234,0.445853353,420.857025,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
3.575374,1784371175.210741,139,-3.01193762,-3.26330233,-6.17691612,0.443804681,420.882019,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
3.606559,1784371175.241926,140,-3.01755214,-3.25640869,-6.17658806,0.442473054,420.907013,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
3.606559,1784371175.241926,141,-3.01582861,-3.25209808,-6.1770134,0.444544852,420.932007,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
3.638560,1784371175.273926,142,-3.00987577,-3.25122881,-6.17751312,0.442954153,420.957031,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
3.670460,1784371175.305827,143,-3.00589657,-3.25366211,-6.17821693,0.441920191,420.982025,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
3.701460,1784371175.336827,144,-3.00712276,-3.25650883,-6.17871284,0.441248119,421.007019,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
4.668280,1784371176.303647,145,-3.01930308,-3.28545332,-6.18856621,0.44052732,421.52301,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
4.668280,1784371176.303647,146,-3.00000095,-3.23589754,-6.19753647,0.440342754,421.992035,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
4.699353,1784371176.334719,147,-2.99417782,-3.25384045,-6.19852448,0.4402228,422.017029,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
4.730247,1784371176.365614,148,-3.00081491,-3.2701726,-6.19843674,0.443644822,422.042023,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
4.762237,1784371176.397603,149,-3.01965952,-3.26432085,-6.19920158,0.442369133,422.067017,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
4.792258,1784371176.427624,150,-3.03373861,-3.24584293,-6.19866371,0.444500953,422.09201,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
4.792258,1784371176.427624,151,-3.02909017,-3.23290443,-6.19878006,0.442925632,422.117035,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
4.823441,1784371176.458807,152,-3.02154803,-3.21991158,-6.19886208,0.441901654,422.142029,0,0,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
