Time [s],Channel 0,Channel 1,Channel 2,Channel 3,Channel 4
0.216836250,0,1,1,1,1
0.217136875,0,0,1,1,1
0.217740000,0,1,1,1,1
0.218040625,0,0,1,1,1
0.218643750,0,1,1,1,1
0.218944375,0,0,1,1,1
0.219547500,0,1,1,1,1
0.219848125,0,0,1,1,1
0.220451250,0,1,1,1,1
0.220751750,0,0,1,1,1
0.221352875,0,1,1,1,1
0.221655500,0,0,1,1,1
0.221956625,0,0,0,1,1
0.222257125,0,1,0,1,1
0.222559750,0,0,0,1,1
0.223160875,0,1,0,1,1
0.223463500,0,0,0,1,1
0.224064625,0,1,0,1,1
0.224365250,0,0,0,1,1
0.224968375,0,1,0,1,1
0.225268875,0,0,0,1,1
0.225872125,0,1,0,1,1
0.226172625,0,0,0,1,1
0.226775875,0,1,0,1,1
0.227076375,0,0,0,1,1
0.227679625,0,1,0,1,1
0.227980125,0,0,0,1,1
0.228583250,0,1,0,1,1
0.228883875,0,0,0,1,1
0.229486875,1,0,0,1,1
0.235424875,0,0,0,1,1
0.236026125,0,1,0,1,1
0.236326625,0,0,0,1,1
0.236929875,0,1,0,1,1
0.237230375,0,0,0,1,1
0.237533125,0,0,1,1,1
0.237833625,0,1,1,1,1
0.238134375,0,0,1,1,1
0.238737375,0,1,1,1,1
0.239038000,0,0,1,1,1
0.239641125,0,1,1,1,1
0.239941750,0,0,1,1,1
0.240544875,0,1,1,1,1
0.240845500,0,0,1,1,1
0.241448625,0,1,1,1,1
0.241749250,0,0,1,1,1
0.242350375,0,1,1,1,1
0.242653000,0,0,1,1,1
0.242954000,0,0,0,1,1
0.243254625,0,1,0,1,1
0.243557250,0,0,0,1,1
0.244158375,0,1,0,1,1
0.244461000,0,0,0,1,1
0.245062125,0,1,0,1,1
0.245362625,0,0,0,1,1
0.245965875,0,1,0,1,1
0.246266375,0,0,0,1,1
0.246869500,0,1,0,1,1
0.247170125,0,0,0,1,1
0.247773250,0,1,0,1,1
0.248073875,0,0,0,1,1
0.248677000,0,1,0,1,1
0.248977625,0,0,0,1,1
0.249580750,0,1,0,1,1
0.249881375,0,0,0,1,1
0.250484375,1,0,0,1,1
0.256422250,0,0,0,1,1
0.257023500,0,1,0,1,1
0.257324125,0,0,0,1,1
0.257927250,0,1,0,1,1
0.258227875,0,0,0,1,1
0.258530500,0,0,1,1,1
0.258831125,0,1,1,1,1
0.259131750,0,0,1,1,1
0.259734875,0,1,1,1,1
0.260035500,0,0,1,1,1
0.260638625,0,1,1,1,1
0.260939250,0,0,1,1,1
0.261542375,0,1,1,1,1
0.261843000,0,0,1,1,1
0.262446125,0,1,1,1,1
0.262746750,0,0,1,1,1
0.263347750,0,1,1,1,1
0.263650500,0,0,1,1,1
0.263951500,0,0,0,1,1
0.264252125,0,1,0,1,1
0.264554625,0,0,0,1,1
0.265155750,0,1,0,1,1
0.265458375,0,0,0,1,1
0.266059500,0,1,0,1,1
0.266360125,0,0,0,1,1
0.266963250,0,1,0,1,1
0.267263875,0,0,0,1,1
0.267867000,0,1,0,1,1
