Time [s],Channel 0,Channel 1,Channel 2,Channel 3,Channel 4
1.358401750,1,1,1,0,1
1.358702500,1,0,1,0,1
1.359004500,1,1,1,1,1
1.359607875,1,1,1,0,1
1.359908625,1,0,1,0,1
1.360210500,1,1,1,1,1
1.435978375,0,1,1,1,1
1.435978625,1,1,1,1,1
1.438280375,1,0,1,1,1
1.438581500,1,1,1,1,1
1.438581625,1,1,0,1,1
1.438882625,1,0,0,1,1
1.439184500,1,1,1,1,1
1.439185500,0,1,1,1,1
1.439486500,0,0,1,1,1
1.439787625,0,1,1,1,1
1.439787875,0,1,0,1,1
1.440089750,0,0,0,1,1
1.440095750,1,1,1,1,1
1.440391250,1,0,0,1,1
1.440391500,1,1,0,1,1
1.440391625,1,1,1,1,1
1.440391875,1,1,1,0,1
1.440692625,1,0,1,0,1
1.440994375,1,1,1,1,1
1.441598000,1,1,1,0,1
1.441898500,1,0,1,0,1
1.442200375,1,1,1,1,1
1.517968375,0,1,1,1,1
1.517968625,1,1,1,1,1
1.520270500,1,0,1,1,1
1.520571625,1,1,1,1,1
1.520571750,1,1,0,1,1
1.520872750,1,0,0,1,1
1.521174625,1,1,1,1,1
1.521175625,0,1,1,1,1
1.521476625,0,0,1,1,1
1.521777750,0,1,1,1,1
1.521777875,0,1,0,1,1
1.522079750,0,0,0,1,1
1.522083250,1,1,1,1,1
1.522381375,1,0,0,1,1
1.522381500,1,1,0,1,1
1.522381750,1,1,1,1,1
1.522381875,1,1,1,0,1
1.522682625,1,0,1,0,1
1.522984625,1,1,1,1,1
1.523588125,1,1,1,0,1
1.523888625,1,0,1,0,1
1.524190625,1,1,1,1,1
1.599958500,0,1,1,1,1
1.599958750,1,1,1,1,1
1.602260625,1,0,1,1,1
1.602561625,1,1,1,1,1
1.602561875,1,1,0,1,1
1.602862750,1,0,0,1,1
1.603164750,1,1,1,1,1
1.603165625,0,1,1,1,1
1.603466750,0,0,1,1,1
1.603767875,0,1,1,1,1
1.603768125,0,1,0,1,1
1.604069875,0,0,0,1,1
1.604074375,1,1,1,1,1
1.604371500,1,0,0,1,1
1.604371625,1,1,0,1,1
1.604371750,1,1,1,1,1
1.604372000,1,1,1,0,1
1.604672750,1,0,1,0,1
1.604974625,1,1,1,1,1
1.605578125,1,1,1,0,1
1.605878750,1,0,1,0,1
1.606180625,1,1,1,1,1
1.681948500,0,1,1,1,1
1.681948750,1,1,1,1,1
1.684250625,1,0,1,1,1
1.684551750,1,1,1,1,1
1.684551875,1,1,0,1,1
