Time [s],Channel 0,Channel 1,Channel 2,Channel 3,Channel 4
1.892372125,1,1,0,0,1
1.892373125,1,0,0,0,1
1.892374250,1,1,0,0,1
1.892375250,1,0,0,0,1
1.892376375,1,1,0,0,1
1.892377375,1,0,0,0,1
1.892378500,1,1,0,0,1
1.892379500,1,0,0,0,1
1.892380625,1,1,0,0,1
1.892381625,1,0,0,0,1
1.892382625,1,1,1,1,1
1.892382750,1,1,0,0,1
1.892383750,1,1,1,1,1
2.266326250,1,0,0,0,1
2.266327250,1,1,0,0,1
2.266328375,1,0,0,0,1
2.266329375,1,1,0,0,1
2.266330500,1,0,0,0,1
2.266331500,1,1,0,0,1
2.266332625,1,0,0,0,1
2.266333625,1,1,0,0,1
2.266334750,1,0,0,0,1
2.266335750,1,1,0,0,1
2.266336875,1,0,0,0,1
2.266337875,1,1,0,0,1
2.266339000,1,1,1,1,1
2.640281500,1,0,0,0,1
2.640282500,1,1,0,0,1
2.640283625,1,0,0,0,1
2.640284625,1,1,0,0,1
2.640285750,1,0,0,0,1
2.640286750,1,1,0,0,1
2.640287875,1,0,0,0,1
2.640288875,1,1,0,0,1
2.640290000,1,0,0,0,1
2.640291000,1,1,0,0,1
2.640292125,1,0,0,0,1
2.640293125,1,1,0,0,1
2.640294250,1,1,1,1,1
3.014236750,1,0,1,1,1
3.014236875,1,0,0,0,1
3.014237875,1,1,0,0,1
3.014239000,1,0,0,0,1
3.014240000,1,1,0,0,1
3.014241125,1,0,0,0,1
3.014242125,1,1,0,0,1
3.014243250,1,0,0,0,1
3.014244250,1,1,0,0,1
3.014245375,1,0,0,0,1
3.014246375,1,1,0,0,1
3.014247500,1,0,0,0,1
3.014248500,1,1,0,0,1
3.014249625,1,1,1,1,1
3.388192000,1,0,0,0,1
3.388193000,1,1,0,0,1
3.388194125,1,0,0,0,1
3.388195125,1,1,0,0,1
3.388196250,1,0,0,0,1
3.388197250,1,1,0,0,1
3.388198375,1,0,0,0,1
3.388199375,1,1,0,0,1
3.388200500,1,0,0,0,1
3.388201500,1,1,0,0,1
3.388202625,1,0,0,0,1
3.388203625,1,1,0,0,1
3.388204750,1,1,1,1,1
3.762147125,1,0,0,0,1
3.762148125,1,1,0,0,1
3.762149250,1,0,0,0,1
3.762150250,1,1,0,0,1
3.762151375,1,0,0,0,1
3.762152375,1,1,0,0,1
3.762153500,1,0,0,0,1
3.762154500,1,1,0,0,1
3.762155625,1,0,0,0,1
3.762156625,1,1,0,0,1
3.762157750,1,0,0,0,1
3.762158750,1,1,0,0,1
3.762159875,1,1,1,1,1
4.136102375,1,0,0,0,1
4.136103500,1,1,0,0,1
4.136104500,1,0,0,0,1
4.136105625,1,1,0,0,1
4.136106625,1,0,0,0,1
4.136107750,1,1,0,0,1
4.136108750,1,0,0,0,1
4.136109875,1,1,0,0,1
4.136110875,1,0,0,0,1
4.136112000,1,1,0,0,1
4.136113125,1,0,0,0,1
4.136114125,1,1,0,0,1
4.136115250,1,1,1,1,1
4.510057750,1,0,0,0,1
4.510058750,1,1,0,0,1
4.510059875,1,0,0,0,1
4.510060875,1,1,0,0,1
4.510062000,1,0,0,0,1
4.510063125,1,1,0,0,1
4.510064125,1,0,0,0,1
4.510065250,1,1,0,0,1
4.510066250,1,0,0,0,1
4.510067375,1,1,0,0,1
4.510068375,1,0,0,0,1
4.510069500,1,1,0,0,1
4.510070500,1,1,1,1,1
4.884012875,1,0,0,0,1
4.884014000,1,1,0,0,1
4.884015000,1,0,0,0,1
4.884016125,1,1,0,0,1
4.884017125,1,0,0,0,1
4.884018250,1,1,0,0,1
4.884019250,1,0,0,0,1
4.884020375,1,1,0,0,1
4.884021375,1,0,0,0,1
4.884022500,1,1,0,0,1
4.884023500,1,0,0,0,1
4.884024625,1,1,0,0,1
4.884025625,1,1,1,0,1
4.884025750,1,1,1,1,1
5.038080000,1,1,1,1,1
