host_time_s,stage,timestamp_us,sequence,raw_temperature,raw_accel_x,raw_accel_y,raw_accel_z,raw_gyro_x,raw_gyro_y,raw_gyro_z,temperature_c,accel_x_g,accel_y_g,accel_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,roll_deg,pitch_deg,yaw_deg,roll_acc_deg,pitch_acc_deg,roll_gyro_deg,pitch_gyro_deg,roll_residual_deg,pitch_residual_deg,accel_norm_g,accel_residual_deg,dt_ms,gyro_bias_ready,imu_data_ready_count,imu_poll_ready_count,fusion_acceleration_error_deg,fusion_acceleration_recovery_trigger,fusion_accel_correction_count,fusion_accelerometer_ignored,fusion_acceleration_recovery,fusion_angular_rate_recovery,fusion_accel_norm_rejected
0.12024759998894297,baseline,1603149845,1587007,394,-7,8138,-97,-13,-10,3,28.078125,0.011743361130356789,0.0002577757113613188,0.9939886927604675,0.006150415167212486,-0.0012484733015298843,-0.0283806174993515,-0.06634575128555298,-0.006543338298797607,14.901379585266113,0.014858781360089779,0.6768826842308044,0.003449651412665844,0.6418399214744568,0.011409129947423935,0.035042762756347656,0.9940811991691589,0.03318405896425247,1.0089999437332153,1,1587008,0,0.03351949527859688,0.0,1517006,0,0,0,0
0.13013749998935964,baseline,1603158921,1587016,404,7,8135,-102,-12,-9,4,28.0625,0.011319643817842007,2.424346166662872e-05,0.9939423203468323,-0.006295869126915932,-0.005804125219583511,-0.030910732224583626,-0.06626752018928528,-0.006692945957183838,14.901217460632324,0.001397513784468174,0.652492344379425,0.0035278787836432457,0.6416903138160706,-0.0021303649991750717,0.010802030563354492,0.9940068125724792,0.01101010013371706,1.0080000162124634,1,1587018,0,0.02191060595214367,0.0,1517016,0,0,0,0
0.1401717999979155,baseline,1603169005,1587026,402,-3,8139,-100,-15,-9,3,28.140625,0.012187760323286057,-5.602787859970704e-05,0.9934162497520447,0.00351510476320982,0.021694770082831383,-0.03686008229851723,-0.0663524642586708,-0.006659090518951416,14.900872230529785,-0.003231436014175415,0.7028998732566833,0.0034429365769028664,0.641724169254303,-0.006674372591078281,0.06117570400238037,0.993490993976593,0.06153871864080429,1.0080000162124634,1,1587027,0,0.07454836368560791,0.0,1517026,0,0,0,0
0.1503375999891432,baseline,1603179089,1587036,388,-4,8146,-102,-14,-10,4,28.09375,0.011741606518626213,-0.0001744794426485896,0.9941707253456116,-0.035136330872774124,-0.006540716625750065,-0.04075923189520836,-0.06646834313869476,-0.006557047367095947,14.900556564331055,-0.01005555223673582,0.6766576170921326,0.0033270535059273243,0.6418262124061584,-0.013382606208324432,0.03483140468597412,0.9942401051521301,0.03731381520628929,1.0080000162124634,1,1587038,0,0.03428085520863533,0.0,1517036,0,0,0,0
0.16032919999270234,baseline,1603189173,1587046,400,1,8138,-104,-13,-9,3,28.03125,0.012490182183682919,-0.0002494284126441926,0.9938527941703796,-0.015086159110069275,0.038464054465293884,-0.02147405780851841,-0.06639907509088516,-0.006102383136749268,14.900344848632812,-0.014379589818418026,0.7200231552124023,0.003396325744688511,0.6422808766365051,-0.017775915563106537,0.07774227857589722,0.9939312934875488,0.07974863797426224,1.0080000162124634,1,1587047,0,0.07326612621545792,0.0,1517046,0,0,0,0
0.1701349999930244,baseline,1603199255,1587056,408,3,8138,-89,-13,-9,1,28.1875,0.010611681267619133,-0.0005803375388495624,0.9935113787651062,0.02126311883330345,0.0033370517194271088,-0.020684387534856796,-0.06667321175336838,-0.005970656871795654,14.899992942810059,-0.02815992571413517,0.6287730932235718,0.003122188849374652,0.6424126029014587,-0.03128211572766304,-0.013639509677886963,0.993574321269989,0.03412633761763573,1.0080000162124634,1,1587057,0,0.03407401591539383,0.0,1517055,0,0,0,0
0.1801007999893045,baseline,1603209339,1587066,402,-2,8143,-83,-15,-7,4,28.140625,0.0105161527171731,-0.00015088115469552577,0.9937350749969482,0.005835110321640968,0.007955024018883705,0.025597767904400826,-0.06707631796598434,-0.005999624729156494,14.90009880065918,0.008307314477860928,0.5938140749931335,0.0027457070536911488,0.6423776745796204,0.005561607424169779,-0.048563599586486816,0.9938721656799316,0.04888102784752846,1.0080000162124634,1,1587067,0,0.0486113578081131,0.0,1517065,0,0,0,0
0.19018719998712186,baseline,1603219423,1587076,412,3,8145,-87,-13,-11,5,28.21875,0.011094657704234123,0.0003391358768567443,0.9940295815467834,-0.015172053128480911,-0.01604553684592247,-0.04423142969608307,-0.06693582981824875,-0.006250858306884766,14.900055885314941,0.015329492278397083,0.6361611485481262,0.0028922460041940212,0.6421113610267639,0.01243724673986435,-0.005950212478637695,0.9942246675491333,0.013787318021059036,1.0080000162124634,1,1587077,0,0.013702125288546085,0.0,1517075,0,0,0,0
0.2004869999946095,baseline,1603230515,1587087,408,-1,8140,-79,-10,-7,1,28.1875,0.01062267366796732,0.00017989700427278876,0.9934236407279968,-0.00521550327539444,-0.032102204859256744,0.013780844397842884,-0.0667724534869194,-0.006439030170440674,14.899746894836426,0.02101113647222519,0.6192688941955566,0.003032312961295247,0.641903817653656,0.01797882281243801,-0.022634923458099365,0.9935567378997803,0.028906363993883133,1.0089999437332153,1,1587088,0,0.02871798910200596,0.0,1517086,0,0,0,0
0.21025549998739734,baseline,1603239591,1587096,394,-5,8140,-92,-13,-8,1,28.078125,0.011297394521534443,3.07147201965563e-05,0.9934849143028259,0.026193955913186073,-0.026526451110839844,0.03185306489467621,-0.06668071448802948,-0.006658077239990234,14.90020751953125,0.010421263985335827,0.6708964109420776,0.003117934800684452,0.6417042016983032,0.007303329184651375,0.029192209243774414,0.9936957359313965,0.030091920867562294,1.0080000162124634,1,1587097,0,0.03039495460689068,0.0,1517095,0,0,0,0
0.22024089998740237,baseline,1603249674,1587106,396,-4,8141,-100,-14,-14,2,28.09375,0.012296565808355808,0.00042298337211832404,0.9938562512397766,-0.007604742422699928,0.01442473754286766,-0.14165136218070984,-0.06641656160354614,-0.006290316581726074,14.899620056152344,0.027209846302866936,0.6978849172592163,0.0033906525932252407,0.6421336531639099,0.023819193243980408,0.055751264095306396,0.9940913915634155,0.060626376420259476,1.0080000162124634,1,1587107,0,0.06099469214677811,0.0,1517105,0,0,0,0
0.23028319999866653,baseline,1603259758,1587116,418,-10,8139,-83,-15,-8,2,28.265625,0.010610289871692657,0.0002264955110149458,0.9938744306564331,-0.00947142019867897,0.01595643162727356,0.014408769086003304,-0.06617587804794312,-0.006117641925811768,14.89895248413086,0.013057219795882702,0.6116483807563782,0.0036398032680153847,0.6422968506813049,0.014041380025446415,-0.026156842708587646,0.9940322637557983,0.029687384143471718,1.0080000162124634,1,1587117,0,0.029413694515824318,0.0,1517115,0,0,0,0
0.24025379998784047,baseline,1603268833,1587126,400,-4,8143,-96,-15,-7,1,28.125,0.01080932468175888,0.000326756970025599,0.9945575594902039,0.03566495701670647,0.04766000062227249,0.08318877965211868,-0.06622710078954697,-0.00599360466003418,14.899628639221191,0.018824245780706406,0.6226932406425476,0.0035682967863976955,0.6423896551132202,0.015255948528647423,-0.019696414470672607,0.9945911765098572,0.020605623722076416,1.0080000162124634,1,1587127,0,0.02048371732234955,0.0,1517125,0,0,0,0
0.2503957000008086,baseline,1603278917,1587136,404,-1,8144,-88,-13,-12,3,28.15625,0.01113076414912939,0.0003263946855440736,0.9945123791694641,-0.004437876865267754,-0.013026939705014229,-0.13121235370635986,-0.06603550910949707,-0.005919933319091797,14.899246215820312,0.01880422793328762,0.6412380337715149,0.0037598933558911085,0.6424333453178406,0.00980799738317728,-0.0069506168365478516,0.9945340156555176,0.012021142989397049,1.0089999437332153,1,1587137,0,0.01188697200268507,0.0,1517135,0,0,0,0
0.2601385999878403,baseline,1603289001,1587145,392,3,8141,-86,-11,-9,3,28.0625,0.011012287810444832,-8.251571853179485e-05,0.9938352704048157,-0.010657287202775478,-0.06931895017623901,-0.03802558779716492,-0.0659085288643837,-0.006360054016113281,14.898366928100586,-0.004757128655910492,0.6256800293922424,0.003886871738359332,0.6420232057571411,-0.008644000627100468,-0.01634317636489868,0.9938945174217224,0.0184883251786232,1.0080000162124634,1,1587146,0,0.018290502950549126,0.0,1517145,0,0,0,0
0.2701550999918254,baseline,1603299084,1587155,388,-6,8135,-94,-12,-8,4,28.03125,0.011846967041492462,-0.00026917282957583666,0.9938181042671204,-0.023450706154108047,-0.05098532512784004,0.02577357180416584,-0.06577330082654953,-0.006674349308013916,14.898377418518066,0.01484700571745634,0.6840308904647827,0.004022097215056419,0.6417089104652405,0.010824908502399921,0.042321979999542236,0.9938889741897583,0.04368441924452782,1.0080000162124634,1,1587156,0,0.051401685923337936,0.0,1517155,0,0,0,0
0.2805062999977963,baseline,1603309168,1587166,408,7,8153,-100,-14,-12,4,28.1875,0.01159429457038641,8.984030864667147e-05,0.9938310384750366,-0.042481325566768646,0.03689906373620033,-0.08831608295440674,-0.06541323661804199,-0.00656735897064209,14.897883415222168,0.005179421976208687,0.6683973670005798,0.004382163751870394,0.6418159008026123,0.0007972582243382931,0.02658146619796753,0.9941049218177795,0.038942594081163406,1.0059999227523804,1,1587167,0,0.0392744317650795,0.0,1517165,0,0,0,0
0.29017889998795,baseline,1603319252,1587175,400,-10,8130,-70,-11,-9,1,28.125,0.01059071347117424,6.171540007926524e-06,0.993726909160614,0.03614184260368347,-0.048647861927747726,-0.017208708450198174,-0.06554840505123138,-0.006650388240814209,14.897515296936035,0.009228769689798355,0.6108272075653076,0.004246998578310013,0.6417328715324402,0.004981771111488342,-0.03090566396713257,0.9938684105873108,0.031304601579904556,1.0080000162124634,1,1587176,0,0.031087851151823997,0.0,1517174,0,0,0,0
0.30012689999421127,baseline,1603330344,1587186,398,-4,8151,-86,-17,-10,0,28.109375,0.011401109397411346,0.0003351423074491322,0.9943451285362244,0.04577447101473808,0.03932284563779831,-0.03310224041342735,-0.06557845324277878,-0.006626546382904053,14.89734935760498,0.019311442971229553,0.6569216251373291,0.00421694852411747,0.641834557056427,0.03547229245305061,0.014587879180908203,0.9944943785667419,0.0383547879755497,1.0080000162124634,1,1587187,0,0.0385119691491127,0.0,1517185,0,0,0,0
0.31025289998797234,baseline,1603339419,1587195,404,-3,8138,-98,-13,-10,2,28.15625,0.010902242735028267,0.0002327850816072896,0.9939135313034058,-0.01047209557145834,0.02015029452741146,-0.04394703358411789,-0.06551482528448105,-0.006075918674468994,14.896970748901367,0.00013037909229751676,0.6292351484298706,0.004291802179068327,0.6423073410987854,-0.004161423072218895,-0.013072192668914795,0.9939514398574829,0.013718588277697563,1.0089999437332153,1,1587196,0,0.013436851091682911,0.0,1517194,0,0,0,0
0.32031919999280944,baseline,1603349503,1587205,392,3,8138,-98,-12,-8,3,28.0625,0.01040730718523264,-0.0004831564729101956,0.9937615990638733,-0.003157280385494232,-0.025255940854549408,0.004457178059965372,-0.06555262953042984,-0.006174743175506592,14.896842002868652,-0.03682893142104149,0.6085860133171082,0.004230951424688101,0.6422085165977478,-0.04105988144874573,-0.03362250328063965,0.9939360618591309,0.05306963995099068,1.0080000162124634,1,1587206,0,0.05295957252383232,0.0,1517204,0,0,0,0
0.3303363999875728,baseline,1603359587,1587215,408,-11,8145,-103,-11,-11,2,28.1875,0.011420871131122112,-9.101221803575754e-05,0.994405210018158,-0.022477256134152412,-0.07854261994361877,-0.0614444762468338,-0.06563635915517807,-0.006796360015869141,14.896580696105957,0.0011653511319309473,0.663013756275177,0.004178652074187994,0.6415581107139587,-0.0030133009422570467,0.02145564556121826,0.9944104552268982,0.021666212007403374,1.0080000162124634,1,1587216,0,0.021958090364933014,0.0,1517214,0,0,0,0
0.34037329998682253,baseline,1603369671,1587225,400,-4,8132,-87,-11,-10,2,28.125,0.011695384979248047,2.7388479793444276e-05,0.9934280514717102,-0.005452972836792469,-0.07267609238624573,-0.048220954835414886,-0.06550855189561844,-0.006859838962554932,14.896109580993652,-0.006487921811640263,0.6580439209938049,0.0042708683758974075,0.6414651870727539,-0.01075879018753767,0.016578733921051025,0.993374228477478,0.019763754680752754,1.0080000162124634,1,1587226,0,0.019998185336589813,0.0,1517224,0,0,0,0
0.3501405999995768,baseline,1603378746,1587235,412,-2,8136,-98,-15,-7,0,28.21875,0.012465707026422024,-0.00015503627946600318,0.993122398853302,0.05855501443147659,0.020726963877677917,0.027812156826257706,-0.06594761461019516,-0.006641685962677002,14.8961763381958,-0.008944440633058548,0.719140887260437,0.003847787156701088,0.6417415738105774,-0.012792227789759636,0.07739931344985962,0.9932798743247986,0.056466322392225266,1.0080000162124634,1,1587236,0,0.056873660534620285,0.0,1517234,0,0,0,0
0.3603768999892054,baseline,1603389839,1587245,396,7,8148,-86,-14,-9,1,28.09375,0.010922735556960106,-3.6152079701423645e-05,0.9945070147514343,0.01042952947318554,0.015537682920694351,-0.016024285927414894,-0.06610213965177536,-0.006298661231994629,14.89618968963623,-0.002082802588120103,0.6278162002563477,0.0036759129725396633,0.6421318650245667,-0.013239307329058647,-0.014315664768218994,0.9942376017570496,0.019499165937304497,1.0080000162124634,1,1587246,0,0.01926073431968689,0.0,1517244,0,0,0,0
0.3702651999919908,baseline,1603398914,1587255,396,14,8143,-105,-13,-9,4,28.09375,0.011235290206968784,-0.0006469204090535641,0.993654727935791,-0.021202847361564636,-0.040541619062423706,-0.026831554248929024,-0.06627270579338074,-0.006456315517425537,14.895853996276855,-0.037302497774362564,0.6478177905082703,0.003522691549733281,0.6419269442558289,-0.04082518815994263,0.005890846252441406,0.9937184453010559,0.04309294745326042,1.0080000162124634,1,1587256,0,0.04319918900728226,0.0,1517254,0,0,0,0
0.3802422999870032,baseline,1603408998,1587264,404,-4,8135,-93,-11,-9,2,28.203125,0.01151898130774498,-0.00025475453003309667,0.9938544034957886,0.001681455411016941,-0.052835822105407715,-0.02891697734594345,-0.06637048721313477,-0.006671786308288574,14.895471572875977,-0.014686618000268936,0.6640403866767883,0.003424909198656678,0.6417114734649658,-0.01811152696609497,0.02232891321182251,0.9939212203025818,0.028750786557793617,1.0080000162124634,1,1587266,0,0.009030100889503956,0.0,1517264,0,0,0,0
0.39030639998964034,baseline,1603419082,1587274,412,-6,8150,-99,-14,-4,4,28.21875,0.011104688979685307,-4.96876600664109e-05,0.9940181374549866,-0.03219161555171013,0.007019749842584133,0.04569307342171669,-0.06618606299161911,-0.006401717662811279,14.895245552062988,-0.0028640253003686666,0.6400540471076965,0.0036093394737690687,0.6419815421104431,-0.006473364774137735,-0.010824263095855713,0.994097888469696,0.011530197225511074,1.0080000162124634,1,1587276,0,0.011270882561802864,0.0,1517274,0,0,0,0
0.40016130000003614,baseline,1603430174,1587285,404,1,8135,-82,-10,-10,1,28.15625,0.00998192559927702,-0.0002001779357669875,0.9939976334571838,0.03944925218820572,-0.1055375188589096,0.02276313118636608,-0.06608591973781586,-0.007261753082275391,14.89608383178711,0.002567038405686617,0.5845378041267395,0.0037094810977578163,0.641121506690979,-0.0011424426920711994,-0.0565837025642395,0.9940493106842041,0.05659523606300354,1.0089999437332153,1,1587286,0,0.05645601823925972,0.0,1517284,0,0,0,0
0.4104850000003353,baseline,1603439250,1587295,400,0,8141,-99,-11,-13,2,28.125,0.011871052905917168,-0.00040447383071295917,0.993949830532074,0.0107881436124444,-0.051662079989910126,-0.08794748038053513,-0.06625916063785553,-0.007820487022399902,14.89578914642334,-0.023315707221627235,0.6842687726020813,0.003536238567903638,0.6405627727508545,-0.026851946488022804,0.04370599985122681,0.9940208196640015,0.05647801235318184,1.0089999437332153,1,1587296,0,0.056774236261844635,0.0,1517294,0,0,0,0
0.4203730000008363,baseline,1603449334,1587304,400,3,8139,-100,-13,-11,0,28.125,0.012338425032794476,-0.0006163835641928017,0.9936557412147522,0.05364830419421196,-0.02753528021275997,-0.05723048001527786,-0.06673730164766312,-0.00787806510925293,14.89488410949707,-0.03554166108369827,0.7114166617393494,0.0030580947641283274,0.6405051946640015,-0.038599755614995956,0.0709114670753479,0.9937325119972229,0.08073646575212479,1.0080000162124634,1,1587305,0,0.08110420405864716,0.0,1517304,0,0,0,0
0.4300636999978451,baseline,1603459418,1587314,400,0,8144,-104,-17,-7,4,28.125,0.011252331547439098,-0.000309751951135695,0.9943408966064453,-0.017426947131752968,0.06577880680561066,0.01901642605662346,-0.06713961064815521,-0.007849276065826416,14.894765853881836,-0.015020240098237991,0.6538400053977966,0.0026656719855964184,0.6406081914901733,-0.017685912549495697,0.013231813907623291,0.9942383766174316,0.022087832912802696,1.0080000162124634,1,1587315,0,0.022326745092868805,0.0,1517313,0,0,0,0
0.4404676999984076,baseline,1603469501,1587324,402,-5,8159,-97,-12,-8,3,28.140625,0.011069055646657944,-0.0003790739574469626,0.9944331049919128,-0.026438836008310318,-0.009442400187253952,-0.0279429629445076,-0.06709268689155579,-0.007325232028961182,14.894822120666504,-0.004990681074559689,0.6402544975280762,0.0027027151081711054,0.6410580277442932,-0.00769339594990015,-0.000803530216217041,0.99460369348526,0.007735243998467922,1.0089999437332153,1,1587325,0,0.007691783830523491,0.0,1517323,0,0,0,0
0.45060719999310095,baseline,1603479583,1587334,408,-5,8139,-100,-13,-11,4,28.0625,0.011137902736663818,0.00044827445526607335,0.9939842820167542,-0.014678637497127056,-0.02114393562078476,-0.08560686558485031,-0.06693776696920395,-0.00798887014389038,14.894028663635254,0.025839677080512047,0.641990065574646,0.002857629442587495,0.640394389629364,0.022982047870755196,0.0015956759452819824,0.9940468072891235,0.023037375882267952,1.0080000162124634,1,1587335,0,0.028694413602352142,0.0,1517334,0,0,0,0
0.4605757999961497,baseline,1603489667,1587344,396,-7,8146,-104,-15,-6,3,28.09375,0.01206151582300663,0.0005109674530103803,0.9949290752410889,-0.01697337068617344,0.019148949533700943,0.007165152579545975,-0.06665342301130295,-0.007987916469573975,14.893536567687988,0.03368154913187027,0.6981945633888245,0.0031419750303030014,0.6403953433036804,0.03053957410156727,0.05779922008514404,0.9948974847793579,0.06537136435508728,1.0080000162124634,1,1587345,0,0.06572526693344116,0.0,1517343,0,0,0,0
0.47010569999110885,baseline,1603498743,1587354,396,-6,8148,-104,-11,-6,2,28.09375,0.012031237594783306,0.00045374620822258294,0.9943813681602478,-0.009249248541891575,-0.02874915674328804,0.05308593064546585,-0.06661076098680496,-0.0076999664306640625,14.893739700317383,0.026144638657569885,0.6932002902030945,0.0031846396159380674,0.6406832933425903,0.02295999974012375,0.05251699686050415,0.9944542050361633,0.05436741188168526,1.0080000162124634,1,1587355,0,0.05470040813088417,0.0,1517353,0,0,0,0
0.480372099991655,baseline,1603509835,1587364,406,7,8133,-90,-14,-12,3,28.171875,0.011300040408968925,-0.00019166043784935027,0.9942860007286072,-0.02698747254908085,-0.036500148475170135,-0.07074971497058868,-0.06653711199760437,-0.007810473442077637,14.893694877624512,-0.011044441722333431,0.6511373519897461,0.0032943214755505323,0.6405552625656128,-0.017053483054041862,0.007894396781921387,0.9940750002861023,0.01879209466278553,1.0080000162124634,1,1587365,0,0.018896237015724182,0.0,1517363,0,0,0,0
0.4905498999869451,baseline,1603519919,1587374,404,21,8147,-104,-12,-9,4,28.15625,0.011215118691325188,-0.0006555435829795897,0.9944453239440918,-0.026263684034347534,-0.058347225189208984,-0.05466441065073013,-0.06651420891284943,-0.008450627326965332,14.892786979675293,-0.04963114857673645,0.6563761830329895,0.003278454067185521,0.639894425868988,-0.05290960147976875,0.016481757164001465,0.9944239258766174,0.055417273193597794,1.0080000162124634,1,1587375,0,0.0555342473089695,0.0,1517373,0,0,0,0
0.5002711999986786,baseline,1603530003,1587384,404,12,8138,-113,-17,-8,3,28.15625,0.012615043669939041,-0.001026093028485775,0.9941284656524658,-0.007926822640001774,0.03542518988251686,0.027137739583849907,-0.06681999564170837,-0.00828540325164795,14.89285659790039,-0.05311434343457222,0.7345588207244873,0.0029754049610346556,0.6400978565216064,-0.056089747697114944,0.09446096420288086,0.9940576553344727,0.10985869914293289,1.0080000162124634,1,1587385,0,0.11029975861310959,0.0,1517383,0,0,0,0
0.5101831999927526,baseline,1603539078,1587393,414,-4,8158,-105,-14,-10,2,28.234375,0.013241992332041264,-0.0006370871560648084,0.9940869808197021,-0.016860948875546455,0.004671846050769091,-0.023765692487359047,-0.06684964895248413,-0.007416665554046631,14.892748832702637,-0.033125318586826324,0.7547840476036072,0.0029457516502588987,0.6409665942192078,-0.03607106953859329,0.11381745338439941,0.9942399859428406,0.11939654499292374,1.0089999437332153,1,1587394,0,0.11983045935630798,0.0,1517393,0,0,0,0
0.5204322999925353,baseline,1603549162,1587404,402,-10,8143,-74,-11,-9,2,28.140625,0.009868115186691284,0.00021719456708524376,0.9943771362304688,0.004507438279688358,-0.06871326267719269,-0.019421802833676338,-0.0666835606098175,-0.007639169692993164,14.892447471618652,0.01251470111310482,0.5685798525810242,0.0031118395272642374,0.6407440900802612,0.009402861818671227,-0.07216423749923706,0.9944261312484741,0.06948165595531464,1.0080000162124634,1,1587405,0,0.06933876872062683,0.0,1517403,0,0,0,0
