host_time_s,stage,timestamp_us,sequence,raw_temperature,raw_accel_x,raw_accel_y,raw_accel_z,raw_gyro_x,raw_gyro_y,raw_gyro_z,temperature_c,accel_x_g,accel_y_g,accel_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,roll_deg,pitch_deg,yaw_deg,roll_acc_deg,pitch_acc_deg,roll_gyro_deg,pitch_gyro_deg,roll_residual_deg,pitch_residual_deg,accel_norm_g,accel_residual_deg,dt_ms,gyro_bias_ready,imu_data_ready_count,imu_poll_ready_count,fusion_acceleration_error_deg,fusion_acceleration_recovery_trigger,fusion_accel_correction_count,fusion_accelerometer_ignored,fusion_acceleration_recovery,fusion_angular_rate_recovery,fusion_accel_norm_rejected
8.900160200006212,shake,2230265027,2208926,400,-3,8139,-108,-14,-9,2,28.125,0.01369460765272379,-0.0014703110791742802,0.9944230914115906,-0.007861626334488392,-0.005483717657625675,-0.04454374313354492,-0.1869368553161621,0.08861398696899414,18.07126808166504,-0.08471500873565674,0.7720307111740112,-0.1171116828918457,0.7370243668556213,0.03579576313495636,0.03500634431838989,0.9945470690727234,0.05006776377558708,1.0089999437332153,1,2208927,0,0.05038946121931076,0.0,2119752,0,0,0,0
8.910507000007783,shake,2230275111,2208936,400,6,8135,-100,-9,-10,3,28.125,0.013121910393238068,-0.0021728030405938625,0.9943799376487732,-0.00941312126815319,-0.05942433699965477,-0.03639302775263786,-0.1869054138660431,0.08852458000183105,18.071056365966797,-0.11318593472242355,0.7523844838142395,-0.11709539592266083,0.7368271350860596,0.003909461200237274,0.015557348728179932,0.9941392540931702,0.016041040420532227,1.0089999437332153,1,2208937,0,0.016324415802955627,0.0,2119762,0,0,0,0
8.920507700007875,shake,2230285195,2208946,394,11,8150,-100,-13,-8,2,28.078125,0.0122812045738101,-0.0013476419262588024,0.9940082430839539,0.02014971897006035,-0.005928037688136101,-0.008401359431445599,-0.18691983819007874,0.08808833360671997,18.071022033691406,-0.08877542614936829,0.7159596681594849,-0.11711712926626205,0.7364292144775391,0.02834170311689377,-0.0204695463180542,0.9943016767501831,0.034960757941007614,1.0089999437332153,1,2208947,0,0.03480346128344536,0.0,2119772,0,0,0,0
8.930123199999798,shake,2230294271,2208955,402,14,8141,-109,-15,-8,2,28.140625,0.013286463916301727,-0.0018545819912105799,0.9937213659286499,0.008631670847535133,-0.014902941882610321,0.00962783396244049,-0.18695414066314697,0.08786523342132568,18.07100486755371,-0.10693097114562988,0.766021192073822,-0.11715873330831528,0.7362484931945801,0.010227762162685394,0.029772698879241943,0.9938119053840637,0.03148047998547554,1.0089999437332153,1,2208957,0,0.03453325480222702,0.0,2119782,0,0,0,0
8.940324700000929,shake,2230305363,2208966,424,17,8142,-97,-15,-10,1,28.3125,0.01309038046747446,-0.002298849867656827,0.9940680861473083,0.024453096091747284,-0.019852325320243835,-0.005175821483135223,-0.1871330738067627,0.08764564990997314,18.07098960876465,-0.13250014185905457,0.7544535994529724,-0.1173376813530922,0.7360289096832275,-0.0019448325037956238,0.0026366710662841797,0.9940094947814941,0.003276340663433075,1.0080000162124634,1,2208967,0,0.0035994790960103273,0.0,2119792,0,0,0,0
8.950526400003582,shake,2230315447,2208976,416,15,8122,-110,-14,-10,3,28.25,0.013625969178974628,-0.0020528880413621664,0.9931307435035706,-0.021144390106201172,-0.03779015690088272,-0.021335400640964508,-0.18721342086791992,0.0874021053314209,18.07069969177246,-0.12647198140621185,0.7854502201080322,-0.11743292957544327,0.7357981204986572,-0.009039051830768585,0.049652099609375,0.9931156039237976,0.05046816170215607,1.0080000162124634,1,2208977,0,0.05086823180317879,0.0,2119802,0,0,0,0
8.960218399995938,shake,2230324523,2208985,390,27,8139,-105,-14,-9,4,28.046875,0.013842788524925709,-0.0028650942258536816,0.9939545392990112,-0.032402265816926956,-0.024385081604123116,-0.04198417812585831,-0.1873190850019455,0.08763617277145386,18.070323944091797,-0.1651557981967926,0.7979024648666382,-0.1175236850976944,0.7360194325447083,-0.047632113099098206,0.06188303232192993,0.9940550923347473,0.06576521694660187,1.0080000162124634,1,2208987,0,0.0660790428519249,0.0,2119812,0,0,0,0
8.970178999996278,shake,2230334607,2208995,414,21,8145,-100,-17,-9,3,28.234375,0.01277285534888506,-0.0024042704608291388,0.9943727850914001,0.00011674314737319946,0.05813426151871681,-0.0049479929730296135,-0.18738076090812683,0.08803719282150269,18.07023048400879,-0.13552658259868622,0.7274136543273926,-0.11758536845445633,0.7364204525947571,-0.01794121414422989,-0.009006798267364502,0.9944556951522827,0.020075099542737007,1.0080000162124634,1,2208996,0,0.019913407042622566,0.0,2119821,0,0,0,0
8.98014559999865,shake,2230344691,2209005,414,32,8152,-107,-15,-9,3,28.234375,0.013037293218076229,-0.0022216711658984423,0.9947293400764465,-0.017876846715807915,0.0015888724010437727,-0.012701518833637238,-0.18726827204227448,0.08812326192855835,18.070077896118164,-0.1389162242412567,0.7411941885948181,-0.11747287213802338,0.7365065217018127,-0.021443352103233337,0.004687666893005371,0.9946640133857727,0.021949751302599907,1.0080000162124634,1,2209006,0,0.02203492633998394,0.0,2119831,0,0,0,0
8.990218499995535,shake,2230354774,2209015,382,7,8140,-110,-11,-10,3,27.984375,0.012608349323272705,-0.0020224908366799355,0.9940998554229736,0.006036082282662392,-0.062117502093315125,-0.04621991887688637,-0.18739420175552368,0.08788198232650757,18.0697021484375,-0.10588009655475616,0.7552604675292969,-0.11759880185127258,0.736265242099762,0.011718705296516418,0.018995225429534912,0.9942912459373474,0.02231919951736927,1.0089999437332153,1,2209016,0,0.02259759232401848,0.0,2119841,0,0,0,0
