Time [s],Channel 0,Channel 1,Channel 2,Channel 3,Channel 4
1.774946750,1,0,0,0,1
1.774951375,1,1,1,1,1
1.774952750,1,1,0,0,1
1.774956125,1,0,0,0,1
1.774961125,1,1,1,1,1
1.774962250,1,1,0,0,1
1.774965500,1,0,0,0,1
1.774968875,1,1,1,1,1
2.148870125,1,1,1,0,1
2.148870500,1,1,0,0,1
2.148873500,1,0,0,0,1
2.148879000,1,1,0,0,1
2.148882875,1,0,0,0,1
2.148888375,1,1,0,0,1
2.148892250,1,0,0,0,1
2.148897625,1,1,1,1,1
2.148898375,1,1,0,0,1
2.148901625,1,0,0,0,1
2.148907000,1,1,0,0,1
2.148907125,1,1,1,1,1
2.148907750,1,1,0,0,1
2.148911000,1,0,0,0,1
2.148916500,1,1,1,1,1
2.148917125,1,1,0,0,1
2.148920375,1,0,0,0,1
2.148923875,1,1,1,1,1
2.522825125,1,1,1,0,1
2.522825250,1,1,0,0,1
2.522825375,1,1,1,1,1
2.522825625,1,1,0,0,1
2.522828500,1,0,0,0,1
2.522834500,1,1,0,0,1
2.522837875,1,0,0,0,1
2.522843125,1,1,0,0,1
2.522843500,1,1,1,0,1
2.522843625,1,1,1,1,1
2.522844000,1,1,0,0,1
2.522847250,1,0,0,0,1
2.522851625,1,1,1,1,1
2.522853375,1,1,0,0,1
2.522856625,1,0,0,0,1
2.522861000,1,1,1,1,1
2.522862750,1,1,0,0,1
2.522866000,1,0,0,0,1
2.522869375,1,1,1,1,1
2.522869625,1,0,0,0,1
2.522869750,1,1,1,1,1
2.522870000,1,0,0,0,1
2.522870625,1,1,1,1,1
2.522872125,1,1,0,0,1
2.522875500,1,0,0,0,1
2.522878875,1,1,1,1,1
2.896780000,1,1,1,0,1
2.896780125,1,1,0,0,1
2.896783375,1,0,0,0,1
2.896789500,1,1,0,0,1
2.896792750,1,0,0,0,1
2.896798875,1,1,0,0,1
2.896802125,1,0,0,0,1
2.896804875,1,1,1,1,1
2.896805125,1,0,0,0,1
2.896805250,1,1,1,1,1
2.896805500,1,0,0,0,1
2.896806125,1,1,1,1,1
2.896808250,1,1,0,0,1
2.896811625,1,0,0,0,1
2.896816000,1,1,1,1,1
2.896817625,1,1,0,0,1
2.896821000,1,0,0,0,1
2.896825375,1,1,0,0,1
2.896825500,1,1,1,1,1
2.896827000,1,1,1,0,1
2.896827125,1,1,1,1,1
2.896827250,1,1,0,0,1
2.896830375,1,0,0,0,1
2.896833750,1,1,1,1,1
3.270735750,1,1,0,0,1
3.270739125,1,0,0,0,1
3.270744375,1,1,1,1,1
3.270745125,1,1,0,0,1
3.270748500,1,0,0,0,1
3.270753750,1,1,1,1,1
3.270754625,1,1,0,0,1
3.270757875,1,0,0,0,1
3.270763125,1,1,1,1,1
3.270764000,1,1,0,0,1
3.270767375,1,0,0,0,1
3.270772500,1,1,1,1,1
3.270773375,1,1,0,0,1
3.270776750,1,0,0,0,1
3.270777625,1,1,1,1,1
3.270777750,1,0,0,0,1
3.270778000,1,1,1,1,1
3.270778125,1,0,0,0,1
3.270778750,1,1,1,1,1
3.270783250,1,1,0,0,1
3.270786125,1,0,0,0,1
3.270789000,1,1,0,0,1
3.270789500,1,1,1,1,1
3.644690250,1,1,0,0,1
3.644693500,1,0,0,0,1
3.644698375,1,1,1,1,1
3.644698625,1,0,0,0,1
3.644698750,1,1,1,1,1
3.644699000,1,0,0,0,1
3.644699625,1,1,0,0,1
3.644702875,1,0,0,0,1
3.644709000,1,1,0,0,1
3.644712250,1,0,0,0,1
3.644716125,1,1,0,0,1
3.644721750,1,0,0,0,1
3.644725500,1,1,1,1,1
3.644727750,1,1,1,0,1
3.644727875,1,1,0,0,1
3.644731125,1,0,0,0,1
3.644734875,1,1,1,1,1
3.644737250,1,1,0,0,1
3.644740500,1,0,0,0,1
3.644742375,1,1,1,1,1
3.644742625,1,0,0,0,1
3.644742750,1,1,1,1,1
3.644743000,1,0,0,0,1
3.644743625,1,1,1,1,1
4.018644875,1,1,0,0,1
4.018648250,1,0,0,0,1
4.018649500,1,1,0,0,1
4.018649625,1,0,0,0,1
4.018654250,1,1,0,0,1
4.018657625,1,0,0,0,1
4.018663750,1,1,0,0,1
4.018667000,1,0,0,0,1
4.018670875,1,1,1,1,1
4.018671125,1,0,0,0,1
4.018671250,1,1,1,1,1
4.018672000,1,0,1,0,1
4.018672125,1,1,1,1,1
4.018673125,1,1,0,0,1
4.018676375,1,0,0,0,1
4.018680750,1,1,1,1,1
4.018682500,1,1,0,0,1
4.018685750,1,0,0,0,1
4.018690125,1,1,1,1,1
4.018691875,1,1,0,0,1
4.018695250,1,0,0,0,1
4.018698625,1,1,1,1,1
4.392600375,1,1,0,0,1
4.392603625,1,0,0,0,1
4.392609750,1,1,0,0,1
4.392613125,1,0,0,0,1
4.392614875,1,1,1,1,1
4.392615000,1,0,0,0,1
4.392615250,1,1,1,1,1
4.392615375,1,0,0,0,1
4.392616000,1,1,1,1,1
4.392619125,1,1,0,0,1
4.392622500,1,0,0,0,1
4.392628625,1,1,0,0,1
4.392631875,1,0,0,0,1
4.392636000,1,1,1,1,1
4.392637625,1,1,1,0,1
4.392637875,1,1,1,1,1
4.392638000,1,1,0,0,1
4.392641250,1,0,0,0,1
4.392645375,1,1,1,1,1
4.392647375,1,1,0,0,1
4.392650625,1,0,0,0,1
4.392654125,1,1,1,1,1
4.766554875,1,1,0,0,1
4.766558125,1,0,0,0,1
4.766564250,1,1,0,0,1
4.766567625,1,0,0,0,1
4.766573625,1,1,0,0,1
4.766577000,1,0,0,0,1
4.766578250,1,1,1,1,1
4.766578375,1,1,0,0,1
4.766578500,1,0,0,0,1
4.766580750,1,1,0,0,1
4.766581125,1,1,1,1,1
4.766583125,1,1,0,0,1
4.766586375,1,0,0,0,1
4.766590125,1,1,0,0,1
4.766590625,1,1,1,1,1
4.766592500,1,1,0,0,1
4.766595750,1,0,0,0,1
4.766600125,1,1,0,0,1
4.766600500,1,1,1,1,1
4.766601500,1,1,1,0,1
4.766601625,1,1,1,1,1
4.766601875,1,1,0,0,1
4.766605125,1,0,0,0,1
4.766608500,1,1,1,1,1
5.140510250,1,1,1,0,1
5.140510375,1,1,0,0,1
5.140513625,1,0,0,0,1
5.140518750,1,1,1,1,1
5.140519750,1,1,0,0,1
5.140523000,1,0,0,0,1
5.140528000,1,1,0,0,1
5.140528125,1,1,1,1,1
5.140529125,1,1,0,0,1
5.140532500,1,0,0,0,1
5.140537625,1,1,1,1,1
5.140538500,1,1,0,0,1
5.140541875,1,0,0,0,1
5.140544125,1,1,1,1,1
5.140544375,1,0,0,0,1
5.140544500,1,1,1,1,1
5.140544750,1,0,0,0,1
5.140545375,1,1,1,1,1
5.140548000,1,1,0,0,1
5.140551250,1,0,0,0,1
5.140556375,1,1,0,0,1
5.140560625,1,0,0,0,1
5.140564125,1,1,1,1,1
5.514465375,1,1,0,0,1
5.514468250,1,0,0,0,1
5.514471875,1,1,0,0,1
5.514477625,1,0,0,0,1
5.514481375,1,1,0,0,1
5.514481875,1,1,1,1,1
5.514482000,1,0,0,0,1
5.514482250,1,1,1,1,1
5.514482375,1,0,0,0,1
5.514483000,1,1,1,1,1
5.514483750,1,1,0,0,1
5.514487000,1,0,0,0,1
5.514490750,1,1,0,0,1
5.514493000,1,1,1,1,1
5.514493125,1,1,0,0,1
5.514496375,1,0,0,0,1
5.514500125,1,1,0,0,1
5.514502375,1,1,1,1,1
5.514502500,1,1,0,0,1
5.514505750,1,0,0,0,1
5.514509500,1,1,0,0,1
5.514511625,1,1,1,1,1
5.514511875,1,1,0,0,1
5.514515250,1,0,0,0,1
5.514518625,1,1,1,1,1
5.888420750,1,1,0,0,1
5.888423750,1,0,0,0,1
5.888426500,1,1,1,1,1
5.888426750,1,0,0,0,1
5.888426875,1,1,1,1,1
5.888427125,1,0,0,0,1
5.888427750,1,1,1,1,1
5.888429875,1,1,0,0,1
5.888433125,1,0,0,0,1
5.888438750,1,1,1,1,1
5.888439250,1,1,0,0,1
5.888442500,1,0,0,0,1
5.888448125,1,1,1,1,1
5.888448625,1,1,0,0,1
5.888451875,1,0,0,0,1
5.888457500,1,1,1,1,1
5.888458000,1,1,0,0,1
5.888461250,1,0,0,0,1
5.888466875,1,1,0,0,1
5.888467000,1,1,1,1,1
5.888467375,1,1,0,0,1
5.888470750,1,0,0,0,1
5.888474125,1,1,1,1,1
6.262375000,1,1,0,0,1
6.262377875,1,0,0,0,1
6.262383500,1,1,1,1,1
6.262383875,1,1,0,0,1
6.262387250,1,0,0,0,1
6.262392875,1,1,1,1,1
6.262393375,1,1,0,0,1
6.262396625,1,0,0,0,1
6.262402250,1,1,1,1,1
6.262402750,1,1,0,0,1
6.262406000,1,0,0,0,1
6.262411625,1,1,1,1,1
6.262412125,1,1,0,0,1
6.262415500,1,0,0,0,1
6.262421000,1,1,0,0,1
6.262421125,1,1,1,1,1
6.262421500,1,1,0,0,1
6.262424875,1,0,0,0,1
6.262428250,1,1,1,1,1
6.636330375,1,1,0,0,1
6.636330500,1,1,1,1,1
6.636330750,1,1,0,0,1
6.636333625,1,0,0,0,1
6.636338000,1,1,0,0,1
6.636338500,1,1,1,1,1
6.636339750,1,1,0,0,1
6.636343000,1,0,0,0,1
6.636348250,1,1,0,0,1
6.636348500,1,1,1,1,1
6.636349125,1,1,0,0,1
6.636352375,1,0,0,0,1
6.636358125,1,1,0,0,1
6.636358375,1,1,1,1,1
6.636358500,1,1,0,0,1
6.636361875,1,0,0,0,1
6.636367875,1,1,0,0,1
6.636371250,1,0,0,0,1
6.636374750,1,1,1,1,1
6.636374875,1,0,0,0,1
6.636375125,1,1,1,1,1
6.636375250,1,0,0,0,1
6.636375625,1,1,1,1,1
6.636375750,1,0,0,0,1
6.636375875,1,1,1,1,1
6.636377250,1,1,1,0,1
6.636377375,1,1,0,0,1
6.636380625,1,0,0,0,1
6.636384000,1,1,1,1,1
7.010285000,1,1,0,0,1
7.010288375,1,0,0,0,1
7.010293125,1,1,1,1,1
7.010294500,1,1,0,0,1
7.010297750,1,0,0,0,1
7.010302625,1,1,1,1,1
7.010303875,1,1,0,0,1
7.010307125,1,0,0,0,1
7.010310625,1,1,1,1,1
7.010310750,1,0,0,0,1
7.010311000,1,1,1,1,1
7.010311625,1,0,0,0,1
7.010311750,1,1,1,1,1
7.010313250,1,1,0,0,1
7.010316500,1,0,0,0,1
7.010321375,1,1,0,0,1
7.010326000,1,0,0,0,1
7.010330625,1,1,0,0,1
7.010330750,1,1,1,1,1
7.010332000,1,1,0,0,1
7.010335375,1,0,0,0,1
7.010338750,1,1,1,1,1
7.384239625,1,1,0,0,1
7.384242875,1,0,0,0,1
7.384245500,1,1,1,1,1
7.384245625,1,0,0,0,1
7.384245875,1,1,1,1,1
7.384246000,1,0,0,0,1
7.384246625,1,1,1,1,1
7.384249000,1,1,0,0,1
7.384252375,1,0,0,0,1
7.384257250,1,1,1,1,1
7.384258375,1,1,0,0,1
7.384261750,1,0,0,0,1
7.384266625,1,1,1,1,1
7.384267875,1,1,0,0,1
7.384271125,1,0,0,0,1
7.384276000,1,1,0,0,1
7.384280500,1,0,0,0,1
7.384285375,1,1,1,1,1
7.384286625,1,1,0,0,1
7.384289875,1,0,0,0,1
7.384293375,1,1,1,1,1
7.758194750,1,1,0,0,1
7.758198125,1,0,0,0,1
7.758203500,1,1,1,1,1
7.758204250,1,1,0,0,1
7.758207625,1,0,0,0,1
7.758210750,1,1,1,1,1
7.758211000,1,1,1,0,1
7.758211125,1,1,1,1,1
7.758211875,1,0,0,0,1
7.758212000,1,1,1,1,1
7.758213750,1,1,0,0,1
7.758217000,1,0,0,0,1
7.758222125,1,1,0,0,1
7.758222250,1,1,1,1,1
7.758223125,1,1,0,0,1
7.758226375,1,0,0,0,1
7.758231500,1,1,0,0,1
7.758231625,1,1,1,1,1
7.758232500,1,1,0,0,1
7.758235750,1,0,0,0,1
7.758241125,1,1,1,1,1
7.758241875,1,1,0,0,1
7.758245250,1,0,0,0,1
7.758248625,1,1,1,1,1
8.132149250,1,1,0,0,1
8.132152500,1,0,0,0,1
8.132158625,1,1,0,0,1
8.132161875,1,0,0,0,1
8.132167375,1,1,1,1,1
8.132168000,1,1,0,0,1
8.132171250,1,0,0,0,1
8.132176375,1,1,0,0,1
8.132176500,1,1,1,0,1
8.132176625,1,1,1,1,1
8.132177375,1,1,0,0,1
8.132180750,1,0,0,0,1
8.132185000,1,1,0,0,1
8.132185375,1,1,1,1,1
8.132186750,1,1,0,0,1
8.132190125,1,0,0,0,1
8.132194750,1,1,0,0,1
8.132194875,1,1,1,1,1
8.132196250,1,1,0,0,1
8.132199500,1,0,0,0,1
8.132202875,1,1,1,1,1
8.506105000,1,1,0,0,1
8.506108375,1,0,0,0,1
8.506113875,1,1,1,1,1
8.506114500,1,1,0,0,1
8.506117750,1,0,0,0,1
8.506123375,1,1,1,1,1
8.506123875,1,1,0,0,1
8.506127125,1,0,0,0,1
8.506132250,1,1,0,0,1
8.506132500,1,1,1,1,1
8.506133250,1,1,0,0,1
8.506136625,1,0,0,0,1
8.506141250,1,1,1,1,1
8.506142375,1,0,0,0,1
8.506142500,1,1,1,1,1
8.506142625,1,1,0,0,1
8.506146000,1,0,0,0,1
8.506151500,1,1,1,1,1
8.506152125,1,1,0,0,1
8.506155375,1,0,0,0,1
8.506158750,1,1,1,1,1
8.880060000,1,1,0,0,1
8.880063375,1,0,0,0,1
8.880069000,1,1,0,0,1
8.880072750,1,0,0,0,1
8.880078000,1,1,0,0,1
8.880078375,1,1,0,1,1
8.880078500,1,1,1,1,1
8.880078875,1,1,0,0,1
8.880082125,1,0,0,0,1
8.880084250,1,1,1,1,1
8.880084375,1,0,0,0,1
8.880087125,1,1,0,0,1
8.880087250,1,1,1,0,1
8.880087375,1,1,1,1,1
8.880088250,1,1,0,0,1
8.880091625,1,0,0,0,1
8.880096125,1,1,0,0,1
8.880096375,1,1,1,1,1
8.880097625,1,1,0,0,1
8.880101000,1,0,0,0,1
8.880106000,1,1,1,1,1
8.880107000,1,0,0,0,1
8.880107125,1,1,0,0,1
8.880110375,1,0,0,0,1
8.880113750,1,1,1,1,1
9.254014750,1,1,1,0,1
9.254014875,1,1,0,0,1
9.254017750,1,0,0,0,1
9.254023250,1,1,1,1,1
9.254023875,1,1,0,0,1
9.254027125,1,0,0,0,1
9.254032625,1,1,0,0,1
9.254033125,1,1,1,1,1
9.254033250,1,1,0,0,1
9.254036500,1,0,0,0,1
9.254042000,1,1,1,1,1
9.254042625,1,1,0,0,1
9.254046000,1,0,0,0,1
9.254048500,1,1,1,1,1
9.254048750,1,1,1,0,1
9.254048875,1,1,1,1,1
9.254049000,1,0,0,0,1
9.254049625,1,1,1,1,1
9.254052000,1,1,1,0,1
9.254052375,1,1,0,0,1
9.254055375,1,0,0,0,1
9.254058500,1,1,0,0,1
9.254060500,1,1,1,1,1
9.254061375,1,1,1,0,1
9.254061500,1,1,0,0,1
9.254064750,1,0,0,0,1
9.254068125,1,1,1,1,1
9.627969500,1,1,1,0,1
9.627969625,1,1,0,0,1
9.627969750,1,1,1,1,1
9.627969875,1,1,0,0,1
9.627972875,1,0,0,0,1
9.627979000,1,1,0,0,1
9.627982250,1,0,0,0,1
9.627987250,1,1,0,0,1
9.627991750,1,0,0,0,1
9.627995125,1,1,1,1,1
9.627996125,1,0,1,0,1
9.627996375,1,1,1,1,1
9.627997750,1,1,1,0,1
9.627997875,1,1,0,0,1
9.628001125,1,0,0,0,1
9.628006000,1,1,1,1,1
9.628007250,1,1,0,0,1
9.628010500,1,0,0,0,1
9.628015375,1,1,1,1,1
9.628016625,1,1,0,0,1
9.628019875,1,0,0,0,1
9.628023375,1,1,1,1,1
10.001924500,1,1,0,0,1
10.001927375,1,0,0,0,1
10.001933250,1,1,0,0,1
10.001936750,1,0,0,0,1
10.001942625,1,1,1,1,1
10.001942875,1,1,0,0,1
10.001946125,1,0,0,0,1
10.001949625,1,1,1,1,1
10.001952250,1,1,1,0,1
10.001952625,1,1,0,0,1
10.001955625,1,0,0,0,1
10.001959125,1,1,1,1,1
10.001961625,1,1,1,0,1
10.001961750,1,1,0,0,1
10.001965000,1,0,0,0,1
10.001968500,1,1,1,0,1
10.001970250,1,1,1,1,1
10.001971125,1,1,0,0,1
10.001974375,1,0,0,0,1
10.001977750,1,1,1,1,1
10.055168000,1,1,1,1,1
