key,count,duration_s,roll_rms_deg,pitch_rms_deg,gyro_xy_rms_dps,yaw_rate_rms_dps,tilt_saturation_pct,motor_high_saturation_pct,motor_low_saturation_pct,direct_throttle_pct,throttle_mean_us,total_force_mean_n
"roll_angle_kp=-1.5, roll_rate_kd=0.3, pitch_angle_kp=-0.5, pitch_rate_kd=0.11, pos_z_kp=3.8, yaw_rate_kd=0.5",513,3.7762269999999996,1.272822877840212,2.7339769786216293,12.16969438169314,10.9678163274855,4.970760233918129,0.0,11.500974658869396,12.865497076023392,1530.7056530214425,11.671746662950422
"roll_angle_kp=-1.5, roll_rate_kd=0.3, pitch_angle_kp=-1, pitch_rate_kd=0.11, pos_z_kp=3.8, yaw_rate_kd=0.5",720,5.616355999999985,1.4599544221421898,1.8307811168424015,9.45451465698997,10.566662573813803,3.611111111111111,1.25,8.472222222222221,8.75,1635.223611111111,12.47217367887497
"roll_angle_kp=-0.7, roll_rate_kd=0.3, pitch_angle_kp=-1, pitch_rate_kd=0.11, pos_z_kp=3.8, yaw_rate_kd=0.5",324,2.6720560000000044,2.1438614613898284,6.846468652274049,25.82327428508016,33.18902339343474,2.623456790123457,17.59259259259259,19.444444444444443,19.444444444444443,1672.4012345679012,11.052881361525735
"roll_angle_kp=-0.7, roll_rate_kd=0.3, pitch_angle_kp=-0, pitch_rate_kd=0.11, pos_z_kp=3.8, yaw_rate_kd=0.5",2611,20.51160900000002,4.227578897388221,5.85920671710107,12.912124695747274,11.087737993785947,1.5128303332056683,0.0,5.170432784373803,9.689774032937573,1434.4940635771734,11.553179965901311
"roll_angle_kp=-0.5, roll_rate_kd=0.11, pitch_angle_kp=-0.5, pitch_rate_kd=0.11, pos_z_kp=3.8, yaw_rate_kd=0.5",1638,13.747751000000061,2.3891350981700525,3.0991805266427184,13.937955046240251,13.755815987940144,0.0,0.0,3.907203907203907,3.907203907203907,1521.7002442002442,11.816889150966508
"roll_angle_kp=-0.5, roll_rate_kd=0.3, pitch_angle_kp=-0.5, pitch_rate_kd=0.11, pos_z_kp=3.8, yaw_rate_kd=0.5",3348,27.311847999999955,1.4328084701623365,3.1488205879974025,11.961937510453874,17.3200523344786,0.0,1.3142174432497014,2.031063321385902,3.793309438470729,1459.5618279569892,12.599572801532997
