host_time,id,seq,t_ms,axis,mode,alpha_us,beta_us,roll,pitch,gx,gy,rc_arm,throttle_us,line
1779826403.527064,8,56,1120,pitch,step,1442,1851,3.73,0.037,-10.08,17.22,1,1351,IDENT sample id=8 seq=56 t_ms=1120 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=3.730 pitch=0.037 gx=-10.08 gy=17.22 rc_arm=1 throttle_us=1351
1779826403.534691,8,58,1160,pitch,step,1442,1851,2.435,1.237,-7.42,6.95,1,1351,IDENT sample id=8 seq=58 t_ms=1160 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=2.435 pitch=1.237 gx=-7.42 gy=6.95 rc_arm=1 throttle_us=1351
1779826403.543361,8,60,1200,pitch,step,1442,1851,1.014,1.985,-26.42,-4.08,1,1351,IDENT sample id=8 seq=60 t_ms=1200 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=1.014 pitch=1.985 gx=-26.42 gy=-4.08 rc_arm=1 throttle_us=1351
1779826403.665394,8,62,1240,pitch,step,1442,1851,0.26,2.333,-49.85,5.25,1,1351,IDENT sample id=8 seq=62 t_ms=1240 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=0.260 pitch=2.333 gx=-49.85 gy=5.25 rc_arm=1 throttle_us=1351
1779826403.671948,8,64,1280,pitch,step,1442,1851,0.272,2.831,-62.89,27.32,1,1351,IDENT sample id=8 seq=64 t_ms=1280 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=0.272 pitch=2.831 gx=-62.89 gy=27.32 rc_arm=1 throttle_us=1351
1779826403.683237,8,66,1320,pitch,step,1442,1851,0.954,4.191,-59.9,51.85,1,1351,IDENT sample id=8 seq=66 t_ms=1320 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=0.954 pitch=4.191 gx=-59.90 gy=51.85 rc_arm=1 throttle_us=1351
1779826403.805407,8,68,1360,pitch,step,1442,1851,1.209,6.303,-38.31,68.69,1,1351,IDENT sample id=8 seq=68 t_ms=1360 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=1.209 pitch=6.303 gx=-38.31 gy=68.69 rc_arm=1 throttle_us=1351
1779826403.812408,8,71,1420,pitch,step,1442,1851,-0.249,10.03,-9.27,63.02,1,1351,IDENT sample id=8 seq=71 t_ms=1420 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=-0.249 pitch=10.030 gx=-9.27 gy=63.02 rc_arm=1 throttle_us=1351
1779826403.820919,8,73,1460,pitch,step,1442,1851,-1.913,11.777,-16.19,48.12,1,1351,IDENT sample id=8 seq=73 t_ms=1460 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=-1.913 pitch=11.777 gx=-16.19 gy=48.12 rc_arm=1 throttle_us=1351
1779826403.944820,8,77,1540,pitch,step,1442,1851,-3.358,13.54,-56.06,43.85,1,1351,IDENT sample id=8 seq=77 t_ms=1540 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=-3.358 pitch=13.540 gx=-56.06 gy=43.85 rc_arm=1 throttle_us=1351
1779826403.950825,8,79,1580,pitch,step,1442,1851,-2.489,14.236,-76.41,60.68,1,1351,IDENT sample id=8 seq=79 t_ms=1580 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=-2.489 pitch=14.236 gx=-76.41 gy=60.68 rc_arm=1 throttle_us=1351
1779826404.069422,8,81,1620,pitch,step,1442,1851,-0.638,15.378,-84.42,71.1,1,1351,IDENT sample id=8 seq=81 t_ms=1620 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=-0.638 pitch=15.378 gx=-84.42 gy=71.10 rc_arm=1 throttle_us=1351
1779826404.075596,8,83,1660,pitch,step,1442,1851,1.406,16.868,-80.85,71.7,1,1351,IDENT sample id=8 seq=83 t_ms=1660 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=1.406 pitch=16.868 gx=-80.85 gy=71.70 rc_arm=1 throttle_us=1351
1779826404.085904,8,85,1700,pitch,step,1442,1851,3.183,18.558,-72.45,64.98,1,1351,IDENT sample id=8 seq=85 t_ms=1700 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=3.183 pitch=18.558 gx=-72.45 gy=64.98 rc_arm=1 throttle_us=1351
1779826404.095276,8,87,1740,pitch,step,1442,1851,4.407,20.091,-63.7,56.76,1,1351,IDENT sample id=8 seq=87 t_ms=1740 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=4.407 pitch=20.091 gx=-63.70 gy=56.76 rc_arm=1 throttle_us=1351
1779826404.208611,8,89,1780,pitch,step,1442,1851,5.29,21.151,-64.01,34.8,1,1351,IDENT sample id=8 seq=89 t_ms=1780 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=5.290 pitch=21.151 gx=-64.01 gy=34.80 rc_arm=1 throttle_us=1351
1779826404.214990,8,91,1820,pitch,step,1442,1851,6.161,21.292,-73.71,7.89,1,1351,IDENT sample id=8 seq=91 t_ms=1820 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=6.161 pitch=21.292 gx=-73.71 gy=7.89 rc_arm=1 throttle_us=1351
1779826404.224497,8,93,1860,pitch,step,1442,1851,7.455,20.455,-83.19,-13.52,1,1351,IDENT sample id=8 seq=93 t_ms=1860 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=7.455 pitch=20.455 gx=-83.19 gy=-13.52 rc_arm=1 throttle_us=1351
1779826404.350409,8,95,1900,pitch,step,1442,1851,9.297,18.731,-91.35,-30.79,1,1351,IDENT sample id=8 seq=95 t_ms=1900 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=9.297 pitch=18.731 gx=-91.35 gy=-30.79 rc_arm=1 throttle_us=1351
1779826404.355430,8,99,1980,pitch,step,1442,1851,13.568,13.091,-91.9,-63.38,1,1351,IDENT sample id=8 seq=99 t_ms=1980 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=13.568 pitch=13.091 gx=-91.90 gy=-63.38 rc_arm=1 throttle_us=1351
1779826404.474530,8,101,2020,pitch,step,1442,1851,15.468,10.205,-84.52,-60.37,1,1351,IDENT sample id=8 seq=101 t_ms=2020 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=15.468 pitch=10.205 gx=-84.52 gy=-60.37 rc_arm=1 throttle_us=1351
1779826404.481807,8,103,2060,pitch,step,1442,1851,16.953,7.691,-74.28,-51.36,1,1351,IDENT sample id=8 seq=103 t_ms=2060 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=16.953 pitch=7.691 gx=-74.28 gy=-51.36 rc_arm=1 throttle_us=1351
1779826404.491048,8,105,2101,pitch,step,1442,1851,17.62,5.602,-61.11,-43.74,1,1351,IDENT sample id=8 seq=105 t_ms=2101 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=17.620 pitch=5.602 gx=-61.11 gy=-43.74 rc_arm=1 throttle_us=1351
1779826404.499063,8,106,2121,pitch,step,1442,1851,17.774,4.847,-58.94,-39.6,1,1351,IDENT sample id=8 seq=106 t_ms=2121 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=17.774 pitch=4.847 gx=-58.94 gy=-39.60 rc_arm=1 throttle_us=1351
1779826404.613747,8,108,2161,pitch,step,1442,1851,17.24,3.795,-54.55,-41.14,1,1351,IDENT sample id=8 seq=108 t_ms=2161 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=17.240 pitch=3.795 gx=-54.55 gy=-41.14 rc_arm=1 throttle_us=1351
1779826404.620112,8,110,2201,pitch,step,1442,1851,16.24,3.248,-61.99,-41.06,1,1351,IDENT sample id=8 seq=110 t_ms=2201 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=16.240 pitch=3.248 gx=-61.99 gy=-41.06 rc_arm=1 throttle_us=1351
1779826404.630468,8,112,2241,pitch,step,1442,1851,15.25,3.056,-80.29,-24.31,1,1351,IDENT sample id=8 seq=112 t_ms=2241 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=15.250 pitch=3.056 gx=-80.29 gy=-24.31 rc_arm=1 throttle_us=1351
1779826404.638473,8,114,2281,pitch,step,1442,1851,14.764,3.344,-96.15,-3.13,1,1351,IDENT sample id=8 seq=114 t_ms=2281 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=14.764 pitch=3.344 gx=-96.15 gy=-3.13 rc_arm=1 throttle_us=1351
1779826404.754011,8,116,2321,pitch,step,1442,1851,14.811,4.523,-102.66,22.12,1,1351,IDENT sample id=8 seq=116 t_ms=2321 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=14.811 pitch=4.523 gx=-102.66 gy=22.12 rc_arm=1 throttle_us=1351
1779826404.761132,8,118,2361,pitch,step,1442,1851,14.88,6.479,-96.56,52.17,1,1351,IDENT sample id=8 seq=118 t_ms=2361 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=14.880 pitch=6.479 gx=-96.56 gy=52.17 rc_arm=1 throttle_us=1351
1779826404.770632,8,121,2421,pitch,step,1442,1851,14.08,10.612,-76.66,65.52,1,1351,IDENT sample id=8 seq=121 t_ms=2421 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=14.080 pitch=10.612 gx=-76.66 gy=65.52 rc_arm=1 throttle_us=1351
1779826404.893149,8,123,2461,pitch,step,1442,1851,12.912,13.424,-68.46,60.79,1,1351,IDENT sample id=8 seq=123 t_ms=2461 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=12.912 pitch=13.424 gx=-68.46 gy=60.79 rc_arm=1 throttle_us=1351
1779826404.899664,8,125,2501,pitch,step,1442,1851,11.779,15.942,-73.15,57.73,1,1351,IDENT sample id=8 seq=125 t_ms=2501 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=11.779 pitch=15.942 gx=-73.15 gy=57.73 rc_arm=1 throttle_us=1351
1779826404.909697,8,128,2561,pitch,step,1442,1851,11.19,18.529,-92.4,44.17,1,1351,IDENT sample id=8 seq=128 t_ms=2561 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=11.190 pitch=18.529 gx=-92.40 gy=44.17 rc_arm=1 throttle_us=1351
1779826405.032059,8,130,2601,pitch,step,1442,1851,11.983,19.434,-108.05,29.67,1,1351,IDENT sample id=8 seq=130 t_ms=2601 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=11.983 pitch=19.434 gx=-108.05 gy=29.67 rc_arm=1 throttle_us=1351
1779826405.037907,8,132,2641,pitch,step,1442,1851,13.534,19.591,-111.89,10.93,1,1351,IDENT sample id=8 seq=132 t_ms=2641 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=13.534 pitch=19.591 gx=-111.89 gy=10.93 rc_arm=1 throttle_us=1351
1779826405.047190,8,134,2681,pitch,step,1442,1851,15.759,18.959,-108.93,-5.36,1,1351,IDENT sample id=8 seq=134 t_ms=2681 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=15.759 pitch=18.959 gx=-108.93 gy=-5.36 rc_arm=1 throttle_us=1351
1779826405.169139,8,136,2721,pitch,step,1442,1851,17.768,17.504,-98.85,-20.19,1,1351,IDENT sample id=8 seq=136 t_ms=2721 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=17.768 pitch=17.504 gx=-98.85 gy=-20.19 rc_arm=1 throttle_us=1351
1779826405.175946,8,138,2761,pitch,step,1442,1851,19.002,15.683,-86.52,-35.37,1,1351,IDENT sample id=8 seq=138 t_ms=2761 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=19.002 pitch=15.683 gx=-86.52 gy=-35.37 rc_arm=1 throttle_us=1351
1779826405.184747,8,140,2801,pitch,step,1442,1851,19.593,13.937,-79.6,-42.54,1,1351,IDENT sample id=8 seq=140 t_ms=2801 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=19.593 pitch=13.937 gx=-79.60 gy=-42.54 rc_arm=1 throttle_us=1351
1779826405.310740,8,143,2861,pitch,step,1442,1851,19.604,11.466,-87.05,-36.74,1,1351,IDENT sample id=8 seq=143 t_ms=2861 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=19.604 pitch=11.466 gx=-87.05 gy=-36.74 rc_arm=1 throttle_us=1351
1779826405.318253,8,145,2901,pitch,step,1442,1851,19.617,10.03,-101.0,-31.2,1,1351,IDENT sample id=8 seq=145 t_ms=2901 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=19.617 pitch=10.030 gx=-101.00 gy=-31.20 rc_arm=1 throttle_us=1351
1779826405.327941,8,147,2941,pitch,step,1442,1851,19.806,9.116,-108.3,-22.5,1,1351,IDENT sample id=8 seq=147 t_ms=2941 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=19.806 pitch=9.116 gx=-108.30 gy=-22.50 rc_arm=1 throttle_us=1351
1779826405.451144,8,150,3001,pitch,step,1442,1851,20.347,9.264,-105.76,17.31,1,1351,IDENT sample id=8 seq=150 t_ms=3001 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=20.347 pitch=9.264 gx=-105.76 gy=17.31 rc_arm=1 throttle_us=1351
1779826405.457025,8,152,3041,pitch,step,1442,1851,20.316,10.366,-96.96,26.68,1,1351,IDENT sample id=8 seq=152 t_ms=3041 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=20.316 pitch=10.366 gx=-96.96 gy=26.68 rc_arm=1 throttle_us=1351
1779826405.466791,8,154,3081,pitch,step,1442,1851,19.591,11.968,-89.85,31.98,1,1351,IDENT sample id=8 seq=154 t_ms=3081 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=19.591 pitch=11.968 gx=-89.85 gy=31.98 rc_arm=1 throttle_us=1351
1779826405.475332,8,156,3121,pitch,step,1442,1851,18.439,13.726,-88.47,33.61,1,1351,IDENT sample id=8 seq=156 t_ms=3121 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=18.439 pitch=13.726 gx=-88.47 gy=33.61 rc_arm=1 throttle_us=1351
1779826405.592356,8,158,3161,pitch,step,1442,1851,17.524,15.329,-97.41,30.86,1,1351,IDENT sample id=8 seq=158 t_ms=3161 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=17.524 pitch=15.329 gx=-97.41 gy=30.86 rc_arm=1 throttle_us=1351
1779826405.598380,8,160,3201,pitch,step,1442,1851,17.292,16.553,-113.66,27.49,1,1351,IDENT sample id=8 seq=160 t_ms=3201 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=17.292 pitch=16.553 gx=-113.66 gy=27.49 rc_arm=1 throttle_us=1351
1779826405.608682,8,162,3241,pitch,step,1442,1851,17.879,17.269,-123.73,12.94,1,1351,IDENT sample id=8 seq=162 t_ms=3241 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=17.879 pitch=17.269 gx=-123.73 gy=12.94 rc_arm=1 throttle_us=1351
1779826405.731676,8,165,3301,pitch,step,1442,1851,20.205,17.494,-129.38,-1.45,1,1351,IDENT sample id=8 seq=165 t_ms=3301 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=20.205 pitch=17.494 gx=-129.38 gy=-1.45 rc_arm=1 throttle_us=1351
1779826405.737140,8,167,3341,pitch,step,1442,1851,21.994,16.92,-124.73,-12.17,1,1351,IDENT sample id=8 seq=167 t_ms=3341 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=21.994 pitch=16.920 gx=-124.73 gy=-12.17 rc_arm=1 throttle_us=1351
1779826405.746151,8,169,3381,pitch,step,1442,1851,23.454,15.966,-117.45,-18.57,1,1351,IDENT sample id=8 seq=169 t_ms=3381 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=23.454 pitch=15.966 gx=-117.45 gy=-18.57 rc_arm=1 throttle_us=1351
1779826405.872542,8,172,3441,pitch,step,1442,1851,24.388,14.743,-107.52,-19.97,1,1351,IDENT sample id=8 seq=172 t_ms=3441 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=24.388 pitch=14.743 gx=-107.52 gy=-19.97 rc_arm=1 throttle_us=1351
1779826405.879560,8,174,3481,pitch,step,1442,1851,24.3,14.041,-108.78,-19.21,1,1351,IDENT sample id=8 seq=174 t_ms=3481 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=24.300 pitch=14.041 gx=-108.78 gy=-19.21 rc_arm=1 throttle_us=1351
1779826405.888669,8,176,3521,pitch,step,1442,1851,24.17,13.59,-117.01,-17.13,1,1351,IDENT sample id=8 seq=176 t_ms=3521 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=24.170 pitch=13.590 gx=-117.01 gy=-17.13 rc_arm=1 throttle_us=1351
1779826405.897265,8,178,3561,pitch,step,1442,1851,24.239,13.266,-124.2,-7.83,1,1351,IDENT sample id=8 seq=178 t_ms=3561 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=24.239 pitch=13.266 gx=-124.20 gy=-7.83 rc_arm=1 throttle_us=1351
1779826406.009896,8,179,3581,pitch,step,1442,1851,24.377,13.25,-124.62,-1.73,1,1351,IDENT sample id=8 seq=179 t_ms=3581 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=24.377 pitch=13.250 gx=-124.62 gy=-1.73 rc_arm=1 throttle_us=1351
1779826406.119416,8,180,3601,pitch,step,1442,1851,24.569,13.311,-124.32,9.85,1,1351,IDENT sample id=8 seq=180 t_ms=3601 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=24.569 pitch=13.311 gx=-124.32 gy=9.85 rc_arm=1 throttle_us=1351
1779826406.126415,8,181,3621,pitch,step,1442,1851,24.737,13.524,-124.03,14.32,1,1351,IDENT sample id=8 seq=181 t_ms=3621 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=24.737 pitch=13.524 gx=-124.03 gy=14.32 rc_arm=1 throttle_us=1351
1779826406.134789,8,182,3641,pitch,step,1442,1851,24.92,13.733,-120.18,16.82,1,1351,IDENT sample id=8 seq=182 t_ms=3641 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=24.920 pitch=13.733 gx=-120.18 gy=16.82 rc_arm=1 throttle_us=1351
1779826406.258064,8,183,3661,pitch,step,1442,1851,24.841,14.084,-115.64,18.77,1,1351,IDENT sample id=8 seq=183 t_ms=3661 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=24.841 pitch=14.084 gx=-115.64 gy=18.77 rc_arm=1 throttle_us=1351
1779826406.264070,8,184,3681,pitch,step,1442,1851,24.835,14.508,-113.35,19.28,1,1351,IDENT sample id=8 seq=184 t_ms=3681 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=24.835 pitch=14.508 gx=-113.35 gy=19.28 rc_arm=1 throttle_us=1351
1779826406.383404,8,185,3701,pitch,step,1442,1851,24.545,15.099,-108.06,21.77,1,1351,IDENT sample id=8 seq=185 t_ms=3701 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=24.545 pitch=15.099 gx=-108.06 gy=21.77 rc_arm=1 throttle_us=1351
1779826406.494275,8,186,3721,pitch,step,1442,1851,24.263,15.603,-105.89,23.57,1,1351,IDENT sample id=8 seq=186 t_ms=3721 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=24.263 pitch=15.603 gx=-105.89 gy=23.57 rc_arm=1 throttle_us=1351
1779826406.501302,8,187,3741,pitch,step,1442,1851,23.952,16.182,-106.54,30.8,1,1351,IDENT sample id=8 seq=187 t_ms=3741 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=23.952 pitch=16.182 gx=-106.54 gy=30.80 rc_arm=1 throttle_us=1351
1779826406.618398,8,188,3761,pitch,step,1442,1851,23.539,16.733,-106.9,20.83,1,1351,IDENT sample id=8 seq=188 t_ms=3761 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=23.539 pitch=16.733 gx=-106.90 gy=20.83 rc_arm=1 throttle_us=1351
1779826406.625217,8,189,3781,pitch,step,1442,1851,23.293,17.092,-110.82,21.16,1,1351,IDENT sample id=8 seq=189 t_ms=3781 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=23.293 pitch=17.092 gx=-110.82 gy=21.16 rc_arm=1 throttle_us=1351
1779826406.743743,8,190,3801,pitch,step,1442,1851,23.023,17.518,-115.91,16.06,1,1351,IDENT sample id=8 seq=190 t_ms=3801 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=23.023 pitch=17.518 gx=-115.91 gy=16.06 rc_arm=1 throttle_us=1351
1779826406.750111,8,191,3821,pitch,step,1442,1851,22.966,17.784,-118.35,9.27,1,1351,IDENT sample id=8 seq=191 t_ms=3821 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=22.966 pitch=17.784 gx=-118.35 gy=9.27 rc_arm=1 throttle_us=1351
1779826406.868718,8,192,3841,pitch,step,1442,1851,22.927,17.95,-121.49,7.08,1,1351,IDENT sample id=8 seq=192 t_ms=3841 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=22.927 pitch=17.950 gx=-121.49 gy=7.08 rc_arm=1 throttle_us=1351
1779826406.874297,8,193,3861,pitch,step,1442,1851,23.2,18.111,-126.4,3.82,1,1351,IDENT sample id=8 seq=193 t_ms=3861 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=23.200 pitch=18.111 gx=-126.40 gy=3.82 rc_arm=1 throttle_us=1351
1779826406.991309,8,194,3881,pitch,step,1442,1851,23.53,18.161,-127.21,8.54,1,1351,IDENT sample id=8 seq=194 t_ms=3881 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=23.530 pitch=18.161 gx=-127.21 gy=8.54 rc_arm=1 throttle_us=1351
1779826406.997755,8,195,3901,pitch,step,1442,1851,23.901,18.044,-127.85,1.76,1,1351,IDENT sample id=8 seq=195 t_ms=3901 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=23.901 pitch=18.044 gx=-127.85 gy=1.76 rc_arm=1 throttle_us=1351
1779826407.115177,8,196,3921,pitch,step,1442,1851,24.503,17.852,-130.74,-1.35,1,1351,IDENT sample id=8 seq=196 t_ms=3921 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=24.503 pitch=17.852 gx=-130.74 gy=-1.35 rc_arm=1 throttle_us=1351
1779826407.121915,8,197,3941,pitch,step,1442,1851,24.863,17.613,-127.0,-9.55,1,1351,IDENT sample id=8 seq=197 t_ms=3941 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=24.863 pitch=17.613 gx=-127.00 gy=-9.55 rc_arm=1 throttle_us=1351
