host_time,id,seq,t_ms,axis,mode,alpha_us,beta_us,roll,pitch,gx,gy,rc_arm,throttle_us,line
1779826285.585558,5,30,600,pitch,step,1442,1851,-11.542,-2.546,26.9,86.35,1,1394,IDENT sample id=5 seq=30 t_ms=600 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=-11.542 pitch=-2.546 gx=26.90 gy=86.35 rc_arm=1 throttle_us=1394
1779826285.591687,5,32,640,pitch,step,1442,1851,-12.184,0.375,26.2,85.13,1,1394,IDENT sample id=5 seq=32 t_ms=640 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=-12.184 pitch=0.375 gx=26.20 gy=85.13 rc_arm=1 throttle_us=1394
1779826285.600085,5,36,720,pitch,step,1442,1851,-13.213,5.493,10.81,69.78,1,1394,IDENT sample id=5 seq=36 t_ms=720 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=-13.213 pitch=5.493 gx=10.81 gy=69.78 rc_arm=1 throttle_us=1394
1779826285.708312,5,40,800,pitch,step,1442,1851,-12.556,8.809,-18.97,58.65,1,1394,IDENT sample id=5 seq=40 t_ms=800 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=-12.556 pitch=8.809 gx=-18.97 gy=58.65 rc_arm=1 throttle_us=1394
1779826285.714832,5,42,840,pitch,step,1442,1851,-11.269,9.96,-40.22,51.16,1,1394,IDENT sample id=5 seq=42 t_ms=840 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=-11.269 pitch=9.960 gx=-40.22 gy=51.16 rc_arm=1 throttle_us=1394
1779826285.830996,5,45,900,pitch,step,1442,1851,-8.071,11.668,-64.52,50.3,1,1394,IDENT sample id=5 seq=45 t_ms=900 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=-8.071 pitch=11.668 gx=-64.52 gy=50.30 rc_arm=1 throttle_us=1394
1779826285.837721,5,47,940,pitch,step,1442,1851,-5.383,12.85,-74.56,50.52,1,1394,IDENT sample id=5 seq=47 t_ms=940 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=-5.383 pitch=12.850 gx=-74.56 gy=50.52 rc_arm=1 throttle_us=1394
1779826285.955572,5,49,980,pitch,step,1442,1851,-2.477,13.65,-79.99,43.7,1,1394,IDENT sample id=5 seq=49 t_ms=980 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=-2.477 pitch=13.650 gx=-79.99 gy=43.70 rc_arm=1 throttle_us=1394
1779826285.962634,5,51,1020,pitch,step,1442,1851,0.335,14.531,-78.28,33.14,1,1394,IDENT sample id=5 seq=51 t_ms=1020 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=0.335 pitch=14.531 gx=-78.28 gy=33.14 rc_arm=1 throttle_us=1394
1779826285.969674,5,53,1060,pitch,step,1442,1851,2.891,14.865,-79.2,18.89,1,1394,IDENT sample id=5 seq=53 t_ms=1060 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=2.891 pitch=14.865 gx=-79.20 gy=18.89 rc_arm=1 throttle_us=1394
1779826286.081951,5,56,1120,pitch,step,1442,1851,6.024,14.483,-77.78,1.0,1,1394,IDENT sample id=5 seq=56 t_ms=1120 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=6.024 pitch=14.483 gx=-77.78 gy=1.00 rc_arm=1 throttle_us=1394
1779826286.087139,5,58,1160,pitch,step,1442,1851,7.848,13.617,-81.21,-9.98,1,1394,IDENT sample id=5 seq=58 t_ms=1160 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=7.848 pitch=13.617 gx=-81.21 gy=-9.98 rc_arm=1 throttle_us=1394
1779826286.205939,5,61,1220,pitch,step,1442,1851,10.142,11.984,-89.82,-27.8,1,1394,IDENT sample id=5 seq=61 t_ms=1220 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=10.142 pitch=11.984 gx=-89.82 gy=-27.80 rc_arm=1 throttle_us=1394
1779826286.212126,5,63,1260,pitch,step,1442,1851,11.778,10.595,-96.29,-24.1,1,1394,IDENT sample id=5 seq=63 t_ms=1260 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=11.778 pitch=10.595 gx=-96.29 gy=-24.10 rc_arm=1 throttle_us=1394
1779826286.221622,5,66,1320,pitch,step,1442,1851,14.206,8.754,-105.36,-17.25,1,1394,IDENT sample id=5 seq=66 t_ms=1320 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=14.206 pitch=8.754 gx=-105.36 gy=-17.25 rc_arm=1 throttle_us=1394
1779826286.343316,5,68,1360,pitch,step,1442,1851,15.551,8.061,-103.15,-6.44,1,1394,IDENT sample id=5 seq=68 t_ms=1360 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=15.551 pitch=8.061 gx=-103.15 gy=-6.44 rc_arm=1 throttle_us=1394
1779826286.349413,5,70,1400,pitch,step,1442,1851,16.546,8.053,-102.65,1.8,1,1394,IDENT sample id=5 seq=70 t_ms=1400 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=16.546 pitch=8.053 gx=-102.65 gy=1.80 rc_arm=1 throttle_us=1394
1779826286.357282,5,72,1440,pitch,step,1442,1851,17.005,8.434,-99.47,10.39,1,1396,IDENT sample id=5 seq=72 t_ms=1440 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=17.005 pitch=8.434 gx=-99.47 gy=10.39 rc_arm=1 throttle_us=1396
1779826286.485318,5,74,1480,pitch,step,1442,1851,17.024,9.562,-98.72,27.55,1,1394,IDENT sample id=5 seq=74 t_ms=1480 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=17.024 pitch=9.562 gx=-98.72 gy=27.55 rc_arm=1 throttle_us=1394
1779826286.493859,5,76,1520,pitch,step,1442,1851,16.723,10.879,-104.83,25.19,1,1394,IDENT sample id=5 seq=76 t_ms=1520 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=16.723 pitch=10.879 gx=-104.83 gy=25.19 rc_arm=1 throttle_us=1394
1779826286.502172,5,78,1560,pitch,step,1442,1851,16.737,12.497,-114.66,38.35,1,1394,IDENT sample id=5 seq=78 t_ms=1560 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=16.737 pitch=12.497 gx=-114.66 gy=38.35 rc_arm=1 throttle_us=1394
1779826286.510576,5,80,1600,pitch,step,1442,1851,17.276,13.704,-124.72,41.35,1,1394,IDENT sample id=5 seq=80 t_ms=1600 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=17.276 pitch=13.704 gx=-124.72 gy=41.35 rc_arm=1 throttle_us=1394
1779826286.622530,5,82,1640,pitch,step,1442,1851,18.225,15.284,-128.34,44.5,1,1394,IDENT sample id=5 seq=82 t_ms=1640 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=18.225 pitch=15.284 gx=-128.34 gy=44.50 rc_arm=1 throttle_us=1394
1779826286.628538,5,83,1660,pitch,step,1442,1851,18.83,15.693,-132.72,35.95,1,1394,IDENT sample id=5 seq=83 t_ms=1660 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=18.830 pitch=15.693 gx=-132.72 gy=35.95 rc_arm=1 throttle_us=1394
1779826286.745568,5,84,1680,pitch,step,1442,1851,19.593,16.33,-132.64,37.28,1,1394,IDENT sample id=5 seq=84 t_ms=1680 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=19.593 pitch=16.330 gx=-132.64 gy=37.28 rc_arm=1 throttle_us=1394
1779826286.751925,5,85,1700,pitch,step,1442,1851,20.368,16.692,-128.94,45.66,1,1394,IDENT sample id=5 seq=85 t_ms=1700 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=20.368 pitch=16.692 gx=-128.94 gy=45.66 rc_arm=1 throttle_us=1394
1779826286.869272,5,86,1720,pitch,step,1442,1851,21.044,17.075,-126.97,30.9,1,1394,IDENT sample id=5 seq=86 t_ms=1720 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=21.044 pitch=17.075 gx=-126.97 gy=30.90 rc_arm=1 throttle_us=1394
1779826286.993792,5,87,1740,pitch,step,1442,1851,21.58,17.191,-123.12,26.29,1,1394,IDENT sample id=5 seq=87 t_ms=1740 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=21.580 pitch=17.191 gx=-123.12 gy=26.29 rc_arm=1 throttle_us=1394
1779826287.000793,5,88,1760,pitch,step,1442,1851,22.273,17.294,-119.45,27.78,1,1394,IDENT sample id=5 seq=88 t_ms=1760 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=22.273 pitch=17.294 gx=-119.45 gy=27.78 rc_arm=1 throttle_us=1394
1779826287.011142,5,89,1780,pitch,step,1442,1851,22.58,17.558,-115.35,26.68,1,1394,IDENT sample id=5 seq=89 t_ms=1780 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=22.580 pitch=17.558 gx=-115.35 gy=26.68 rc_arm=1 throttle_us=1394
1779826287.134101,5,90,1800,pitch,step,1442,1851,22.853,17.655,-109.76,19.6,1,1394,IDENT sample id=5 seq=90 t_ms=1800 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=22.853 pitch=17.655 gx=-109.76 gy=19.60 rc_arm=1 throttle_us=1394
1779826287.139601,5,91,1820,pitch,step,1442,1851,23.049,17.581,-110.14,20.15,1,1394,IDENT sample id=5 seq=91 t_ms=1820 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=23.049 pitch=17.581 gx=-110.14 gy=20.15 rc_arm=1 throttle_us=1394
1779826287.260053,5,92,1840,pitch,step,1442,1851,23.05,17.785,-108.62,12.92,1,1394,IDENT sample id=5 seq=92 t_ms=1840 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=23.050 pitch=17.785 gx=-108.62 gy=12.92 rc_arm=1 throttle_us=1394
1779826287.370999,5,93,1860,pitch,step,1442,1851,23.055,17.652,-107.23,16.95,1,1394,IDENT sample id=5 seq=93 t_ms=1860 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=23.055 pitch=17.652 gx=-107.23 gy=16.95 rc_arm=1 throttle_us=1394
1779826287.376772,5,94,1880,pitch,step,1442,1851,23.073,17.518,-112.49,2.34,1,1394,IDENT sample id=5 seq=94 t_ms=1880 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=23.073 pitch=17.518 gx=-112.49 gy=2.34 rc_arm=1 throttle_us=1394
1779826287.494665,5,95,1900,pitch,step,1442,1851,22.992,17.466,-116.61,5.25,1,1394,IDENT sample id=5 seq=95 t_ms=1900 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=22.992 pitch=17.466 gx=-116.61 gy=5.25 rc_arm=1 throttle_us=1394
1779826287.500870,5,96,1920,pitch,step,1442,1851,23.166,17.204,-117.9,5.57,1,1394,IDENT sample id=5 seq=96 t_ms=1920 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=23.166 pitch=17.204 gx=-117.90 gy=5.57 rc_arm=1 throttle_us=1394
1779826287.621498,5,97,1940,pitch,step,1442,1851,23.28,16.875,-125.36,-1.02,1,1394,IDENT sample id=5 seq=97 t_ms=1940 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=23.280 pitch=16.875 gx=-125.36 gy=-1.02 rc_arm=1 throttle_us=1394
1779826287.628098,5,98,1960,pitch,step,1442,1851,23.519,16.648,-128.68,-7.68,1,1394,IDENT sample id=5 seq=98 t_ms=1960 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=23.519 pitch=16.648 gx=-128.68 gy=-7.68 rc_arm=1 throttle_us=1394
1779826287.745607,5,99,1980,pitch,step,1442,1851,24.002,16.249,-132.75,0.38,1,1394,IDENT sample id=5 seq=99 t_ms=1980 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=24.002 pitch=16.249 gx=-132.75 gy=0.38 rc_arm=1 throttle_us=1394
1779826287.751614,5,100,2000,pitch,step,1442,1851,24.418,15.84,-136.01,-9.37,1,1394,IDENT sample id=5 seq=100 t_ms=2000 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=24.418 pitch=15.840 gx=-136.01 gy=-9.37 rc_arm=1 throttle_us=1394
1779826287.866441,5,101,2020,pitch,step,1442,1851,24.934,15.303,-137.17,-11.04,1,1394,IDENT sample id=5 seq=101 t_ms=2020 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=24.934 pitch=15.303 gx=-137.17 gy=-11.04 rc_arm=1 throttle_us=1394
