host_time,id,seq,t_ms,axis,mode,alpha_us,beta_us,roll,pitch,gx,gy,rc_arm,throttle_us,line
1779808043.160105,1,46,920,roll,step,1412,1871,0.268,0.509,-9.22,2.16,1,1100,IDENT sample id=1 seq=46 t_ms=920 axis=roll mode=step alpha_us=1412 beta_us=1871 roll=0.268 pitch=0.509 gx=-9.22 gy=2.16 rc_arm=1 throttle_us=1100
1779808043.399133,1,56,1120,roll,step,1412,1871,3.811,0.385,-7.9,1.99,1,1100,IDENT sample id=1 seq=56 t_ms=1120 axis=roll mode=step alpha_us=1412 beta_us=1871 roll=3.811 pitch=0.385 gx=-7.90 gy=1.99 rc_arm=1 throttle_us=1100
1779808043.419771,1,58,1160,roll,step,1412,1871,3.953,0.372,7.04,2.62,1,1100,IDENT sample id=1 seq=58 t_ms=1160 axis=roll mode=step alpha_us=1412 beta_us=1871 roll=3.953 pitch=0.372 gx=7.04 gy=2.62 rc_arm=1 throttle_us=1100
1779808043.440893,1,60,1200,roll,step,1412,1871,3.439,0.392,18.05,3.0,1,1100,IDENT sample id=1 seq=60 t_ms=1200 axis=roll mode=step alpha_us=1412 beta_us=1871 roll=3.439 pitch=0.392 gx=18.05 gy=3.00 rc_arm=1 throttle_us=1100
1779808043.563458,1,62,1240,roll,step,1412,1871,2.379,0.433,21.93,2.9,1,1100,IDENT sample id=1 seq=62 t_ms=1240 axis=roll mode=step alpha_us=1412 beta_us=1871 roll=2.379 pitch=0.433 gx=21.93 gy=2.90 rc_arm=1 throttle_us=1100
1779808043.585999,1,64,1280,roll,step,1412,1871,1.149,0.478,16.93,2.52,1,1100,IDENT sample id=1 seq=64 t_ms=1280 axis=roll mode=step alpha_us=1412 beta_us=1871 roll=1.149 pitch=0.478 gx=16.93 gy=2.52 rc_arm=1 throttle_us=1100
1779808043.611221,1,66,1320,roll,step,1412,1871,0.123,0.519,4.71,2.22,1,1100,IDENT sample id=1 seq=66 t_ms=1320 axis=roll mode=step alpha_us=1412 beta_us=1871 roll=0.123 pitch=0.519 gx=4.71 gy=2.22 rc_arm=1 throttle_us=1100
1779808043.846813,1,76,1520,roll,step,1412,1871,2.89,0.452,-16.35,2.04,1,1100,IDENT sample id=1 seq=76 t_ms=1520 axis=roll mode=step alpha_us=1412 beta_us=1871 roll=2.890 pitch=0.452 gx=-16.35 gy=2.04 rc_arm=1 throttle_us=1100
1779808043.871476,1,78,1560,roll,step,1412,1871,3.488,0.43,-1.74,2.77,1,1100,IDENT sample id=1 seq=78 t_ms=1560 axis=roll mode=step alpha_us=1412 beta_us=1871 roll=3.488 pitch=0.430 gx=-1.74 gy=2.77 rc_arm=1 throttle_us=1100
1779808043.893253,1,80,1600,roll,step,1412,1871,3.425,0.439,11.97,3.31,1,1100,IDENT sample id=1 seq=80 t_ms=1600 axis=roll mode=step alpha_us=1412 beta_us=1871 roll=3.425 pitch=0.439 gx=11.97 gy=3.31 rc_arm=1 throttle_us=1100
1779808043.912379,1,82,1640,roll,step,1412,1871,2.703,0.473,20.66,3.36,1,1100,IDENT sample id=1 seq=82 t_ms=1640 axis=roll mode=step alpha_us=1412 beta_us=1871 roll=2.703 pitch=0.473 gx=20.66 gy=3.36 rc_arm=1 throttle_us=1100
1779808043.930611,1,84,1680,roll,step,1412,1871,1.589,0.519,20.87,2.92,1,1100,IDENT sample id=1 seq=84 t_ms=1680 axis=roll mode=step alpha_us=1412 beta_us=1871 roll=1.589 pitch=0.519 gx=20.87 gy=2.92 rc_arm=1 throttle_us=1100
1779808043.949375,1,85,1700,roll,step,1412,1871,0.999,0.541,17.82,2.67,1,1100,IDENT sample id=1 seq=85 t_ms=1700 axis=roll mode=step alpha_us=1412 beta_us=1871 roll=0.999 pitch=0.541 gx=17.82 gy=2.67 rc_arm=1 throttle_us=1100
1779808044.077756,1,87,1740,roll,step,1412,1871,-0.024,0.577,6.34,2.12,1,1100,IDENT sample id=1 seq=87 t_ms=1740 axis=roll mode=step alpha_us=1412 beta_us=1871 roll=-0.024 pitch=0.577 gx=6.34 gy=2.12 rc_arm=1 throttle_us=1100
1779808044.211991,1,96,1920,roll,step,1412,1871,1.861,0.496,-22.71,0.88,1,1100,IDENT sample id=1 seq=96 t_ms=1920 axis=roll mode=step alpha_us=1412 beta_us=1871 roll=1.861 pitch=0.496 gx=-22.71 gy=0.88 rc_arm=1 throttle_us=1100
1779808044.227440,1,98,1960,roll,step,1412,1871,2.712,0.428,-13.05,1.4,1,1100,IDENT sample id=1 seq=98 t_ms=1960 axis=roll mode=step alpha_us=1412 beta_us=1871 roll=2.712 pitch=0.428 gx=-13.05 gy=1.40 rc_arm=1 throttle_us=1100
1779808044.247472,1,100,2000,roll,step,1412,1871,3.124,0.374,-1.25,2.03,1,1100,IDENT sample id=1 seq=100 t_ms=2000 axis=roll mode=step alpha_us=1412 beta_us=1871 roll=3.124 pitch=0.374 gx=-1.25 gy=2.03 rc_arm=1 throttle_us=1100
1779808044.366809,1,102,2040,roll,step,1412,1871,2.981,0.351,9.22,2.69,1,1100,IDENT sample id=1 seq=102 t_ms=2040 axis=roll mode=step alpha_us=1412 beta_us=1871 roll=2.981 pitch=0.351 gx=9.22 gy=2.69 rc_arm=1 throttle_us=1100
1779808044.383098,1,105,2100,roll,step,1412,1871,1.943,0.375,14.68,2.98,1,1100,IDENT sample id=1 seq=105 t_ms=2100 axis=roll mode=step alpha_us=1412 beta_us=1871 roll=1.943 pitch=0.375 gx=14.68 gy=2.98 rc_arm=1 throttle_us=1100
1779808044.400524,1,107,2140,roll,step,1412,1871,1.047,0.425,10.11,2.85,1,1100,IDENT sample id=1 seq=107 t_ms=2140 axis=roll mode=step alpha_us=1412 beta_us=1871 roll=1.047 pitch=0.425 gx=10.11 gy=2.85 rc_arm=1 throttle_us=1100
1779808044.632420,1,116,2320,roll,step,1412,1871,1.244,0.579,-24.74,0.37,1,1100,IDENT sample id=1 seq=116 t_ms=2320 axis=roll mode=step alpha_us=1412 beta_us=1871 roll=1.244 pitch=0.579 gx=-24.74 gy=0.37 rc_arm=1 throttle_us=1100
1779808044.648386,1,118,2360,roll,step,1412,1871,2.088,0.513,-21.99,-0.05,1,1100,IDENT sample id=1 seq=118 t_ms=2360 axis=roll mode=step alpha_us=1412 beta_us=1871 roll=2.088 pitch=0.513 gx=-21.99 gy=-0.05 rc_arm=1 throttle_us=1100
1779808044.664040,1,120,2400,roll,step,1412,1871,2.804,0.413,-14.85,-0.19,1,1122,IDENT sample id=1 seq=120 t_ms=2400 axis=roll mode=step alpha_us=1412 beta_us=1871 roll=2.804 pitch=0.413 gx=-14.85 gy=-0.19 rc_arm=1 throttle_us=1122
1779808044.783710,1,122,2440,roll,step,1412,1871,3.197,0.285,-5.11,-0.48,1,1145,IDENT sample id=1 seq=122 t_ms=2440 axis=roll mode=step alpha_us=1412 beta_us=1871 roll=3.197 pitch=0.285 gx=-5.11 gy=-0.48 rc_arm=1 throttle_us=1145
1779808044.796367,1,125,2500,roll,step,1412,1871,2.877,-0.175,7.16,5.47,1,1174,IDENT sample id=1 seq=125 t_ms=2500 axis=roll mode=step alpha_us=1412 beta_us=1871 roll=2.877 pitch=-0.175 gx=7.16 gy=5.47 rc_arm=1 throttle_us=1174
1779808044.819867,1,127,2540,roll,step,1412,1871,2.218,-0.02,8.83,2.29,1,1192,IDENT sample id=1 seq=127 t_ms=2540 axis=roll mode=step alpha_us=1412 beta_us=1871 roll=2.218 pitch=-0.020 gx=8.83 gy=2.29 rc_arm=1 throttle_us=1192
1779808044.955150,1,132,2640,roll,step,1412,1871,0.798,0.032,-6.52,1.1,1,1219,IDENT sample id=1 seq=132 t_ms=2640 axis=roll mode=step alpha_us=1412 beta_us=1871 roll=0.798 pitch=0.032 gx=-6.52 gy=1.10 rc_arm=1 throttle_us=1219
1779808045.079302,1,133,2660,roll,step,1412,1871,0.655,0.063,-10.12,1.36,1,1222,IDENT sample id=1 seq=133 t_ms=2660 axis=roll mode=step alpha_us=1412 beta_us=1871 roll=0.655 pitch=0.063 gx=-10.12 gy=1.36 rc_arm=1 throttle_us=1222
1779808045.100496,1,134,2680,roll,step,1412,1871,0.597,0.059,-12.13,3.02,1,1229,IDENT sample id=1 seq=134 t_ms=2680 axis=roll mode=step alpha_us=1412 beta_us=1871 roll=0.597 pitch=0.059 gx=-12.13 gy=3.02 rc_arm=1 throttle_us=1229
1779808045.236238,1,135,2700,roll,step,1412,1871,0.734,-0.009,-17.12,4.9,1,1233,IDENT sample id=1 seq=135 t_ms=2700 axis=roll mode=step alpha_us=1412 beta_us=1871 roll=0.734 pitch=-0.009 gx=-17.12 gy=4.90 rc_arm=1 throttle_us=1233
1779808045.253839,1,136,2720,roll,step,1412,1871,0.922,-0.027,-21.61,4.17,1,1241,IDENT sample id=1 seq=136 t_ms=2720 axis=roll mode=step alpha_us=1412 beta_us=1871 roll=0.922 pitch=-0.027 gx=-21.61 gy=4.17 rc_arm=1 throttle_us=1241
1779808045.376894,1,137,2740,roll,step,1412,1871,1.049,0.02,-20.67,6.17,1,1241,IDENT sample id=1 seq=137 t_ms=2740 axis=roll mode=step alpha_us=1412 beta_us=1871 roll=1.049 pitch=0.020 gx=-20.67 gy=6.17 rc_arm=1 throttle_us=1241
1779808045.401277,1,138,2760,roll,step,1412,1871,1.303,0.077,-20.41,8.19,1,1250,IDENT sample id=1 seq=138 t_ms=2760 axis=roll mode=step alpha_us=1412 beta_us=1871 roll=1.303 pitch=0.077 gx=-20.41 gy=8.19 rc_arm=1 throttle_us=1250
1779808045.420312,1,139,2780,roll,step,1412,1871,1.618,0.185,-21.16,9.53,1,1259,IDENT sample id=1 seq=139 t_ms=2780 axis=roll mode=step alpha_us=1412 beta_us=1871 roll=1.618 pitch=0.185 gx=-21.16 gy=9.53 rc_arm=1 throttle_us=1259
1779808045.557658,1,140,2800,roll,step,1412,1871,1.904,0.28,-19.84,10.66,1,1266,IDENT sample id=1 seq=140 t_ms=2800 axis=roll mode=step alpha_us=1412 beta_us=1871 roll=1.904 pitch=0.280 gx=-19.84 gy=10.66 rc_arm=1 throttle_us=1266
1779808045.573239,1,141,2820,roll,step,1412,1871,2.188,0.355,-16.91,10.9,1,1276,IDENT sample id=1 seq=141 t_ms=2820 axis=roll mode=step alpha_us=1412 beta_us=1871 roll=2.188 pitch=0.355 gx=-16.91 gy=10.90 rc_arm=1 throttle_us=1276
1779808045.594001,1,142,2840,roll,step,1412,1871,2.421,0.464,-15.05,10.79,1,1283,IDENT sample id=1 seq=142 t_ms=2840 axis=roll mode=step alpha_us=1412 beta_us=1871 roll=2.421 pitch=0.464 gx=-15.05 gy=10.79 rc_arm=1 throttle_us=1283
1779808045.728962,1,143,2860,roll,step,1412,1871,2.556,0.619,-12.11,10.66,1,1286,IDENT sample id=1 seq=143 t_ms=2860 axis=roll mode=step alpha_us=1412 beta_us=1871 roll=2.556 pitch=0.619 gx=-12.11 gy=10.66 rc_arm=1 throttle_us=1286
1779808045.744585,1,144,2880,roll,step,1412,1871,2.615,0.762,-8.2,9.68,1,1288,IDENT sample id=1 seq=144 t_ms=2880 axis=roll mode=step alpha_us=1412 beta_us=1871 roll=2.615 pitch=0.762 gx=-8.20 gy=9.68 rc_arm=1 throttle_us=1288
1779808045.872085,1,145,2900,roll,step,1412,1871,2.564,0.899,-4.21,8.17,1,1288,IDENT sample id=1 seq=145 t_ms=2900 axis=roll mode=step alpha_us=1412 beta_us=1871 roll=2.564 pitch=0.899 gx=-4.21 gy=8.17 rc_arm=1 throttle_us=1288
1779808045.888069,1,146,2920,roll,step,1412,1871,2.413,1.039,-0.33,5.4,1,1290,IDENT sample id=1 seq=146 t_ms=2920 axis=roll mode=step alpha_us=1412 beta_us=1871 roll=2.413 pitch=1.039 gx=-0.33 gy=5.40 rc_arm=1 throttle_us=1290
1779808045.904537,1,147,2940,roll,step,1412,1871,2.204,1.077,2.14,2.73,1,1292,IDENT sample id=1 seq=147 t_ms=2940 axis=roll mode=step alpha_us=1412 beta_us=1871 roll=2.204 pitch=1.077 gx=2.14 gy=2.73 rc_arm=1 throttle_us=1292
1779808046.025644,1,148,2960,roll,step,1412,1871,1.963,1.066,3.92,0.58,1,1297,IDENT sample id=1 seq=148 t_ms=2960 axis=roll mode=step alpha_us=1412 beta_us=1871 roll=1.963 pitch=1.066 gx=3.92 gy=0.58 rc_arm=1 throttle_us=1297
1779808046.149552,1,149,2980,roll,step,1412,1871,1.655,0.965,4.14,-1.25,1,1305,IDENT sample id=1 seq=149 t_ms=2980 axis=roll mode=step alpha_us=1412 beta_us=1871 roll=1.655 pitch=0.965 gx=4.14 gy=-1.25 rc_arm=1 throttle_us=1305
