host_time,id,seq,t_ms,axis,mode,alpha_us,beta_us,roll,pitch,gx,gy,rc_arm,throttle_us,line
1779826238.732911,2,47,941,roll,step,1412,1881,-0.739,-0.574,3.98,-0.24,1,1100,IDENT sample id=2 seq=47 t_ms=941 axis=roll mode=step alpha_us=1412 beta_us=1881 roll=-0.739 pitch=-0.574 gx=3.98 gy=-0.24 rc_arm=1 throttle_us=1100
1779826238.857275,2,51,1021,roll,step,1412,1881,-0.741,-0.582,3.89,-0.2,1,1100,IDENT sample id=2 seq=51 t_ms=1021 axis=roll mode=step alpha_us=1412 beta_us=1881 roll=-0.741 pitch=-0.582 gx=3.89 gy=-0.20 rc_arm=1 throttle_us=1100
1779826238.863913,2,53,1061,roll,step,1412,1881,-0.738,-0.582,3.87,-0.19,1,1100,IDENT sample id=2 seq=53 t_ms=1061 axis=roll mode=step alpha_us=1412 beta_us=1881 roll=-0.738 pitch=-0.582 gx=3.87 gy=-0.19 rc_arm=1 throttle_us=1100
1779826238.980065,2,56,1121,roll,step,1412,1881,-0.738,-0.58,3.96,-0.16,1,1100,IDENT sample id=2 seq=56 t_ms=1121 axis=roll mode=step alpha_us=1412 beta_us=1881 roll=-0.738 pitch=-0.580 gx=3.96 gy=-0.16 rc_arm=1 throttle_us=1100
1779826238.985599,2,58,1161,roll,step,1412,1881,-0.738,-0.577,3.96,-0.14,1,1100,IDENT sample id=2 seq=58 t_ms=1161 axis=roll mode=step alpha_us=1412 beta_us=1881 roll=-0.738 pitch=-0.577 gx=3.96 gy=-0.14 rc_arm=1 throttle_us=1100
1779826238.994859,2,60,1201,roll,step,1412,1881,-0.741,-0.577,4.01,-0.14,1,1100,IDENT sample id=2 seq=60 t_ms=1201 axis=roll mode=step alpha_us=1412 beta_us=1881 roll=-0.741 pitch=-0.577 gx=4.01 gy=-0.14 rc_arm=1 throttle_us=1100
1779826239.119998,2,63,1261,roll,step,1412,1881,-0.746,-0.574,4.05,-0.13,1,1100,IDENT sample id=2 seq=63 t_ms=1261 axis=roll mode=step alpha_us=1412 beta_us=1881 roll=-0.746 pitch=-0.574 gx=4.05 gy=-0.13 rc_arm=1 throttle_us=1100
1779826239.126383,2,65,1301,roll,step,1412,1881,-0.75,-0.572,4.08,-0.12,1,1100,IDENT sample id=2 seq=65 t_ms=1301 axis=roll mode=step alpha_us=1412 beta_us=1881 roll=-0.750 pitch=-0.572 gx=4.08 gy=-0.12 rc_arm=1 throttle_us=1100
1779826239.244903,2,67,1341,roll,step,1412,1881,-0.751,-0.571,4.04,-0.08,1,1100,IDENT sample id=2 seq=67 t_ms=1341 axis=roll mode=step alpha_us=1412 beta_us=1881 roll=-0.751 pitch=-0.571 gx=4.04 gy=-0.08 rc_arm=1 throttle_us=1100
1779826239.250945,2,69,1381,roll,step,1412,1881,-0.75,-0.568,3.97,-0.13,1,1100,IDENT sample id=2 seq=69 t_ms=1381 axis=roll mode=step alpha_us=1412 beta_us=1881 roll=-0.750 pitch=-0.568 gx=3.97 gy=-0.13 rc_arm=1 throttle_us=1100
1779826239.261511,2,72,1441,roll,step,1412,1881,-0.751,-0.567,4.01,-0.1,1,1100,IDENT sample id=2 seq=72 t_ms=1441 axis=roll mode=step alpha_us=1412 beta_us=1881 roll=-0.751 pitch=-0.567 gx=4.01 gy=-0.10 rc_arm=1 throttle_us=1100
1779826239.384940,2,74,1481,roll,step,1412,1881,-0.751,-0.563,4.02,-0.06,1,1100,IDENT sample id=2 seq=74 t_ms=1481 axis=roll mode=step alpha_us=1412 beta_us=1881 roll=-0.751 pitch=-0.563 gx=4.02 gy=-0.06 rc_arm=1 throttle_us=1100
1779826239.390957,2,77,1541,roll,step,1412,1881,-0.748,-0.556,4.01,-0.02,1,1100,IDENT sample id=2 seq=77 t_ms=1541 axis=roll mode=step alpha_us=1412 beta_us=1881 roll=-0.748 pitch=-0.556 gx=4.01 gy=-0.02 rc_arm=1 throttle_us=1100
1779826239.400969,2,79,1581,roll,step,1412,1881,-0.749,-0.555,4.1,-0.03,1,1100,IDENT sample id=2 seq=79 t_ms=1581 axis=roll mode=step alpha_us=1412 beta_us=1881 roll=-0.749 pitch=-0.555 gx=4.10 gy=-0.03 rc_arm=1 throttle_us=1100
1779826239.510897,2,81,1621,roll,step,1412,1881,-0.753,-0.548,4.1,0.04,1,1100,IDENT sample id=2 seq=81 t_ms=1621 axis=roll mode=step alpha_us=1412 beta_us=1881 roll=-0.753 pitch=-0.548 gx=4.10 gy=0.04 rc_arm=1 throttle_us=1100
1779826239.515908,2,84,1681,roll,step,1412,1881,-0.758,-0.542,4.13,0.08,1,1100,IDENT sample id=2 seq=84 t_ms=1681 axis=roll mode=step alpha_us=1412 beta_us=1881 roll=-0.758 pitch=-0.542 gx=4.13 gy=0.08 rc_arm=1 throttle_us=1100
1779826239.524899,2,86,1721,roll,step,1412,1881,-0.765,-0.536,4.18,0.06,1,1100,IDENT sample id=2 seq=86 t_ms=1721 axis=roll mode=step alpha_us=1412 beta_us=1881 roll=-0.765 pitch=-0.536 gx=4.18 gy=0.06 rc_arm=1 throttle_us=1100
1779826239.649993,2,88,1761,roll,step,1412,1881,-0.768,-0.531,4.11,0.13,1,1100,IDENT sample id=2 seq=88 t_ms=1761 axis=roll mode=step alpha_us=1412 beta_us=1881 roll=-0.768 pitch=-0.531 gx=4.11 gy=0.13 rc_arm=1 throttle_us=1100
1779826239.657026,2,90,1801,roll,step,1412,1881,-0.774,-0.529,4.1,0.08,1,1100,IDENT sample id=2 seq=90 t_ms=1801 axis=roll mode=step alpha_us=1412 beta_us=1881 roll=-0.774 pitch=-0.529 gx=4.10 gy=0.08 rc_arm=1 throttle_us=1100
1779826239.679536,2,92,1841,roll,step,1412,1881,-0.773,-0.524,4.1,0.09,1,1100,IDENT sample id=2 seq=92 t_ms=1841 axis=roll mode=step alpha_us=1412 beta_us=1881 roll=-0.773 pitch=-0.524 gx=4.10 gy=0.09 rc_arm=1 throttle_us=1100
1779826239.688553,2,94,1881,roll,step,1412,1881,-0.774,-0.519,4.05,0.1,1,1100,IDENT sample id=2 seq=94 t_ms=1881 axis=roll mode=step alpha_us=1412 beta_us=1881 roll=-0.774 pitch=-0.519 gx=4.05 gy=0.10 rc_arm=1 throttle_us=1100
1779826239.804639,2,96,1921,roll,step,1412,1881,-0.771,-0.512,4.0,0.03,1,1100,IDENT sample id=2 seq=96 t_ms=1921 axis=roll mode=step alpha_us=1412 beta_us=1881 roll=-0.771 pitch=-0.512 gx=4.00 gy=0.03 rc_arm=1 throttle_us=1100
1779826239.811637,2,99,1981,roll,step,1412,1881,-0.773,-0.51,4.1,0.02,1,1100,IDENT sample id=2 seq=99 t_ms=1981 axis=roll mode=step alpha_us=1412 beta_us=1881 roll=-0.773 pitch=-0.510 gx=4.10 gy=0.02 rc_arm=1 throttle_us=1100
1779826239.820177,2,101,2021,roll,step,1412,1881,-0.774,-0.507,4.18,0.0,1,1100,IDENT sample id=2 seq=101 t_ms=2021 axis=roll mode=step alpha_us=1412 beta_us=1881 roll=-0.774 pitch=-0.507 gx=4.18 gy=0.00 rc_arm=1 throttle_us=1100
1779826239.943164,2,103,2061,roll,step,1412,1881,-0.769,-0.51,4.01,0.02,1,1100,IDENT sample id=2 seq=103 t_ms=2061 axis=roll mode=step alpha_us=1412 beta_us=1881 roll=-0.769 pitch=-0.510 gx=4.01 gy=0.02 rc_arm=1 throttle_us=1100
1779826239.950519,2,106,2121,roll,step,1412,1881,-0.773,-0.512,4.07,0.01,1,1100,IDENT sample id=2 seq=106 t_ms=2121 axis=roll mode=step alpha_us=1412 beta_us=1881 roll=-0.773 pitch=-0.512 gx=4.07 gy=0.01 rc_arm=1 throttle_us=1100
1779826239.959460,2,108,2161,roll,step,1412,1881,-0.774,-0.51,4.03,0.06,1,1100,IDENT sample id=2 seq=108 t_ms=2161 axis=roll mode=step alpha_us=1412 beta_us=1881 roll=-0.774 pitch=-0.510 gx=4.03 gy=0.06 rc_arm=1 throttle_us=1100
1779826240.083308,2,110,2201,roll,step,1412,1881,-0.772,-0.511,4.02,0.02,1,1100,IDENT sample id=2 seq=110 t_ms=2201 axis=roll mode=step alpha_us=1412 beta_us=1881 roll=-0.772 pitch=-0.511 gx=4.02 gy=0.02 rc_arm=1 throttle_us=1100
1779826240.089847,2,112,2241,roll,step,1412,1881,-0.774,-0.509,4.02,0.02,1,1100,IDENT sample id=2 seq=112 t_ms=2241 axis=roll mode=step alpha_us=1412 beta_us=1881 roll=-0.774 pitch=-0.509 gx=4.02 gy=0.02 rc_arm=1 throttle_us=1100
1779826240.099955,2,114,2281,roll,step,1412,1881,-0.771,-0.509,3.96,0.04,1,1100,IDENT sample id=2 seq=114 t_ms=2281 axis=roll mode=step alpha_us=1412 beta_us=1881 roll=-0.771 pitch=-0.509 gx=3.96 gy=0.04 rc_arm=1 throttle_us=1100
1779826240.222276,2,116,2321,roll,step,1412,1881,-0.77,-0.507,4.0,-0.01,1,1100,IDENT sample id=2 seq=116 t_ms=2321 axis=roll mode=step alpha_us=1412 beta_us=1881 roll=-0.770 pitch=-0.507 gx=4.00 gy=-0.01 rc_arm=1 throttle_us=1100
1779826240.229310,2,118,2361,roll,step,1412,1881,-0.766,-0.507,3.95,-0.05,1,1100,IDENT sample id=2 seq=118 t_ms=2361 axis=roll mode=step alpha_us=1412 beta_us=1881 roll=-0.766 pitch=-0.507 gx=3.95 gy=-0.05 rc_arm=1 throttle_us=1100
1779826240.239397,2,121,2421,roll,step,1412,1881,-0.76,-0.512,3.96,-0.09,1,1100,IDENT sample id=2 seq=121 t_ms=2421 axis=roll mode=step alpha_us=1412 beta_us=1881 roll=-0.760 pitch=-0.512 gx=3.96 gy=-0.09 rc_arm=1 throttle_us=1100
1779826240.365926,2,123,2461,roll,step,1412,1881,-0.757,-0.515,3.95,-0.13,1,1100,IDENT sample id=2 seq=123 t_ms=2461 axis=roll mode=step alpha_us=1412 beta_us=1881 roll=-0.757 pitch=-0.515 gx=3.95 gy=-0.13 rc_arm=1 throttle_us=1100
1779826240.372150,2,125,2501,roll,step,1412,1881,-0.754,-0.517,3.96,-0.13,1,1100,IDENT sample id=2 seq=125 t_ms=2501 axis=roll mode=step alpha_us=1412 beta_us=1881 roll=-0.754 pitch=-0.517 gx=3.96 gy=-0.13 rc_arm=1 throttle_us=1100
1779826240.380321,2,128,2561,roll,step,1412,1881,-0.758,-0.525,3.96,-0.14,1,1100,IDENT sample id=2 seq=128 t_ms=2561 axis=roll mode=step alpha_us=1412 beta_us=1881 roll=-0.758 pitch=-0.525 gx=3.96 gy=-0.14 rc_arm=1 throttle_us=1100
1779826240.389264,2,130,2601,roll,step,1412,1881,-0.758,-0.53,3.95,-0.17,1,1100,IDENT sample id=2 seq=130 t_ms=2601 axis=roll mode=step alpha_us=1412 beta_us=1881 roll=-0.758 pitch=-0.530 gx=3.95 gy=-0.17 rc_arm=1 throttle_us=1100
1779826240.504640,2,132,2641,roll,step,1412,1881,-0.761,-0.534,3.96,-0.23,1,1100,IDENT sample id=2 seq=132 t_ms=2641 axis=roll mode=step alpha_us=1412 beta_us=1881 roll=-0.761 pitch=-0.534 gx=3.96 gy=-0.23 rc_arm=1 throttle_us=1100
1779826240.510645,2,134,2681,roll,step,1412,1881,-0.761,-0.537,3.95,-0.2,1,1100,IDENT sample id=2 seq=134 t_ms=2681 axis=roll mode=step alpha_us=1412 beta_us=1881 roll=-0.761 pitch=-0.537 gx=3.95 gy=-0.20 rc_arm=1 throttle_us=1100
1779826240.521020,2,136,2721,roll,step,1412,1881,-0.761,-0.542,3.88,-0.22,1,1100,IDENT sample id=2 seq=136 t_ms=2721 axis=roll mode=step alpha_us=1412 beta_us=1881 roll=-0.761 pitch=-0.542 gx=3.88 gy=-0.22 rc_arm=1 throttle_us=1100
1779826240.644667,2,138,2761,roll,step,1412,1881,-0.756,-0.544,3.84,-0.19,1,1100,IDENT sample id=2 seq=138 t_ms=2761 axis=roll mode=step alpha_us=1412 beta_us=1881 roll=-0.756 pitch=-0.544 gx=3.84 gy=-0.19 rc_arm=1 throttle_us=1100
1779826240.650770,2,140,2801,roll,step,1412,1881,-0.755,-0.545,3.85,-0.18,1,1100,IDENT sample id=2 seq=140 t_ms=2801 axis=roll mode=step alpha_us=1412 beta_us=1881 roll=-0.755 pitch=-0.545 gx=3.85 gy=-0.18 rc_arm=1 throttle_us=1100
1779826240.661448,2,143,2861,roll,step,1412,1881,-0.751,-0.548,3.9,-0.13,1,1100,IDENT sample id=2 seq=143 t_ms=2861 axis=roll mode=step alpha_us=1412 beta_us=1881 roll=-0.751 pitch=-0.548 gx=3.90 gy=-0.13 rc_arm=1 throttle_us=1100
1779826240.783793,2,145,2901,roll,step,1412,1881,-0.748,-0.55,3.95,-0.2,1,1100,IDENT sample id=2 seq=145 t_ms=2901 axis=roll mode=step alpha_us=1412 beta_us=1881 roll=-0.748 pitch=-0.550 gx=3.95 gy=-0.20 rc_arm=1 throttle_us=1100
1779826240.790798,2,147,2941,roll,step,1412,1881,-0.747,-0.552,3.97,-0.18,1,1100,IDENT sample id=2 seq=147 t_ms=2941 axis=roll mode=step alpha_us=1412 beta_us=1881 roll=-0.747 pitch=-0.552 gx=3.97 gy=-0.18 rc_arm=1 throttle_us=1100
1779826240.799882,2,150,3001,roll,step,1412,1881,-0.749,-0.551,3.99,-0.16,1,1100,IDENT sample id=2 seq=150 t_ms=3001 axis=roll mode=step alpha_us=1412 beta_us=1881 roll=-0.749 pitch=-0.551 gx=3.99 gy=-0.16 rc_arm=1 throttle_us=1100
1779826240.920672,2,152,3041,roll,step,1412,1881,-0.753,-0.548,3.97,-0.17,1,1100,IDENT sample id=2 seq=152 t_ms=3041 axis=roll mode=step alpha_us=1412 beta_us=1881 roll=-0.753 pitch=-0.548 gx=3.97 gy=-0.17 rc_arm=1 throttle_us=1100
1779826240.926201,2,154,3081,roll,step,1412,1881,-0.753,-0.548,3.96,-0.19,1,1100,IDENT sample id=2 seq=154 t_ms=3081 axis=roll mode=step alpha_us=1412 beta_us=1881 roll=-0.753 pitch=-0.548 gx=3.96 gy=-0.19 rc_arm=1 throttle_us=1100
1779826240.936928,2,156,3121,roll,step,1412,1881,-0.754,-0.551,3.93,-0.24,1,1100,IDENT sample id=2 seq=156 t_ms=3121 axis=roll mode=step alpha_us=1412 beta_us=1881 roll=-0.754 pitch=-0.551 gx=3.93 gy=-0.24 rc_arm=1 throttle_us=1100
1779826241.059153,2,158,3161,roll,step,1412,1881,-0.753,-0.553,3.97,-0.14,1,1100,IDENT sample id=2 seq=158 t_ms=3161 axis=roll mode=step alpha_us=1412 beta_us=1881 roll=-0.753 pitch=-0.553 gx=3.97 gy=-0.14 rc_arm=1 throttle_us=1100
1779826241.065640,2,160,3201,roll,step,1412,1881,-0.753,-0.554,3.99,-0.21,1,1100,IDENT sample id=2 seq=160 t_ms=3201 axis=roll mode=step alpha_us=1412 beta_us=1881 roll=-0.753 pitch=-0.554 gx=3.99 gy=-0.21 rc_arm=1 throttle_us=1100
1779826241.073941,2,162,3241,roll,step,1412,1881,-0.755,-0.557,3.95,-0.15,1,1100,IDENT sample id=2 seq=162 t_ms=3241 axis=roll mode=step alpha_us=1412 beta_us=1881 roll=-0.755 pitch=-0.557 gx=3.95 gy=-0.15 rc_arm=1 throttle_us=1100
1779826241.187714,2,165,3301,roll,step,1412,1881,-0.754,-0.56,4.02,-0.12,1,1100,IDENT sample id=2 seq=165 t_ms=3301 axis=roll mode=step alpha_us=1412 beta_us=1881 roll=-0.754 pitch=-0.560 gx=4.02 gy=-0.12 rc_arm=1 throttle_us=1100
1779826241.192728,2,167,3341,roll,step,1412,1881,-0.754,-0.563,4.04,-0.16,1,1100,IDENT sample id=2 seq=167 t_ms=3341 axis=roll mode=step alpha_us=1412 beta_us=1881 roll=-0.754 pitch=-0.563 gx=4.04 gy=-0.16 rc_arm=1 throttle_us=1100
1779826241.202820,2,169,3381,roll,step,1412,1881,-0.757,-0.565,4.09,-0.11,1,1100,IDENT sample id=2 seq=169 t_ms=3381 axis=roll mode=step alpha_us=1412 beta_us=1881 roll=-0.757 pitch=-0.565 gx=4.09 gy=-0.11 rc_arm=1 throttle_us=1100
1779826241.326267,2,172,3441,roll,step,1412,1881,-0.763,-0.571,4.07,-0.06,1,1100,IDENT sample id=2 seq=172 t_ms=3441 axis=roll mode=step alpha_us=1412 beta_us=1881 roll=-0.763 pitch=-0.571 gx=4.07 gy=-0.06 rc_arm=1 throttle_us=1100
1779826241.331989,2,174,3481,roll,step,1412,1881,-0.769,-0.569,4.12,-0.11,1,1100,IDENT sample id=2 seq=174 t_ms=3481 axis=roll mode=step alpha_us=1412 beta_us=1881 roll=-0.769 pitch=-0.569 gx=4.12 gy=-0.11 rc_arm=1 throttle_us=1100
1779826241.344039,2,176,3521,roll,step,1412,1881,-0.77,-0.567,4.1,0.02,1,1100,IDENT sample id=2 seq=176 t_ms=3521 axis=roll mode=step alpha_us=1412 beta_us=1881 roll=-0.770 pitch=-0.567 gx=4.10 gy=0.02 rc_arm=1 throttle_us=1100
1779826241.469515,2,178,3561,roll,step,1412,1881,-0.773,-0.563,4.09,-0.04,1,1100,IDENT sample id=2 seq=178 t_ms=3561 axis=roll mode=step alpha_us=1412 beta_us=1881 roll=-0.773 pitch=-0.563 gx=4.09 gy=-0.04 rc_arm=1 throttle_us=1100
1779826241.478036,2,180,3601,roll,step,1412,1881,-0.775,-0.56,4.09,-0.07,1,1100,IDENT sample id=2 seq=180 t_ms=3601 axis=roll mode=step alpha_us=1412 beta_us=1881 roll=-0.775 pitch=-0.560 gx=4.09 gy=-0.07 rc_arm=1 throttle_us=1100
1779826241.486717,2,181,3621,roll,step,1412,1881,-0.776,-0.56,4.09,-0.05,1,1100,IDENT sample id=2 seq=181 t_ms=3621 axis=roll mode=step alpha_us=1412 beta_us=1881 roll=-0.776 pitch=-0.560 gx=4.09 gy=-0.05 rc_arm=1 throttle_us=1100
1779826241.605239,2,182,3641,roll,step,1412,1881,-0.778,-0.561,4.07,-0.07,1,1100,IDENT sample id=2 seq=182 t_ms=3641 axis=roll mode=step alpha_us=1412 beta_us=1881 roll=-0.778 pitch=-0.561 gx=4.07 gy=-0.07 rc_arm=1 throttle_us=1100
1779826241.611228,2,183,3661,roll,step,1412,1881,-0.778,-0.561,4.08,-0.06,1,1100,IDENT sample id=2 seq=183 t_ms=3661 axis=roll mode=step alpha_us=1412 beta_us=1881 roll=-0.778 pitch=-0.561 gx=4.08 gy=-0.06 rc_arm=1 throttle_us=1100
1779826241.731112,2,184,3681,roll,step,1412,1881,-0.777,-0.562,4.07,-0.04,1,1100,IDENT sample id=2 seq=184 t_ms=3681 axis=roll mode=step alpha_us=1412 beta_us=1881 roll=-0.777 pitch=-0.562 gx=4.07 gy=-0.04 rc_arm=1 throttle_us=1100
1779826241.748127,2,185,3701,roll,step,1412,1881,-0.778,-0.563,4.08,-0.04,1,1100,IDENT sample id=2 seq=185 t_ms=3701 axis=roll mode=step alpha_us=1412 beta_us=1881 roll=-0.778 pitch=-0.563 gx=4.08 gy=-0.04 rc_arm=1 throttle_us=1100
1779826241.870096,2,186,3721,roll,step,1412,1881,-0.777,-0.563,4.07,-0.08,1,1100,IDENT sample id=2 seq=186 t_ms=3721 axis=roll mode=step alpha_us=1412 beta_us=1881 roll=-0.777 pitch=-0.563 gx=4.07 gy=-0.08 rc_arm=1 throttle_us=1100
1779826241.875610,2,187,3741,roll,step,1412,1881,-0.778,-0.564,4.11,0.01,1,1100,IDENT sample id=2 seq=187 t_ms=3741 axis=roll mode=step alpha_us=1412 beta_us=1881 roll=-0.778 pitch=-0.564 gx=4.11 gy=0.01 rc_arm=1 throttle_us=1100
1779826241.997056,2,188,3761,roll,step,1412,1881,-0.778,-0.566,4.13,0.01,1,1100,IDENT sample id=2 seq=188 t_ms=3761 axis=roll mode=step alpha_us=1412 beta_us=1881 roll=-0.778 pitch=-0.566 gx=4.13 gy=0.01 rc_arm=1 throttle_us=1100
1779826242.003951,2,189,3781,roll,step,1412,1881,-0.781,-0.566,4.11,0.01,1,1100,IDENT sample id=2 seq=189 t_ms=3781 axis=roll mode=step alpha_us=1412 beta_us=1881 roll=-0.781 pitch=-0.566 gx=4.11 gy=0.01 rc_arm=1 throttle_us=1100
1779826242.119246,2,190,3801,roll,step,1412,1881,-0.783,-0.566,4.14,0.03,1,1100,IDENT sample id=2 seq=190 t_ms=3801 axis=roll mode=step alpha_us=1412 beta_us=1881 roll=-0.783 pitch=-0.566 gx=4.14 gy=0.03 rc_arm=1 throttle_us=1100
1779826242.125286,2,191,3821,roll,step,1412,1881,-0.785,-0.563,4.15,0.03,1,1100,IDENT sample id=2 seq=191 t_ms=3821 axis=roll mode=step alpha_us=1412 beta_us=1881 roll=-0.785 pitch=-0.563 gx=4.15 gy=0.03 rc_arm=1 throttle_us=1100
1779826242.244576,2,192,3841,roll,step,1412,1881,-0.786,-0.564,4.18,-0.01,1,1100,IDENT sample id=2 seq=192 t_ms=3841 axis=roll mode=step alpha_us=1412 beta_us=1881 roll=-0.786 pitch=-0.564 gx=4.18 gy=-0.01 rc_arm=1 throttle_us=1100
1779826242.251107,2,193,3861,roll,step,1412,1881,-0.785,-0.566,4.16,0.02,1,1100,IDENT sample id=2 seq=193 t_ms=3861 axis=roll mode=step alpha_us=1412 beta_us=1881 roll=-0.785 pitch=-0.566 gx=4.16 gy=0.02 rc_arm=1 throttle_us=1100
1779826242.261326,2,194,3881,roll,step,1412,1881,-0.788,-0.566,4.19,0.02,1,1100,IDENT sample id=2 seq=194 t_ms=3881 axis=roll mode=step alpha_us=1412 beta_us=1881 roll=-0.788 pitch=-0.566 gx=4.19 gy=0.02 rc_arm=1 throttle_us=1100
1779826242.385735,2,195,3901,roll,step,1412,1881,-0.791,-0.565,4.16,0.02,1,1100,IDENT sample id=2 seq=195 t_ms=3901 axis=roll mode=step alpha_us=1412 beta_us=1881 roll=-0.791 pitch=-0.565 gx=4.16 gy=0.02 rc_arm=1 throttle_us=1100
1779826242.393563,2,196,3921,roll,step,1412,1881,-0.793,-0.564,4.15,0.0,1,1100,IDENT sample id=2 seq=196 t_ms=3921 axis=roll mode=step alpha_us=1412 beta_us=1881 roll=-0.793 pitch=-0.564 gx=4.15 gy=0.00 rc_arm=1 throttle_us=1100
1779826242.509200,2,197,3941,roll,step,1412,1881,-0.797,-0.564,4.18,0.04,1,1100,IDENT sample id=2 seq=197 t_ms=3941 axis=roll mode=step alpha_us=1412 beta_us=1881 roll=-0.797 pitch=-0.564 gx=4.18 gy=0.04 rc_arm=1 throttle_us=1100
1779826242.515393,2,198,3961,roll,step,1412,1881,-0.797,-0.562,4.14,0.05,1,1100,IDENT sample id=2 seq=198 t_ms=3961 axis=roll mode=step alpha_us=1412 beta_us=1881 roll=-0.797 pitch=-0.562 gx=4.14 gy=0.05 rc_arm=1 throttle_us=1100
1779826242.632504,2,199,3981,roll,step,1412,1881,-0.798,-0.56,4.14,0.02,1,1100,IDENT sample id=2 seq=199 t_ms=3981 axis=roll mode=step alpha_us=1412 beta_us=1881 roll=-0.798 pitch=-0.560 gx=4.14 gy=0.02 rc_arm=1 throttle_us=1100
