host_time,id,seq,t_ms,axis,mode,alpha_us,beta_us,roll,pitch,gx,gy,rc_arm,throttle_us,line
1779826278.036823,4,64,1280,pitch,step,1442,1851,-4.252,1.713,-17.34,13.07,1,1294,IDENT sample id=4 seq=64 t_ms=1280 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=-4.252 pitch=1.713 gx=-17.34 gy=13.07 rc_arm=1 throttle_us=1294
1779826278.042681,4,66,1320,pitch,step,1442,1851,-3.947,2.198,-19.2,17.39,1,1295,IDENT sample id=4 seq=66 t_ms=1320 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=-3.947 pitch=2.198 gx=-19.20 gy=17.39 rc_arm=1 throttle_us=1295
1779826278.052443,4,68,1360,pitch,step,1442,1851,-3.447,2.678,-19.57,24.52,1,1295,IDENT sample id=4 seq=68 t_ms=1360 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=-3.447 pitch=2.678 gx=-19.57 gy=24.52 rc_arm=1 throttle_us=1295
1779826278.177437,4,70,1400,pitch,step,1442,1851,-3.139,3.61,-16.53,24.0,1,1295,IDENT sample id=4 seq=70 t_ms=1400 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=-3.139 pitch=3.610 gx=-16.53 gy=24.00 rc_arm=1 throttle_us=1295
1779826278.183205,4,72,1440,pitch,step,1442,1851,-3.131,4.33,-14.69,23.48,1,1295,IDENT sample id=4 seq=72 t_ms=1440 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=-3.131 pitch=4.330 gx=-14.69 gy=23.48 rc_arm=1 throttle_us=1295
1779826278.191531,4,74,1480,pitch,step,1442,1851,-3.157,5.061,-20.09,21.1,1,1297,IDENT sample id=4 seq=74 t_ms=1480 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=-3.157 pitch=5.061 gx=-20.09 gy=21.10 rc_arm=1 throttle_us=1297
1779826278.199603,4,76,1520,pitch,step,1442,1851,-3.196,5.725,-25.61,18.37,1,1295,IDENT sample id=4 seq=76 t_ms=1520 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=-3.196 pitch=5.725 gx=-25.61 gy=18.37 rc_arm=1 throttle_us=1295
1779826278.426705,4,85,1700,pitch,step,1442,1851,-0.302,9.116,-42.0,33.36,1,1295,IDENT sample id=4 seq=85 t_ms=1700 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=-0.302 pitch=9.116 gx=-42.00 gy=33.36 rc_arm=1 throttle_us=1295
1779826278.432711,4,87,1740,pitch,step,1442,1851,0.259,9.932,-40.94,32.71,1,1295,IDENT sample id=4 seq=87 t_ms=1740 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=0.259 pitch=9.932 gx=-40.94 gy=32.71 rc_arm=1 throttle_us=1295
1779826278.552437,4,89,1780,pitch,step,1442,1851,0.795,10.882,-46.09,26.73,1,1295,IDENT sample id=4 seq=89 t_ms=1780 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=0.795 pitch=10.882 gx=-46.09 gy=26.73 rc_arm=1 throttle_us=1295
1779826278.557895,4,91,1820,pitch,step,1442,1851,1.311,11.414,-52.9,20.39,1,1295,IDENT sample id=4 seq=91 t_ms=1820 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=1.311 pitch=11.414 gx=-52.90 gy=20.39 rc_arm=1 throttle_us=1295
1779826278.569018,4,93,1860,pitch,step,1442,1851,2.239,11.637,-64.92,17.3,1,1295,IDENT sample id=4 seq=93 t_ms=1860 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=2.239 pitch=11.637 gx=-64.92 gy=17.30 rc_arm=1 throttle_us=1295
1779826278.691524,4,95,1900,pitch,step,1442,1851,3.43,11.902,-71.94,11.7,1,1295,IDENT sample id=4 seq=95 t_ms=1900 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=3.430 pitch=11.902 gx=-71.94 gy=11.70 rc_arm=1 throttle_us=1295
1779826278.697610,4,97,1940,pitch,step,1442,1851,4.914,11.804,-74.83,10.68,1,1295,IDENT sample id=4 seq=97 t_ms=1940 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=4.914 pitch=11.804 gx=-74.83 gy=10.68 rc_arm=1 throttle_us=1295
1779826278.818150,4,102,2040,pitch,step,1442,1851,8.626,11.525,-64.9,0.91,1,1295,IDENT sample id=4 seq=102 t_ms=2040 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=8.626 pitch=11.525 gx=-64.90 gy=0.91 rc_arm=1 throttle_us=1295
1779826278.925997,4,106,2120,pitch,step,1442,1851,9.916,10.752,-55.69,-9.75,1,1295,IDENT sample id=4 seq=106 t_ms=2120 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=9.916 pitch=10.752 gx=-55.69 gy=-9.75 rc_arm=1 throttle_us=1295
1779826278.932512,4,108,2161,pitch,step,1442,1851,10.199,10.025,-58.52,-15.82,1,1295,IDENT sample id=4 seq=108 t_ms=2161 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=10.199 pitch=10.025 gx=-58.52 gy=-15.82 rc_arm=1 throttle_us=1295
1779826278.946164,4,110,2201,pitch,step,1442,1851,10.468,9.259,-63.01,-15.38,1,1295,IDENT sample id=4 seq=110 t_ms=2201 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=10.468 pitch=9.259 gx=-63.01 gy=-15.38 rc_arm=1 throttle_us=1295
1779826278.954693,4,112,2241,pitch,step,1442,1851,10.969,8.35,-68.32,-14.57,1,1295,IDENT sample id=4 seq=112 t_ms=2241 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=10.969 pitch=8.350 gx=-68.32 gy=-14.57 rc_arm=1 throttle_us=1295
1779826279.066740,4,114,2281,pitch,step,1442,1851,11.391,7.867,-66.11,-11.35,1,1295,IDENT sample id=4 seq=114 t_ms=2281 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=11.391 pitch=7.867 gx=-66.11 gy=-11.35 rc_arm=1 throttle_us=1295
1779826279.071699,4,116,2321,pitch,step,1442,1851,11.745,7.414,-62.39,-2.67,1,1295,IDENT sample id=4 seq=116 t_ms=2321 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=11.745 pitch=7.414 gx=-62.39 gy=-2.67 rc_arm=1 throttle_us=1295
1779826279.081703,4,118,2361,pitch,step,1442,1851,11.802,7.505,-56.24,-1.63,1,1295,IDENT sample id=4 seq=118 t_ms=2361 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=11.802 pitch=7.505 gx=-56.24 gy=-1.63 rc_arm=1 throttle_us=1295
1779826279.207038,4,123,2461,pitch,step,1442,1851,10.705,7.989,-57.67,-1.96,1,1295,IDENT sample id=4 seq=123 t_ms=2461 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=10.705 pitch=7.989 gx=-57.67 gy=-1.96 rc_arm=1 throttle_us=1295
1779826279.315989,4,127,2541,pitch,step,1442,1851,10.162,8.434,-70.69,11.41,1,1295,IDENT sample id=4 seq=127 t_ms=2541 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=10.162 pitch=8.434 gx=-70.69 gy=11.41 rc_arm=1 throttle_us=1295
1779826279.322125,4,129,2581,pitch,step,1442,1851,10.181,8.927,-70.96,16.69,1,1295,IDENT sample id=4 seq=129 t_ms=2581 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=10.181 pitch=8.927 gx=-70.96 gy=16.69 rc_arm=1 throttle_us=1295
1779826279.332451,4,131,2621,pitch,step,1442,1851,10.365,9.593,-71.15,23.82,1,1297,IDENT sample id=4 seq=131 t_ms=2621 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=10.365 pitch=9.593 gx=-71.15 gy=23.82 rc_arm=1 throttle_us=1297
1779826279.453998,4,133,2661,pitch,step,1442,1851,10.394,10.655,-67.64,24.09,1,1295,IDENT sample id=4 seq=133 t_ms=2661 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=10.394 pitch=10.655 gx=-67.64 gy=24.09 rc_arm=1 throttle_us=1295
1779826279.461052,4,135,2701,pitch,step,1442,1851,10.348,11.461,-66.94,21.85,1,1295,IDENT sample id=4 seq=135 t_ms=2701 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=10.348 pitch=11.461 gx=-66.94 gy=21.85 rc_arm=1 throttle_us=1295
1779826279.469431,4,137,2741,pitch,step,1442,1851,10.265,12.275,-69.17,18.68,1,1295,IDENT sample id=4 seq=137 t_ms=2741 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=10.265 pitch=12.275 gx=-69.17 gy=18.68 rc_arm=1 throttle_us=1295
1779826279.478945,4,139,2781,pitch,step,1442,1851,10.319,12.753,-74.49,16.75,1,1295,IDENT sample id=4 seq=139 t_ms=2781 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=10.319 pitch=12.753 gx=-74.49 gy=16.75 rc_arm=1 throttle_us=1295
1779826279.597362,4,144,2881,pitch,step,1442,1851,11.931,13.332,-87.11,6.9,1,1313,IDENT sample id=4 seq=144 t_ms=2881 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=11.931 pitch=13.332 gx=-87.11 gy=6.90 rc_arm=1 throttle_us=1313
1779826279.706868,4,148,2961,pitch,step,1442,1851,13.815,13.087,-83.46,2.14,1,1326,IDENT sample id=4 seq=148 t_ms=2961 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=13.815 pitch=13.087 gx=-83.46 gy=2.14 rc_arm=1 throttle_us=1326
1779826279.712879,4,150,3001,pitch,step,1442,1851,14.425,12.865,-79.93,-3.13,1,1326,IDENT sample id=4 seq=150 t_ms=3001 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=14.425 pitch=12.865 gx=-79.93 gy=-3.13 rc_arm=1 throttle_us=1326
1779826279.829708,4,152,3041,pitch,step,1442,1851,14.912,12.447,-80.98,-5.91,1,1337,IDENT sample id=4 seq=152 t_ms=3041 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=14.912 pitch=12.447 gx=-80.98 gy=-5.91 rc_arm=1 throttle_us=1337
1779826279.836360,4,154,3081,pitch,step,1442,1851,15.14,12.226,-82.31,-9.55,1,1344,IDENT sample id=4 seq=154 t_ms=3081 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=15.140 pitch=12.226 gx=-82.31 gy=-9.55 rc_arm=1 throttle_us=1344
1779826279.858593,4,156,3121,pitch,step,1442,1851,15.389,11.69,-84.7,-1.01,1,1347,IDENT sample id=4 seq=156 t_ms=3121 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=15.389 pitch=11.690 gx=-84.70 gy=-1.01 rc_arm=1 throttle_us=1347
1779826279.868158,4,158,3161,pitch,step,1442,1851,15.745,11.229,-87.13,-1.04,1,1347,IDENT sample id=4 seq=158 t_ms=3161 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=15.745 pitch=11.229 gx=-87.13 gy=-1.04 rc_arm=1 throttle_us=1347
1779826279.985744,4,160,3201,pitch,step,1442,1851,15.939,11.155,-86.22,-1.6,1,1347,IDENT sample id=4 seq=160 t_ms=3201 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=15.939 pitch=11.155 gx=-86.22 gy=-1.60 rc_arm=1 throttle_us=1347
1779826279.992033,4,165,3301,pitch,step,1442,1851,15.888,11.62,-81.11,8.83,1,1347,IDENT sample id=4 seq=165 t_ms=3301 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=15.888 pitch=11.620 gx=-81.11 gy=8.83 rc_arm=1 throttle_us=1347
1779826280.106236,4,169,3381,pitch,step,1442,1851,15.245,12.678,-86.41,16.09,1,1347,IDENT sample id=4 seq=169 t_ms=3381 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=15.245 pitch=12.678 gx=-86.41 gy=16.09 rc_arm=1 throttle_us=1347
1779826280.112251,4,171,3421,pitch,step,1442,1851,15.181,13.296,-91.34,14.58,1,1347,IDENT sample id=4 seq=171 t_ms=3421 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=15.181 pitch=13.296 gx=-91.34 gy=14.58 rc_arm=1 throttle_us=1347
1779826280.230324,4,173,3461,pitch,step,1442,1851,15.386,13.771,-95.32,21.16,1,1347,IDENT sample id=4 seq=173 t_ms=3461 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=15.386 pitch=13.771 gx=-95.32 gy=21.16 rc_arm=1 throttle_us=1347
1779826280.236855,4,175,3501,pitch,step,1442,1851,15.99,14.19,-99.05,21.81,1,1348,IDENT sample id=4 seq=175 t_ms=3501 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=15.990 pitch=14.190 gx=-99.05 gy=21.81 rc_arm=1 throttle_us=1348
1779826280.246722,4,177,3541,pitch,step,1442,1851,16.622,14.513,-98.37,10.11,1,1351,IDENT sample id=4 seq=177 t_ms=3541 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=16.622 pitch=14.513 gx=-98.37 gy=10.11 rc_arm=1 throttle_us=1351
1779826280.372632,4,179,3581,pitch,step,1442,1851,17.1,14.702,-94.05,9.97,1,1357,IDENT sample id=4 seq=179 t_ms=3581 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=17.100 pitch=14.702 gx=-94.05 gy=9.97 rc_arm=1 throttle_us=1357
1779826280.378536,4,181,3621,pitch,step,1442,1851,17.567,14.87,-93.15,7.17,1,1361,IDENT sample id=4 seq=181 t_ms=3621 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=17.567 pitch=14.870 gx=-93.15 gy=7.17 rc_arm=1 throttle_us=1361
1779826280.386012,4,182,3641,pitch,step,1442,1851,17.758,14.705,-92.3,12.95,1,1364,IDENT sample id=4 seq=182 t_ms=3641 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=17.758 pitch=14.705 gx=-92.30 gy=12.95 rc_arm=1 throttle_us=1364
1779826280.510276,4,183,3661,pitch,step,1442,1851,17.897,14.772,-94.33,1.61,1,1364,IDENT sample id=4 seq=183 t_ms=3661 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=17.897 pitch=14.772 gx=-94.33 gy=1.61 rc_arm=1 throttle_us=1364
1779826280.620718,4,184,3681,pitch,step,1442,1851,18.082,14.63,-94.89,-0.1,1,1365,IDENT sample id=4 seq=184 t_ms=3681 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=18.082 pitch=14.630 gx=-94.89 gy=-0.10 rc_arm=1 throttle_us=1365
1779826280.625575,4,185,3701,pitch,step,1442,1851,18.071,14.469,-95.22,-2.35,1,1368,IDENT sample id=4 seq=185 t_ms=3701 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=18.071 pitch=14.469 gx=-95.22 gy=-2.35 rc_arm=1 throttle_us=1368
1779826280.746491,4,186,3721,pitch,step,1442,1851,18.328,14.308,-98.57,-6.16,1,1369,IDENT sample id=4 seq=186 t_ms=3721 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=18.328 pitch=14.308 gx=-98.57 gy=-6.16 rc_arm=1 throttle_us=1369
1779826280.752813,4,187,3741,pitch,step,1442,1851,18.385,14.28,-100.08,-6.12,1,1372,IDENT sample id=4 seq=187 t_ms=3741 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=18.385 pitch=14.280 gx=-100.08 gy=-6.12 rc_arm=1 throttle_us=1372
1779826280.868123,4,188,3761,pitch,step,1442,1851,18.618,14.037,-101.81,0.32,1,1376,IDENT sample id=4 seq=188 t_ms=3761 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=18.618 pitch=14.037 gx=-101.81 gy=0.32 rc_arm=1 throttle_us=1376
1779826280.978271,4,189,3781,pitch,step,1442,1851,18.718,13.97,-102.41,-4.83,1,1377,IDENT sample id=4 seq=189 t_ms=3781 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=18.718 pitch=13.970 gx=-102.41 gy=-4.83 rc_arm=1 throttle_us=1377
1779826280.984810,4,190,3801,pitch,step,1442,1851,19.011,13.727,-104.19,-4.19,1,1379,IDENT sample id=4 seq=190 t_ms=3801 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=19.011 pitch=13.727 gx=-104.19 gy=-4.19 rc_arm=1 throttle_us=1379
1779826281.100172,4,191,3821,pitch,step,1442,1851,19.188,13.734,-106.1,-3.56,1,1379,IDENT sample id=4 seq=191 t_ms=3821 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=19.188 pitch=13.734 gx=-106.10 gy=-3.56 rc_arm=1 throttle_us=1379
1779826281.106165,4,192,3841,pitch,step,1442,1851,19.511,13.604,-105.55,4.02,1,1379,IDENT sample id=4 seq=192 t_ms=3841 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=19.511 pitch=13.604 gx=-105.55 gy=4.02 rc_arm=1 throttle_us=1379
1779826281.226079,4,193,3861,pitch,step,1442,1851,19.641,13.6,-105.51,6.14,1,1381,IDENT sample id=4 seq=193 t_ms=3861 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=19.641 pitch=13.600 gx=-105.51 gy=6.14 rc_arm=1 throttle_us=1381
1779826281.231809,4,194,3881,pitch,step,1442,1851,19.898,13.534,-102.91,10.99,1,1381,IDENT sample id=4 seq=194 t_ms=3881 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=19.898 pitch=13.534 gx=-102.91 gy=10.99 rc_arm=1 throttle_us=1381
1779826281.351201,4,195,3901,pitch,step,1442,1851,19.972,13.548,-102.63,7.3,1,1383,IDENT sample id=4 seq=195 t_ms=3901 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=19.972 pitch=13.548 gx=-102.63 gy=7.30 rc_arm=1 throttle_us=1383
1779826281.357313,4,196,3921,pitch,step,1442,1851,20.11,13.656,-101.1,8.17,1,1386,IDENT sample id=4 seq=196 t_ms=3921 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=20.110 pitch=13.656 gx=-101.10 gy=8.17 rc_arm=1 throttle_us=1386
1779826281.474071,4,197,3941,pitch,step,1442,1851,20.151,13.615,-101.28,7.6,1,1389,IDENT sample id=4 seq=197 t_ms=3941 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=20.151 pitch=13.615 gx=-101.28 gy=7.60 rc_arm=1 throttle_us=1389
1779826281.480885,4,198,3961,pitch,step,1442,1851,20.108,13.908,-101.98,6.26,1,1390,IDENT sample id=4 seq=198 t_ms=3961 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=20.108 pitch=13.908 gx=-101.98 gy=6.26 rc_arm=1 throttle_us=1390
1779826281.599318,4,199,3981,pitch,step,1442,1851,20.132,13.99,-101.62,12.97,1,1393,IDENT sample id=4 seq=199 t_ms=3981 axis=pitch mode=step alpha_us=1442 beta_us=1851 roll=20.132 pitch=13.990 gx=-101.62 gy=12.97 rc_arm=1 throttle_us=1393
