kind,host_time,seq,motor,pct,pulse_us,fc_ms,dwell_ms,sample_index,raw,grams,count,mean_g,min_g,max_g,std_g,error
sample,1779023838.0415175,0,0,0,1100,301874,4000,0,-2,-1.9917808219178081,,,,,,
sample,1779023838.0665095,0,0,0,1100,301874,4000,1,1,0.9958904109589041,,,,,,
sample,1779023838.091509,0,0,0,1100,301874,4000,2,1,0.9958904109589041,,,,,,
sample,1779023838.1165109,0,0,0,1100,301874,4000,3,1,0.9958904109589041,,,,,,
sample,1779023838.1415865,0,0,0,1100,301874,4000,4,0,0.0,,,,,,
sample,1779023838.1662035,0,0,0,1100,301874,4000,5,0,0.0,,,,,,
sample,1779023838.1913624,0,0,0,1100,301874,4000,6,0,0.0,,,,,,
sample,1779023838.216363,0,0,0,1100,301874,4000,7,0,0.0,,,,,,
sample,1779023838.2403634,0,0,0,1100,301874,4000,8,-2,-1.9917808219178081,,,,,,
sample,1779023838.2663639,0,0,0,1100,301874,4000,9,-2,-1.9917808219178081,,,,,,
sample,1779023838.2915823,0,0,0,1100,301874,4000,10,-2,-1.9917808219178081,,,,,,
sample,1779023838.3156116,0,0,0,1100,301874,4000,11,2,1.9917808219178081,,,,,,
sample,1779023838.3406146,0,0,0,1100,301874,4000,12,2,1.9917808219178081,,,,,,
sample,1779023838.3658986,0,0,0,1100,301874,4000,13,2,1.9917808219178081,,,,,,
sample,1779023838.3908987,0,0,0,1100,301874,4000,14,2,1.9917808219178081,,,,,,
sample,1779023838.4159024,0,0,0,1100,301874,4000,15,2,1.9917808219178081,,,,,,
sample,1779023838.4408925,0,0,0,1100,301874,4000,16,2,1.9917808219178081,,,,,,
sample,1779023838.4658911,0,0,0,1100,301874,4000,17,2,1.9917808219178081,,,,,,
sample,1779023838.4904196,0,0,0,1100,301874,4000,18,2,1.9917808219178081,,,,,,
sample,1779023838.5154443,0,0,0,1100,301874,4000,19,2,1.9917808219178081,,,,,,
sample,1779023838.5396137,0,0,0,1100,301874,4000,20,3,2.9876712328767123,,,,,,
sample,1779023838.564741,0,0,0,1100,301874,4000,21,3,2.9876712328767123,,,,,,
sample,1779023838.5897138,0,0,0,1100,301874,4000,22,3,2.9876712328767123,,,,,,
sample,1779023838.6147132,0,0,0,1100,301874,4000,23,2,1.9917808219178081,,,,,,
sample,1779023838.6397235,0,0,0,1100,301874,4000,24,2,1.9917808219178081,,,,,,
sample,1779023838.6647136,0,0,0,1100,301874,4000,25,2,1.9917808219178081,,,,,,
sample,1779023838.6887221,0,0,0,1100,301874,4000,26,0,0.0,,,,,,
sample,1779023838.7137206,0,0,0,1100,301874,4000,27,0,0.0,,,,,,
sample,1779023838.7387204,0,0,0,1100,301874,4000,28,0,0.0,,,,,,
sample,1779023838.763781,0,0,0,1100,301874,4000,29,1,0.9958904109589041,,,,,,
sample,1779023838.788785,0,0,0,1100,301874,4000,30,1,0.9958904109589041,,,,,,
sample,1779023838.812785,0,0,0,1100,301874,4000,31,1,0.9958904109589041,,,,,,
sample,1779023838.8377943,0,0,0,1100,301874,4000,32,0,0.0,,,,,,
sample,1779023838.862794,0,0,0,1100,301874,4000,33,0,0.0,,,,,,
sample,1779023838.8877938,0,0,0,1100,301874,4000,34,0,0.0,,,,,,
sample,1779023838.9127946,0,0,0,1100,301874,4000,35,-1,-0.9958904109589041,,,,,,
sample,1779023838.9377863,0,0,0,1100,301874,4000,36,-1,-0.9958904109589041,,,,,,
sample,1779023838.9629095,0,0,0,1100,301874,4000,37,-1,-0.9958904109589041,,,,,,
sample,1779023838.9877808,0,0,0,1100,301874,4000,38,-1,-0.9958904109589041,,,,,,
sample,1779023839.0129344,0,0,0,1100,301874,4000,39,-1,-0.9958904109589041,,,,,,
sample,1779023839.037471,0,0,0,1100,301874,4000,40,-1,-0.9958904109589041,,,,,,
sample,1779023839.0624645,0,0,0,1100,301874,4000,41,-4,-3.9835616438356163,,,,,,
sample,1779023839.087499,0,0,0,1100,301874,4000,42,-4,-3.9835616438356163,,,,,,
sample,1779023839.1122935,0,0,0,1100,301874,4000,43,-4,-3.9835616438356163,,,,,,
sample,1779023839.1372924,0,0,0,1100,301874,4000,44,-4,-3.9835616438356163,,,,,,
sample,1779023839.161994,0,0,0,1100,301874,4000,45,-4,-3.9835616438356163,,,,,,
sample,1779023839.1866572,0,0,0,1100,301874,4000,46,-4,-3.9835616438356163,,,,,,
sample,1779023839.2116573,0,0,0,1100,301874,4000,47,-1,-0.9958904109589041,,,,,,
sample,1779023839.2371044,0,0,0,1100,301874,4000,48,-1,-0.9958904109589041,,,,,,
sample,1779023839.2621074,0,0,0,1100,301874,4000,49,-1,-0.9958904109589041,,,,,,
sample,1779023839.2871099,0,0,0,1100,301874,4000,50,0,0.0,,,,,,
sample,1779023839.3112864,0,0,0,1100,301874,4000,51,0,0.0,,,,,,
sample,1779023839.336285,0,0,0,1100,301874,4000,52,0,0.0,,,,,,
sample,1779023839.3612752,0,0,0,1100,301874,4000,53,2,1.9917808219178081,,,,,,
sample,1779023839.3862844,0,0,0,1100,301874,4000,54,2,1.9917808219178081,,,,,,
sample,1779023839.4112737,0,0,0,1100,301874,4000,55,2,1.9917808219178081,,,,,,
sample,1779023839.4362743,0,0,0,1100,301874,4000,56,3,2.9876712328767123,,,,,,
sample,1779023839.4612741,0,0,0,1100,301874,4000,57,3,2.9876712328767123,,,,,,
sample,1779023839.4852138,0,0,0,1100,301874,4000,58,3,2.9876712328767123,,,,,,
sample,1779023839.510219,0,0,0,1100,301874,4000,59,4,3.9835616438356163,,,,,,
sample,1779023839.5353947,0,0,0,1100,301874,4000,60,4,3.9835616438356163,,,,,,
sample,1779023839.5603952,0,0,0,1100,301874,4000,61,4,3.9835616438356163,,,,,,
sample,1779023839.585394,0,0,0,1100,301874,4000,62,4,3.9835616438356163,,,,,,
sample,1779023839.610608,0,0,0,1100,301874,4000,63,4,3.9835616438356163,,,,,,
sample,1779023839.6355999,0,0,0,1100,301874,4000,64,4,3.9835616438356163,,,,,,
sample,1779023839.6605997,0,0,0,1100,301874,4000,65,7,6.971232876712328,,,,,,
sample,1779023839.6856198,0,0,0,1100,301874,4000,66,7,6.971232876712328,,,,,,
