kind,host_time,seq,motor,pct,pulse_us,fc_ms,dwell_ms,sample_index,raw,grams,count,mean_g,min_g,max_g,std_g,error
sample,1779021379.4197283,0,0,0,1100,60736,500,0,109,108.55205479452054,,,,,,
sample,1779021379.4447293,0,0,0,1100,60736,500,1,109,108.55205479452054,,,,,,
sample,1779021379.4687304,0,0,0,1100,60736,500,2,109,108.55205479452054,,,,,,
sample,1779021379.4937387,0,0,0,1100,60736,500,3,109,108.55205479452054,,,,,,
sample,1779021379.519281,0,0,0,1100,60736,500,4,109,108.55205479452054,,,,,,
sample,1779021379.5436165,0,0,0,1100,60736,500,5,109,108.55205479452054,,,,,,
sample,1779021379.568467,0,0,0,1100,60736,500,6,110,109.54794520547945,,,,,,
sample,1779021379.5942204,0,0,0,1100,60736,500,7,110,109.54794520547945,,,,,,
sample,1779021379.6187403,0,0,0,1100,60736,500,8,110,109.54794520547945,,,,,,
sample,1779021379.6438143,0,0,0,1100,60736,500,9,110,109.54794520547945,,,,,,
sample,1779021379.6687462,0,0,0,1100,60736,500,10,110,109.54794520547945,,,,,,
sample,1779021379.6937323,0,0,0,1100,60736,500,11,110,109.54794520547945,,,,,,
sample,1779021379.72027,0,0,0,1100,60736,500,12,111,110.54383561643836,,,,,,
sample,1779021379.7452614,0,0,0,1100,60736,500,13,111,110.54383561643836,,,,,,
sample,1779021379.7693417,0,0,0,1100,60736,500,14,111,110.54383561643836,,,,,,
sample,1779021379.794269,0,0,0,1100,60736,500,15,108,107.55616438356164,,,,,,
sample,1779021379.8192842,0,0,0,1100,60736,500,16,108,107.55616438356164,,,,,,
sample,1779021379.8441463,0,0,0,1100,60736,500,17,108,107.55616438356164,,,,,,
sample,1779021379.8691423,0,0,0,1100,60736,500,18,108,107.55616438356164,,,,,,
sample,1779021379.8941388,0,0,0,1100,60736,500,19,108,107.55616438356164,,,,,,
summary,1779021379.8941388,0,0,0,1100,60736,500,,,,20,108.901,107.556,110.544,1.009,
sample,1779021379.9246795,1,0,5,1142,61242,500,0,108,107.55616438356164,,,,,,
sample,1779021379.9500234,1,0,5,1142,61242,500,1,109,108.55205479452054,,,,,,
sample,1779021379.975001,1,0,5,1142,61242,500,2,109,108.55205479452054,,,,,,
sample,1779021380.0008664,1,0,5,1142,61242,500,3,109,108.55205479452054,,,,,,
sample,1779021380.0248315,1,0,5,1142,61242,500,4,109,108.55205479452054,,,,,,
sample,1779021380.0505264,1,0,5,1142,61242,500,5,109,108.55205479452054,,,,,,
sample,1779021380.0755897,1,0,5,1142,61242,500,6,109,108.55205479452054,,,,,,
sample,1779021380.0997007,1,0,5,1142,61242,500,7,110,109.54794520547945,,,,,,
