Time [s],Channel 0,Channel 1,Channel 2,Channel 3,Channel 4
2.539953250,1,1,0,0,1
2.539956500,1,0,0,0,1
2.539961375,1,1,1,1,1
2.539962625,1,1,0,0,1
2.539965875,1,0,0,0,1
2.539969375,1,1,1,1,1
2.913870000,1,1,0,0,1
2.913873250,1,0,0,0,1
2.913878750,1,1,1,1,1
2.913879000,1,0,0,0,1
2.913879250,1,1,1,0,1
2.913879375,1,1,0,0,1
2.913882625,1,0,0,0,1
2.913888750,1,1,0,0,1
2.913892000,1,0,0,0,1
2.913897125,1,1,1,1,1
2.913898125,1,1,0,0,1
2.913901375,1,0,0,0,1
2.913905875,1,1,0,0,1
2.913906000,1,1,1,1,1
2.913907500,1,1,0,0,1
2.913910875,1,0,0,0,1
2.913915625,1,1,0,0,1
2.913915875,1,1,1,1,1
2.913916875,1,1,0,0,1
2.913920250,1,0,0,0,1
2.913923625,1,1,1,1,1
3.287825125,1,1,0,0,1
3.287828375,1,0,0,0,1
3.287833125,1,1,0,0,1
3.287837750,1,0,0,0,1
3.287843875,1,1,0,0,1
3.287847250,1,0,0,0,1
3.287853250,1,1,0,0,1
3.287856625,1,0,0,0,1
3.287858750,1,1,1,1,1
3.287859000,1,0,0,0,1
3.287859125,1,1,1,1,1
3.287859375,1,0,0,0,1
3.287859875,1,1,1,1,1
3.287862625,1,1,1,0,1
3.287862750,1,1,0,0,1
3.287866000,1,0,0,0,1
3.287870125,1,1,0,0,1
3.287870500,1,1,1,1,1
3.287872125,1,1,0,0,1
3.287875375,1,0,0,0,1
3.287878750,1,1,1,1,1
3.661780625,1,1,0,0,1
3.661783625,1,0,0,0,1
3.661789250,1,1,1,1,1
3.661789750,1,1,0,0,1
3.661793000,1,0,0,0,1
3.661794125,1,1,1,1,1
3.661794375,1,0,0,0,1
3.661798750,1,1,1,1,1
3.661799125,1,1,0,0,1
3.661802375,1,0,0,0,1
3.661808125,1,1,1,1,1
3.661808500,1,1,0,0,1
3.661811750,1,0,0,0,1
3.661817500,1,1,1,1,1
3.661817875,1,1,0,0,1
3.661821250,1,0,0,0,1
3.661824000,1,1,1,1,1
3.661824250,1,0,0,0,1
3.661824375,1,1,1,1,1
3.661824625,1,0,0,0,1
3.661825250,1,1,1,1,1
3.661827625,1,1,0,0,1
3.661830625,1,0,0,0,1
3.661834000,1,1,1,1,1
4.035735250,1,1,0,0,1
4.035738625,1,0,0,0,1
4.035744000,1,1,1,1,1
4.035744625,1,1,0,0,1
4.035748000,1,0,0,0,1
4.035751750,1,1,1,1,1
4.035752000,1,1,1,0,1
4.035752750,1,1,1,1,1
4.035754125,1,1,0,0,1
4.035757375,1,0,0,0,1
4.035759875,1,1,1,1,1
4.035760125,1,0,0,0,1
4.035760250,1,1,1,1,1
4.035760500,1,0,0,0,1
4.035761125,1,1,1,1,1
4.035763500,1,1,0,0,1
4.035766750,1,0,0,0,1
4.035772250,1,1,1,1,1
4.035772875,1,1,0,0,1
4.035776125,1,0,0,0,1
4.035781250,1,1,1,0,1
4.035781375,1,1,1,1,1
4.035782250,1,1,0,0,1
4.035785625,1,0,0,0,1
4.035789000,1,1,1,1,1
4.409691000,1,1,1,0,1
4.409691125,1,1,0,0,1
4.409694375,1,0,0,0,1
4.409700500,1,1,0,0,1
4.409703750,1,0,0,0,1
4.409708750,1,1,0,0,1
4.409709125,1,1,1,1,1
4.409709875,1,1,0,0,1
4.409713250,1,0,0,0,1
4.409718500,1,1,1,0,1
4.409718625,1,1,1,1,1
4.409719250,1,1,0,0,1
4.409722625,1,0,0,0,1
4.409728000,1,1,1,1,1
4.409728750,1,1,0,0,1
4.409732000,1,0,0,0,1
4.409735500,1,1,1,1,1
4.409735750,1,1,1,0,1
4.409735875,1,1,1,1,1
4.409736125,1,1,1,0,1
4.409736500,1,0,0,0,1
4.409736750,1,1,1,1,1
4.409738125,1,1,0,0,1
4.409741375,1,0,0,0,1
4.409744875,1,1,1,1,1
4.783645625,1,1,0,0,1
4.783648875,1,0,0,0,1
4.783653000,1,1,1,1,1
4.783653250,1,1,1,0,1
4.783653375,1,1,1,1,1
4.783654125,1,0,0,0,1
4.783654250,1,1,1,1,1
4.783655000,1,1,0,0,1
4.783658250,1,0,0,0,1
4.783663000,1,1,0,0,1
4.783663375,1,1,1,1,1
4.783664375,1,1,0,0,1
4.783667750,1,0,0,0,1
4.783673625,1,1,0,0,1
4.783677125,1,0,0,0,1
4.783683000,1,1,0,0,1
4.783686500,1,0,0,0,1
4.783691000,1,1,0,0,1
4.783691500,1,1,1,0,1
4.783691625,1,1,1,1,1
4.783692625,1,1,0,0,1
4.783695875,1,0,0,0,1
4.783697125,1,1,1,1,1
4.783697250,1,0,0,0,1
4.783697500,1,1,1,0,1
4.783697625,1,0,0,0,1
4.783699250,1,1,1,1,1
5.157600750,1,1,0,0,1
5.157604000,1,0,0,0,1
5.157608000,1,1,1,1,1
5.157608125,1,0,0,0,1
5.157608375,1,1,1,1,1
5.157609000,1,0,0,0,1
5.157609125,1,1,1,1,1
5.157610125,1,1,0,0,1
5.157613500,1,0,0,0,1
5.157618500,1,1,0,0,1
5.157618625,1,1,1,1,1
5.157619500,1,1,0,0,1
5.157622875,1,0,0,0,1
5.157624750,1,1,1,1,1
5.157625000,1,0,0,0,1
5.157628000,1,1,1,1,1
5.157629000,1,1,0,0,1
5.157632250,1,0,0,0,1
5.157634250,1,1,1,1,1
5.157634500,1,0,0,0,1
5.157635125,1,1,1,1,1
5.157638375,1,1,0,0,1
5.157641625,1,0,0,0,1
5.157646875,1,1,0,0,1
5.157651000,1,0,0,0,1
5.157654500,1,1,1,1,1
5.185024000,1,1,1,1,1
