magic,version,size,sequence,dropped_records,timestamp_us,tick_ms,imu_sequence,raw_temperature,raw_accel_x,raw_accel_y,raw_accel_z,raw_gyro_x,raw_gyro_y,raw_gyro_z,temperature_c,accel_x_g,accel_y_g,accel_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,roll_deg,pitch_deg,yaw_deg,rc_ch1_us,rc_ch2_us,rc_ch3_us,rc_ch4_us,rc_ch5_us,rc_ch6_us,rc_ch7_us,rc_ch8_us,throttle_us,servo_alpha_us,servo_beta_us,motor_upper_us,motor_lower_us,servo_alpha_feedback_us,servo_beta_feedback_us,servo_alpha_feedback_age_ms,servo_beta_feedback_age_ms,servo_alpha_feedback_sequence,servo_beta_feedback_sequence,servo_feedback_valid_mask,servo_alpha_feedback_deg,servo_alpha_feedback_tilt_deg,servo_beta_feedback_deg,servo_beta_feedback_tilt_deg,rc_armed,rc_link_ok,throttle_over_20,imu_valid,motor_output_reason,rc_link_seen,arm_switch_high,arm_throttle_low,arm_switch_seen_low,arm_switch_prev_high,imu_fault_latched,imu_fault_reason,motor_output_reason_name,acc_nav_m_s2_0,acc_nav_m_s2_1,acc_nav_m_s2_2,vel_est_m_s_0,vel_est_m_s_1,vel_est_m_s_2,vel_ref_m_s_0,vel_ref_m_s_1,vel_err_m_s_0,vel_err_m_s_1,vel_pid_out_m_s2_0,vel_pid_out_m_s2_1,vel_pid_p_m_s2_0,vel_pid_p_m_s2_1,vel_pid_i_m_s2_0,vel_pid_i_m_s2_1,vel_pid_d_m_s2_0,vel_pid_d_m_s2_1,vel_loop_active,ctrl_pos_p_m_s2_0,ctrl_pos_p_m_s2_1,ctrl_pos_p_m_s2_2,ctrl_vel_d_m_s2_0,ctrl_vel_d_m_s2_1,ctrl_vel_d_m_s2_2,ctrl_accel_out_m_s2_0,ctrl_accel_out_m_s2_1,ctrl_accel_out_m_s2_2,ctrl_force_cmd_n_0,ctrl_force_cmd_n_1,ctrl_force_cmd_n_2,ctrl_tilt_ff_rad_0,ctrl_tilt_ff_rad_1,ctrl_tilt_angle_p_rad_0,ctrl_tilt_angle_p_rad_1,ctrl_tilt_rate_d_rad_0,ctrl_tilt_rate_d_rad_1,ctrl_tilt_out_rad_0,ctrl_tilt_out_rad_1,ctrl_yaw_angle_p_rad_s,ctrl_yaw_rate_d_rad_s,ctrl_yaw_torque_cmd,ctrl_total_force_n,ctrl_motor_thrust_cmd_n_0,ctrl_motor_thrust_cmd_n_1,ctrl_motor_cmd_us_0,ctrl_motor_cmd_us_1,ctrl_velocity_integral_m_0,ctrl_velocity_integral_m_1,ctrl_desired_attitude_rpy_rad_0,ctrl_desired_attitude_rpy_rad_1,ctrl_desired_attitude_rpy_rad_2,ctrl_attitude_error_0,ctrl_attitude_error_1,ctrl_attitude_error_2,ctrl_rate_error_rad_s_0,ctrl_rate_error_rad_s_1,ctrl_rate_error_rad_s_2,ctrl_moment_cmd_n_m_0,ctrl_moment_cmd_n_m_1,ctrl_moment_cmd_n_m_2,ctrl_horizontal_command_scale,ctrl_moment_utilization,ctrl_thrust_utilization,ctrl_protection_flags,z_ref_m,ident_att_active,ident_att_axis,ident_att_mode,ident_att_reserved,ident_att_seq,ident_att_signal_rad,ident_att_signal_m_s2,ident_att_elapsed_ms,record_crc32,sector_seq,sector_index
827477062,5,428,2805,1460,49455970,49456,46176,272,-810,13775,869,233,57,-248,27.125,-0.08510777354240417,-0.06578758358955383,1.038883090019226,7.510434150695801,-7.969440460205078,-3.5376498699188232,-0.5536019206047058,-0.7807999849319458,6.163148880004883,1585,1500,1859,1500,2000,1503,1000,1000,1822,1529,1467,1833,1784,1504,1494,110,199,1974,1975,3,90.36,0.36,89.46,-0.54,1,1,1,1,1,1,1,0,1,1,0,0,stabilized_mix,-0.05367641523480415,0.16428065299987793,0.37467652559280396,-0.011611350812017918,0.05831252783536911,0.014211311005055904,0.0,0.13600000739097595,0.011611350812017918,0.07768747955560684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12858350574970245,0.0,0.0,-0.0,0.0,0.0,0.12858350574970245,0.18034790456295013,0.1278601884841919,13.232649803161621,0.013628165237605572,-0.009661279618740082,0.012661323882639408,-0.011065026745200157,0.038264401257038116,-0.03516048938035965,0.05131521075963974,-0.0458432212471962,-0.20764786005020142,0.030871817842125893,-6.187160033732653e-05,13.234496116638184,6.926605701446533,6.307889938354492,1833.0,1784.0,0.0,0.0,0.027358289808034897,-0.029004128649830818,0.0029497158247977495,-0.015420390293002129,0.01726318523287773,0.1040952280163765,0.13108180463314056,-0.13909298181533813,-0.061743635684251785,0.05109478533267975,-0.05594838038086891,-6.187160761328414e-05,1.0,0.16598711907863617,0.8459271788597107,0,0.30000001192092896,0,0,0,0,0,0.0,0.0,0,89378666,3810,755
827477062,5,428,2806,1460,49459990,49460,46180,268,5013,6044,1513,241,-535,-239,27.09375,0.06794043630361557,-0.011527620255947113,0.9052866101264954,9.365996360778809,-8.903388977050781,-3.8552777767181396,-0.34275662899017334,-0.5721020698547363,6.167524337768555,1585,1500,1859,1500,2000,1503,1000,1000,1822,1541,1459,1833,1784,1504,1494,114,203,1974,1975,3,90.36,0.36,89.46,-0.54,1,1,1,1,1,1,1,0,1,1,0,0,stabilized_mix,0.058264076709747314,0.05234234407544136,0.3821013867855072,-0.01158330962061882,0.058543361723423004,0.015600274316966534,0.0,0.13600000739097595,0.01158330962061882,0.07745664566755295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12858350574970245,0.0,0.0,-0.0,0.0,0.0,0.12858350574970245,0.13214510679244995,0.07916740328073502,13.233599662780762,0.009985243901610374,-0.005981933791190386,0.02086811326444149,-0.02169742062687874,0.04279682785272598,-0.04385144263505936,0.06420782208442688,-0.06510663032531738,-0.20780059695243835,0.03364364430308342,-6.095494609326124e-05,13.234496116638184,6.922022819519043,6.312473297119141,1833.0,1784.0,0.0,0.0,0.03874511644244194,-0.03614243492484093,0.002342567779123783,-0.030238240957260132,0.028421729803085327,0.10444815456867218,0.16346746683120728,-0.15539345145225525,-0.06728728860616684,0.07253777235746384,-0.06991253793239594,-6.0954931541346014e-05,1.0,0.2105380892753601,0.8459271788597107,0,0.30000001192092896,0,0,0,0,0,0.0,0.0,0,3788983267,3810,755
827477062,5,428,2807,1460,49464011,49464,46184,284,-3612,5353,-2818,314,378,-419,27.21875,0.011602364480495453,0.0640835389494896,0.9851076602935791,10.388189315795898,-9.150948524475098,4.430877685546875,-0.46633970737457275,-0.7978991270065308,6.162075042724609,1585,1500,1859,1500,2000,1503,1000,1000,1822,1546,1462,1844,1774,1504,1494,118,207,1974,1975,3,90.36,0.36,89.46,-0.54,1,1,1,1,1,1,1,0,1,1,0,0,stabilized_mix,-0.051497966051101685,0.10643860697746277,0.32626768946647644,-0.011699261143803596,0.05792301148176193,0.01706567592918873,0.0,0.13600000739097595,0.011699261143803596,0.07807699590921402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12266217917203903,0.0,0.0,-0.0,0.0,0.0,0.12266217917203903,0.18440993130207062,0.10777197033166885,13.240867614746094,0.01392642967402935,-0.008138374425470829,0.01617988757789135,-0.02303965389728546,0.04398326575756073,-0.04861157387495041,0.05953158438205719,-0.07225402444601059,-0.2076103836297989,-0.038666702806949615,-8.619693107903004e-05,13.24259090423584,7.052280426025391,6.190310955047607,1844.0,1774.0,0.0,0.0,0.04285183176398277,-0.033351410180330276,0.002313527511432767,-0.03212519735097885,0.022038254886865616,0.10446513444185257,0.1813081055879593,-0.15971417725086212,0.07733340561389923,0.0805368646979332,-0.06483468413352966,-8.619698201073334e-05,1.0,0.2336122691631317,0.8464445471763611,0,0.30000001192092896,0,0,0,0,0,0.0,0.0,0,834650189,3810,755
827477062,5,428,2808,1460,49468041,49468,46188,288,341,12249,2482,225,-39,-196,27.25,-0.08517971634864807,-0.0814308151602745,0.9990918636322021,7.621174335479736,-8.230915069580078,-3.664853096008301,-0.5374093055725098,-0.7137157917022705,6.155521392822266,1585,1500,1859,1500,2000,1503,1000,1000,1822,1530,1465,1834,1784,1504,1494,122,211,1974,1975,3,90.36,0.36,89.46,-0.54,1,1,1,1,1,1,1,0,1,1,0,0,stabilized_mix,-0.013274561613798141,0.14295385777950287,0.38879629969596863,-0.011511133052408695,0.0581248439848423,0.018589138984680176,0.0,0.13600000739097595,0.011511133052408695,0.07787516713142395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12266217917203903,0.0,0.0,-0.0,0.0,0.0,0.12266217917203903,0.16495458781719208,0.12419823557138443,13.240981101989746,0.012457238510251045,-0.009378833696246147,0.015060563571751118,-0.01174093596637249,0.03949877619743347,-0.03565663844347,0.05497279763221741,-0.04699130356311798,-0.20738162100315094,0.031981877982616425,-6.138987373560667e-05,13.24259090423584,6.9282450675964355,6.3143463134765625,1834.0,1784.0,0.0,0.0,0.02807941846549511,-0.03110475279390812,0.002869813935831189,-0.016373394057154655,0.0205463245511055,0.10397455096244812,0.13301458954811096,-0.14365656673908234,-0.06396375596523285,0.05240466818213463,-0.05996496230363846,-6.138991011539474e-05,1.0,0.17780423164367676,0.8464445471763611,0,0.30000001192092896,0,0,0,0,0,0.0,0.0,0,3902384987,3810,755
827477062,5,428,2809,1460,49471061,49472,46191,278,-2352,6017,-4289,360,91,-355,27.171875,0.08148149400949478,0.07823219895362854,0.9424039721488953,10.532875061035156,-9.942519187927246,3.770113706588745,-0.4062344431877136,-0.6989941596984863,6.163862228393555,1585,1500,1859,1500,2000,1503,1000,1000,1822,1547,1456,1843,1775,1504,1494,126,215,1974,1975,3,90.36,0.36,89.46,-0.54,1,1,1,1,1,1,1,0,1,1,0,0,stabilized_mix,0.0004637613892555237,0.07019692659378052,0.3396580219268799,-0.011559456586837769,0.058363255113363266,0.019586846232414246,0.0,0.13600000739097595,0.011559456586837769,0.07763674855232239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12266217917203903,0.0,0.0,-0.0,0.0,0.0,0.12266217917203903,0.1615522801876068,0.09388389438390732,13.241272926330566,0.01220005564391613,-0.007089600432664156,0.021201275289058685,-0.024695873260498047,0.04779903590679169,-0.04928988218307495,0.06847179681062698,-0.07455020397901535,-0.20767277479171753,-0.03290044888854027,-8.420064114034176e-05,13.24259090423584,7.042298793792725,6.200292587280273,1843.0,1775.0,0.0,0.0,0.04431087151169777,-0.0384567454457283,0.0020385594107210636,-0.03443630784749985,0.02887403964996338,0.1045793741941452,0.18383334577083588,-0.1735296994447708,0.06580089777708054,0.08309356123209,-0.0745454654097557,-8.420062658842653e-05,1.0,0.24102844297885895,0.8464445471763611,0,0.30000001192092896,0,0,0,0,0,0.0,0.0,0,3586064084,3810,755
827477062,5,428,2810,1460,49475128,49476,46195,286,-983,11818,-140,277,191,-341,27.234375,-0.049893420189619064,-0.034560173749923706,1.0470236539840698,8.730509757995605,-8.450637817382812,-1.0435807704925537,-0.4929419159889221,-0.6657007932662964,6.152471542358398,1585,1500,1859,1500,2000,1503,1000,1000,1822,1536,1463,1837,1781,1504,1494,130,219,1974,1975,3,90.36,0.36,89.46,-0.54,1,1,1,1,1,1,1,0,1,1,0,0,stabilized_mix,-0.027537856251001358,0.14164675772190094,0.3401736617088318,-0.011883734725415707,0.05845886841416359,0.021083315834403038,0.0,0.13600000739097595,0.011883734725415707,0.07754114270210266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11615331470966339,0.0,0.0,-0.0,0.0,0.0,0.11615331470966339,0.15396122634410858,0.11399954557418823,13.250103950500488,0.011619101278483868,-0.008602879010140896,0.016860591247677803,-0.01659214496612549,0.04054859280586243,-0.040821827948093414,0.05755658447742462,-0.05731210857629776,-0.2072751522064209,0.009106960147619247,-6.935885176062584e-05,13.25148868560791,6.972538948059082,6.278950214385986,1837.0,1781.0,0.0,0.0,0.0341358408331871,-0.03245231881737709,0.0026352829299867153,-0.023154009133577347,0.023002227768301964,0.10404838621616364,0.15237614512443542,-0.147491455078125,-0.018213920295238495,0.06394761055707932,-0.06278979033231735,-6.935886631254107e-05,1.0,0.18615545332431793,0.8470132946968079,0,0.30000001192092896,0,0,0,0,0,0.0,0.0,0,87241028,3810,755
827477062,5,428,2811,1460,49479158,49480,46199,284,4817,6088,3121,254,-438,-232,27.21875,0.013401791453361511,-0.04949446767568588,0.9015694856643677,9.318973541259766,-9.453496932983398,-4.4235148429870605,-0.39551055431365967,-0.5875940322875977,6.154598236083984,1585,1500,1859,1500,2000,1503,1000,1000,1822,1540,1456,1833,1785,1504,1494,134,223,1974,1975,3,90.36,0.36,89.46,-0.54,1,1,1,1,1,1,1,0,1,1,0,0,stabilized_mix,0.03218535706400871,0.08045892417430878,0.38219892978668213,-0.011847550049424171,0.05869138985872269,0.022425657138228416,0.0,0.13600000739097595,0.011847550049424171,0.07730861753225327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11615331470966339,0.0,0.0,-0.0,0.0,0.0,0.11615331470966339,0.13589760661125183,0.09146898239850998,13.250475883483887,0.010255695320665836,-0.006902599241584539,0.022462017834186554,-0.020170629024505615,0.04538062959909439,-0.04357580840587616,0.06845981627702713,-0.06319395452737808,-0.20734938979148865,0.038602448999881744,-5.906145088374615e-05,13.25148868560791,6.921051502227783,6.330437183380127,1833.0,1785.0,0.0,0.0,0.03770773112773895,-0.03864200413227081,0.0022858763113617897,-0.028144752606749535,0.03063388541340828,0.10422896593809128,0.16264677047729492,-0.16499464213848114,-0.07720489799976349,0.07050199061632156,-0.07464151829481125,-5.9061429055873305e-05,1.0,0.22137130796909332,0.8470132946968079,0,0.30000001192092896,0,0,0,0,0,0.0,0.0,0,3311081381,3810,755
827477062,5,428,2812,1460,49483189,49484,46203,278,-3352,4760,-2354,372,198,-380,27.171875,0.00984463095664978,0.06966909766197205,0.9442194104194641,10.731104850769043,-9.860751152038574,3.439526319503784,-0.47329509258270264,-0.7842233777046204,6.151205062866211,1585,1500,1859,1500,2000,1503,1000,1000,1822,1547,1458,1844,1776,1504,1494,138,227,1974,1975,3,90.36,0.36,89.46,-0.54,1,1,1,1,1,1,1,0,1,1,0,0,stabilized_mix,-0.04546117037534714,0.08113442361354828,0.3223421573638916,-0.012154367752373219,0.057787712663412094,0.023800477385520935,0.0,0.13600000739097595,0.012154367752373219,0.07821229100227356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10793258249759674,0.0,0.0,-0.0,0.0,0.0,0.10793258249759674,0.18152497708797455,0.10954599827528,13.261031150817871,0.013687746599316597,-0.008259782567620277,0.0190608948469162,-0.023770689964294434,0.04733165353536606,-0.05014076083898544,0.06589999049901962,-0.07442557066679001,-0.20723095536231995,-0.030015530064702034,-8.303625509142876e-05,13.262725830078125,7.046544075012207,6.21618127822876,1844.0,1776.0,0.0,0.0,0.044229283928871155,-0.03700581192970276,0.002105872379615903,-0.03319584205746651,0.02599618211388588,0.10435708612203598,0.18729311227798462,-0.17210257053375244,0.06003106012940407,0.08308060467243195,-0.0718582421541214,-8.303626964334399e-05,1.0,0.24062500894069672,0.8477315306663513,0,0.30000001192092896,0,0,0,0,0,0.0,0.0,0,504229682,3810,755
827477062,5,428,2822,1469,49523473,49524,46243,320,3403,7781,5503,216,-333,-225,27.5,-0.060115229338407516,-0.08105597645044327,0.9295573830604553,9.54104232788086,-8.868605613708496,-7.47053861618042,-0.5800324082374573,-0.9077610969543457,6.040470123291016,1586,1500,1858,1500,2000,1503,1000,1000,1821,1538,1464,1831,1792,1504,1494,178,267,1974,1975,1,90.36,0.36,,,1,1,1,1,1,1,1,0,1,1,0,0,stabilized_mix,-0.028566688299179077,0.09932278096675873,0.3370774984359741,-0.013646358624100685,0.05690125375986099,0.036161281168460846,0.0,0.13760000467300415,0.013646358624100685,0.08069875091314316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0725366622209549,0.0,0.0,-0.0,0.0,0.0,0.0725366622209549,0.2108847200870514,0.13473550975322723,13.308759689331055,0.015844231471419334,-0.010122205130755901,0.013584108091890812,-0.016465110704302788,0.04237019270658493,-0.0444146990776062,0.056976549327373505,-0.059989385306835175,-0.20336556434631348,0.06519274413585663,-4.836043808609247e-05,13.311113357543945,6.8973588943481445,6.413754463195801,1831.0,1792.0,0.0,0.0,0.03573743253946304,-0.03215349093079567,0.0025939317420125008,-0.023079432547092438,0.018613634631037712,0.10221134126186371,0.16652260720729828,-0.1547863632440567,-0.13038548827171326,0.06723159551620483,-0.06242654100060463,-4.8360485379816964e-05,1.0,0.19401392340660095,0.8508244156837463,0,0.30000001192092896,0,0,0,0,0,0.0,0.0,0,2947911057,3811,756
827477062,5,428,2823,1469,49527506,49528,46247,276,-2881,7278,-3647,370,-69,-363,27.15625,0.052259624004364014,0.08787938952445984,0.9492670893669128,11.645101547241211,-10.482621192932129,0.07249653339385986,-0.49154508113861084,-0.9683772325515747,6.033847808837891,1586,1500,1858,1500,2000,1503,1000,1000,1821,1551,1457,1841,1783,1504,1494,182,271,1974,1975,1,90.36,0.36,,,1,1,1,1,1,1,1,0,1,1,0,0,stabilized_mix,-0.041913315653800964,0.03840671107172966,0.28456008434295654,-0.013813070952892303,0.0571359284222126,0.03727690875530243,0.0,0.13760000467300415,0.013813070952892303,0.08046407997608185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0725366622209549,0.0,0.0,-0.0,0.0,0.0,0.0725366622209549,0.22496534883975983,0.11417938768863678,13.308722496032715,0.01690199226140976,-0.008577853441238403,0.01749335788190365,-0.025692958384752274,0.05015753209590912,-0.054217785596847534,0.0676688626408577,-0.0799766555428505,-0.20313440263271332,-0.0006326516158878803,-7.131847087293863e-05,13.311113357543945,7.012148857116699,6.298964500427246,1841.0,1783.0,0.0,0.0,0.04753858968615532,-0.03801291808485985,0.0019353001844137907,-0.03601061552762985,0.023935262113809586,0.10249866545200348,0.2032453566789627,-0.1829562485218048,0.0012653032317757607,0.08959057927131653,-0.07402206212282181,-7.131847087293863e-05,1.0,0.2585364580154419,0.8508244156837463,0,0.30000001192092896,0,0,0,0,0,0.0,0.0,0,3014120080,3811,756
