Time [s],Channel 0,Channel 1,Channel 2,Channel 3,Channel 4
0.000000000,1,0,0,1,1
0.000256000,0,1,0,1,1
0.000357625,1,1,1,1,1
0.000974750,0,1,0,1,1
0.001261375,0,0,0,1,1
0.001261625,1,1,1,1,1
0.001875625,1,1,0,1,1
0.001875750,0,1,0,1,1
0.002163000,0,0,0,1,1
0.002163375,1,1,1,1,1
0.002781375,0,1,0,1,1
0.003066750,1,1,1,1,1
0.003687125,0,1,0,1,1
0.003970500,1,1,1,1,1
0.004592625,0,1,0,1,1
0.004874250,0,0,0,1,1
0.004874625,1,1,1,1,1
0.005493625,0,1,0,1,1
0.005778000,1,1,1,1,1
0.006394625,0,1,0,1,1
0.006681750,0,0,0,1,1
0.006682000,1,1,1,1,1
0.007296125,1,1,0,1,1
0.007296250,1,0,0,1,1
0.013222750,1,1,1,1,1
0.013838000,0,1,0,1,1
0.014124500,0,0,0,1,1
0.014124875,1,1,1,1,1
0.014743625,0,1,0,1,1
0.015028250,1,1,1,1,1
0.015344375,0,1,1,1,1
0.015344500,0,0,1,1,1
0.015631500,0,1,1,1,1
0.015932125,0,0,1,1,1
0.016535250,0,1,1,1,1
0.016835875,0,0,1,1,1
0.017144250,0,1,1,1,1
0.017144375,0,0,1,1,1
0.017439000,0,1,1,1,1
0.017739625,0,0,1,1,1
0.018342750,0,1,1,1,1
0.018643375,0,0,1,1,1
0.019246500,0,1,1,1,1
0.019547125,0,0,1,1,1
0.020148125,0,1,1,1,1
0.020450875,0,0,1,1,1
0.020751875,0,0,0,1,1
0.020752250,1,1,1,1,1
0.021065250,0,1,0,1,1
0.021355125,1,1,1,1,1
0.021970875,0,1,0,1,1
0.022258750,0,0,0,1,1
0.022258875,1,1,0,1,1
0.022259125,1,1,1,1,1
0.022873000,0,1,0,1,1
0.023160500,1,1,1,1,1
0.023777625,0,1,0,1,1
0.024064250,0,0,0,1,1
0.024064625,1,1,1,1,1
0.024683625,1,1,0,1,1
0.024683750,0,1,0,1,1
0.024968000,1,1,1,1,1
0.025589125,0,1,0,1,1
0.025871750,0,0,0,1,1
0.025872000,1,1,1,1,1
0.026490125,0,1,1,1,1
0.026490250,0,1,0,1,1
0.026775500,1,1,1,1,1
0.027386875,0,1,0,1,1
0.027679125,0,0,0,1,1
0.027679250,1,1,1,1,1
0.028292500,1,1,0,1,1
0.028293125,1,0,0,1,1
0.029345750,1,1,1,1,1
0.029346000,1,0,0,1,1
0.034220125,1,1,1,1,1
0.034833875,0,1,0,1,1
0.035122000,0,0,0,1,1
0.035122250,1,1,1,1,1
0.035744250,0,1,0,1,1
0.036025750,1,1,1,1,1
0.036344875,0,0,1,1,1
0.036629000,0,1,1,1,1
0.036929625,0,0,1,1,1
0.037140500,0,1,1,1,1
0.037140625,0,0,1,1,1
0.037532750,0,1,1,1,1
0.037833375,0,0,1,1,1
0.038436500,0,1,1,1,1
0.038737125,0,0,1,1,1
0.039340250,0,1,1,1,1
0.039640875,0,0,1,1,1
0.040243875,0,1,1,1,1
0.040544625,0,0,1,1,1
0.041145625,0,1,1,1,1
0.041448250,0,0,1,1,1
0.041749375,1,1,1,1,1
0.042065375,0,1,0,1,1
0.042352500,0,0,0,1,1
0.042352875,1,1,1,1,1
0.042968000,0,1,0,1,1
0.043256250,1,1,1,1,1
0.043872250,0,1,0,1,1
0.044158000,1,1,1,1,1
0.044773125,0,1,0,1,1
0.045061750,1,1,1,1,1
0.045678875,0,1,0,1,1
0.045965375,0,0,0,1,1
0.045965750,1,1,1,1,1
0.046584375,0,1,0,1,1
0.046869125,1,1,1,1,1
0.047490125,0,1,0,1,1
0.047772875,0,0,0,1,1
0.047773250,1,1,1,1,1
0.048391000,0,1,0,1,1
0.048676625,1,1,1,1,1
0.049292000,1,1,0,1,1
0.049292125,1,0,0,1,1
0.052133750,1,1,0,1,1
0.052134000,1,0,0,1,1
0.055217625,1,1,1,1,1
0.055829375,0,1,0,1,1
0.056119500,1,1,1,1,1
0.056739000,0,1,0,1,1
0.057023125,1,1,1,1,1
0.057339625,0,0,1,1,1
0.057626500,0,1,1,1,1
0.057927125,0,0,1,1,1
0.058530250,0,1,1,1,1
0.058830875,0,0,1,1,1
0.059433875,0,1,1,1,1
0.059734500,0,0,1,1,1
0.060337625,0,1,1,1,1
0.060638250,0,0,1,1,1
0.061241375,0,1,1,1,1
0.061542000,0,0,1,1,1
0.062143125,0,1,1,1,1
0.062445750,0,0,1,1,1
0.062746875,0,0,0,1,1
0.062747125,1,1,1,1,1
0.063059750,1,1,0,1,1
0.063059875,0,1,0,1,1
0.063350000,1,1,1,1,1
0.063970125,0,1,0,1,1
0.064253750,0,0,0,1,1
0.064254000,1,1,1,1,1
0.064871125,0,1,0,1,1
0.065137000,1,1,1,1,1
0.065137125,0,1,0,1,1
0.065155375,1,1,1,1,1
0.065776750,0,1,0,1,1
0.066059125,0,0,0,1,1
0.066059500,1,1,1,1,1
0.066677750,0,1,0,1,1
0.066962875,1,1,1,1,1
0.067578875,0,1,1,1,1
0.067579000,0,1,0,1,1
0.067866625,0,0,0,1,1
0.067866875,1,1,0,1,1
0.067867000,1,1,1,1,1
0.068484375,1,1,0,1,1
