Time [s],Channel 0,Channel 1,Channel 2,Channel 3,Channel 4
0.000000000,1,1,1,1,1
0.000256000,1,0,0,1,1
0.020770625,1,1,0,1,1
0.020770875,1,0,0,1,1
0.023895250,1,1,0,1,1
0.023895500,1,0,0,1,1
0.024270250,1,1,0,1,1
0.024270500,1,0,0,1,1
0.033644125,1,1,1,1,1
0.033644375,1,0,0,1,1
0.048017500,1,1,0,1,1
0.048017750,1,0,0,1,1
0.053537375,1,1,1,1,1
0.055549000,1,0,0,1,1
0.057537750,1,1,1,1,1
0.057563750,0,1,1,1,1
0.057566625,0,0,1,1,1
0.057572625,0,1,1,1,1
0.057576000,0,0,1,1,1
0.057582125,0,1,1,1,1
0.057585500,0,0,1,1,1
0.057591500,0,1,1,1,1
0.057594875,0,0,1,1,1
0.057601000,0,1,1,1,1
0.057604250,0,0,1,1,1
0.057610375,0,1,1,1,1
0.057613750,0,0,1,1,1
0.057617125,1,1,1,1,1
0.057692625,1,0,0,1,1
0.065765500,1,1,1,1,1
0.065765750,1,0,0,1,1
0.075889375,1,1,0,1,1
0.075889625,1,0,0,1,1
0.092512500,1,1,0,1,1
0.092512750,1,0,0,1,1
0.106793000,1,0,1,1,1
0.106796625,1,1,1,1,1
0.106799250,1,0,1,1,1
0.106800500,1,0,0,1,1
0.110638000,1,1,0,1,1
0.110638250,1,0,0,1,1
0.118637125,1,1,1,1,1
0.118637375,1,0,0,1,1
0.122639000,1,1,1,1,1
0.122639250,1,0,0,1,1
0.134635375,1,1,1,1,1
0.134635500,1,0,0,1,1
0.136507500,1,1,1,1,1
0.136507750,1,0,0,1,1
0.136882500,1,1,1,1,1
0.136882750,1,0,0,1,1
0.140007125,1,1,0,1,1
0.140007375,1,0,0,1,1
0.150633500,1,1,0,1,1
0.150633750,1,0,0,1,1
0.150637250,1,1,1,1,1
0.150637500,1,0,0,1,1
0.157505125,1,1,0,1,1
0.157505375,1,0,0,1,1
0.157880125,1,1,0,1,1
0.157880375,1,0,0,1,1
0.182627250,1,1,0,1,1
0.182627500,1,0,0,1,1
0.182632000,1,1,0,1,1
0.182632125,1,0,0,1,1
0.198628125,1,1,1,1,1
0.198628375,1,0,0,1,1
0.206631125,1,1,1,1,1
0.206631250,1,0,0,1,1
0.208249375,1,1,0,1,1
0.208249625,1,0,0,1,1
0.214626250,1,1,0,1,1
0.214626500,1,0,0,1,1
0.217623375,1,1,1,1,1
0.217623625,1,0,0,1,1
0.227747250,1,1,1,1,1
0.227747500,1,0,0,1,1
0.232621625,1,1,0,1,1
0.232621875,1,0,0,1,1
0.238627500,1,1,0,1,1
0.238627625,1,0,0,1,1
0.244745250,1,1,0,1,1
0.244745500,1,0,0,1,1
0.246626750,1,1,1,1,1
0.246626875,1,0,0,1,1
0.253744250,1,1,0,1,1
0.253744500,1,0,0,1,1
0.254119250,1,1,0,1,1
0.254119500,1,0,0,1,1
0.267367750,1,1,0,1,1
0.267368000,1,0,0,1,1
0.270623875,1,1,1,1,1
0.270624000,1,0,0,1,1
0.277741500,1,1,1,1,1
0.277741750,1,0,0,1,1
0.278619125,1,1,1,1,1
0.278619250,1,0,0,1,1
0.280491250,1,1,0,1,1
0.280491500,1,0,0,1,1
0.293739750,1,1,1,1,1
0.293740000,1,0,0,1,1
0.294617250,1,1,1,1,1
0.294617500,1,0,0,1,1
0.323611375,1,1,1,1,1
0.323611625,1,0,0,1,1
0.326361000,1,1,0,1,1
0.326361250,1,0,0,1,1
0.359732250,1,1,0,1,1
0.359732500,1,0,0,1,1
0.362613375,1,1,0,1,1
0.362613625,1,0,0,1,1
0.369106250,1,1,0,1,1
0.369106500,1,0,0,1,1
0.370612375,1,1,1,1,1
0.370612625,1,0,0,1,1
0.386606875,1,1,1,1,1
0.386607000,1,0,0,1,1
0.402605000,1,1,0,1,1
0.402605250,1,0,0,1,1
0.418603250,1,1,0,1,1
0.418603375,1,0,0,1,1
0.422600125,1,1,1,1,1
0.422600375,1,0,0,1,1
0.426602375,1,1,1,1,1
0.426602500,1,0,0,1,1
0.427491875,1,1,1,1,1
0.429504125,1,1,0,1,1
0.429504625,1,0,0,1,1
0.431492375,1,1,1,1,1
0.431518500,0,1,1,1,1
0.431521375,0,0,1,1,1
0.431527500,0,1,1,1,1
0.431530875,0,0,1,1,1
0.431536875,0,1,1,1,1
0.431540250,0,0,1,1,1
0.431546375,0,1,1,1,1
0.431549625,0,0,1,1,1
0.431555750,0,1,1,1,1
0.431559125,0,0,1,1,1
0.431565125,0,1,1,1,1
0.431568500,0,0,1,1,1
0.431571875,0,0,0,1,1
0.431572000,1,1,1,1,1
0.431647500,1,0,0,1,1
0.448972250,1,1,1,1,1
0.448972500,1,0,0,1,1
0.458346125,1,1,1,1,1
0.458346375,1,0,0,1,1
0.474597000,1,1,0,1,1
0.474597125,1,0,0,1,1
0.475469250,1,1,1,1,1
0.475469500,1,0,0,1,1
0.480747625,1,0,1,1,1
0.480751375,1,1,1,1,1
0.480753875,1,0,1,1,1
0.480755125,1,0,0,1,1
0.482596125,1,1,0,1,1
0.482596250,1,0,0,1,1
0.482600000,1,1,0,1,1
0.482600125,1,0,0,1,1
0.485593000,1,1,1,1,1
0.485593250,1,0,0,1,1
0.502593875,1,1,0,1,1
0.502594000,1,0,0,1,1
0.522593375,1,1,1,1,1
0.522593625,1,0,0,1,1
0.526594875,1,1,1,1,1
0.526595125,1,0,0,1,1
0.530588000,1,1,0,1,1
0.530588250,1,0,0,1,1
0.538591750,1,1,0,1,1
0.538591875,1,0,0,1,1
0.548835875,1,1,0,1,1
0.548836125,1,0,0,1,1
0.555835125,1,1,1,1,1
0.555835375,1,0,0,1,1
0.562590875,1,1,0,1,1
0.562591000,1,0,0,1,1
0.578588875,1,1,0,1,1
0.578589000,1,0,0,1,1
0.600080125,1,1,0,1,1
0.600080375,1,0,0,1,1
0.610578875,1,1,0,1,1
0.610579125,1,0,0,1,1
0.614584875,1,1,0,1,1
0.614585125,1,0,0,1,1
0.617578125,1,1,0,1,1
0.617578375,1,0,0,1,1
0.653199125,1,1,0,1,1
0.653199375,1,0,0,1,1
0.654578500,1,1,1,1,1
0.654578750,1,0,0,1,1
0.662573000,1,1,1,1,1
0.662573250,1,0,0,1,1
0.662948000,1,1,0,1,1
0.662948250,1,0,0,1,1
0.690194875,1,1,1,1,1
0.690195125,1,0,0,1,1
0.694572000,1,1,1,1,1
0.694572250,1,0,0,1,1
0.696819125,1,1,0,1,1
0.696819375,1,0,0,1,1
0.702571125,1,1,0,1,1
0.702571250,1,0,0,1,1
0.722316250,1,1,0,1,1
0.722316500,1,0,0,1,1
0.735189875,1,1,0,1,1
0.735190125,1,0,0,1,1
0.742564000,1,1,1,1,1
0.742564250,1,0,0,1,1
0.750567750,1,1,0,1,1
0.750567875,1,0,0,1,1
0.766565875,1,1,0,1,1
0.766566125,1,0,0,1,1
0.778684875,1,1,1,1,1
0.778685125,1,0,0,1,1
0.788058875,1,1,0,1,1
0.788059125,1,0,0,1,1
0.790565125,1,1,0,1,1
0.790565250,1,0,0,1,1
0.792558375,1,1,0,1,1
0.792558625,1,0,0,1,1
0.795308000,1,1,1,1,1
0.795308250,1,0,0,1,1
0.801446875,1,1,1,1,1
0.803459750,1,0,0,1,1
0.805447250,1,1,1,1,1
0.805473125,0,1,1,1,1
0.805476000,0,0,1,1,1
0.805482125,0,1,1,1,1
0.805485500,0,0,1,1,1
0.805491625,0,1,1,1,1
0.805494875,0,0,1,1,1
0.805501000,0,1,1,1,1
0.805504375,0,0,1,1,1
0.805510375,0,1,1,1,1
0.805513750,0,0,1,1,1
0.805519875,0,1,1,1,1
0.805523125,0,0,1,1,1
0.805526625,1,1,1,1,1
0.805602125,1,0,0,1,1
0.814558500,1,1,0,1,1
0.814558625,1,0,0,1,1
0.830558750,1,1,0,1,1
0.830558875,1,0,0,1,1
0.848552000,1,1,0,1,1
0.848552250,1,0,0,1,1
0.854557875,1,1,0,1,1
0.854558125,1,0,0,1,1
0.854702250,1,0,1,1,1
0.854705875,1,1,1,1,1
0.854708500,1,0,1,1,1
0.854709750,1,0,0,1,1
0.875299000,1,1,0,1,1
0.875299250,1,0,0,1,1
0.893671875,1,1,1,1,1
0.893672125,1,0,0,1,1
0.903670750,1,1,0,1,1
0.903671000,1,0,0,1,1
0.914551125,1,1,0,1,1
0.914551250,1,0,0,1,1
0.920293875,1,1,0,1,1
0.920294125,1,0,0,1,1
0.922546250,1,1,0,1,1
0.922546500,1,0,0,1,1
0.922550125,1,1,0,1,1
0.922550250,1,0,0,1,1
0.926918125,1,1,0,1,1
0.926918375,1,0,0,1,1
0.929667875,1,1,1,1,1
0.929668125,1,0,0,1,1
0.930545375,1,1,1,1,1
0.930545500,1,0,0,1,1
0.939041750,1,1,0,1,1
0.939042000,1,0,0,1,1
0.939416750,1,1,1,1,1
0.939417000,1,0,0,1,1
0.946543625,1,1,0,1,1
0.946543750,1,0,0,1,1
0.946547375,1,1,0,1,1
0.946547625,1,0,0,1,1
0.954546500,1,1,1,1,1
0.954546750,1,0,0,1,1
0.962541750,1,1,0,1,1
0.962542000,1,0,0,1,1
0.973163000,1,1,0,1,1
0.973163250,1,0,0,1,1
0.973537875,1,1,0,1,1
0.973538125,1,0,0,1,1
0.986539000,1,1,0,1,1
0.986539250,1,0,0,1,1
0.993035750,1,1,0,1,1
0.993036000,1,0,0,1,1
1.002541125,1,1,1,1,1
1.002541250,1,0,0,1,1
1.018539375,1,1,1,1,1
1.018539625,1,0,0,1,1
1.019407750,1,1,1,1,1
1.019408000,1,0,0,1,1
1.029531625,1,1,1,1,1
1.029531875,1,0,0,1,1
1.042532750,1,1,0,1,1
1.042533000,1,0,0,1,1
1.042536750,1,1,0,1,1
1.042536875,1,0,0,1,1
1.050531875,1,1,0,1,1
1.050532125,1,0,0,1,1
1.050535750,1,1,1,1,1
1.050536000,1,0,0,1,1
1.055528625,1,1,0,1,1
1.055528875,1,0,0,1,1
1.066530125,1,1,1,1,1
1.066530250,1,0,0,1,1
1.074529125,1,1,0,1,1
1.074529375,1,0,0,1,1
1.079525875,1,1,0,1,1
1.079526125,1,0,0,1,1
1.082528250,1,1,0,1,1
1.082528375,1,0,0,1,1
1.090527375,1,1,1,1,1
1.090527625,1,0,0,1,1
1.098648750,1,1,0,1,1
1.098649000,1,0,0,1,1
1.115271875,1,1,0,1,1
1.115272125,1,0,0,1,1
1.122525750,1,1,1,1,1
1.122525875,1,0,0,1,1
1.124270875,1,1,1,1,1
1.124271125,1,0,0,1,1
1.140519000,1,1,0,1,1
1.140519250,1,0,0,1,1
1.143643625,1,1,0,1,1
1.143643875,1,0,0,1,1
1.146524875,1,1,0,1,1
1.146525125,1,0,0,1,1
1.159516875,1,1,1,1,1
1.159517125,1,0,0,1,1
1.161891625,1,1,0,1,1
1.161891875,1,0,0,1,1
1.170519625,1,1,1,1,1
1.170519875,1,0,0,1,1
1.175401500,1,1,1,1,1
1.177414250,1,0,0,1,1
1.178139750,1,1,1,1,1
1.178140000,1,0,0,1,1
1.179401875,1,1,1,1,1
1.179427750,0,1,1,1,1
1.179430625,0,0,1,1,1
1.179436750,0,1,1,1,1
1.179440125,0,0,1,1,1
1.179446250,0,1,1,1,1
1.179449500,0,0,1,1,1
1.179455625,0,1,1,1,1
1.179459000,0,0,1,1,1
1.179465000,0,1,1,1,1
1.179468375,0,0,1,1,1
1.179474500,0,1,1,1,1
1.179477750,0,0,1,1,1
1.179481250,1,1,1,1,1
1.179568000,1,1,0,1,1
1.179568375,1,0,0,1,1
1.186763750,1,1,0,1,1
1.186764000,1,0,0,1,1
1.205761625,1,1,0,1,1
1.205761875,1,0,0,1,1
1.228657000,1,0,1,1,1
1.228660625,1,1,1,1,1
1.228663125,1,0,1,1,1
