index,timestamp_us,dt_us,raw_accel_x,raw_accel_y,raw_accel_z,raw_gyro_x,raw_gyro_y,raw_gyro_z,accel_x_g,accel_y_g,accel_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,accel_filt_x_g,accel_filt_y_g,accel_filt_z_g,gyro_filt_x_dps,gyro_filt_y_dps,gyro_filt_z_dps,roll_deg,pitch_deg,yaw_deg,motor_upper_us,motor_lower_us,servo_alpha_us,servo_beta_us,accel_error_deg,fusion_flags,flight_flags,armed,gyro_bias_ready
0,76467360,,9,2034,-34,-9,-8,1,0.00439453125,0.9931640625,-0.0166015625,-0.27439024390243905,-0.24390243902439027,0.030487804878048783,0.016,-0.003,0.993,0.0,-0.07,0.01,0.21,-0.99,0.17,1100,1100,1500,1500,0.06,0,2,0,1
1,76468369,1009,8,2034,-35,-11,-7,1,0.00390625,0.9931640625,-0.01708984375,-0.3353658536585366,-0.2134146341463415,0.030487804878048783,0.016,-0.003,0.993,0.0,-0.07,0.02,0.21,-0.99,0.17,1100,1100,1500,1500,0.05,0,2,0,1
2,76469377,1008,7,2033,-37,-12,-7,1,0.00341796875,0.99267578125,-0.01806640625,-0.3658536585365854,-0.2134146341463415,0.030487804878048783,0.016,-0.003,0.993,-0.01,-0.05,0.03,0.21,-0.99,0.17,1100,1100,1500,1500,0.04,0,2,0,1
3,76470385,1008,6,2034,-37,-10,-8,1,0.0029296875,0.9931640625,-0.01806640625,-0.30487804878048785,-0.24390243902439027,0.030487804878048783,0.016,-0.003,0.993,-0.01,-0.06,0.03,0.21,-0.99,0.17,1100,1100,1500,1500,0.03,0,2,0,1
4,76471394,1009,6,2036,-35,-10,-9,1,0.0029296875,0.994140625,-0.01708984375,-0.30487804878048785,-0.27439024390243905,0.030487804878048783,0.016,-0.003,0.993,-0.01,-0.07,0.01,0.21,-0.99,0.17,1100,1100,1500,1500,0.03,0,2,0,1
5,76472402,1008,6,2036,-32,-11,-9,1,0.0029296875,0.994140625,-0.015625,-0.3353658536585366,-0.27439024390243905,0.030487804878048783,0.016,-0.003,0.993,-0.01,-0.06,0.0,0.21,-0.99,0.17,1100,1100,1500,1500,0.04,0,2,0,1
6,76473411,1009,6,2035,-30,-13,-9,2,0.0029296875,0.99365234375,-0.0146484375,-0.39634146341463417,-0.27439024390243905,0.06097560975609757,0.016,-0.003,0.993,-0.02,-0.04,0.0,0.21,-0.99,0.17,1100,1100,1500,1500,0.06,0,2,0,1
7,76474419,1008,7,2033,-31,-14,-9,2,0.00341796875,0.99267578125,-0.01513671875,-0.426829268292683,-0.27439024390243905,0.06097560975609757,0.016,-0.003,0.993,-0.03,-0.01,0.0,0.21,-0.99,0.17,1100,1100,1500,1500,0.06,0,2,0,1
8,76475427,1008,7,2030,-32,-14,-9,2,0.00341796875,0.9912109375,-0.015625,-0.426829268292683,-0.27439024390243905,0.06097560975609757,0.016,-0.003,0.993,-0.03,0.0,0.0,0.21,-0.99,0.17,1100,1100,1500,1500,0.07,0,2,0,1
9,76476436,1009,7,2030,-33,-15,-9,2,0.00341796875,0.9912109375,-0.01611328125,-0.4573170731707317,-0.27439024390243905,0.06097560975609757,0.016,-0.003,0.992,-0.04,0.01,0.0,0.21,-0.99,0.17,1100,1100,1500,1500,0.07,0,2,0,1
10,76477444,1008,7,2031,-34,-14,-9,2,0.00341796875,0.99169921875,-0.0166015625,-0.426829268292683,-0.27439024390243905,0.06097560975609757,0.016,-0.003,0.992,-0.04,0.02,0.0,0.21,-0.99,0.17,1100,1100,1500,1500,0.06,0,2,0,1
11,76478452,1008,8,2031,-35,-12,-8,2,0.00390625,0.99169921875,-0.01708984375,-0.3658536585365854,-0.24390243902439027,0.06097560975609757,0.016,-0.003,0.992,-0.04,0.0,0.0,0.21,-0.99,0.17,1100,1100,1500,1500,0.05,0,2,0,1
12,76479461,1009,7,2031,-37,-11,-7,1,0.00341796875,0.99169921875,-0.01806640625,-0.3353658536585366,-0.2134146341463415,0.030487804878048783,0.016,-0.003,0.992,-0.03,-0.01,0.02,0.21,-0.99,0.17,1100,1100,1500,1500,0.04,0,2,0,1
13,76480469,1008,6,2032,-37,-10,-8,1,0.0029296875,0.9921875,-0.01806640625,-0.30487804878048785,-0.24390243902439027,0.030487804878048783,0.016,-0.003,0.992,-0.03,-0.04,0.02,0.21,-0.99,0.17,1100,1100,1500,1500,0.03,0,2,0,1
14,76481477,1008,8,2033,-35,-11,-8,1,0.00390625,0.99267578125,-0.01708984375,-0.3353658536585366,-0.24390243902439027,0.030487804878048783,0.016,-0.003,0.992,-0.02,-0.04,0.02,0.21,-0.99,0.17,1100,1100,1500,1500,0.02,0,2,0,1
15,76482485,1008,9,2034,-36,-13,-8,1,0.00439453125,0.9931640625,-0.017578125,-0.39634146341463417,-0.24390243902439027,0.030487804878048783,0.016,-0.003,0.992,-0.02,-0.03,0.02,0.21,-0.99,0.17,1100,1100,1500,1500,0.01,0,2,0,1
16,76483494,1009,10,2035,-37,-13,-8,0,0.0048828125,0.99365234375,-0.01806640625,-0.39634146341463417,-0.24390243902439027,0.0,0.017,-0.003,0.992,-0.01,-0.01,0.02,0.21,-0.99,0.17,1100,1100,1500,1500,0.0,0,2,0,1
17,76484502,1008,10,2035,-36,-12,-7,0,0.0048828125,0.99365234375,-0.017578125,-0.3658536585365854,-0.2134146341463415,0.0,0.017,-0.003,0.992,0.0,-0.02,0.03,0.21,-0.99,0.17,1100,1100,1500,1500,0.01,0,2,0,1
18,76485510,1008,9,2034,-35,-12,-8,0,0.00439453125,0.9931640625,-0.01708984375,-0.3658536585365854,-0.24390243902439027,0.0,0.017,-0.004,0.992,0.0,-0.02,0.02,0.21,-0.99,0.17,1100,1100,1500,1500,0.02,0,2,0,1
19,76486519,1009,8,2034,-35,-13,-8,1,0.00390625,0.9931640625,-0.01708984375,-0.39634146341463417,-0.24390243902439027,0.030487804878048783,0.017,-0.004,0.992,0.0,-0.01,0.02,0.21,-0.99,0.17,1100,1100,1500,1500,0.02,0,2,0,1
20,76487527,1008,7,2033,-36,-13,-8,1,0.00341796875,0.99267578125,-0.017578125,-0.39634146341463417,-0.24390243902439027,0.030487804878048783,0.017,-0.003,0.992,0.0,0.0,0.02,0.21,-0.99,0.17,1100,1100,1500,1500,0.01,0,2,0,1
21,76488535,1008,9,2033,-35,-12,-8,2,0.00439453125,0.99267578125,-0.01708984375,-0.3658536585365854,-0.24390243902439027,0.06097560975609757,0.017,-0.003,0.992,-0.02,-0.01,0.02,0.21,-0.99,0.17,1100,1100,1500,1500,0.01,0,2,0,1
22,76489544,1009,10,2034,-35,-13,-8,2,0.0048828125,0.9931640625,-0.01708984375,-0.39634146341463417,-0.24390243902439027,0.06097560975609757,0.017,-0.004,0.992,-0.03,0.0,0.02,0.21,-0.99,0.17,1100,1100,1500,1500,0.02,0,2,0,1
23,76490552,1008,9,2036,-36,-14,-9,2,0.00439453125,0.994140625,-0.017578125,-0.426829268292683,-0.27439024390243905,0.06097560975609757,0.017,-0.004,0.993,-0.03,0.0,0.01,0.21,-0.99,0.17,1100,1100,1500,1500,0.02,0,2,0,1
24,76491561,1009,7,2036,-35,-14,-9,1,0.00341796875,0.994140625,-0.01708984375,-0.426829268292683,-0.27439024390243905,0.030487804878048783,0.017,-0.004,0.993,-0.03,0.01,0.0,0.21,-0.99,0.17,1100,1100,1500,1500,0.02,0,2,0,1
25,76492569,1008,7,2034,-32,-12,-8,0,0.00341796875,0.9931640625,-0.015625,-0.3658536585365854,-0.24390243902439027,0.0,0.016,-0.003,0.993,-0.01,0.0,0.01,0.21,-0.99,0.17,1100,1100,1500,1500,0.02,0,2,0,1
26,76493577,1008,8,2033,-32,-10,-9,0,0.00390625,0.99267578125,-0.015625,-0.30487804878048785,-0.27439024390243905,0.0,0.016,-0.003,0.993,0.0,-0.03,0.0,0.21,-0.99,0.17,1100,1100,1500,1500,0.03,0,2,0,1
27,76494586,1009,9,2031,-34,-11,-9,1,0.00439453125,0.99169921875,-0.0166015625,-0.3353658536585366,-0.27439024390243905,0.030487804878048783,0.016,-0.004,0.992,-0.01,-0.03,0.0,0.21,-0.99,0.17,1100,1100,1500,1500,0.03,0,2,0,1
28,76495594,1008,9,2030,-35,-13,-9,1,0.00439453125,0.9912109375,-0.01708984375,-0.39634146341463417,-0.27439024390243905,0.030487804878048783,0.016,-0.004,0.992,-0.01,-0.02,0.0,0.21,-0.99,0.17,1100,1100,1500,1500,0.03,0,2,0,1
29,76496602,1008,9,2029,-34,-15,-9,0,0.00439453125,0.99072265625,-0.0166015625,-0.4573170731707317,-0.27439024390243905,0.0,0.016,-0.004,0.992,0.0,0.0,0.0,0.21,-0.99,0.17,1100,1100,1500,1500,0.03,0,2,0,1
30,76497611,1009,8,2030,-35,-16,-9,1,0.00390625,0.9912109375,-0.01708984375,-0.48780487804878053,-0.27439024390243905,0.030487804878048783,0.016,-0.004,0.992,0.0,0.03,0.0,0.21,-0.99,0.17,1100,1100,1500,1500,0.03,0,2,0,1
31,76498619,1008,8,2032,-36,-15,-9,1,0.00390625,0.9921875,-0.017578125,-0.4573170731707317,-0.27439024390243905,0.030487804878048783,0.016,-0.004,0.992,-0.01,0.04,0.0,0.21,-0.99,0.17,1100,1100,1500,1500,0.02,0,2,0,1
32,76499628,1009,9,2033,-36,-13,-9,1,0.00439453125,0.99267578125,-0.017578125,-0.39634146341463417,-0.27439024390243905,0.030487804878048783,0.017,-0.004,0.992,-0.01,0.02,0.0,0.21,-0.99,0.17,1100,1100,1500,1500,0.02,0,2,0,1
33,76500636,1008,10,2034,-36,-13,-10,1,0.0048828125,0.9931640625,-0.017578125,-0.39634146341463417,-0.30487804878048785,0.030487804878048783,0.017,-0.004,0.992,-0.01,0.02,-0.01,0.21,-0.99,0.17,1100,1100,1500,1500,0.03,0,2,0,1
34,76501644,1008,8,2035,-35,-15,-10,1,0.00390625,0.99365234375,-0.01708984375,-0.4573170731707317,-0.30487804878048785,0.030487804878048783,0.017,-0.004,0.992,-0.01,0.03,-0.02,0.21,-0.99,0.17,1100,1100,1500,1500,0.03,0,2,0,1
35,76502653,1009,6,2035,-35,-16,-10,0,0.0029296875,0.99365234375,-0.01708984375,-0.48780487804878053,-0.30487804878048785,0.0,0.017,-0.003,0.992,0.0,0.05,-0.02,0.21,-0.99,0.17,1100,1100,1500,1500,0.01,0,2,0,1
36,76503661,1008,7,2035,-34,-15,-9,-1,0.00341796875,0.99365234375,-0.0166015625,-0.4573170731707317,-0.27439024390243905,-0.030487804878048783,0.017,-0.003,0.992,0.0,0.05,-0.02,0.21,-0.99,0.17,1100,1100,1500,1500,0.01,0,2,0,1
37,76504669,1008,7,2035,-32,-13,-8,-1,0.00341796875,0.99365234375,-0.015625,-0.39634146341463417,-0.24390243902439027,-0.030487804878048783,0.016,-0.003,0.993,0.02,0.03,0.0,0.21,-0.99,0.17,1100,1100,1500,1500,0.02,0,2,0,1
38,76505678,1009,7,2035,-32,-13,-8,-2,0.00341796875,0.99365234375,-0.015625,-0.39634146341463417,-0.24390243902439027,-0.06097560975609757,0.016,-0.003,0.993,0.03,0.02,0.0,0.21,-0.99,0.17,1100,1100,1500,1500,0.03,0,2,0,1
39,76506686,1008,8,2034,-33,-15,-8,-2,0.00390625,0.9931640625,-0.01611328125,-0.4573170731707317,-0.24390243902439027,-0.06097560975609757,0.016,-0.003,0.993,0.04,0.03,0.0,0.21,-0.99,0.17,1100,1100,1500,1500,0.04,0,2,0,1
40,76507695,1009,10,2033,-34,-16,-8,0,0.0048828125,0.99267578125,-0.0166015625,-0.48780487804878053,-0.24390243902439027,0.0,0.016,-0.003,0.993,0.03,0.05,0.01,0.21,-0.99,0.17,1100,1100,1500,1500,0.04,0,2,0,1
41,76508703,1008,12,2033,-35,-17,-8,1,0.005859375,0.99267578125,-0.01708984375,-0.5182926829268293,-0.24390243902439027,0.030487804878048783,0.016,-0.004,0.992,0.01,0.07,0.01,0.21,-0.99,0.17,1100,1100,1500,1500,0.04,0,2,0,1
42,76509711,1008,10,2035,-35,-16,-8,0,0.0048828125,0.99365234375,-0.01708984375,-0.48780487804878053,-0.24390243902439027,0.0,0.016,-0.004,0.993,0.01,0.08,0.01,0.21,-0.99,0.17,1100,1100,1500,1500,0.05,0,2,0,1
43,76510720,1009,8,2035,-35,-13,-7,0,0.00390625,0.99365234375,-0.01708984375,-0.39634146341463417,-0.2134146341463415,0.0,0.016,-0.004,0.993,0.01,0.05,0.03,0.21,-0.99,0.17,1100,1100,1500,1500,0.04,0,2,0,1
44,76511728,1008,7,2034,-36,-13,-7,-1,0.00341796875,0.9931640625,-0.017578125,-0.39634146341463417,-0.2134146341463415,-0.030487804878048783,0.016,-0.004,0.993,0.02,0.03,0.03,0.21,-0.99,0.17,1100,1100,1500,1500,0.03,0,2,0,1
45,76512737,1009,6,2033,-37,-13,-7,-1,0.0029296875,0.99267578125,-0.01806640625,-0.39634146341463417,-0.2134146341463415,-0.030487804878048783,0.017,-0.003,0.993,0.03,0.02,0.04,0.21,-0.99,0.17,1100,1100,1500,1500,0.01,0,2,0,1
46,76513745,1008,6,2033,-37,-14,-8,-1,0.0029296875,0.99267578125,-0.01806640625,-0.426829268292683,-0.24390243902439027,-0.030487804878048783,0.017,-0.003,0.993,0.03,0.02,0.03,0.21,-0.99,0.17,1100,1100,1500,1500,0.0,0,2,0,1
47,76514753,1008,6,2034,-36,-16,-8,-1,0.0029296875,0.9931640625,-0.017578125,-0.48780487804878053,-0.24390243902439027,-0.030487804878048783,0.017,-0.003,0.993,0.03,0.05,0.03,0.21,-0.99,0.17,1100,1100,1500,1500,0.0,0,2,0,1
48,76515761,1008,6,2035,-36,-17,-9,-1,0.0029296875,0.99365234375,-0.017578125,-0.5182926829268293,-0.27439024390243905,-0.030487804878048783,0.017,-0.003,0.993,0.03,0.07,0.01,0.21,-0.99,0.17,1100,1100,1500,1500,0.0,0,2,0,1
49,76516770,1009,5,2035,-35,-17,-9,-1,0.00244140625,0.99365234375,-0.01708984375,-0.5182926829268293,-0.27439024390243905,-0.030487804878048783,0.017,-0.003,0.993,0.04,0.09,0.0,0.21,-0.99,0.17,1100,1100,1500,1500,0.01,0,2,0,1
50,76517778,1008,6,2035,-33,-16,-8,-1,0.0029296875,0.99365234375,-0.01611328125,-0.48780487804878053,-0.24390243902439027,-0.030487804878048783,0.017,-0.003,0.993,0.04,0.09,0.01,0.21,-0.99,0.17,1100,1100,1500,1500,0.02,0,2,0,1
51,76518787,1009,6,2035,-33,-13,-8,-1,0.0029296875,0.99365234375,-0.01611328125,-0.39634146341463417,-0.24390243902439027,-0.030487804878048783,0.016,-0.003,0.993,0.04,0.06,0.01,0.21,-0.99,0.17,1100,1100,1500,1500,0.02,0,2,0,1
52,76519795,1008,5,2035,-34,-11,-9,-2,0.00244140625,0.99365234375,-0.0166015625,-0.3353658536585366,-0.27439024390243905,-0.06097560975609757,0.016,-0.003,0.993,0.05,0.02,0.0,0.21,-0.99,0.17,1100,1100,1500,1500,0.03,0,2,0,1
53,76520803,1008,4,2036,-36,-12,-8,-2,0.001953125,0.994140625,-0.017578125,-0.3658536585365854,-0.24390243902439027,-0.06097560975609757,0.017,-0.002,0.993,0.05,0.0,0.01,0.21,-0.99,0.17,1100,1100,1500,1500,0.04,0,2,0,1
54,76521812,1009,6,2035,-36,-13,-7,-1,0.0029296875,0.99365234375,-0.017578125,-0.39634146341463417,-0.2134146341463415,-0.030487804878048783,0.017,-0.002,0.993,0.05,0.0,0.02,0.21,-0.99,0.17,1100,1100,1500,1500,0.04,0,2,0,1
55,76522820,1008,8,2034,-37,-13,-7,-1,0.00390625,0.9931640625,-0.01806640625,-0.39634146341463417,-0.2134146341463415,-0.030487804878048783,0.017,-0.003,0.993,0.04,0.0,0.03,0.21,-0.99,0.17,1100,1100,1500,1500,0.03,0,2,0,1
56,76523829,1009,8,2034,-38,-11,-9,-1,0.00390625,0.9931640625,-0.0185546875,-0.3353658536585366,-0.27439024390243905,-0.030487804878048783,0.017,-0.003,0.993,0.04,-0.01,0.02,0.21,-0.99,0.17,1100,1100,1500,1500,0.02,0,2,0,1
57,76524837,1008,7,2034,-37,-12,-9,-1,0.00341796875,0.9931640625,-0.01806640625,-0.3658536585365854,-0.27439024390243905,-0.030487804878048783,0.017,-0.003,0.993,0.04,-0.02,0.01,0.21,-0.99,0.17,1100,1100,1500,1500,0.02,0,2,0,1
58,76525845,1008,7,2032,-36,-15,-9,0,0.00341796875,0.9921875,-0.017578125,-0.4573170731707317,-0.27439024390243905,0.0,0.017,-0.003,0.993,0.03,0.0,0.0,0.21,-0.99,0.17,1100,1100,1500,1500,0.02,0,2,0,1
59,76526854,1009,7,2032,-35,-17,-10,0,0.00341796875,0.9921875,-0.01708984375,-0.5182926829268293,-0.30487804878048785,0.0,0.017,-0.003,0.993,0.02,0.04,0.0,0.21,-0.99,0.17,1100,1100,1500,1500,0.02,0,2,0,1
60,76527862,1008,7,2033,-36,-16,-10,-1,0.00341796875,0.99267578125,-0.017578125,-0.48780487804878053,-0.30487804878048785,-0.030487804878048783,0.017,-0.003,0.992,0.03,0.06,-0.01,0.21,-0.99,0.17,1100,1100,1500,1500,0.02,0,2,0,1
61,76528870,1008,6,2033,-37,-15,-9,0,0.0029296875,0.99267578125,-0.01806640625,-0.4573170731707317,-0.27439024390243905,0.0,0.017,-0.003,0.992,0.02,0.06,-0.01,0.21,-0.99,0.17,1100,1100,1500,1500,0.03,0,2,0,1
62,76529879,1009,3,2031,-37,-14,-7,0,0.00146484375,0.99169921875,-0.01806640625,-0.426829268292683,-0.2134146341463415,0.0,0.017,-0.002,0.992,0.02,0.05,0.0,0.21,-0.99,0.17,1100,1100,1500,1500,0.04,0,2,0,1
63,76530887,1008,4,2032,-36,-12,-7,1,0.001953125,0.9921875,-0.017578125,-0.3658536585365854,-0.2134146341463415,0.030487804878048783,0.017,-0.002,0.992,0.0,0.02,0.02,0.21,-0.99,0.17,1100,1100,1500,1500,0.05,0,2,0,1
64,76531896,1009,6,2035,-36,-12,-8,1,0.0029296875,0.99365234375,-0.017578125,-0.3658536585365854,-0.24390243902439027,0.030487804878048783,0.017,-0.002,0.992,0.0,0.0,0.02,0.21,-0.99,0.17,1100,1100,1500,1500,0.05,0,2,0,1
65,76532904,1008,7,2036,-37,-13,-10,1,0.00341796875,0.994140625,-0.01806640625,-0.39634146341463417,-0.30487804878048785,0.030487804878048783,0.017,-0.002,0.993,0.0,0.0,0.0,0.21,-0.99,0.17,1100,1100,1500,1500,0.05,0,2,0,1
66,76533912,1008,8,2035,-38,-13,-10,0,0.00390625,0.99365234375,-0.0185546875,-0.39634146341463417,-0.30487804878048785,0.0,0.017,-0.003,0.993,0.0,0.0,-0.01,0.21,-0.99,0.17,1100,1100,1500,1500,0.04,0,2,0,1
67,76534921,1009,7,2034,-38,-13,-9,-1,0.00341796875,0.9931640625,-0.0185546875,-0.39634146341463417,-0.27439024390243905,-0.030487804878048783,0.017,-0.003,0.993,0.01,0.0,-0.01,0.21,-0.99,0.17,1100,1100,1500,1500,0.05,0,2,0,1
68,76535929,1008,5,2033,-36,-14,-9,-1,0.00244140625,0.99267578125,-0.017578125,-0.426829268292683,-0.27439024390243905,-0.030487804878048783,0.017,-0.003,0.993,0.02,0.01,0.0,0.21,-0.99,0.17,1100,1100,1500,1500,0.05,0,2,0,1
69,76536937,1008,6,2033,-35,-14,-9,-1,0.0029296875,0.99267578125,-0.01708984375,-0.426829268292683,-0.27439024390243905,-0.030487804878048783,0.017,-0.003,0.992,0.02,0.01,0.0,0.21,-0.99,0.17,1100,1100,1500,1500,0.04,0,2,0,1
70,76537946,1009,7,2033,-37,-13,-8,0,0.00341796875,0.99267578125,-0.01806640625,-0.39634146341463417,-0.24390243902439027,0.0,0.017,-0.003,0.992,0.02,0.01,0.0,0.21,-0.99,0.17,1100,1100,1500,1500,0.04,0,2,0,1
71,76538954,1008,7,2033,-38,-15,-7,0,0.00341796875,0.99267578125,-0.0185546875,-0.4573170731707317,-0.2134146341463415,0.0,0.017,-0.003,0.992,0.01,0.03,0.01,0.21,-0.99,0.17,1100,1100,1500,1500,0.05,0,2,0,1
72,76539962,1008,7,2031,-36,-15,-8,1,0.00341796875,0.99169921875,-0.017578125,-0.4573170731707317,-0.24390243902439027,0.030487804878048783,0.017,-0.003,0.992,0.0,0.04,0.01,0.2,-0.99,0.17,1100,1100,1500,1500,0.04,0,2,0,1
73,76540971,1009,7,2031,-37,-13,-9,1,0.00341796875,0.99169921875,-0.01806640625,-0.39634146341463417,-0.27439024390243905,0.030487804878048783,0.017,-0.003,0.992,0.0,0.02,0.01,0.2,-0.99,0.17,1100,1100,1500,1500,0.04,0,2,0,1
74,76541979,1008,7,2032,-39,-12,-8,1,0.00341796875,0.9921875,-0.01904296875,-0.3658536585365854,-0.24390243902439027,0.030487804878048783,0.018,-0.003,0.992,0.0,0.0,0.01,0.2,-0.99,0.17,1100,1100,1500,1500,0.05,0,2,0,1
75,76542988,1009,7,2034,-41,-12,-7,1,0.00341796875,0.9931640625,-0.02001953125,-0.3658536585365854,-0.2134146341463415,0.030487804878048783,0.018,-0.003,0.992,-0.01,0.0,0.02,0.2,-0.99,0.17,1100,1100,1500,1500,0.07,0,2,0,1
76,76543996,1008,8,2035,-39,-12,-8,1,0.00390625,0.99365234375,-0.01904296875,-0.3658536585365854,-0.24390243902439027,0.030487804878048783,0.018,-0.003,0.992,-0.01,-0.01,0.02,0.2,-0.99,0.17,1100,1100,1500,1500,0.07,0,2,0,1
77,76545004,1008,8,2034,-36,-12,-9,1,0.00390625,0.9931640625,-0.017578125,-0.3658536585365854,-0.27439024390243905,0.030487804878048783,0.018,-0.003,0.992,-0.01,-0.01,0.01,0.2,-0.99,0.17,1100,1100,1500,1500,0.06,0,2,0,1
78,76546013,1009,8,2032,-36,-12,-10,1,0.00390625,0.9921875,-0.017578125,-0.3658536585365854,-0.30487804878048785,0.030487804878048783,0.018,-0.003,0.992,-0.01,-0.02,0.0,0.2,-0.99,0.17,1100,1100,1500,1500,0.05,0,2,0,1
79,76547021,1008,7,2031,-36,-12,-10,1,0.00341796875,0.99169921875,-0.017578125,-0.3658536585365854,-0.30487804878048785,0.030487804878048783,0.018,-0.003,0.992,-0.01,-0.02,-0.01,0.21,-0.99,0.17,1100,1100,1500,1500,0.05,0,2,0,1
80,76548030,1009,7,2032,-36,-12,-10,1,0.00341796875,0.9921875,-0.017578125,-0.3658536585365854,-0.30487804878048785,0.030487804878048783,0.018,-0.003,0.992,-0.01,-0.02,-0.02,0.21,-0.99,0.17,1100,1100,1500,1500,0.04,0,2,0,1
81,76549038,1008,8,2033,-36,-14,-9,1,0.00390625,0.99267578125,-0.017578125,-0.426829268292683,-0.27439024390243905,0.030487804878048783,0.017,-0.003,0.992,-0.01,0.0,-0.01,0.21,-0.99,0.17,1100,1100,1500,1500,0.04,0,2,0,1
82,76550046,1008,8,2034,-37,-15,-8,1,0.00390625,0.9931640625,-0.01806640625,-0.4573170731707317,-0.24390243902439027,0.030487804878048783,0.017,-0.003,0.992,-0.01,0.01,0.0,0.21,-0.99,0.17,1100,1100,1500,1500,0.04,0,2,0,1
83,76551055,1009,7,2035,-38,-15,-8,0,0.00341796875,0.99365234375,-0.0185546875,-0.4573170731707317,-0.24390243902439027,0.0,0.018,-0.003,0.992,0.0,0.03,0.0,0.21,-0.99,0.17,1100,1100,1500,1500,0.04,0,2,0,1
84,76552063,1008,7,2037,-38,-15,-9,0,0.00341796875,0.99462890625,-0.0185546875,-0.4573170731707317,-0.27439024390243905,0.0,0.018,-0.003,0.993,0.0,0.04,0.0,0.21,-0.99,0.17,1100,1100,1500,1500,0.05,0,2,0,1
85,76553071,1008,7,2036,-37,-14,-9,1,0.00341796875,0.994140625,-0.01806640625,-0.426829268292683,-0.27439024390243905,0.030487804878048783,0.018,-0.003,0.993,0.0,0.03,0.0,0.21,-0.99,0.17,1100,1100,1500,1500,0.05,0,2,0,1
86,76554080,1009,7,2036,-39,-13,-9,1,0.00341796875,0.994140625,-0.01904296875,-0.39634146341463417,-0.27439024390243905,0.030487804878048783,0.018,-0.003,0.993,-0.01,0.02,0.0,0.21,-0.99,0.17,1100,1100,1500,1500,0.06,0,2,0,1
87,76555088,1008,8,2036,-40,-12,-9,1,0.00390625,0.994140625,-0.01953125,-0.3658536585365854,-0.27439024390243905,0.030487804878048783,0.018,-0.003,0.993,-0.01,0.0,0.0,0.21,-0.99,0.17,1100,1100,1500,1500,0.07,0,2,0,1
88,76556096,1008,9,2036,-39,-12,-8,0,0.00439453125,0.994140625,-0.01904296875,-0.3658536585365854,-0.24390243902439027,0.0,0.018,-0.003,0.993,0.0,0.0,0.0,0.21,-0.99,0.17,1100,1100,1500,1500,0.07,0,2,0,1
89,76557105,1009,10,2034,-37,-12,-9,1,0.0048828125,0.9931640625,-0.01806640625,-0.3658536585365854,-0.27439024390243905,0.030487804878048783,0.018,-0.003,0.993,0.0,-0.01,0.0,0.21,-0.99,0.17,1100,1100,1500,1500,0.07,0,2,0,1
90,76558113,1008,9,2035,-38,-11,-10,2,0.00439453125,0.99365234375,-0.0185546875,-0.3353658536585366,-0.30487804878048785,0.06097560975609757,0.018,-0.003,0.993,-0.02,-0.02,-0.01,0.21,-0.99,0.17,1100,1100,1500,1500,0.07,0,2,0,1
91,76559122,1009,8,2036,-38,-11,-10,2,0.00390625,0.994140625,-0.0185546875,-0.3353658536585366,-0.30487804878048785,0.06097560975609757,0.018,-0.003,0.993,-0.03,-0.03,-0.02,0.21,-0.99,0.17,1100,1100,1500,1500,0.07,0,2,0,1
92,76560130,1008,7,2036,-37,-11,-8,2,0.00341796875,0.994140625,-0.01806640625,-0.3353658536585366,-0.24390243902439027,0.06097560975609757,0.018,-0.003,0.993,-0.03,-0.04,0.0,0.21,-0.99,0.17,1100,1100,1500,1500,0.07,0,2,0,1
93,76561138,1008,8,2036,-37,-12,-7,2,0.00390625,0.994140625,-0.01806640625,-0.3658536585365854,-0.2134146341463415,0.06097560975609757,0.018,-0.003,0.993,-0.04,-0.03,0.01,0.21,-0.99,0.17,1100,1100,1500,1500,0.06,0,2,0,1
94,76562147,1009,9,2037,-39,-14,-7,0,0.00439453125,0.99462890625,-0.01904296875,-0.426829268292683,-0.2134146341463415,0.0,0.018,-0.003,0.993,-0.02,-0.01,0.02,0.21,-0.99,0.17,1100,1100,1500,1500,0.07,0,2,0,1
95,76563155,1008,10,2035,-39,-16,-8,0,0.0048828125,0.99365234375,-0.01904296875,-0.48780487804878053,-0.24390243902439027,0.0,0.018,-0.004,0.993,-0.01,0.02,0.02,0.21,-0.99,0.17,1100,1100,1500,1500,0.08,0,2,0,1
96,76564164,1009,10,2032,-38,-17,-9,0,0.0048828125,0.9921875,-0.0185546875,-0.5182926829268293,-0.27439024390243905,0.0,0.018,-0.004,0.993,0.0,0.05,0.01,0.21,-0.99,0.17,1100,1100,1500,1500,0.08,0,2,0,1
97,76565172,1008,8,2032,-38,-16,-9,1,0.00390625,0.9921875,-0.0185546875,-0.48780487804878053,-0.27439024390243905,0.030487804878048783,0.018,-0.004,0.993,0.0,0.06,0.0,0.21,-0.99,0.17,1100,1100,1500,1500,0.08,0,2,0,1
98,76566180,1008,7,2033,-37,-15,-9,2,0.00341796875,0.99267578125,-0.01806640625,-0.4573170731707317,-0.27439024390243905,0.06097560975609757,0.018,-0.004,0.993,-0.02,0.06,0.0,0.21,-0.99,0.17,1100,1100,1500,1500,0.07,0,2,0,1
99,76567189,1009,7,2033,-35,-14,-8,1,0.00341796875,0.99267578125,-0.01708984375,-0.426829268292683,-0.24390243902439027,0.030487804878048783,0.018,-0.003,0.993,-0.02,0.05,0.0,0.21,-0.99,0.17,1100,1100,1500,1500,0.06,0,2,0,1
