index,timestamp_us,dt_us,raw_accel_x,raw_accel_y,raw_accel_z,raw_gyro_x,raw_gyro_y,raw_gyro_z,accel_x_g,accel_y_g,accel_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,accel_filt_x_g,accel_filt_y_g,accel_filt_z_g,gyro_filt_x_dps,gyro_filt_y_dps,gyro_filt_z_dps,roll_deg,pitch_deg,yaw_deg,motor_upper_us,motor_lower_us,servo_alpha_us,servo_beta_us,accel_error_deg,fusion_flags,flight_flags,armed,gyro_bias_ready
45,127080745,1009,112,1226,227,-76,108,110,0.0546875,0.5986328125,0.11083984375,-2.3170731707317076,3.2926829268292686,3.353658536585366,-0.148,0.135,0.981,-0.49,2.91,4.72,0.63,-1.03,1.0,1633,1633,1500,1500,12.79,0,3,1,1
46,127081753,1008,1559,1113,-908,-25,-210,177,0.76123046875,0.54345703125,-0.443359375,-0.7621951219512195,-6.402439024390245,5.396341463414634,-0.054,-0.006,0.912,-2.13,2.06,1.08,0.64,-1.03,1.0,1633,1633,1500,1500,4.46,0,3,1,1
47,127082761,1008,1744,1885,-919,13,-351,147,0.8515625,0.92041015625,-0.44873046875,0.39634146341463417,-10.701219512195124,4.481707317073171,0.025,-0.14,0.913,-2.93,1.1,-2.76,0.64,-1.03,1.0,1633,1633,1500,1500,8.12,0,3,1,1
48,127083769,1008,777,2663,-221,36,-203,13,0.37939453125,1.30029296875,-0.10791015625,1.0975609756097562,-6.189024390243903,0.39634146341463417,0.038,-0.178,0.974,-2.08,0.23,-3.82,0.65,-1.03,1.0,1633,1633,1500,1500,9.79,0,3,1,1
49,127084777,1008,-563,2928,407,3,75,-138,-0.27490234375,1.4296875,0.19873046875,0.09146341463414635,2.2865853658536586,-4.207317073170732,0.0,-0.106,1.046,0.0,0.0,-1.69,0.65,-1.03,1.0,1633,1633,1500,1500,5.25,0,3,1,1
50,127085785,1008,-1535,2822,647,9,303,-196,-0.74951171875,1.3779296875,0.31591796875,0.27439024390243905,9.237804878048781,-5.975609756097562,-0.049,0.029,1.099,1.99,-0.22,2.04,0.65,-1.02,1.0,1633,1633,1500,1500,4.21,0,3,1,1
51,127086794,1009,-1365,2100,87,129,405,-108,-0.66650390625,1.025390625,0.04248046875,3.932926829268293,12.347560975609758,-3.2926829268292686,-0.048,0.13,1.087,2.42,-1.59,5.58,0.64,-1.02,1.0,1633,1633,1500,1500,8.29,0,3,1,1
52,127087802,1008,-441,1117,-847,205,208,41,-0.21533203125,0.54541015625,-0.41357421875,6.250000000000001,6.341463414634147,1.25,0.024,0.143,1.001,1.18,-3.28,5.92,0.64,-1.03,1.01,1633,1633,1500,1500,8.83,0,3,1,1
53,127088811,1009,736,817,-1490,127,-208,136,0.359375,0.39892578125,-0.7275390625,3.8719512195121957,-6.341463414634147,4.146341463414634,0.136,0.064,0.906,-0.6,-3.61,1.9,0.63,-1.03,1.01,1633,1633,1500,1500,8.84,0,3,1,1
54,127089819,1008,1527,1514,-1510,-45,-474,156,0.74560546875,0.7392578125,-0.7373046875,-1.3719512195121952,-14.451219512195124,4.75609756097561,0.231,-0.064,0.879,-1.99,-2.07,-3.47,0.64,-1.04,1.01,1633,1633,1500,1500,14.12,0,3,1,1
55,127090827,1008,1030,2394,-558,-176,-393,102,0.5029296875,1.1689453125,-0.2724609375,-5.365853658536586,-11.981707317073171,3.1097560975609757,0.238,-0.133,0.925,-2.37,0.27,-6.23,0.64,-1.05,1.0,1633,1633,1500,1500,15.22,0,3,1,1
56,127091836,1009,-340,2824,1015,-211,-27,-25,-0.166015625,1.37890625,0.49560546875,-6.432926829268293,-0.8231707317073171,-0.7621951219512195,0.121,-0.086,0.997,-1.33,2.2,-4.33,0.65,-1.05,1.0,1633,1633,1500,1500,7.28,0,3,1,1
57,127092844,1008,-1210,2854,2026,-186,415,-123,-0.5908203125,1.3935546875,0.9892578125,-5.670731707317073,12.652439024390246,-3.7500000000000004,-0.054,0.021,1.06,0.35,3.23,1.43,0.65,-1.05,1.0,1633,1633,1500,1500,4.38,0,3,1,1
58,127093852,1008,-1069,2305,1530,-107,610,-79,-0.52197265625,1.12548828125,0.7470703125,-3.26219512195122,18.597560975609756,-2.408536585365854,-0.164,0.1,1.07,1.03,3.11,7.26,0.64,-1.04,1.01,1633,1633,1500,1500,11.44,0,3,1,1
59,127094861,1009,-299,1461,121,16,379,37,-0.14599609375,0.71337890625,0.05908203125,0.48780487804878053,11.55487804878049,1.128048780487805,-0.147,0.107,1.013,0.3,1.77,8.78,0.64,-1.03,1.02,1633,1633,1500,1500,11.45,0,3,1,1
60,127095869,1008,875,1112,-1050,103,-33,116,0.42724609375,0.54296875,-0.5126953125,3.1402439024390247,-1.0060975609756098,3.536585365853659,-0.042,0.022,0.939,-0.98,0.0,5.59,0.64,-1.03,1.02,1633,1633,1500,1500,4.18,0,3,1,1
61,127096877,1008,1476,1677,-1589,100,-329,131,0.720703125,0.81884765625,-0.77587890625,3.048780487804878,-10.03048780487805,3.9939024390243905,0.086,-0.095,0.92,-1.99,-1.15,0.45,0.64,-1.03,1.02,1633,1633,1500,1500,6.81,0,3,1,1
62,127097886,1009,767,2595,-1093,46,-398,52,0.37451171875,1.26708984375,-0.53369140625,1.402439024390244,-12.134146341463415,1.5853658536585367,0.157,-0.139,0.975,-1.86,-1.36,-3.66,0.65,-1.04,1.02,1633,1633,1500,1500,10.98,0,3,1,1
63,127098894,1008,-245,2872,162,-45,-205,-73,-0.11962890625,1.40234375,0.0791015625,-1.3719512195121952,-6.250000000000001,-2.225609756097561,0.12,-0.098,1.042,-0.5,-0.58,-4.44,0.65,-1.04,1.01,1633,1633,1500,1500,7.25,0,3,1,1
64,127099902,1008,-905,2666,1278,-116,89,-150,-0.44189453125,1.3017578125,0.6240234375,-3.536585365853659,2.713414634146342,-4.573170731707317,0.002,-0.012,1.083,1.18,0.66,-1.96,0.65,-1.04,1.01,1633,1633,1500,1500,0.93,0,3,1,1
65,127100911,1009,-1160,2318,1668,-33,320,-134,-0.56640625,1.1318359375,0.814453125,-1.0060975609756098,9.756097560975611,-4.085365853658537,-0.127,0.079,1.091,2.14,0.64,2.04,0.65,-1.04,1.01,1633,1633,1500,1500,9.06,0,3,1,1
66,127101919,1008,-653,1592,560,161,362,-30,-0.31884765625,0.77734375,0.2734375,4.908536585365854,11.036585365853659,-0.9146341463414634,-0.15,0.117,1.041,1.72,-1.34,5.13,0.64,-1.03,1.02,1633,1633,1500,1500,11.61,0,3,1,1
67,127102927,1008,363,949,-1527,255,68,82,0.17724609375,0.46337890625,-0.74560546875,7.77439024390244,2.073170731707317,2.5,-0.008,0.07,0.95,0.3,-3.62,4.2,0.64,-1.04,1.02,1633,1633,1500,1500,5.13,0,3,1,1
68,127103935,1008,1087,1243,-2420,154,-336,109,0.53076171875,0.60693359375,-1.181640625,4.695121951219512,-10.24390243902439,3.3231707317073176,0.18,-0.024,0.895,-0.91,-4.11,-0.54,0.64,-1.04,1.02,1633,1633,1500,1500,10.39,0,3,1,1
69,127104944,1009,1044,2327,-1320,-71,-448,65,0.509765625,1.13623046875,-0.64453125,-2.164634146341464,-13.658536585365855,1.981707317073171,0.253,-0.101,0.933,-1.27,-2.14,-4.84,0.64,-1.05,1.02,1633,1633,1500,1500,15.13,0,3,1,1
70,127105952,1008,267,2994,341,-265,-237,-5,0.13037109375,1.4619140625,0.16650390625,-8.079268292682928,-7.225609756097562,-0.15243902439024393,0.187,-0.106,1.017,-0.8,1.14,-5.55,0.65,-1.06,1.01,1633,1633,1500,1500,10.72,0,3,1,1
71,127106960,1008,-546,2701,1549,-275,85,-90,-0.2666015625,1.31884765625,0.75634765625,-8.384146341463415,2.5914634146341466,-2.7439024390243905,0.037,-0.047,1.065,0.37,3.43,-2.74,0.65,-1.05,1.01,1633,1633,1500,1500,2.11,0,3,1,1
72,127107969,1009,-709,2033,2135,-145,347,-114,-0.34619140625,0.99267578125,1.04248046875,-4.420731707317073,10.579268292682928,-3.4756097560975614,-0.133,0.015,1.053,1.4,3.63,1.8,0.65,-1.05,1.01,1633,1633,1500,1500,8.42,0,3,1,1
73,127108977,1008,-401,1475,1260,32,408,-31,-0.19580078125,0.72021484375,0.615234375,0.9756097560975611,12.439024390243903,-0.9451219512195123,-0.21,0.043,1.0,1.24,1.95,5.44,0.64,-1.04,1.02,1633,1633,1500,1500,13.28,0,3,1,1
74,127109986,1009,204,1288,-775,203,213,67,0.099609375,0.62890625,-0.37841796875,6.189024390243903,6.4939024390243905,2.0426829268292686,-0.116,0.021,0.941,0.13,-0.89,5.88,0.64,-1.04,1.02,1633,1633,1500,1500,8.33,0,3,1,1
75,127110994,1008,813,1609,-2288,242,-105,91,0.39697265625,0.78564453125,-1.1171875,7.378048780487806,-3.2012195121951224,2.774390243902439,0.078,-0.045,0.917,-0.84,-3.19,2.93,0.64,-1.04,1.03,1633,1633,1500,1500,4.44,0,3,1,1
76,127112002,1008,691,2254,-2270,123,-375,36,0.33740234375,1.1005859375,-1.1083984375,3.7500000000000004,-11.432926829268293,1.0975609756097562,0.242,-0.091,0.946,-0.93,-3.51,-1.78,0.65,-1.05,1.02,1633,1633,1500,1500,14.11,0,3,1,1
77,127113008,1006,29,2793,-729,-85,-459,-31,0.01416015625,1.36376953125,-0.35595703125,-2.5914634146341466,-13.993902439024392,-0.9451219512195123,0.26,-0.079,1.012,-0.31,-1.6,-5.78,0.65,-1.06,1.02,1633,1633,1500,1500,13.86,0,3,1,1
78,127114017,1009,-465,2700,1138,-228,-265,-50,-0.22705078125,1.318359375,0.5556640625,-6.951219512195123,-8.079268292682928,-1.524390243902439,0.13,-0.03,1.06,0.29,1.12,-6.46,0.65,-1.06,1.01,1633,1633,1500,1500,6.05,0,3,1,1
79,127115025,1008,-633,1941,2386,-181,44,-45,-0.30908203125,0.94775390625,1.1650390625,-5.5182926829268295,1.3414634146341464,-1.3719512195121952,-0.074,0.023,1.043,0.64,2.46,-3.76,0.65,-1.06,1.01,1633,1633,1500,1500,5.51,0,3,1,1
80,127116033,1008,-308,1286,2536,-8,224,-17,-0.150390625,0.6279296875,1.23828125,-0.24390243902439027,6.829268292682928,-0.5182926829268293,-0.259,0.043,0.977,0.59,1.58,-0.13,0.65,-1.05,1.01,1633,1633,1500,1500,16.22,0,3,1,1
81,127117041,1008,323,1467,819,159,215,54,0.15771484375,0.71630859375,0.39990234375,4.847560975609756,6.5548780487804885,1.6463414634146343,-0.281,0.011,0.935,-0.16,-0.69,2.19,0.65,-1.04,1.01,1633,1633,1500,1500,17.85,0,3,1,1
82,127118050,1009,516,2003,-1761,245,12,82,0.251953125,0.97802734375,-0.85986328125,7.469512195121952,0.3658536585365854,2.5,-0.1,-0.03,0.942,-0.94,-3.09,1.66,0.65,-1.04,1.01,1633,1633,1500,1500,7.22,0,3,1,1
83,127119058,1008,329,2233,-2693,210,-243,9,0.16064453125,1.09033203125,-1.31494140625,6.402439024390245,-7.408536585365854,0.27439024390243905,0.123,-0.05,0.965,-0.73,-4.33,-1.28,0.65,-1.04,1.01,1633,1633,1500,1500,6.69,0,3,1,1
84,127120066,1008,188,2445,-1394,-6,-323,-52,0.091796875,1.19384765625,-0.6806640625,-0.1829268292682927,-9.847560975609756,-1.5853658536585367,0.212,-0.057,1.002,0.03,-2.95,-4.05,0.65,-1.05,1.01,1633,1633,1500,1500,11.21,0,3,1,1
85,127121074,1008,-229,2518,312,-236,-233,-28,-0.11181640625,1.2294921875,0.15234375,-7.195121951219513,-7.103658536585367,-0.853658536585366,0.154,-0.03,1.038,0.3,0.3,-4.99,0.65,-1.06,1.0,1633,1633,1500,1500,7.48,0,3,1,1
86,127122083,1009,-553,2023,1302,-214,-86,-9,-0.27001953125,0.98779296875,0.6357421875,-6.52439024390244,-2.6219512195121952,-0.27439024390243905,0.029,0.017,1.03,0.28,2.25,-4.11,0.65,-1.05,1.0,1633,1633,1500,1500,1.7,0,3,1,1
87,127123091,1008,22,1475,1560,-7,56,1,0.0107421875,0.72021484375,0.76171875,-0.2134146341463415,1.707317073170732,0.030487804878048783,-0.096,0.012,0.981,0.17,1.44,-2.07,0.65,-1.05,0.99,1633,1633,1500,1500,6.81,0,3,1,1
88,127124099,1008,615,1625,620,174,114,35,0.30029296875,0.79345703125,0.302734375,5.3048780487804885,3.4756097560975614,1.0670731707317074,-0.129,-0.036,0.951,-0.24,-0.94,-0.13,0.65,-1.05,0.99,1633,1633,1500,1500,8.91,0,3,1,1
89,127125107,1008,432,2106,-1167,249,83,26,0.2109375,1.0283203125,-0.56982421875,7.591463414634147,2.530487804878049,0.7926829268292683,-0.018,-0.064,0.963,-0.43,-3.3,0.84,0.65,-1.05,0.99,1633,1633,1500,1500,3.82,0,3,1,1
90,127126116,1009,-4,2303,-2140,147,-9,-33,-0.001953125,1.12451171875,-1.044921875,4.481707317073171,-0.27439024390243905,-1.0060975609756098,0.15,-0.054,0.989,0.03,-3.82,0.55,0.65,-1.06,1.0,1633,1633,1500,1500,7.97,0,3,1,1
91,127127123,1007,-417,2434,-1277,-99,-143,-72,-0.20361328125,1.1884765625,-0.62353515625,-3.0182926829268295,-4.359756097560976,-2.1951219512195124,0.225,-0.013,1.02,0.75,-1.67,-1.0,0.65,-1.06,0.99,1633,1633,1500,1500,11.4,0,3,1,1
92,127128131,1008,-669,2375,336,-270,-172,-37,-0.32666015625,1.15966796875,0.1640625,-8.231707317073171,-5.2439024390243905,-1.128048780487805,0.163,0.04,1.042,0.87,1.51,-2.33,0.65,-1.07,0.99,1633,1633,1500,1500,8.36,0,3,1,1
93,127129139,1008,-388,1799,1265,-236,-86,34,-0.189453125,0.87841796875,0.61767578125,-7.195121951219513,-2.6219512195121952,1.0365853658536586,0.039,0.064,1.016,0.22,3.27,-2.34,0.65,-1.06,0.99,1633,1633,1500,1500,4.43,0,3,1,1
94,127130148,1009,515,1332,1553,-62,-20,59,0.25146484375,0.650390625,0.75830078125,-1.8902439024390245,-0.6097560975609757,1.7987804878048783,-0.086,0.014,0.958,-0.45,2.68,-1.67,0.65,-1.06,0.99,1633,1633,1500,1500,6.42,0,3,1,1
95,127131156,1008,1150,1746,972,105,64,49,0.5615234375,0.8525390625,0.474609375,3.2012195121951224,1.9512195121951221,1.4939024390243905,-0.148,-0.077,0.941,-0.81,0.58,-0.37,0.65,-1.05,0.99,1633,1633,1500,1500,10.76,0,3,1,1
96,127132164,1008,645,2515,-308,171,152,11,0.31494140625,1.22802734375,-0.150390625,5.213414634146342,4.634146341463415,0.3353658536585366,-0.1,-0.114,0.987,-0.65,-1.48,1.38,0.65,-1.05,0.99,1633,1633,1500,1500,9.09,0,3,1,1
97,127133173,1009,-347,2552,-1079,124,94,-63,-0.16943359375,1.24609375,-0.52685546875,3.780487804878049,2.8658536585365857,-1.9207317073170733,-0.001,-0.069,1.028,0.19,-2.38,1.96,0.66,-1.05,0.99,1633,1633,1500,1500,3.41,0,3,1,1
