magic,version,size,sequence,dropped_records,timestamp_us,tick_ms,imu_sequence,raw_temperature,raw_accel_x,raw_accel_y,raw_accel_z,raw_gyro_x,raw_gyro_y,raw_gyro_z,temperature_c,accel_x_g,accel_y_g,accel_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,roll_deg,pitch_deg,yaw_deg,rc_ch1_us,rc_ch2_us,rc_ch3_us,rc_ch4_us,rc_ch5_us,rc_ch6_us,rc_ch7_us,rc_ch8_us,throttle_us,servo_alpha_us,servo_beta_us,motor_upper_us,motor_lower_us,servo_alpha_feedback_us,servo_beta_feedback_us,servo_alpha_feedback_age_ms,servo_beta_feedback_age_ms,servo_alpha_feedback_sequence,servo_beta_feedback_sequence,servo_feedback_valid_mask,servo_alpha_feedback_deg,servo_alpha_feedback_tilt_deg,servo_beta_feedback_deg,servo_beta_feedback_tilt_deg,rc_armed,rc_link_ok,throttle_over_20,imu_valid,motor_output_reason,rc_link_seen,arm_switch_high,arm_throttle_low,arm_switch_seen_low,arm_switch_prev_high,imu_fault_latched,imu_fault_reason,motor_output_reason_name,acc_nav_m_s2_0,acc_nav_m_s2_1,acc_nav_m_s2_2,vel_est_m_s_0,vel_est_m_s_1,vel_est_m_s_2,vel_ref_m_s_0,vel_ref_m_s_1,vel_err_m_s_0,vel_err_m_s_1,vel_pid_out_m_s2_0,vel_pid_out_m_s2_1,vel_pid_p_m_s2_0,vel_pid_p_m_s2_1,vel_pid_i_m_s2_0,vel_pid_i_m_s2_1,vel_pid_d_m_s2_0,vel_pid_d_m_s2_1,vel_loop_active,ctrl_pos_p_m_s2_0,ctrl_pos_p_m_s2_1,ctrl_pos_p_m_s2_2,ctrl_vel_d_m_s2_0,ctrl_vel_d_m_s2_1,ctrl_vel_d_m_s2_2,ctrl_accel_out_m_s2_0,ctrl_accel_out_m_s2_1,ctrl_accel_out_m_s2_2,ctrl_force_cmd_n_0,ctrl_force_cmd_n_1,ctrl_force_cmd_n_2,ctrl_tilt_ff_rad_0,ctrl_tilt_ff_rad_1,ctrl_tilt_angle_p_rad_0,ctrl_tilt_angle_p_rad_1,ctrl_tilt_rate_d_rad_0,ctrl_tilt_rate_d_rad_1,ctrl_tilt_out_rad_0,ctrl_tilt_out_rad_1,ctrl_yaw_angle_p_rad_s,ctrl_yaw_rate_d_rad_s,ctrl_yaw_torque_cmd,ctrl_total_force_n,ctrl_motor_thrust_cmd_n_0,ctrl_motor_thrust_cmd_n_1,ctrl_motor_cmd_us_0,ctrl_motor_cmd_us_1,ctrl_velocity_integral_m_0,ctrl_velocity_integral_m_1,ctrl_desired_attitude_rpy_rad_0,ctrl_desired_attitude_rpy_rad_1,ctrl_desired_attitude_rpy_rad_2,ctrl_attitude_error_0,ctrl_attitude_error_1,ctrl_attitude_error_2,ctrl_rate_error_rad_s_0,ctrl_rate_error_rad_s_1,ctrl_rate_error_rad_s_2,ctrl_moment_cmd_n_m_0,ctrl_moment_cmd_n_m_1,ctrl_moment_cmd_n_m_2,ctrl_horizontal_command_scale,ctrl_moment_utilization,ctrl_thrust_utilization,ctrl_protection_flags,z_ref_m,ident_att_active,ident_att_axis,ident_att_mode,ident_att_reserved,ident_att_seq,ident_att_signal_rad,ident_att_signal_m_s2,ident_att_elapsed_ms,record_crc32,sector_seq,sector_index
827477062,5,428,4848,2671,68128035,68128,64686,358,-1310,874,390,422,36,-646,27.796875,-0.053889717906713486,0.07200493663549423,0.8942617774009705,21.04454231262207,-11.768341064453125,8.305425643920898,-5.4322590827941895,-9.928882598876953,-4.160499572753906,1586,1500,989,1500,2000,1503,1000,1000,1100,1500,1500,1100,1100,1549,1509,2,13,2386,2388,3,94.41,4.41,90.81,0.8099999999999999,1,1,0,1,2,1,1,1,1,1,0,0,direct_throttle,-0.0038530505262315273,-0.014306494034826756,0.08665329217910767,-0.01164155825972557,0.03101949207484722,8.706467633601278e-05,0.0,0.13439999520778656,0.11572693288326263,0.09752672910690308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2985037565231323,0,0,0,0,0,0.0,0.0,0,1683685301,1351,332
827477062,5,428,4849,2671,68131060,68132,64689,380,5333,8003,1974,367,88,-567,27.96875,0.052201975136995316,-0.25944048166275024,0.8520318865776062,17.363250732421875,-11.987811088562012,-0.7383626699447632,-5.544735431671143,-9.808845520019531,-4.162272930145264,1586,1500,989,1500,2000,1503,1000,1000,1100,1500,1500,1100,1100,1549,1509,6,17,2386,2388,3,94.41,4.41,90.81,0.8099999999999999,1,1,0,1,2,1,1,1,1,1,0,0,direct_throttle,0.0,0.0,0.0,-0.011655262671411037,0.03108070231974125,0.0,0.0,0.13439999520778656,0.11572693288326263,0.09752672910690308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2985037565231323,0,0,0,0,0,0.0,0.0,0,417245100,1351,332
827477062,5,428,4850,2671,68135144,68136,64693,380,1703,3106,1125,410,-129,-525,27.96875,-0.07485144585371017,0.020122986286878586,0.7473608255386353,19.64072036743164,-12.29633617401123,5.8922295570373535,-5.57014799118042,-9.742132186889648,-4.129302024841309,1586,1500,989,1500,2000,1503,1000,1000,1100,1500,1500,1100,1100,1549,1509,10,21,2386,2388,3,94.41,4.41,90.81,0.8099999999999999,1,1,0,1,2,1,1,1,1,1,0,0,direct_throttle,-0.01013649720698595,0.021965254098176956,0.04201483726501465,-0.007804239634424448,0.011713054962456226,4.166838334640488e-05,0.0,0.13439999520778656,0.11572693288326263,0.09752672910690308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2985037565231323,0,0,0,0,0,0.0,0.0,0,4182106929,1351,332
827477062,5,428,4851,2671,68139152,68140,64697,376,-7365,9682,1537,344,713,-798,27.9375,-0.10498201102018356,-0.03687585890293121,0.8990476727485657,20.12775993347168,-11.810526847839355,11.053302764892578,-5.7168378829956055,-9.678327560424805,-4.110911846160889,1586,1500,989,1500,2000,1503,1000,1000,1100,1500,1500,1100,1100,1549,1523,14,3,2386,2389,3,94.41,4.41,92.07,2.07,1,1,0,1,2,1,1,1,1,1,0,0,direct_throttle,-0.0085542481392622,-0.10783081501722336,-0.006053753197193146,-0.007802802603691816,0.01158961746841669,-5.755750862590503e-06,0.0,0.13439999520778656,0.11572693288326263,0.09752672910690308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2985037565231323,0,0,0,0,0,0.0,0.0,0,3866520342,1351,332
827477062,5,428,4852,2671,68143183,68144,64701,368,9463,5150,-2019,456,-497,-430,27.875,-0.014143940061330795,-0.18885016441345215,0.7570473551750183,16.760395050048828,-14.1658296585083,-5.105752468109131,-5.702813625335693,-9.687183380126953,-4.0949177742004395,1585,1500,989,1462,2000,1503,1000,1000,1100,1500,1500,1100,1100,1549,1523,18,7,2386,2389,3,94.41,4.41,92.07,2.07,1,1,0,1,2,1,1,1,1,1,0,0,direct_throttle,0.027619320899248123,0.10680445283651352,0.015480137430131435,-0.008668940514326096,0.017432134598493576,1.431581586075481e-05,0.0,0.13439999520778656,0.11572693288326263,0.09752672910690308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2985037565231323,0,0,0,0,0,0.0,0.0,0,1441169116,1351,332
827477062,5,428,4853,2671,68147204,68148,64705,384,-2458,2593,-29,486,105,-739,28.0,-0.06243116408586502,0.07649160921573639,0.8726574182510376,21.47176742553711,-14.088774681091309,6.202144145965576,-5.767693042755127,-9.63734245300293,-4.083446025848389,1585,1500,989,1462,2000,1503,1000,1000,1100,1500,1500,1100,1100,1543,1523,2,11,2387,2389,3,93.86999999999999,3.8699999999999997,92.07,2.07,1,1,0,1,2,1,1,1,1,1,0,0,direct_throttle,0.0026456094346940517,-0.02682044915854931,0.0611666701734066,-0.007821379229426384,0.019534945487976074,5.607697676168755e-05,0.0,0.13439999520778656,0.11572693288326263,0.09752672910690308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2985037565231323,0,0,0,0,0,0.0,0.0,0,1320469503,1351,332
827477062,5,428,4854,2671,68151229,68152,64709,380,2096,10335,-465,412,303,-666,27.96875,0.05163322761654854,-0.22823379933834076,0.8792217969894409,18.101224899291992,-13.032686233520508,0.8514556884765625,-5.845565319061279,-9.525931358337402,-4.086059093475342,1585,1500,989,1462,2000,1503,1000,1000,1100,1500,1500,1100,1100,1543,1523,6,15,2387,2389,3,93.86999999999999,3.8699999999999997,92.07,2.07,1,1,0,1,2,1,1,1,1,1,0,0,direct_throttle,-0.001941148773767054,-0.008302917703986168,-0.0416669100522995,-0.007824726402759552,0.019548628479242325,-4.1823077481240034e-05,0.0,0.13439999520778656,0.11572693288326263,0.09752672910690308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2985037565231323,0,0,0,0,0,0.0,0.0,0,3951610158,1351,332
827477062,5,428,4855,2671,68155244,68156,64713,384,185,2710,262,437,-289,-513,28.0,-0.05903446674346924,0.047825343906879425,0.6837615370750427,19.10788345336914,-14.05172061920166,0.45148181915283203,-5.803221225738525,-9.512106895446777,-4.065940856933594,1585,1500,989,1462,2000,1503,1000,1000,1100,1500,1500,1100,1100,1543,1523,10,19,2387,2389,3,93.86999999999999,3.8699999999999997,92.07,2.07,1,1,0,1,2,1,1,1,1,1,0,0,direct_throttle,-0.00037459732266142964,0.004584624897688627,0.0397755466401577,-0.003924017772078514,0.019622744992375374,3.904999903170392e-05,0.0,0.13439999520778656,0.11572693288326263,0.09752672910690308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2985037565231323,0,0,0,0,0,0.0,0.0,0,3139402720,1351,332
827477062,5,428,4864,2679,68191538,68192,64749,368,-1227,4578,-1124,611,-317,-550,27.875,-0.03669128566980362,0.13405391573905945,0.5919661521911621,18.105213165283203,-17.958894729614258,-2.682349920272827,-6.020976543426514,-8.782031059265137,-4.053037166595459,1585,1500,989,1462,2000,1503,1000,1000,1100,1500,1500,1100,1100,1540,1516,6,16,2389,2391,3,93.6,3.5999999999999996,91.44,1.44,1,1,0,1,2,1,1,1,1,1,0,0,direct_throttle,0.018714306876063347,-0.002478640293702483,0.005366049241274595,-0.007911319844424725,0.01585778221487999,5.4022511903895065e-06,0.0,0.13439999520778656,0.11572693288326263,0.09752672910690308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2985037565231323,0,0,0,0,0,0.0,0.0,0,1586141383,1352,333
827477062,5,428,4865,2679,68195569,68196,64753,378,3157,7962,1175,664,34,-625,27.953125,0.0407792292535305,-0.17708083987236023,0.6222063302993774,17.323854446411133,-20.487255096435547,-3.65199613571167,-6.111802101135254,-8.655076026916504,-4.075429916381836,1581,1500,989,1455,2000,1503,1000,1000,1100,1500,1500,1100,1100,1540,1516,10,20,2389,2391,3,93.6,3.5999999999999996,91.44,1.44,1,1,0,1,2,1,1,1,1,1,0,0,direct_throttle,-0.02577914297580719,0.013035300187766552,-0.04019073769450188,-0.003998324275016785,0.015902632847428322,-4.050205461680889e-05,0.0,0.13439999520778656,0.11572693288326263,0.09752672910690308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2985037565231323,0,0,0,0,0,0.0,0.0,0,3988432895,1352,333
