magic,version,size,sequence,dropped_records,timestamp_us,tick_ms,imu_sequence,raw_temperature,raw_accel_x,raw_accel_y,raw_accel_z,raw_gyro_x,raw_gyro_y,raw_gyro_z,temperature_c,accel_x_g,accel_y_g,accel_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,roll_deg,pitch_deg,yaw_deg,rc_ch1_us,rc_ch2_us,rc_ch3_us,rc_ch4_us,rc_ch5_us,rc_ch6_us,rc_ch7_us,rc_ch8_us,throttle_us,servo_alpha_us,servo_beta_us,motor_upper_us,motor_lower_us,servo_alpha_feedback_us,servo_beta_feedback_us,servo_alpha_feedback_age_ms,servo_beta_feedback_age_ms,servo_alpha_feedback_sequence,servo_beta_feedback_sequence,servo_feedback_valid_mask,servo_alpha_feedback_deg,servo_alpha_feedback_tilt_deg,servo_beta_feedback_deg,servo_beta_feedback_tilt_deg,rc_armed,rc_link_ok,throttle_over_20,imu_valid,motor_output_reason,rc_link_seen,arm_switch_high,arm_throttle_low,arm_switch_seen_low,arm_switch_prev_high,imu_fault_latched,imu_fault_reason,motor_output_reason_name,acc_nav_m_s2_0,acc_nav_m_s2_1,acc_nav_m_s2_2,vel_est_m_s_0,vel_est_m_s_1,vel_est_m_s_2,vel_ref_m_s_0,vel_ref_m_s_1,vel_err_m_s_0,vel_err_m_s_1,vel_pid_out_m_s2_0,vel_pid_out_m_s2_1,vel_pid_p_m_s2_0,vel_pid_p_m_s2_1,vel_pid_i_m_s2_0,vel_pid_i_m_s2_1,vel_pid_d_m_s2_0,vel_pid_d_m_s2_1,vel_loop_active,ctrl_pos_p_m_s2_0,ctrl_pos_p_m_s2_1,ctrl_pos_p_m_s2_2,ctrl_vel_d_m_s2_0,ctrl_vel_d_m_s2_1,ctrl_vel_d_m_s2_2,ctrl_accel_out_m_s2_0,ctrl_accel_out_m_s2_1,ctrl_accel_out_m_s2_2,ctrl_force_cmd_n_0,ctrl_force_cmd_n_1,ctrl_force_cmd_n_2,ctrl_tilt_ff_rad_0,ctrl_tilt_ff_rad_1,ctrl_tilt_angle_p_rad_0,ctrl_tilt_angle_p_rad_1,ctrl_tilt_rate_d_rad_0,ctrl_tilt_rate_d_rad_1,ctrl_tilt_out_rad_0,ctrl_tilt_out_rad_1,ctrl_yaw_angle_p_rad_s,ctrl_yaw_rate_d_rad_s,ctrl_yaw_torque_cmd,ctrl_total_force_n,ctrl_motor_thrust_cmd_n_0,ctrl_motor_thrust_cmd_n_1,ctrl_motor_cmd_us_0,ctrl_motor_cmd_us_1,ctrl_velocity_integral_m_0,ctrl_velocity_integral_m_1,ctrl_desired_attitude_rpy_rad_0,ctrl_desired_attitude_rpy_rad_1,ctrl_desired_attitude_rpy_rad_2,ctrl_attitude_error_0,ctrl_attitude_error_1,ctrl_attitude_error_2,ctrl_rate_error_rad_s_0,ctrl_rate_error_rad_s_1,ctrl_rate_error_rad_s_2,ctrl_moment_cmd_n_m_0,ctrl_moment_cmd_n_m_1,ctrl_moment_cmd_n_m_2,ctrl_horizontal_command_scale,ctrl_moment_utilization,ctrl_thrust_utilization,ctrl_protection_flags,z_ref_m,record_crc32,sector_seq,sector_index
827477062,4,408,19875,10874,526375138,526376,519230,328,-2806,7292,8974,461,153,148,27.5625,-0.12345105409622192,0.07227920740842819,0.9692317843437195,-3.603597402572632,-15.191681861877441,-2.1979408264160156,2.8605639934539795,5.034284591674805,6.895287990570068,1529,1500,1480,1500,2000,1000,1000,1000,1503,1478,1411,1845,1772,1569,1446,342,330,21148,21340,0,,,,,1,1,1,1,1,1,1,0,1,1,0,0,stabilized_mix,-0.5920407772064209,-0.18210166692733765,0.6316562294960022,0.07243411242961884,-0.051290981471538544,0.05721535533666611,0.0,0.04639999940991402,-0.07243411242961884,0.09769098460674286,-0.3162924647331238,0.4588608741760254,-0.31687572598457336,0.42736634612083435,0.0005832715542055666,0.031494565308094025,0.0,0.0,1.0,-0.31687572598457336,0.42736634612083435,0.15443752706050873,0.0005832715542055666,0.031494565308094025,0.0,-0.3162924647331238,0.4588608741760254,0.15443752706050873,-1.5108230113983154,0.019174158573150635,13.134503364562988,-0.11452371627092361,-0.0014502672711387277,0.04188603162765503,0.0112591702491045,0.09744005650281906,0.022589050233364105,0.13949984312057495,0.03431440144777298,-0.2780919075012207,0.019180651754140854,-9.061896707862616e-05,13.221122741699219,7.063656330108643,6.157466888427734,1845.0,1772.0,-0.01066632941365242,-0.5759434103965759,-0.06705671548843384,-0.15156987309455872,-0.009214659221470356,0.020898982882499695,0.22824856638908386,0.1417866349220276,-0.06289464235305786,-0.26514485478401184,-0.03836130350828171,-0.038212426006793976,-0.1515854448080063,-9.06189379747957e-05,0.8749350309371948,0.4499690532684326,0.845072329044342,2,0.0,159066258,1980,961
827477062,4,408,19876,10874,526379172,526380,519234,344,296,9723,-5465,485,-247,223,27.6875,0.08331236988306046,0.048698194324970245,0.8874132633209229,-4.670583724975586,-17.895732879638672,-3.58008074760437,2.91129732131958,4.832198619842529,6.891538143157959,1529,1500,1480,1500,2000,1000,1000,1000,1503,1473,1399,1843,1773,1569,1446,346,334,21148,21340,0,,,,,1,1,1,1,1,1,1,0,1,1,0,0,stabilized_mix,-0.6506296992301941,-0.2224646657705307,0.721337080001831,0.06915763020515442,-0.05182580649852753,0.05981873720884323,0.0,0.04639999940991402,-0.06915763020515442,0.09822580218315125,-0.28436601161956787,0.4343298375606537,-0.2849152982234955,0.40467023849487305,0.0005492886994034052,0.029659613966941833,0.0,0.0,1.0,-0.2849152982234955,0.40467023849487305,0.15443752706050873,0.0005492886994034052,0.029659613966941833,0.0,-0.28436601161956787,0.4343298375606537,0.15443752706050873,-1.4254279136657715,-0.03139227628707886,13.141098976135254,-0.10804854333400726,0.002374927280470729,0.04350869357585907,0.01291538868099451,0.1149202287197113,0.029285825788974762,0.15858832001686096,0.04309643805027008,-0.27796101570129395,0.031242098659276962,-8.635164704173803e-05,13.218218803405762,7.040867328643799,6.177350997924805,1843.0,1773.0,-0.01066632941365242,-0.5759434103965759,-0.07008445262908936,-0.1643071472644806,-0.007968954741954803,0.023969341069459915,0.23695504665374756,0.14137306809425354,-0.0815170630812645,-0.3123394548892975,-0.062484197318553925,-0.04797692969441414,-0.17206880450248718,-8.635161793790758e-05,0.8239591121673584,0.5110583305358887,0.8448867201805115,2,0.0,247293371,1980,961
827477062,4,408,19877,10874,526383196,526384,519238,322,130,7270,-1782,640,-121,34,27.515625,-0.12829338014125824,0.08356605470180511,0.9471701979637146,-2.9994091987609863,-16.961402893066406,-1.739997148513794,2.932717800140381,4.63408088684082,6.877424716949463,1529,1500,1480,1500,2000,1000,1000,1000,1503,1482,1404,1845,1771,1569,1446,350,338,21148,21340,0,,,,,1,1,1,1,1,1,1,0,1,1,0,0,stabilized_mix,-0.8962037563323975,-0.2412768304347992,0.6567127108573914,0.06245242431759834,-0.05103573575615883,0.062459081411361694,0.0,0.04639999940991402,-0.06245242431759834,0.09743573516607285,-0.27691614627838135,0.4649478495121002,-0.27750861644744873,0.4329576790332794,0.0005924506695009768,0.03199020400643349,0.0,0.0,1.0,-0.27750861644744873,0.4329576790332794,0.160474494099617,0.0005924506695009768,0.03199020400643349,0.0,-0.27691614627838135,0.4649478495121002,0.160474494099617,-1.364449381828308,0.004009604454040527,13.140981674194336,-0.1034608781337738,-0.00030349058215506375,0.041672706604003906,0.009305743500590324,0.10889216512441635,0.018814019858837128,0.15083453059196472,0.028530817478895187,-0.27746835350990295,0.015184339135885239,-9.179941844195127e-05,13.211628913879395,7.064811706542969,6.146817684173584,1845.0,1771.0,-0.01066632941365242,-0.5759434103965759,-0.06380682438611984,-0.15704083442687988,-0.009164749644696712,0.01726122573018074,0.22695842385292053,0.14110669493675232,-0.05234956741333008,-0.2960323095321655,-0.030368678271770477,-0.03175191208720207,-0.16372409462928772,-9.179940389003605e-05,0.8887040615081787,0.4862624704837799,0.8444655537605286,2,0.0,2059086161,1980,961
827477062,4,408,19878,10874,526387212,526388,519242,320,34,9671,6024,403,-217,15,27.5,-0.08526469767093658,0.015536239370703697,0.9822564125061035,-2.224099636077881,-14.651679039001465,-7.118359088897705,2.9405901432037354,4.442438125610352,6.857187271118164,1529,1500,1480,1500,2000,1000,1000,1000,1503,1483,1416,1838,1778,1569,1446,354,342,21148,21340,0,,,,,1,1,1,1,1,1,1,0,1,1,0,0,stabilized_mix,-0.9375407695770264,-0.19465789198875427,0.6934725642204285,0.058237068355083466,-0.0516216903924942,0.0652254968881607,0.0,0.04639999940991402,-0.058237068355083466,0.09802168607711792,-0.28588929772377014,0.5177213549613953,-0.2865453064441681,0.4822985529899597,0.0006560225738212466,0.035422857850790024,0.0,0.0,1.0,-0.2865453064441681,0.4822985529899597,0.160474494099617,0.0006560225738212466,0.035422857850790024,0.0,-0.28588929772377014,0.5177213549613953,0.160474494099617,-1.3243387937545776,0.07487672567367554,13.148916244506836,-0.10037996619939804,-0.005665791220963001,0.03841061145067215,0.011254376731812954,0.09398380666971207,0.013946031220257282,0.13240757584571838,0.026646900922060013,-0.2767619490623474,0.06211940199136734,-7.512490265071392e-05,13.215653419494629,6.9834513664245605,6.232202529907227,1838.0,1778.0,-0.01066632941365242,-0.5759434103965759,-0.0683261826634407,-0.14246848225593567,-0.009431537240743637,0.02088109962642193,0.20927740633487701,0.1406651735305786,-0.038817860186100006,-0.2557200491428375,-0.12423880398273468,-0.02966497465968132,-0.14389923214912415,-7.512488809879869e-05,0.9840649962425232,0.4272300899028778,0.8447227478027344,2,0.0,82460036,1980,961
827477062,4,408,19879,10874,526391277,526392,519246,332,842,5319,-4744,508,-187,205,27.59375,-0.05141228437423706,0.07784698903560638,0.8659937977790833,-3.1334118843078613,-16.469593048095703,-3.99615216255188,2.9868102073669434,4.133498191833496,6.842396259307861,1529,1500,1480,1500,2000,1000,1000,1000,1503,1478,1408,1842,1774,1569,1446,358,346,21148,21340,0,,,,,1,1,1,1,1,1,1,0,1,1,0,0,stabilized_mix,-1.2142914533615112,-0.2643131613731384,0.7286391258239746,0.05058349668979645,-0.050634607672691345,0.06794770807027817,0.0,0.04639999940991402,-0.05058349668979645,0.09703460335731506,-0.24719545245170593,0.5107247233390808,-0.2478487342596054,0.47544965147972107,0.0006532853003591299,0.03527505695819855,0.0,0.0,1.0,-0.2478487342596054,0.47544965147972107,0.1643984466791153,0.0006532853003591299,0.03527505695819855,0.0,-0.24719545245170593,0.5107247233390808,0.1643984466791153,-1.2020964622497559,0.04813903570175171,13.153428077697754,-0.09113718569278717,-0.0036446047015488148,0.03851606696844101,0.013291692361235619,0.10576669126749039,0.01966010592877865,0.1444014012813568,0.033868588507175446,-0.2762456238269806,0.034873005002737045,-8.448038715869188e-05,13.208331108093262,7.026567459106445,6.181763648986816,1842.0,1774.0,-0.01066632941365242,-0.5759434103965759,-0.07226376980543137,-0.1485455483198166,-0.008494865149259567,0.024648714810609818,0.20969480276107788,0.13999535143375397,-0.05468835309147835,-0.28744861483573914,-0.06974601000547409,-0.03768002241849899,-0.156725212931633,-8.448040898656473e-05,0.9799589514732361,0.46566951274871826,0.844254732131958,2,0.0,3456924969,1980,961
827477062,4,408,19892,10886,526443670,526444,519298,324,2170,11487,-745,127,-516,-15,27.53125,0.050001360476017,-0.00913960114121437,0.9477248191833496,0.24100248515605927,-8.201173782348633,-10.568904876708984,3.1689765453338623,1.759942889213562,6.539498805999756,1529,1500,1480,1500,2000,1000,1000,1000,1503,1501,1459,1831,1783,1569,1446,410,398,21148,21340,0,,,,,1,1,1,1,1,1,1,0,1,1,0,0,stabilized_mix,-1.2304856777191162,-0.32300126552581787,0.6504221558570862,-0.025572163984179497,-0.04987124726176262,0.10219665616750717,0.0,0.04639999940991402,0.025572163984179497,0.09627124667167664,0.12849676609039307,0.5176665186882019,0.12786081433296204,0.4813562333583832,0.0006359493127092719,0.03631026670336723,0.0,0.0,1.0,0.12786081433296204,0.4813562333583832,0.17160525918006897,0.0006359493127092719,0.03631026670336723,0.0,0.12849676609039307,0.5176665186882019,0.17160525918006897,-0.149666428565979,-0.04645663499832153,13.194913864135742,-0.011342249810695648,0.003520557889714837,0.012054922059178352,-0.0017269253730773926,0.05261429399251938,-0.0015136064030230045,0.06472554057836533,-0.002038514707237482,-0.2656725347042084,0.09223109483718872,-6.0704536736011505e-05,13.195844650268555,6.901444911956787,6.294399738311768,1831.0,1783.0,-0.01017518900334835,-0.5809642672538757,-0.0513312891125679,-0.042322129011154175,-0.016558947041630745,-0.0031998269259929657,0.06561867892742157,0.13392120599746704,0.004206286743283272,-0.14313748478889465,-0.18446218967437744,0.002265075920149684,-0.07041803747415543,-6.0704500356223434e-05,1.0,0.20930780470371246,0.8434566259384155,0,0.0,2496094995,1980,961
827477062,4,408,19893,10886,526447708,526448,519302,328,-613,4660,-2175,407,-197,6,27.5625,-0.13505733013153076,0.1331777721643448,0.8851494789123535,1.2506235837936401,-9.963435173034668,-6.09277868270874,3.2112700939178467,1.551705002784729,6.508509635925293,1529,1500,1480,1500,2000,1000,1000,1000,1503,1508,1451,1837,1777,1569,1446,414,402,21148,21340,0,,,,,1,1,1,1,1,1,1,0,1,1,0,0,stabilized_mix,-1.3591513633728027,-0.37849414348602295,0.5915747880935669,-0.03082721307873726,-0.0508294552564621,0.10441695898771286,0.0,0.04639999940991402,0.03082721307873726,0.09722945094108582,0.1547793745994568,0.5224817395210266,0.154136061668396,0.4861472547054291,0.0006433152593672276,0.036334503442049026,0.0,0.0,1.0,0.154136061668396,0.4861472547054291,0.17160525918006897,0.0006433152593672276,0.036334503442049026,0.0,0.1547793745994568,0.5224817395210266,0.17160525918006897,-0.06571328639984131,-0.053675711154937744,13.196454048156738,-0.004979575984179974,0.004067361354827881,0.012833896093070507,-0.005063330754637718,0.06393218785524368,-0.007853255607187748,0.07690870016813278,-0.012074096128344536,-0.2645907998085022,0.05316952243447304,-7.399742025882006e-05,13.19672679901123,6.968350887298584,6.228376388549805,1837.0,1777.0,-0.010293044149875641,-0.5813520550727844,-0.045127201825380325,-0.04984048008918762,-0.01659165881574154,-0.009381517767906189,0.06986409425735474,0.13341674208641052,0.021827498450875282,-0.1738947480916977,-0.10633904486894608,0.013423300348222256,-0.08364827930927277,-7.399744936265051e-05,1.0,0.24863381683826447,0.843513011932373,0,0.0,2214513996,1980,961
827477062,4,408,19894,10886,526451741,526452,519306,328,-2965,9810,8353,139,-121,-44,27.5625,-0.17853137850761414,0.057381194084882736,1.0301063060760498,0.5261824727058411,-5.378448009490967,-8.797475814819336,3.1837427616119385,1.4781090021133423,6.466726779937744,1529,1500,1480,1500,2000,1000,1000,1000,1503,1504,1474,1833,1781,1569,1446,418,406,21148,21340,0,,,,,1,1,1,1,1,1,1,0,1,1,0,0,stabilized_mix,-1.1839611530303955,-0.255977600812912,0.5692299604415894,-0.0348205529153347,-0.05012291669845581,0.10682035982608795,0.0,0.04639999940991402,0.0348205529153347,0.09652291238307953,0.17475458979606628,0.5189733505249023,0.1741027683019638,0.48261457681655884,0.0006518277805298567,0.0363587848842144,0.0,0.0,1.0,0.1741027683019638,0.48261457681655884,0.17695343494415283,0.0006518277805298567,0.0363587848842144,0.0,0.17475458979606628,0.5189733505249023,0.17695343494415283,-0.02251318097114563,-0.05458801984786987,13.189501762390137,-0.0017068999586626887,0.004138717893511057,0.006695580668747425,-0.0036923366133123636,0.03451333940029144,-0.0033064449671655893,0.04127722978591919,-0.006340848281979561,-0.2631323039531708,0.07677245885133743,-6.522599142044783e-05,13.189634323120117,6.920947074890137,6.268686771392822,1833.0,1781.0,-0.010429244488477707,-0.5817405581474304,-0.04922562837600708,-0.017718400806188583,-0.01791210286319256,-0.006837714463472366,0.03642918914556503,0.1324622631072998,0.009183616377413273,-0.09387162327766418,-0.15354491770267487,0.007046030834317207,-0.04490590840578079,-6.522594776470214e-05,1.0,0.13354180753231049,0.8430596590042114,0,0.0,1053719449,1980,961
827477062,4,408,19895,10886,526455774,526456,519310,340,3959,8903,-3168,118,-570,22,27.65625,0.037109918892383575,-0.012301541864871979,0.8863117694854736,0.11809161305427551,-7.055936813354492,-9.914161682128906,3.2144906520843506,1.3109949827194214,6.440496921539307,1529,1500,1480,1500,2000,1000,1000,1000,1503,1501,1466,1831,1782,1569,1446,422,410,21148,21340,0,,,,,1,1,1,1,1,1,1,0,1,1,0,0,stabilized_mix,-1.2084261178970337,-0.2857244312763214,0.6579689979553223,-0.03993525356054306,-0.051000457257032394,0.10914136469364166,0.0,0.04639999940991402,0.03993525356054306,0.09740045666694641,0.20033776760101318,0.5233853459358215,0.1996762752532959,0.48700228333473206,0.0006614997400902212,0.03638307750225067,0.0,0.0,1.0,0.1996762752532959,0.48700228333473206,0.17695343494415283,0.0006614997400902212,0.03638307750225067,0.0,0.20033776760101318,0.5233853459358215,0.17695343494415283,0.05101442337036133,-0.05949985980987549,13.190407752990723,0.0038675202522426844,0.004510778933763504,0.007409839890897274,-0.0018084179610013962,0.045279957354068756,-0.0007418228778988123,0.052712567150592804,-0.0015783212147653103,-0.262216717004776,0.08651737868785858,-6.149476394057274e-05,13.190640449523926,6.902794361114502,6.287846565246582,1831.0,1782.0,-0.010583995841443539,-0.5821292400360107,-0.052616018801927567,-0.024754824116826057,-0.017437584698200226,-0.003349507227540016,0.040314383804798126,0.13182906806468964,0.002061087405309081,-0.1231493279337883,-0.17303475737571716,0.0017548328032717109,-0.057340674102306366,-6.149476394057274e-05,1.0,0.17050425708293915,0.8431239724159241,0,0.0,3243302179,1980,961
827477062,4,408,19896,10886,526459805,526460,519314,304,-2658,4671,1018,385,-64,-68,27.375,-0.21205486357212067,0.15922053158283234,0.9250615835189819,1.7724556922912598,-8.14040756225586,-3.814934253692627,3.2415311336517334,1.1092932224273682,6.413113594055176,1529,1500,1480,1500,2000,1000,1000,1000,1503,1512,1462,1839,1775,1569,1446,426,414,21148,21340,0,,,,,1,1,1,1,1,1,1,0,1,1,0,0,stabilized_mix,-1.3608354330062866,-0.3196594715118408,0.5520020723342896,-0.044012293219566345,-0.050038788467645645,0.11133471876382828,0.0,0.04639999940991402,0.044012293219566345,0.09643878787755966,0.22073376178741455,0.5186012983322144,0.22006146609783173,0.4821939468383789,0.0006722908583469689,0.03640734404325485,0.0,0.0,1.0,0.22006146609783173,0.4821939468383789,0.17695343494415283,0.0006722908583469689,0.03640734404325485,0.0,0.22073376178741455,0.5186012983322144,0.17695343494415283,0.12403392791748047,-0.07516902685165405,13.190098762512207,0.009403285570442677,0.005698584485799074,0.007620762102305889,-0.008157654665410519,0.05225237458944321,-0.011134535074234009,0.05998219549655914,-0.018864354118704796,-0.26126083731651306,0.03329158201813698,-7.978919893503189e-05,13.190895080566406,6.994393348693848,6.1965012550354,1839.0,1775.0,-0.010756653733551502,-0.5825175046920776,-0.04078605771064758,-0.028675252571702003,-0.017824456095695496,-0.015110896900296211,0.04146347939968109,0.13152165710926056,0.03093518689274788,-0.14207690954208374,-0.06658316403627396,0.020961469039320946,-0.06522779166698456,-7.978923531481996e-05,1.0,0.19398736953735352,0.8431402444839478,0,0.0,3222039397,1981,962
